Numerator	Denominator	hsa Khan Chimpanzee RNA	hsa Khan Human RNA	hsa Khan Chimpanzee Protein	hsa Khan Human Protein
-DNA Maintenance	-Immune System	1.067	0.8878	2.807	2.808
-RNA Family	-Immune System	0	0	0	0
Environmental Information Processing	-Immune System	1.911	1.449	1.46	1.576
-Signal Transduction	-Immune System	0.2922	0.211	0.4563	0.5633
-Signaling Molecules and Interaction	-Immune System	1.619	1.31	1.056	1.029
Cellular Processes	-Immune System	2.368	1.98	5.543	5.151
-Cell structure	-Immune System	0	0	0	0
-Crystallins	-Immune System	0	0	0	0
-Stress Response	-Immune System	0	0	0	0
-Vesicular Transport	-Immune System	1.041	0.9714	1.314	1.618
-Cytoskeleton	-Immune System	1.156	0.9039	3.163	2.642
-Cell Motility	-Immune System	0	0	0	0
-Cell Growth and Death	-Immune System	0.2746	0.1907	0.9208	0.8895
-Cell Communication	-Immune System	0.1245	0.09848	0.3103	0.3161
Metabolism	-Immune System	5.454	4.862	16.42	19.6
-Membrane Transport	-Immune System	0.1105	0.0863	0.169	0.1876
-Central Carbon Metabolism	-Immune System	0.7698	0.8535	4.134	4.858
-Energy Metabolism	-Immune System	0.258	0.2204	1.203	1.53
-Biosynthesis	-Immune System	1.567	1.34	3.34	3.443
-Other Enzymes	-Immune System	2.778	2.295	7.639	9.264
Organismal Systems	-Immune System	1.791	1.599	3.255	2.715
-Immune System	-Immune System	1	1	1	1
-Endocrine System	-Immune System	0.1686	0.1385	0.879	0.3961
-Circulatory System	-Immune System	0.05365	0.04301	0.2653	0.2472
-Digestive System	-Immune System	0.1179	0.08203	0.1525	0.1654
-Excretory System	-Immune System	0.1983	0.1595	0.37	0.3476
-Nervous System	-Immune System	0.254	0.1743	0.8013	0.708
-Sensory System	-Immune System	0.02154	0.01867	0.02104	0.01368
-Development	-Immune System	0.1324	0.106	0.1575	0.1046
-Environmental Adaptation	-Immune System	0.02853	0.0371	0.1084	0.08821
Human Diseases	-Immune System	2.408	2.198	6.937	6.668
-Cancers	-Immune System	0.2849	0.201	0.4446	0.4864
-Immune System Diseases	-Immune System	0.1193	0.1007	0.2795	0.2642
-Neurodegenerative Diseases	-Immune System	0.9735	1.064	3.581	3.563
-Cardiovascular Diseases	-Immune System	0.09296	0.0534	0.3726	0.2854
-Metabolic Diseases	-Immune System	0.02982	0.02115	0.3532	0.5508
-Infectious Diseases	-Immune System	0.9714	0.8168	2.428	2.081
Not Mapped	-Immune System	8.401	7.174	12.98	13.67
-Not Mapped	-Immune System	8.401	7.174	12.98	13.67
TOTAL	-Endocrine System	299.3	348.5	85.75	197.2
MAPPED	-Endocrine System	216.3	255.4	67.95	157
Genetic Information Processing	-Endocrine System	84.32	112.2	27.14	62.43
-Transcription	-Endocrine System	10.15	10.85	3.24	7.27
-Translation	-Endocrine System	39.98	64.01	9.475	22.09
-Folding, Sorting and Degradation	-Endocrine System	24.38	24.9	10.78	24.68
-DNA Maintenance	-Endocrine System	9.819	10.79	3.345	8.601
-RNA Family	-Endocrine System	0	0	0	0
Environmental Information Processing	-Endocrine System	19.14	14.95	1.952	4.345
-Signal Transduction	-Endocrine System	2.642	2.351	0.6176	1.713
-Signaling Molecules and Interaction	-Endocrine System	14.43	12.65	1.416	2.923
Cellular Processes	-Endocrine System	23.6	24.31	6.886	15.15
-Cell structure	-Endocrine System	0	0	0	0
-Crystallins	-Endocrine System	0	0	0	0
-Stress Response	-Endocrine System	0	0	0	0
-Vesicular Transport	-Endocrine System	8.484	10.93	1.631	4.478
-Cytoskeleton	-Endocrine System	9.353	9.863	4.116	7.779
-Cell Motility	-Endocrine System	0	0	0	0
-Cell Growth and Death	-Endocrine System	2.038	2.034	1.113	2.386
-Cell Communication	-Endocrine System	1.462	1.329	0.5042	1.322
Metabolism	-Endocrine System	46.91	52.39	19.08	56.59
-Membrane Transport	-Endocrine System	1.266	1.14	0.2272	0.6095
-Central Carbon Metabolism	-Endocrine System	6.036	8.627	5.797	13.15
-Energy Metabolism	-Endocrine System	2.539	2.33	1.658	4.06
-Biosynthesis	-Endocrine System	10.42	14.23	4.398	10.66
-Other Enzymes	-Endocrine System	27.21	28.18	10.6	28.89
Organismal Systems	-Endocrine System	20.49	22.64	4.732	9.177
-Immune System	-Endocrine System	12.98	15.82	1.625	4.339
-Endocrine System	-Endocrine System	1	1	1	1
-Circulatory System	-Endocrine System	0.6479	0.5552	0.4732	1.072
-Digestive System	-Endocrine System	1.324	0.939	0.1801	0.4377
-Excretory System	-Endocrine System	1.603	1.532	0.5254	1.184
-Nervous System	-Endocrine System	3.296	2.962	1.211	2.442
-Sensory System	-Endocrine System	0.1599	0.1506	0.02497	0.03454
-Development	-Endocrine System	1.243	1.226	0.256	0.5367
-Environmental Adaptation	-Endocrine System	0.2321	0.3181	0.1478	0.2469
Human Diseases	-Endocrine System	22.61	27.65	9.226	21.66
-Cancers	-Endocrine System	3.035	2.637	0.5245	1.228
-Immune System Diseases	-Endocrine System	1.224	1.143	0.3614	0.6992
-Neurodegenerative Diseases	-Endocrine System	10.08	14.05	5.206	11.93
-Cardiovascular Diseases	-Endocrine System	1.094	0.6557	0.4735	0.7511
-Metabolic Diseases	-Endocrine System	0.2213	0.2274	0.523	1.775
-Infectious Diseases	-Endocrine System	7.278	9.316	3.255	6.286
Not Mapped	-Endocrine System	83.09	93.06	17.8	40.19
-Not Mapped	-Endocrine System	83.09	93.06	17.8	40.19
TOTAL	-Circulatory System	1255	1393	424.8	496.9
MAPPED	-Circulatory System	906.8	1021	336.6	395.6
Genetic Information Processing	-Circulatory System	360.4	447	138.7	164.5
-Transcription	-Circulatory System	42.53	47.28	14.84	16.98
-Translation	-Circulatory System	167.8	253.3	46.69	56.67
-Folding, Sorting and Degradation	-Circulatory System	104.8	99.08	58.01	65.8
-DNA Maintenance	-Circulatory System	45.2	47.31	19.71	22.07
-RNA Family	-Circulatory System	0	0	0	0
Environmental Information Processing	-Circulatory System	72.82	56.16	9.957	11.03
-Signal Transduction	-Circulatory System	8.448	8.143	2.358	2.936
-Signaling Molecules and Interaction	-Circulatory System	64.37	50.8	7.937	8.433
Cellular Processes	-Circulatory System	114.1	119.3	35.61	34.85
-Cell structure	-Circulatory System	0	0	0	0
-Crystallins	-Circulatory System	0	0	0	0
-Stress Response	-Circulatory System	0	0	0	0
-Vesicular Transport	-Circulatory System	45.21	49.4	6.121	7.904
-Cytoskeleton	-Circulatory System	49.57	48.51	22.29	20.67
-Cell Motility	-Circulatory System	0	0	0	0
-Cell Growth and Death	-Circulatory System	12.54	10.38	5.986	6.379
-Cell Communication	-Circulatory System	6.802	6.316	1.871	2.255
Metabolism	-Circulatory System	211.8	221	108.8	138.7
-Membrane Transport	-Circulatory System	4.048	3.302	1.02	0.9702
-Central Carbon Metabolism	-Circulatory System	42.04	56.58	34.24	44.05
-Energy Metabolism	-Circulatory System	10.88	9.8	7.589	11.14
-Biosynthesis	-Circulatory System	41.19	53.43	22.53	25.2
-Other Enzymes	-Circulatory System	115.1	109.2	54.51	65.85
Organismal Systems	-Circulatory System	91.84	109.2	22.17	19.25
-Immune System	-Circulatory System	60.21	80.42	7.962	8.614
-Endocrine System	-Circulatory System	7.474	5.932	6.058	3.645
-Circulatory System	-Circulatory System	1	1	1	1
-Digestive System	-Circulatory System	3.613	3.402	0.6014	0.7609
-Excretory System	-Circulatory System	8.218	5.193	2.442	2.602
-Nervous System	-Circulatory System	10.54	6.914	3.811	3.8
-Sensory System	-Circulatory System	0.7446	0.7103	0.0644	0.08118
-Development	-Circulatory System	5.155	5.688	0.6501	0.6823
-Environmental Adaptation	-Circulatory System	0.6626	0.5394	0.4697	0.4145
Human Diseases	-Circulatory System	76.1	87.66	30.06	32.7
-Cancers	-Circulatory System	10.85	8.063	1.99	2.516
-Immune System Diseases	-Circulatory System	5.624	4.016	1.102	1.187
-Neurodegenerative Diseases	-Circulatory System	32.24	40.55	17.48	18.35
-Cardiovascular Diseases	-Circulatory System	8.596	3.599	2.546	2.008
-Metabolic Diseases	-Circulatory System	0.7274	0.7977	2.812	4.744
-Infectious Diseases	-Circulatory System	37.37	37.96	10.04	9.781
Not Mapped	-Circulatory System	348.4	372	88.21	101.3
-Not Mapped	-Circulatory System	348.4	372	88.21	101.3
TOTAL	-Digestive System	612.6	794.3	1272	1502
MAPPED	-Digestive System	442.5	582.2	1008	1196
Genetic Information Processing	-Digestive System	172.5	250.4	410	497.2
-Transcription	-Digestive System	20.76	26.58	48.88	56.85
-Translation	-Digestive System	81.81	144.3	145.3	167.5
-Folding, Sorting and Degradation	-Digestive System	49.88	55.44	163.8	214.8
-DNA Maintenance	-Digestive System	20.09	24.02	55.66	59.51
-RNA Family	-Digestive System	0	0	0	0
Environmental Information Processing	-Digestive System	44.2	45.9	32.82	35.99
-Signal Transduction	-Digestive System	5.406	5.233	8.689	11.39
-Signaling Molecules and Interaction	-Digestive System	37.45	38.83	24.22	24.6
Cellular Processes	-Digestive System	48.29	59.23	115.1	110
-Cell structure	-Digestive System	0	0	0	0
-Crystallins	-Digestive System	0	0	0	0
-Stress Response	-Digestive System	0	0	0	0
-Vesicular Transport	-Digestive System	17.36	24.33	27.34	31.38
-Cytoskeleton	-Digestive System	24.26	27.51	63.71	61.06
-Cell Motility	-Digestive System	0	0	0	0
-Cell Growth and Death	-Digestive System	4.14	4.528	17.28	18.41
-Cell Communication	-Digestive System	2.813	2.719	7.094	8.113
Metabolism	-Digestive System	96	109.3	309.4	380.9
-Membrane Transport	-Digestive System	2.59	3.008	3.862	3.781
-Central Carbon Metabolism	-Digestive System	17.2	18.27	110.4	123.1
-Energy Metabolism	-Digestive System	5.323	5.409	26.58	35.22
-Biosynthesis	-Digestive System	22.33	25.35	56.98	70.25
-Other Enzymes	-Digestive System	55.69	62.62	135.6	172.3
Organismal Systems	-Digestive System	38.1	48.33	72.58	68.85
-Immune System	-Digestive System	23.13	33.5	31.29	30.4
-Endocrine System	-Digestive System	2.89	2.81	17.1	9.964
-Circulatory System	-Digestive System	0.8361	1.094	7.932	7.515
-Digestive System	-Digestive System	1	1	1	1
-Excretory System	-Digestive System	3.1	3.212	9.769	9.367
-Nervous System	-Digestive System	3.833	3.282	11.93	11.42
-Sensory System	-Digestive System	0.2849	0.3997	0.3741	0.4073
-Development	-Digestive System	2.002	1.739	1.644	1.785
-Environmental Adaptation	-Digestive System	0.3483	0.5419	0.8782	0.9563
Human Diseases	-Digestive System	29.42	33.15	103.4	124.9
-Cancers	-Digestive System	3.562	3.508	8.619	7.936
-Immune System Diseases	-Digestive System	1.248	1.504	3.643	4.812
-Neurodegenerative Diseases	-Digestive System	10.1	13.13	43.04	39.23
-Cardiovascular Diseases	-Digestive System	2.15	1.764	6.439	5.595
-Metabolic Diseases	-Digestive System	0.3075	0.6035	7.111	14.27
-Infectious Diseases	-Digestive System	11.06	15.13	24.34	35.91
Not Mapped	-Digestive System	170	212.1	264.1	306.1
-Not Mapped	-Digestive System	170	212.1	264.1	306.1
TOTAL	-Excretory System	326.5	395.7	413.8	422.6
MAPPED	-Excretory System	235.9	290.1	327.9	336.4
Genetic Information Processing	-Excretory System	91.92	124.8	131	131.7
-Transcription	-Excretory System	10.59	12.66	13.43	14.67
-Translation	-Excretory System	43.73	72.25	47.05	48.32
-Folding, Sorting and Degradation	-Excretory System	26.73	28.47	52.01	50.85
-DNA Maintenance	-Excretory System	10.87	11.96	15.6	16.93
-RNA Family	-Excretory System	0	0	0	0
Environmental Information Processing	-Excretory System	23.26	25.29	9.744	11.02
-Signal Transduction	-Excretory System	3.441	3.509	2.981	3.556
-Signaling Molecules and Interaction	-Excretory System	20.56	22.87	6.202	6.31
Cellular Processes	-Excretory System	24.11	27.34	22.89	23.36
-Cell structure	-Excretory System	0	0	0	0
-Crystallins	-Excretory System	0	0	0	0
-Stress Response	-Excretory System	0	0	0	0
-Vesicular Transport	-Excretory System	8.667	11.23	7.246	8.868
-Cytoskeleton	-Excretory System	12.11	12.7	13.66	12.48
-Cell Motility	-Excretory System	0	0	0	0
-Cell Growth and Death	-Excretory System	3.596	3.384	3.4	3.392
-Cell Communication	-Excretory System	1.686	1.629	1.534	1.727
Metabolism	-Excretory System	58.46	70.44	89	100.9
-Membrane Transport	-Excretory System	1.293	1.389	0.6063	0.7692
-Central Carbon Metabolism	-Excretory System	8.971	13.09	17.84	20.6
-Energy Metabolism	-Excretory System	3.421	3.847	6.21	10.12
-Biosynthesis	-Excretory System	15.83	19.83	17.27	19.48
-Other Enzymes	-Excretory System	28.76	31.96	45.52	49.8
Organismal Systems	-Excretory System	25.69	28.34	23.62	21.5
-Immune System	-Excretory System	16.81	19.59	7.258	8.303
-Endocrine System	-Excretory System	1.847	2.156	4.826	2.101
-Circulatory System	-Excretory System	0.4839	0.4503	1.675	1.767
-Digestive System	-Excretory System	1.725	0.9895	0.4788	0.5553
-Excretory System	-Excretory System	1	1	1	1
-Nervous System	-Excretory System	3.367	3.044	5.846	5.581
-Sensory System	-Excretory System	0.1937	0.1624	0.09657	0.0551
-Development	-Excretory System	1.255	1.332	0.6295	0.7975
-Environmental Adaptation	-Excretory System	0.4797	0.7266	0.5536	0.5187
Human Diseases	-Excretory System	19.82	25.19	38.44	39.7
-Cancers	-Excretory System	3.504	3.223	1.894	2.261
-Immune System Diseases	-Excretory System	2.023	2.465	1.25	1.101
-Neurodegenerative Diseases	-Excretory System	10.3	15.6	25.99	26.89
-Cardiovascular Diseases	-Excretory System	1.808	1.414	1.588	1.348
-Metabolic Diseases	-Excretory System	0.1737	0.166	1.151	1.823
-Infectious Diseases	-Excretory System	10.34	12.52	8.043	9.625
Not Mapped	-Excretory System	90.62	105.7	85.92	86.13
-Not Mapped	-Excretory System	90.62	105.7	85.92	86.13
TOTAL	-Nervous System	289	374.2	467.9	481.5
MAPPED	-Nervous System	208.8	274.3	370.8	383.3
Genetic Information Processing	-Nervous System	83.39	119.9	155.1	147.3
-Transcription	-Nervous System	9.955	12.31	15.77	16.99
-Translation	-Nervous System	38.28	68.09	51.14	54.79
-Folding, Sorting and Degradation	-Nervous System	25.16	27.89	67.05	55.49
-DNA Maintenance	-Nervous System	10.3	11.64	21.17	20
-RNA Family	-Nervous System	0	0	0	0
Environmental Information Processing	-Nervous System	18.02	18.23	10.36	11.3
-Signal Transduction	-Nervous System	2.754	3.068	3.208	3.7
-Signaling Molecules and Interaction	-Nervous System	15.26	15.42	7.156	7.604
Cellular Processes	-Nervous System	24.55	29.59	41.51	39.41
-Cell structure	-Nervous System	0	0	0	0
-Crystallins	-Nervous System	0	0	0	0
-Stress Response	-Nervous System	0	0	0	0
-Vesicular Transport	-Nervous System	9.814	13.7	9.835	11.62
-Cytoskeleton	-Nervous System	10.98	12.03	23.16	20.24
-Cell Motility	-Nervous System	0	0	0	0
-Cell Growth and Death	-Nervous System	3.037	2.95	6.894	5.84
-Cell Communication	-Nervous System	1.217	1.311	1.616	1.713
Metabolism	-Nervous System	55.33	65.95	101.4	147.2
-Membrane Transport	-Nervous System	1.223	1.39	1.206	1.231
-Central Carbon Metabolism	-Nervous System	7.012	9.504	20.7	25.47
-Energy Metabolism	-Nervous System	2.169	2.156	9.009	10.05
-Biosynthesis	-Nervous System	15.77	20.13	28.05	22.87
-Other Enzymes	-Nervous System	31.69	38.12	57.16	83.63
Organismal Systems	-Nervous System	17.96	24.02	22.64	15.15
-Immune System	-Nervous System	10.05	15.02	7.487	7.022
-Endocrine System	-Nervous System	1.695	2.081	6.379	2.602
-Circulatory System	-Nervous System	0.4559	0.421	1.899	1.736
-Digestive System	-Nervous System	0.9858	1.232	0.9135	0.9156
-Excretory System	-Nervous System	2.091	2.186	2.77	3.081
-Nervous System	-Nervous System	1	1	1	1
-Sensory System	-Nervous System	0.2031	0.2676	0.07613	0.08987
-Development	-Nervous System	1.973	2.143	1.502	1.573
-Environmental Adaptation	-Nervous System	0.2337	0.3518	0.4042	0.349
Human Diseases	-Nervous System	25.13	33.03	49.37	37.99
-Cancers	-Nervous System	3.062	3.216	2.034	3.195
-Immune System Diseases	-Nervous System	1.2	1.513	1.361	1.499
-Neurodegenerative Diseases	-Nervous System	9.211	11.39	23.49	25.59
-Cardiovascular Diseases	-Nervous System	0.8762	0.7008	2.368	2.376
-Metabolic Diseases	-Nervous System	0.2784	0.3005	1.642	2.63
-Infectious Diseases	-Nervous System	9.11	11.68	8.957	7.099
Not Mapped	-Nervous System	80.23	99.93	97.15	98.14
-Not Mapped	-Nervous System	80.23	99.93	97.15	98.14
TOTAL	-Sensory System	Inf	Inf	Inf	Inf
MAPPED	-Sensory System	Inf	Inf	Inf	Inf
Genetic Information Processing	-Sensory System	Inf	Inf	Inf	Inf
-Transcription	-Sensory System	Inf	Inf	Inf	Inf
-Translation	-Sensory System	Inf	Inf	Inf	Inf
-Folding, Sorting and Degradation	-Sensory System	Inf	Inf	Inf	Inf
-DNA Maintenance	-Sensory System	Inf	Inf	Inf	Inf
-RNA Family	-Sensory System	NaN	NaN	NaN	NaN
Environmental Information Processing	-Sensory System	Inf	Inf	Inf	Inf
-Signal Transduction	-Sensory System	Inf	Inf	Inf	Inf
-Signaling Molecules and Interaction	-Sensory System	Inf	Inf	Inf	Inf
Cellular Processes	-Sensory System	Inf	Inf	Inf	Inf
-Cell structure	-Sensory System	NaN	NaN	NaN	NaN
-Crystallins	-Sensory System	NaN	NaN	NaN	NaN
-Stress Response	-Sensory System	NaN	NaN	NaN	NaN
-Vesicular Transport	-Sensory System	Inf	Inf	Inf	Inf
-Cytoskeleton	-Sensory System	Inf	Inf	Inf	Inf
-Cell Motility	-Sensory System	NaN	NaN	NaN	NaN
-Cell Growth and Death	-Sensory System	Inf	Inf	Inf	Inf
-Cell Communication	-Sensory System	Inf	Inf	Inf	Inf
Metabolism	-Sensory System	Inf	Inf	Inf	Inf
-Membrane Transport	-Sensory System	Inf	Inf	Inf	Inf
-Central Carbon Metabolism	-Sensory System	Inf	Inf	Inf	Inf
-Energy Metabolism	-Sensory System	Inf	Inf	Inf	Inf
-Biosynthesis	-Sensory System	Inf	Inf	Inf	Inf
-Other Enzymes	-Sensory System	Inf	Inf	Inf	Inf
Organismal Systems	-Sensory System	Inf	Inf	Inf	Inf
-Immune System	-Sensory System	Inf	Inf	Inf	Inf
-Endocrine System	-Sensory System	Inf	Inf	Inf	Inf
-Circulatory System	-Sensory System	Inf	Inf	Inf	Inf
-Digestive System	-Sensory System	Inf	Inf	Inf	Inf
-Excretory System	-Sensory System	Inf	Inf	Inf	Inf
-Nervous System	-Sensory System	Inf	Inf	Inf	Inf
-Sensory System	-Sensory System	NaN	NaN	NaN	NaN
-Development	-Sensory System	Inf	Inf	Inf	Inf
-Environmental Adaptation	-Sensory System	Inf	Inf	Inf	Inf
Human Diseases	-Sensory System	Inf	Inf	Inf	Inf
-Cancers	-Sensory System	Inf	Inf	Inf	Inf
-Immune System Diseases	-Sensory System	Inf	Inf	Inf	Inf
-Neurodegenerative Diseases	-Sensory System	Inf	Inf	Inf	Inf
-Cardiovascular Diseases	-Sensory System	Inf	Inf	Inf	Inf
-Metabolic Diseases	-Sensory System	NaN	NaN	NaN	NaN
-Infectious Diseases	-Sensory System	Inf	Inf	Inf	Inf
Not Mapped	-Sensory System	Inf	Inf	Inf	Inf
-Not Mapped	-Sensory System	Inf	Inf	Inf	Inf
TOTAL	-Development	442.3	736.4	2199	2264
MAPPED	-Development	319.5	539.7	1742	1802
Genetic Information Processing	-Development	127.6	237	685.8	728.7
-Transcription	-Development	15.23	22.73	84.51	79.45
-Translation	-Development	58.12	131.4	246.1	260.3
-Folding, Sorting and Degradation	-Development	38.5	60.01	261.7	282.5
-DNA Maintenance	-Development	15.76	22.82	90.74	104.7
-RNA Family	-Development	0	0	0	0
Environmental Information Processing	-Development	27.57	27.8	43.27	42.63
-Signal Transduction	-Development	4.215	5.082	8.092	10.18
-Signaling Molecules and Interaction	-Development	23.35	22.72	36.7	34.32
Cellular Processes	-Development	37.57	53.61	199	189.7
-Cell structure	-Development	0	0	0	0
-Crystallins	-Development	0	0	0	0
-Stress Response	-Development	0	0	0	0
-Vesicular Transport	-Development	15.02	22.18	47.27	56.16
-Cytoskeleton	-Development	16.81	25.27	110.2	89.21
-Cell Motility	-Development	0	0	0	0
-Cell Growth and Death	-Development	3.961	6.033	28.44	30.58
-Cell Communication	-Development	1.993	2.592	7.876	8.968
Metabolism	-Development	84.67	130	534.9	611
-Membrane Transport	-Development	1.871	2.789	5.38	4.257
-Central Carbon Metabolism	-Development	14.66	23.22	129.5	167.1
-Energy Metabolism	-Development	4.24	5.481	33.7	43.85
-Biosynthesis	-Development	20.25	35.74	91.68	106.9
-Other Enzymes	-Development	48.49	57.59	234.4	258.7
Organismal Systems	-Development	26.9	47.72	93.23	79.33
-Immune System	-Development	17.64	33	32.33	34.4
-Endocrine System	-Development	2.429	3.11	28.99	12.54
-Circulatory System	-Development	0.6977	0.9441	6.558	6.65
-Digestive System	-Development	1.375	1.396	1.729	1.79
-Excretory System	-Development	2.606	3.277	15.46	16.13
-Nervous System	-Development	2.939	2.838	9.572	10.18
-Sensory System	-Development	0.3108	0.6036	0.3635	0.3768
-Development	-Development	1	1	1	1
-Environmental Adaptation	-Development	0.3823	0.4455	1.25	1.41
Human Diseases	-Development	22.29	33.58	101.9	120.2
-Cancers	-Development	4.686	5.174	12.49	12.69
-Immune System Diseases	-Development	1.016	1.454	5.444	4.797
-Neurodegenerative Diseases	-Development	8.433	12.39	41.28	56.26
-Cardiovascular Diseases	-Development	1.824	1.788	7.876	4.704
-Metabolic Diseases	-Development	0.4301	0.7177	6.861	13.73
-Infectious Diseases	-Development	10.95	15.58	31.14	33.85
Not Mapped	-Development	122.8	196.6	456.5	461.4
-Not Mapped	-Development	122.8	196.6	456.5	461.4
TOTAL	-Environmental Adaptation	13040	14290	7857	9641
MAPPED	-Environmental Adaptation	9421	10470	6226	7676
Genetic Information Processing	-Environmental Adaptation	3762	4554	2566	3193
-Transcription	-Environmental Adaptation	449.1	475.2	265.1	329.5
-Translation	-Environmental Adaptation	1714	2578	863.4	1100
-Folding, Sorting and Degradation	-Environmental Adaptation	1135	1043	1073	1336
-DNA Maintenance	-Environmental Adaptation	464.6	458.1	364.5	428.2
-RNA Family	-Environmental Adaptation	0	0	0	0
Environmental Information Processing	-Environmental Adaptation	812.8	743.6	184.1	214
-Signal Transduction	-Environmental Adaptation	124.3	114.5	25.53	40.86
-Signaling Molecules and Interaction	-Environmental Adaptation	688.5	629.1	158.6	173.2
Cellular Processes	-Environmental Adaptation	1108	1165	614.6	645.7
-Cell structure	-Environmental Adaptation	0	0	0	0
-Crystallins	-Environmental Adaptation	0	0	0	0
-Stress Response	-Environmental Adaptation	0	0	0	0
-Vesicular Transport	-Environmental Adaptation	442.7	527.1	113.2	136.6
-Cytoskeleton	-Environmental Adaptation	495.5	490.5	412.2	401.1
-Cell Motility	-Environmental Adaptation	0	0	0	0
-Cell Growth and Death	-Environmental Adaptation	116.8	103.5	54.55	64.33
-Cell Communication	-Environmental Adaptation	52.66	44.06	34.61	43.76
Metabolism	-Environmental Adaptation	2496	2690	2013	2692
-Membrane Transport	-Environmental Adaptation	55.16	56.68	16.47	18.82
-Central Carbon Metabolism	-Environmental Adaptation	316.3	282.6	723	980.4
-Energy Metabolism	-Environmental Adaptation	97.87	87.63	140.4	225.1
-Biosynthesis	-Environmental Adaptation	597.1	707.9	328.7	396
-Other Enzymes	-Environmental Adaptation	1430	1555	804	1072
Organismal Systems	-Environmental Adaptation	700.6	782.9	455.9	484.6
-Immune System	-Environmental Adaptation	425.3	542.6	174.9	210.7
-Endocrine System	-Environmental Adaptation	57.3	49.73	112	74.55
-Circulatory System	-Environmental Adaptation	20.57	17.17	18.49	19.4
-Digestive System	-Environmental Adaptation	18.39	16.2	6.55	7.967
-Excretory System	-Environmental Adaptation	94.35	89.16	56.62	66.76
-Nervous System	-Environmental Adaptation	45.12	40.78	78.17	90.99
-Sensory System	-Environmental Adaptation	9.162	10.22	0.7788	0.6135
-Development	-Environmental Adaptation	31.99	24.39	8.194	13.24
-Environmental Adaptation	-Environmental Adaptation	1	1	1	1
Human Diseases	-Environmental Adaptation	541	537	392.4	446.4
-Cancers	-Environmental Adaptation	138.1	131.2	31.15	38.9
-Immune System Diseases	-Environmental Adaptation	22.95	22.16	16.5	17.19
-Neurodegenerative Diseases	-Environmental Adaptation	161.4	182	200.6	226.6
-Cardiovascular Diseases	-Environmental Adaptation	39.53	28.58	31.28	20.66
-Metabolic Diseases	-Environmental Adaptation	12.68	11.47	20.4	38.08
-Infectious Diseases	-Environmental Adaptation	203.4	211.2	112.9	143.1
Not Mapped	-Environmental Adaptation	3620	3816	1631	1965
-Not Mapped	-Environmental Adaptation	3620	3816	1631	1965
TOTAL	Human Diseases	22.21	24.27	20.02	20.98
MAPPED	Human Diseases	16.04	17.79	15.86	16.7
Genetic Information Processing	Human Diseases	6.364	7.811	6.539	6.417
-Transcription	Human Diseases	0.7246	0.7897	0.6757	0.738
-Translation	Human Diseases	2.927	4.384	2.2	2.387
-Folding, Sorting and Degradation	Human Diseases	1.906	1.814	2.568	2.418
-DNA Maintenance	Human Diseases	0.8073	0.8225	0.8902	0.8788
-RNA Family	Human Diseases	0	0	0	0
Environmental Information Processing	Human Diseases	1.468	1.385	0.4693	0.4794
-Signal Transduction	Human Diseases	0.1737	0.1563	0.1061	0.1167
-Signaling Molecules and Interaction	Human Diseases	1.273	1.172	0.3746	0.3313
Cellular Processes	Human Diseases	1.73	1.756	1.602	1.565
-Cell structure	Human Diseases	0	0	0	0
-Crystallins	Human Diseases	0	0	0	0
-Stress Response	Human Diseases	0	0	0	0
-Vesicular Transport	Human Diseases	0.6454	0.7367	0.3617	0.4634
-Cytoskeleton	Human Diseases	0.8744	0.8258	1.05	0.8819
-Cell Motility	Human Diseases	0	0	0	0
-Cell Growth and Death	Human Diseases	0.186	0.1593	0.2692	0.2545
-Cell Communication	Human Diseases	0.09734	0.08897	0.08819	0.09801
Metabolism	Human Diseases	4.127	4.393	5.129	6.03
-Membrane Transport	Human Diseases	0.07089	0.06397	0.04197	0.04217
-Central Carbon Metabolism	Human Diseases	0.5848	0.7545	1.285	1.555
-Energy Metabolism	Human Diseases	0.1837	0.1938	0.3577	0.4379
-Biosynthesis	Human Diseases	1.08	1.137	0.8994	0.9554
-Other Enzymes	Human Diseases	1.903	1.908	2.309	2.4
Organismal Systems	Human Diseases	1.313	1.458	0.9601	0.899
-Immune System	Human Diseases	0.8485	1.072	0.4139	0.4489
-Endocrine System	Human Diseases	0.1148	0.1156	0.2855	0.1134
-Circulatory System	Human Diseases	0.03714	0.03854	0.07515	0.0725
-Digestive System	Human Diseases	0.0756	0.04487	0.02313	0.0247
-Excretory System	Human Diseases	0.15	0.1441	0.1443	0.1383
-Nervous System	Human Diseases	0.1616	0.1157	0.1521	0.1406
-Sensory System	Human Diseases	0.01682	0.01436	0.004316	0.003489
-Development	Human Diseases	0.06561	0.0593	0.03214	0.02965
-Environmental Adaptation	Human Diseases	0.01928	0.0191	0.01563	0.01396
Human Diseases	Human Diseases	1	1	1	1
-Cancers	Human Diseases	0.1768	0.1435	0.114	0.1047
-Immune System Diseases	Human Diseases	0.04774	0.04726	0.04694	0.04203
-Neurodegenerative Diseases	Human Diseases	0.4043	0.4843	0.6722	0.6735
-Cardiovascular Diseases	Human Diseases	0.07307	0.05323	0.1145	0.0772
-Metabolic Diseases	Human Diseases	0.02325	0.0209	0.1264	0.1824
-Infectious Diseases	Human Diseases	0.4911	0.5062	0.35	0.3302
Not Mapped	Human Diseases	6.164	6.482	4.157	4.276
-Not Mapped	Human Diseases	6.164	6.482	4.157	4.276
TOTAL	-Cancers	151.8	197.6	252.2	247.8
