Numerator	Denominator	hsa Khan Chimpanzee RNA	hsa Khan Human RNA	hsa Khan Chimpanzee Protein	hsa Khan Human Protein
-DNA Maintenance	-Immune System	1.7	1.367	2.213	2.19
-RNA Family	-Immune System	0	0	0	0
Environmental Information Processing	-Immune System	1.182	0.9779	0.9486	0.8025
-Signal Transduction	-Immune System	0.3419	0.2428	0.3069	0.3056
-Signaling Molecules and Interaction	-Immune System	0.8406	0.6882	0.6432	0.5037
Cellular Processes	-Immune System	2.873	2.28	4.631	3.921
-Cell structure	-Immune System	0	0	0	0
-Crystallins	-Immune System	0	0	0	0
-Stress Response	-Immune System	0	0	0	0
-Vesicular Transport	-Immune System	0.8724	0.7991	0.9389	0.9191
-Cytoskeleton	-Immune System	1.395	0.984	2.546	1.998
-Cell Motility	-Immune System	0	0	0	0
-Cell Growth and Death	-Immune System	0.3081	0.2253	0.5634	0.5304
-Cell Communication	-Immune System	0.3093	0.2133	0.4864	0.4783
Metabolism	-Immune System	5.556	4.486	11.9	12.08
-Membrane Transport	-Immune System	0.09114	0.06574	0.08299	0.07233
-Central Carbon Metabolism	-Immune System	0.7107	0.5315	2.317	2.351
-Energy Metabolism	-Immune System	0.1993	0.1571	0.8406	0.9261
-Biosynthesis	-Immune System	1.214	1.15	2.633	2.674
-Other Enzymes	-Immune System	3.027	2.436	5.733	5.784
Organismal Systems	-Immune System	1.844	1.594	2.256	2.018
-Immune System	-Immune System	1	1	1	1
-Endocrine System	-Immune System	0.2221	0.144	0.3998	0.2737
-Circulatory System	-Immune System	0.04201	0.03051	0.1174	0.1066
-Digestive System	-Immune System	0.1428	0.1042	0.05811	0.03882
-Excretory System	-Immune System	0.1214	0.09116	0.2317	0.1856
-Nervous System	-Immune System	0.1471	0.1152	0.1945	0.1791
-Sensory System	-Immune System	0.01604	0.01382	0.007154	0.006918
-Development	-Immune System	0.1111	0.08876	0.07558	0.07609
-Environmental Adaptation	-Immune System	0.006443	0.004372	0.0183	0.01485
Human Diseases	-Immune System	1.797	1.575	3.654	3.436
-Cancers	-Immune System	0.3566	0.2363	0.3391	0.3132
-Immune System Diseases	-Immune System	0.08214	0.06217	0.137	0.09974
-Neurodegenerative Diseases	-Immune System	0.4745	0.3708	1.253	1.041
-Cardiovascular Diseases	-Immune System	0.1444	0.09412	0.3426	0.1785
-Metabolic Diseases	-Immune System	0	0	0	0
-Infectious Diseases	-Immune System	0.7388	0.5957	0.9174	0.9278
Not Mapped	-Immune System	6.118	5.698	8.11	7.367
-Not Mapped	-Immune System	6.118	5.698	8.11	7.367
TOTAL	-Endocrine System	120	145.9	117.6	165.3
MAPPED	-Endocrine System	93.56	112.1	97.28	137.6
Genetic Information Processing	-Endocrine System	37.02	46.96	39.1	51.5
-Transcription	-Endocrine System	4.861	5.782	4.759	6.46
-Translation	-Endocrine System	12.95	19.43	10.85	15.06
-Folding, Sorting and Degradation	-Endocrine System	12.09	13.59	16.9	22.37
-DNA Maintenance	-Endocrine System	7.291	8.155	6.019	7.61
-RNA Family	-Endocrine System	0	0	0	0
Environmental Information Processing	-Endocrine System	5.077	5.217	2.253	3.12
-Signal Transduction	-Endocrine System	1.564	1.535	0.7024	0.9646
-Signaling Molecules and Interaction	-Endocrine System	4.05	4.188	1.518	1.969
Cellular Processes	-Endocrine System	13.58	14	11.54	14.74
-Cell structure	-Endocrine System	0	0	0	0
-Crystallins	-Endocrine System	0	0	0	0
-Stress Response	-Endocrine System	0	0	0	0
-Vesicular Transport	-Endocrine System	4.326	5.561	2.451	3.359
-Cytoskeleton	-Endocrine System	6.1	6.003	6.512	7.626
-Cell Motility	-Endocrine System	0	0	0	0
-Cell Growth and Death	-Endocrine System	1.383	1.379	1.386	2.081
-Cell Communication	-Endocrine System	1.277	1.164	1.177	1.659
Metabolism	-Endocrine System	24.06	25.93	31.7	49.05
-Membrane Transport	-Endocrine System	0.3836	0.3601	0.2514	0.2473
-Central Carbon Metabolism	-Endocrine System	3.646	4.496	6.457	11.37
-Energy Metabolism	-Endocrine System	0.9032	0.9645	2.204	3.225
-Biosynthesis	-Endocrine System	6.033	6.719	7.198	9.64
-Other Enzymes	-Endocrine System	12.74	14.36	14.67	22.22
Organismal Systems	-Endocrine System	8.139	9.336	5.036	6.195
-Immune System	-Endocrine System	4.485	5.984	2.352	3.206
-Endocrine System	-Endocrine System	1	1	1	1
-Circulatory System	-Endocrine System	0.1668	0.1638	0.2879	0.3067
-Digestive System	-Endocrine System	0.5988	0.5571	0.1285	0.1601
-Excretory System	-Endocrine System	0.5192	0.5455	0.6482	0.7534
-Nervous System	-Endocrine System	0.6141	0.607	0.4985	0.6959
-Sensory System	-Endocrine System	0.07193	0.08267	0.01616	0.02528
-Development	-Endocrine System	0.3767	0.3849	0.1428	0.2072
-Environmental Adaptation	-Endocrine System	0.02786	0.03252	0.05009	0.06581
Human Diseases	-Endocrine System	8.09	9.202	8.748	11.82
-Cancers	-Endocrine System	1.667	1.406	0.8483	1.334
-Immune System Diseases	-Endocrine System	0.2956	0.377	0.3743	0.4863
-Neurodegenerative Diseases	-Endocrine System	1.727	2.445	4.214	5.694
-Cardiovascular Diseases	-Endocrine System	0.4963	0.4121	0.9542	0.7775
-Metabolic Diseases	-Endocrine System	0	0	0	0
-Infectious Diseases	-Endocrine System	3.326	4.271	2.201	2.935
Not Mapped	-Endocrine System	26.45	33.77	20.32	27.71
-Not Mapped	-Endocrine System	26.45	33.77	20.32	27.71
TOTAL	-Circulatory System	660.7	796.7	386	420.6
MAPPED	-Circulatory System	515.1	612.3	319.3	350.2
Genetic Information Processing	-Circulatory System	204.3	251.6	126.2	133.4
-Transcription	-Circulatory System	25.25	33.06	16.49	16.63
-Translation	-Circulatory System	70.18	103	37.13	39.64
-Folding, Sorting and Degradation	-Circulatory System	69.42	73.52	54.06	57.83
-DNA Maintenance	-Circulatory System	40.84	47.3	20.9	22.63
-RNA Family	-Circulatory System	0	0	0	0
Environmental Information Processing	-Circulatory System	28.15	32.05	7.584	7.959
-Signal Transduction	-Circulatory System	8.137	8.034	2.593	3.195
-Signaling Molecules and Interaction	-Circulatory System	20.68	22.5	4.949	5.12
Cellular Processes	-Circulatory System	68.37	76.32	37.02	37.45
-Cell structure	-Circulatory System	0	0	0	0
-Crystallins	-Circulatory System	0	0	0	0
-Stress Response	-Circulatory System	0	0	0	0
-Vesicular Transport	-Circulatory System	20.68	29.66	7.724	9.181
-Cytoskeleton	-Circulatory System	33.19	33.97	20.35	18.57
-Cell Motility	-Circulatory System	0	0	0	0
-Cell Growth and Death	-Circulatory System	8.292	6.75	4.514	4.747
-Cell Communication	-Circulatory System	7.485	6.444	5.309	5.685
Metabolism	-Circulatory System	132.3	150.3	94.27	113.1
-Membrane Transport	-Circulatory System	2.654	2.788	0.8883	0.7623
-Central Carbon Metabolism	-Circulatory System	16.99	15.56	19.12	22.35
-Energy Metabolism	-Circulatory System	5.442	5.794	7.898	9.54
-Biosynthesis	-Circulatory System	33.8	36.7	20.07	22.98
-Other Enzymes	-Circulatory System	80.93	83.75	45.84	53.78
Organismal Systems	-Circulatory System	44.18	52.78	18.03	18.73
-Immune System	-Circulatory System	22.77	31.91	7.996	9.361
-Endocrine System	-Circulatory System	5.553	6.071	3.367	2.435
-Circulatory System	-Circulatory System	1	1	1	1
-Digestive System	-Circulatory System	3.237	3.081	0.4646	0.4925
-Excretory System	-Circulatory System	4.077	3.565	2.068	1.832
-Nervous System	-Circulatory System	4.384	3.351	1.678	1.778
-Sensory System	-Circulatory System	0.3206	0.4197	0.05315	0.06433
-Development	-Circulatory System	2.961	2.536	0.5386	0.4888
-Environmental Adaptation	-Circulatory System	0.2	0.171	0.1475	0.1379
Human Diseases	-Circulatory System	46.23	47.18	32.31	33.99
-Cancers	-Circulatory System	8.323	7.78	2.597	3.404
-Immune System Diseases	-Circulatory System	2.486	1.643	1.155	1.184
-Neurodegenerative Diseases	-Circulatory System	13.26	15.28	15.95	15
-Cardiovascular Diseases	-Circulatory System	3.437	2.412	3.004	2.155
-Metabolic Diseases	-Circulatory System	0	0	0	0
-Infectious Diseases	-Circulatory System	19.66	20.02	7.644	8.686
Not Mapped	-Circulatory System	145.6	184.4	66.7	70.49
-Not Mapped	-Circulatory System	145.6	184.4	66.7	70.49
TOTAL	-Digestive System	218.9	236.1	802.8	1002
MAPPED	-Digestive System	170.6	181.5	664.1	833.8
Genetic Information Processing	-Digestive System	69.35	73.4	268.9	321.6
-Transcription	-Digestive System	8.512	8.954	33.27	40.34
-Translation	-Digestive System	23.82	30.27	76.36	94.07
-Folding, Sorting and Degradation	-Digestive System	23.56	22.11	117.4	139.3
-DNA Maintenance	-Digestive System	13.45	12.92	38.52	47.52
-RNA Family	-Digestive System	0	0	0	0
Environmental Information Processing	-Digestive System	9.131	8.666	15.07	16.53
-Signal Transduction	-Digestive System	2.401	2.415	5.391	7.368
-Signaling Molecules and Interaction	-Digestive System	6.497	5.933	10.65	11.61
Cellular Processes	-Digestive System	22.65	21.88	80.64	83.67
-Cell structure	-Digestive System	0	0	0	0
-Crystallins	-Digestive System	0	0	0	0
-Stress Response	-Digestive System	0	0	0	0
-Vesicular Transport	-Digestive System	7.063	8.642	14.57	15.98
-Cytoskeleton	-Digestive System	11.21	8.604	45.77	45.04
-Cell Motility	-Digestive System	0	0	0	0
-Cell Growth and Death	-Digestive System	2.536	2.262	9.295	12.22
-Cell Communication	-Digestive System	2.276	1.997	8.253	9.077
Metabolism	-Digestive System	38.52	45.06	214	285.7
-Membrane Transport	-Digestive System	0.7641	0.6926	1.208	1.448
-Central Carbon Metabolism	-Digestive System	5.134	7.747	49.7	77.98
-Energy Metabolism	-Digestive System	1.422	1.723	13.64	19.04
-Biosynthesis	-Digestive System	11.47	11.58	47.51	53.82
-Other Enzymes	-Digestive System	24.18	25.18	98.66	122.1
Organismal Systems	-Digestive System	12.88	15.08	38.3	41.45
-Immune System	-Digestive System	6.926	9.412	17.11	19.82
-Endocrine System	-Digestive System	1.582	1.762	7.396	4.692
-Circulatory System	-Digestive System	0.3041	0.3007	1.726	1.735
-Digestive System	-Digestive System	1	1	1	1
-Excretory System	-Digestive System	0.9138	0.857	4.452	4.811
-Nervous System	-Digestive System	0.9936	1.085	2.86	2.758
-Sensory System	-Digestive System	0.1195	0.1221	0.1286	0.1867
-Development	-Digestive System	0.9147	0.8138	1.111	1.015
-Environmental Adaptation	-Digestive System	0.04387	0.04547	0.4075	0.3827
Human Diseases	-Digestive System	14.06	15.8	62.89	75.18
-Cancers	-Digestive System	2.625	2.301	5.181	5.654
-Immune System Diseases	-Digestive System	0.7559	0.6641	2.047	2.311
-Neurodegenerative Diseases	-Digestive System	3.339	4.388	20.83	23.95
-Cardiovascular Diseases	-Digestive System	0.9574	0.9029	6.549	5.398
-Metabolic Diseases	-Digestive System	0	0	0	0
-Infectious Diseases	-Digestive System	5.477	7.158	13.33	17.63
Not Mapped	-Digestive System	48.24	54.66	138.7	167.9
-Not Mapped	-Digestive System	48.24	54.66	138.7	167.9
TOTAL	-Excretory System	207.7	237.4	182.3	217.2
MAPPED	-Excretory System	162	182.4	150.8	180.8
Genetic Information Processing	-Excretory System	63.85	73.8	60.5	71.2
-Transcription	-Excretory System	8.26	9.284	7.615	8.464
-Translation	-Excretory System	21.49	31.38	18.1	20.16
-Folding, Sorting and Degradation	-Excretory System	21.41	20.29	26.2	30.59
-DNA Maintenance	-Excretory System	13.84	13.27	8.584	10.87
-RNA Family	-Excretory System	0	0	0	0
Environmental Information Processing	-Excretory System	8.437	9.86	3.667	3.635
-Signal Transduction	-Excretory System	2.311	1.99	1.182	1.459
-Signaling Molecules and Interaction	-Excretory System	6.522	7.138	2.393	2.551
Cellular Processes	-Excretory System	22.47	22.35	17.9	20.44
-Cell structure	-Excretory System	0	0	0	0
-Crystallins	-Excretory System	0	0	0	0
-Stress Response	-Excretory System	0	0	0	0
-Vesicular Transport	-Excretory System	7.36	8.661	3.639	4.66
-Cytoskeleton	-Excretory System	10.71	9.603	9.841	9.127
-Cell Motility	-Excretory System	0	0	0	0
-Cell Growth and Death	-Excretory System	2.353	2.292	2.182	2.591
-Cell Communication	-Excretory System	2.024	1.865	1.977	2.174
Metabolism	-Excretory System	42.87	46.72	45.58	59.38
-Membrane Transport	-Excretory System	0.6274	0.5997	0.3754	0.3379
-Central Carbon Metabolism	-Excretory System	5.618	5.975	9.961	12.68
-Energy Metabolism	-Excretory System	1.566	1.748	3.249	4.293
-Biosynthesis	-Excretory System	9.999	10.6	9.939	12.73
-Other Enzymes	-Excretory System	23.98	26.33	22.16	29.12
Organismal Systems	-Excretory System	14.21	16.51	8.86	9.404
-Immune System	-Excretory System	8.043	10.86	4.24	5.152
-Endocrine System	-Excretory System	1.662	1.593	1.423	1.31
-Circulatory System	-Excretory System	0.2152	0.2151	0.4226	0.422
-Digestive System	-Excretory System	1.016	1.037	0.2021	0.2024
-Excretory System	-Excretory System	1	1	1	1
-Nervous System	-Excretory System	1.254	1.011	0.7093	0.9227
-Sensory System	-Excretory System	0.06898	0.08244	0.03178	0.03706
-Development	-Excretory System	0.7103	0.7031	0.2251	0.3137
-Environmental Adaptation	-Excretory System	0.05307	0.0518	0.07194	0.07486
Human Diseases	-Excretory System	13.84	14.66	14.19	18.55
-Cancers	-Excretory System	2.708	2.555	1.229	1.586
-Immune System Diseases	-Excretory System	0.3256	0.4444	0.4459	0.4962
-Neurodegenerative Diseases	-Excretory System	3.446	3.895	5.986	5.609
-Cardiovascular Diseases	-Excretory System	0.9522	0.7969	1.472	0.8765
-Metabolic Diseases	-Excretory System	0	0	0	0
-Infectious Diseases	-Excretory System	5.529	6.471	3.89	4.78
Not Mapped	-Excretory System	45.79	54.95	31.5	36.39
-Not Mapped	-Excretory System	45.79	54.95	31.5	36.39
TOTAL	-Nervous System	165.7	189.1	176.2	171.2
MAPPED	-Nervous System	129.2	145.3	145.8	142.5
Genetic Information Processing	-Nervous System	50.93	59.69	57.35	55.01
-Transcription	-Nervous System	6.686	7.783	7.272	6.725
-Translation	-Nervous System	17.14	25.01	16.17	15.49
-Folding, Sorting and Degradation	-Nervous System	16.06	16.5	25.68	24.26
-DNA Maintenance	-Nervous System	11.04	10.48	8.225	8.526
-RNA Family	-Nervous System	0	0	0	0
Environmental Information Processing	-Nervous System	8.02	9.566	3.603	3.339
-Signal Transduction	-Nervous System	1.676	1.761	1.09	1.378
-Signaling Molecules and Interaction	-Nervous System	6.158	6.732	2.373	2.195
Cellular Processes	-Nervous System	17.62	19.83	17.59	15.71
-Cell structure	-Nervous System	0	0	0	0
-Crystallins	-Nervous System	0	0	0	0
-Stress Response	-Nervous System	0	0	0	0
-Vesicular Transport	-Nervous System	5.856	7.524	3.043	2.999
-Cytoskeleton	-Nervous System	8.544	7.932	9.669	8.517
-Cell Motility	-Nervous System	0	0	0	0
-Cell Growth and Death	-Nervous System	1.631	1.839	2.144	1.991
-Cell Communication	-Nervous System	2.001	1.923	2.927	2.404
Metabolism	-Nervous System	34.19	36.55	44.78	47.1
-Membrane Transport	-Nervous System	0.5697	0.5945	0.4126	0.3383
-Central Carbon Metabolism	-Nervous System	4.871	5.199	14.81	13.13
-Energy Metabolism	-Nervous System	1.38	1.342	3.193	3.482
-Biosynthesis	-Nervous System	6.654	7.303	8.352	8.134
-Other Enzymes	-Nervous System	18.22	21.14	21.78	22.56
Organismal Systems	-Nervous System	9.792	13.11	8.568	7.857
-Immune System	-Nervous System	5.38	8.117	3.798	3.893
-Endocrine System	-Nervous System	1.585	1.12	1.783	1.368
-Circulatory System	-Nervous System	0.1956	0.2957	0.4751	0.435
-Digestive System	-Nervous System	0.7018	0.7407	0.2713	0.277
-Excretory System	-Nervous System	0.7944	0.768	0.9826	0.9344
-Nervous System	-Nervous System	1	1	1	1
-Sensory System	-Nervous System	0.1186	0.1071	0.06069	0.04274
-Development	-Nervous System	0.597	0.6957	0.2301	0.267
-Environmental Adaptation	-Nervous System	0.03221	0.03426	0.1105	0.09376
Human Diseases	-Nervous System	10.51	12.97	13.88	14.26
-Cancers	-Nervous System	2.313	1.902	1.144	1.481
-Immune System Diseases	-Nervous System	0.4862	0.4859	0.4507	0.4376
-Neurodegenerative Diseases	-Nervous System	3.025	4.689	5.863	7.241
-Cardiovascular Diseases	-Nervous System	0.6893	0.6257	1.565	0.9499
-Metabolic Diseases	-Nervous System	0	0	0	0
-Infectious Diseases	-Nervous System	4.105	4.726	3.494	3.618
Not Mapped	-Nervous System	36.52	43.77	30.45	28.68
-Not Mapped	-Nervous System	36.52	43.77	30.45	28.68
TOTAL	-Sensory System	1831	1650	6560	5979
MAPPED	-Sensory System	1427	1268	5426	4977
Genetic Information Processing	-Sensory System	569.8	517.8	2168	1926
-Transcription	-Sensory System	71.21	65.4	271.9	235.4
-Translation	-Sensory System	190.9	214.2	608.2	571.5
-Folding, Sorting and Degradation	-Sensory System	179.5	138.5	988.5	840.2
-DNA Maintenance	-Sensory System	112.5	92.23	299.4	298.8
-RNA Family	-Sensory System	0	0	0	0
Environmental Information Processing	-Sensory System	76.39	59.72	113	116
-Signal Transduction	-Sensory System	21.75	17.69	41.91	43.63
-Signaling Molecules and Interaction	-Sensory System	56.3	42.03	71.11	71.45
Cellular Processes	-Sensory System	180.9	154.1	685.5	558.6
-Cell structure	-Sensory System	0	0	0	0
-Crystallins	-Sensory System	0	0	0	0
-Stress Response	-Sensory System	0	0	0	0
-Vesicular Transport	-Sensory System	57.27	62.9	145.3	132.9
-Cytoskeleton	-Sensory System	84.05	64.94	385.9	289
-Cell Motility	-Sensory System	0	0	0	0
-Cell Growth and Death	-Sensory System	19.22	15.6	78.75	78.05
-Cell Communication	-Sensory System	16.9	12.01	62.2	65.49
Metabolism	-Sensory System	318.5	279.3	1616	1578
-Membrane Transport	-Sensory System	6.34	6.79	9.387	10.6
-Central Carbon Metabolism	-Sensory System	39.6	48.03	327.7	426.9
-Energy Metabolism	-Sensory System	10.94	10.68	112.8	122.2
-Biosynthesis	-Sensory System	81.18	82.21	368.1	343.5
-Other Enzymes	-Sensory System	173.1	173.7	670.5	721
Organismal Systems	-Sensory System	102.5	105.6	295.2	245
-Immune System	-Sensory System	55.72	65.12	135.8	138.8
-Endocrine System	-Sensory System	13.24	11.31	59.42	37.9
-Circulatory System	-Sensory System	2.84	1.863	10.15	13.95
-Digestive System	-Sensory System	5.931	6.919	5.837	5.195
-Excretory System	-Sensory System	7.218	6.599	30.44	26.06
-Nervous System	-Sensory System	8.129	7.505	16.05	22.25
-Sensory System	-Sensory System	1	1	1	1
-Development	-Sensory System	8.355	7.302	5.459	12.47
-Environmental Adaptation	-Sensory System	0.651	0.7005	3.273	2.614
Human Diseases	-Sensory System	93.36	101.3	419.1	467.3
-Cancers	-Sensory System	22.21	15.9	48.23	49.55
-Immune System Diseases	-Sensory System	5.208	7.039	13.19	13.72
-Neurodegenerative Diseases	-Sensory System	21.86	27.94	161.9	184.7
-Cardiovascular Diseases	-Sensory System	11.87	8.098	63.46	38.21
-Metabolic Diseases	-Sensory System	2.332	1.892	31.8	49.18
-Infectious Diseases	-Sensory System	38.38	48.11	108.7	121.2
Not Mapped	-Sensory System	403.6	381.9	1134	1002
-Not Mapped	-Sensory System	403.6	381.9	1134	1002
TOTAL	-Development	251.4	288.3	631.3	573.9
MAPPED	-Development	196	221.6	522.2	477.7
Genetic Information Processing	-Development	78.8	91.35	207.8	191.4
-Transcription	-Development	9.955	10.97	26.16	23
-Translation	-Development	27.79	38.84	60.42	52.93
-Folding, Sorting and Degradation	-Development	26.43	26.29	92.94	82.99
-DNA Maintenance	-Development	14.62	15.25	28.23	32.48
-RNA Family	-Development	0	0	0	0
Environmental Information Processing	-Development	11.32	13.28	12.82	10.55
-Signal Transduction	-Development	2.603	2.531	2.682	4.017
-Signaling Molecules and Interaction	-Development	8.541	9.177	6.552	7.489
Cellular Processes	-Development	26.19	26.77	53.38	50.14
-Cell structure	-Development	0	0	0	0
-Crystallins	-Development	0	0	0	0
-Stress Response	-Development	0	0	0	0
-Vesicular Transport	-Development	8.863	10.04	11.58	10.22
-Cytoskeleton	-Development	11.24	10.22	28.93	29.06
-Cell Motility	-Development	0	0	0	0
-Cell Growth and Death	-Development	2.739	2.662	7.073	7.369
-Cell Communication	-Development	2.584	2.404	7.409	8.006
Metabolism	-Development	46.64	50.98	152	160.7
-Membrane Transport	-Development	0.857	0.793	1.054	1.034
-Central Carbon Metabolism	-Development	4.514	4.533	19.14	27.49
-Energy Metabolism	-Development	2.266	2.285	10.41	12.17
-Biosynthesis	-Development	11.15	14.91	35.26	35.25
-Other Enzymes	-Development	27.94	29.9	75.87	81.06
Organismal Systems	-Development	15.13	16.82	30.47	26.76
-Immune System	-Development	7.863	9.913	12.76	12.79
-Endocrine System	-Development	1.664	1.657	3.524	3.64
-Circulatory System	-Development	0.2367	0.288	1.553	1.34
-Digestive System	-Development	1.082	1.18	0.8977	0.7727
-Excretory System	-Development	1.331	1.406	2.76	2.742
-Nervous System	-Development	1.672	1.334	3.478	3.412
-Sensory System	-Development	0.08336	0.09525	0.05696	0.07628
-Development	-Development	1	1	1	1
-Environmental Adaptation	-Development	0.05386	0.0601	0.229	0.1994
Human Diseases	-Development	15.96	18.64	42	49.12
-Cancers	-Development	2.657	2.356	4.457	6.243
-Immune System Diseases	-Development	0.7453	0.6481	1.842	1.786
-Neurodegenerative Diseases	-Development	4.567	6.353	20.33	25.29
-Cardiovascular Diseases	-Development	1.471	1.12	5.132	2.915
-Metabolic Diseases	-Development	0	0	0	0
-Infectious Diseases	-Development	6.721	7.895	11.97	12.58
Not Mapped	-Development	55.41	66.75	109.1	96.18
-Not Mapped	-Development	55.41	66.75	109.1	96.18
TOTAL	-Environmental Adaptation	4308	5193	2534	2959
MAPPED	-Environmental Adaptation	3358	3991	2096	2463
Genetic Information Processing	-Environmental Adaptation	1311	1614	824.7	951.1
-Transcription	-Environmental Adaptation	155.6	183.2	104.6	116.3
-Translation	-Environmental Adaptation	436.9	656.2	232.5	267.9
-Folding, Sorting and Degradation	-Environmental Adaptation	433.8	448.4	356.9	408.6
-DNA Maintenance	-Environmental Adaptation	248.9	278.3	119.3	145.2
-RNA Family	-Environmental Adaptation	0	0	0	0
Environmental Information Processing	-Environmental Adaptation	140.7	160.4	42.05	45.57
-Signal Transduction	-Environmental Adaptation	35.37	31.63	14.91	14.66
-Signaling Molecules and Interaction	-Environmental Adaptation	115.5	128.8	33.15	33.91
Cellular Processes	-Environmental Adaptation	428.6	475.2	243.7	261.8
-Cell structure	-Environmental Adaptation	0	0	0	0
-Crystallins	-Environmental Adaptation	0	0	0	0
-Stress Response	-Environmental Adaptation	0	0	0	0
-Vesicular Transport	-Environmental Adaptation	126.5	168.6	44.4	51.85
-Cytoskeleton	-Environmental Adaptation	204.9	207.5	134.6	121.9
-Cell Motility	-Environmental Adaptation	0	0	0	0
-Cell Growth and Death	-Environmental Adaptation	37.97	38.41	30.79	34.43
-Cell Communication	-Environmental Adaptation	48.84	46.99	26.59	29.87
Metabolism	-Environmental Adaptation	795.7	878.6	592.7	761.7
-Membrane Transport	-Environmental Adaptation	11.29	11.07	5.183	4.279
-Central Carbon Metabolism	-Environmental Adaptation	83.81	87.08	115.8	162.1
-Energy Metabolism	-Environmental Adaptation	32.42	34.71	45.84	57.23
-Biosynthesis	-Environmental Adaptation	163.6	178.6	131.9	147.9
-Other Enzymes	-Environmental Adaptation	489.1	529.6	283.3	348.7
Organismal Systems	-Environmental Adaptation	274.2	341.4	113	119.5
-Immune System	-Environmental Adaptation	154	211	54.62	62.44
-Endocrine System	-Environmental Adaptation	23.31	17.92	18.15	15.13
-Circulatory System	-Environmental Adaptation	3.293	2.952	5.749	5.999
-Digestive System	-Environmental Adaptation	14.73	12.98	2.282	2.196
-Excretory System	-Environmental Adaptation	17.99	18.85	12.76	13.29
-Nervous System	-Environmental Adaptation	22.65	27.46	6.494	7.692
-Sensory System	-Environmental Adaptation	1.536	1.428	0.3055	0.3826
-Development	-Environmental Adaptation	13.52	11.84	2.294	2.652
-Environmental Adaptation	-Environmental Adaptation	1	1	1	1
Human Diseases	-Environmental Adaptation	267.2	282.9	163.9	201.2
-Cancers	-Environmental Adaptation	44.4	45.49	13.05	17.15
-Immune System Diseases	-Environmental Adaptation	5.405	6.463	6.3	6.714
-Neurodegenerative Diseases	-Environmental Adaptation	62	75.19	63.94	67.05
-Cardiovascular Diseases	-Environmental Adaptation	9.869	6.42	15.98	10.45
-Metabolic Diseases	-Environmental Adaptation	0	0	0	0
-Infectious Diseases	-Environmental Adaptation	99.48	120	43.94	42.43
Not Mapped	-Environmental Adaptation	949.5	1202	437.9	495.9
-Not Mapped	-Environmental Adaptation	949.5	1202	437.9	495.9
TOTAL	Human Diseases	15.34	14.01	11.6	11.68
MAPPED	Human Diseases	11.96	10.76	9.592	9.726
Genetic Information Processing	Human Diseases	4.694	4.355	3.911	3.858
-Transcription	Human Diseases	0.5824	0.5479	0.4971	0.4682
-Translation	Human Diseases	1.635	1.852	1.076	1.078
-Folding, Sorting and Degradation	Human Diseases	1.547	1.185	1.7	1.69
-DNA Maintenance	Human Diseases	0.886	0.7703	0.5925	0.598
-RNA Family	Human Diseases	0	0	0	0
Environmental Information Processing	Human Diseases	0.5897	0.5669	0.2379	0.2308
-Signal Transduction	Human Diseases	0.1852	0.1438	0.0777	0.08896
-Signaling Molecules and Interaction	Human Diseases	0.4217	0.3939	0.1581	0.1376
Cellular Processes	Human Diseases	1.526	1.256	1.03	0.9404
-Cell structure	Human Diseases	0	0	0	0
-Crystallins	Human Diseases	0	0	0	0
-Stress Response	Human Diseases	0	0	0	0
-Vesicular Transport	Human Diseases	0.4905	0.5065	0.2138	0.2234
-Cytoskeleton	Human Diseases	0.7294	0.5481	0.5825	0.5015
-Cell Motility	Human Diseases	0	0	0	0
-Cell Growth and Death	Human Diseases	0.1493	0.1352	0.1545	0.1397
-Cell Communication	Human Diseases	0.1619	0.1289	0.1622	0.1484
Metabolism	Human Diseases	2.833	2.757	3.066	3.248
-Membrane Transport	Human Diseases	0.05434	0.04739	0.02087	0.02105
-Central Carbon Metabolism	Human Diseases	0.318	0.2723	0.4894	0.5817
-Energy Metabolism	Human Diseases	0.1172	0.1121	0.23	0.2635
-Biosynthesis	Human Diseases	0.6818	0.651	0.6759	0.6929
-Other Enzymes	Human Diseases	1.741	1.407	1.49	1.582
Organismal Systems	Human Diseases	0.9998	0.9225	0.5673	0.5449
-Immune System	Human Diseases	0.534	0.6043	0.249	0.2731
-Endocrine System	Human Diseases	0.1158	0.1033	0.09673	0.07084
-Circulatory System	Human Diseases	0.0183	0.0175	0.02864	0.02761
-Digestive System	Human Diseases	0.06083	0.06119	0.01546	0.01265
-Excretory System	Human Diseases	0.07051	0.06042	0.06767	0.053
-Nervous System	Human Diseases	0.09093	0.06826	0.05698	0.06509
-Sensory System	Human Diseases	0.006446	0.007185	0.002223	0.001776
-Development	Human Diseases	0.05428	0.04183	0.01523	0.01439
-Environmental Adaptation	Human Diseases	0.00366	0.003205	0.00501	0.004662
Human Diseases	Human Diseases	1	1	1	1
-Cancers	Human Diseases	0.1831	0.1508	0.08467	0.09884
-Immune System Diseases	Human Diseases	0.0457	0.04151	0.03833	0.0358
-Neurodegenerative Diseases	Human Diseases	0.2489	0.2657	0.4581	0.4502
-Cardiovascular Diseases	Human Diseases	0.08387	0.06365	0.1028	0.06377
-Metabolic Diseases	Human Diseases	0	0	0	0
-Infectious Diseases	Human Diseases	0.3857	0.3522	0.2315	0.272
Not Mapped	Human Diseases	3.38	3.242	2.004	1.958
-Not Mapped	Human Diseases	3.38	3.242	2.004	1.958
TOTAL	-Cancers	77.83	103.8	140.4	126.2
MAPPED	-Cancers	60.68	79.75	116.1	105.1
