Numerator	Denominator	hsa Khan Chimpanzee RNA	hsa Khan Human RNA	hsa Khan Chimpanzee Protein	hsa Khan Human Protein
-Cell Growth and Death	-Immune System	0.2106	0.1679	0.3161	0.2868
-Cell Communication	-Immune System	0.2039	0.133	0.374	0.3239
Metabolism	-Immune System	4.564	3.709	10.06	9.393
-Membrane Transport	-Immune System	0.06906	0.04646	0.06065	0.05456
-Central Carbon Metabolism	-Immune System	0.3915	0.3051	1.254	1.274
-Energy Metabolism	-Immune System	0.1423	0.1264	0.6446	0.7475
-Biosynthesis	-Immune System	0.9787	0.7493	2.126	2.06
-Other Enzymes	-Immune System	2.723	2.144	4.708	4.299
Organismal Systems	-Immune System	1.644	1.493	1.821	1.668
-Immune System	-Immune System	1	1	1	1
-Endocrine System	-Immune System	0.08117	0.07495	0.228	0.09949
-Circulatory System	-Immune System	0.009484	0.009729	0.06559	0.05698
-Digestive System	-Immune System	0.06069	0.04254	0.034	0.02348
-Excretory System	-Immune System	0.1042	0.07732	0.1967	0.1492
-Nervous System	-Immune System	0.03417	0.02372	0.0492	0.03302
-Sensory System	-Immune System	0	0	0	0
-Development	-Immune System	0.04302	0.03644	0.02564	0.025
-Environmental Adaptation	-Immune System	0	0	0	0
Human Diseases	-Immune System	1.445	1.12	2.559	2.14
-Cancers	-Immune System	0.2645	0.1925	0.1435	0.1328
-Immune System Diseases	-Immune System	0.01018	0.006752	0.06805	0.05479
-Neurodegenerative Diseases	-Immune System	0.2752	0.2287	0.5499	0.566
-Cardiovascular Diseases	-Immune System	0.04423	0.01822	0.259	0.1267
-Metabolic Diseases	-Immune System	0	0	0	0
-Infectious Diseases	-Immune System	0.4511	0.3767	0.5094	0.5039
Not Mapped	-Immune System	5.243	4.691	7.057	6.115
-Not Mapped	-Immune System	5.243	4.691	7.057	6.115
TOTAL	-Endocrine System	98.69	115.6	98.71	112.9
MAPPED	-Endocrine System	76.94	88.81	81.65	94.02
Genetic Information Processing	-Endocrine System	30.34	36.49	32.17	37.75
-Transcription	-Endocrine System	3.981	4.538	4.079	4.633
-Translation	-Endocrine System	10.21	14.94	9.069	10.77
-Folding, Sorting and Degradation	-Endocrine System	9.568	9.888	14.41	16.52
-DNA Maintenance	-Endocrine System	6.575	6.859	4.614	5.822
-RNA Family	-Endocrine System	0	0	0	0
Environmental Information Processing	-Endocrine System	3.921	4.093	1.757	1.885
-Signal Transduction	-Endocrine System	0.7034	0.826	0.2385	0.3579
-Signaling Molecules and Interaction	-Endocrine System	2.561	2.64	1.149	1.386
Cellular Processes	-Endocrine System	10.5	10.78	9.866	10.23
-Cell structure	-Endocrine System	0	0	0	0
-Crystallins	-Endocrine System	0	0	0	0
-Stress Response	-Endocrine System	0	0	0	0
-Vesicular Transport	-Endocrine System	3.235	3.759	1.556	2.073
-Cytoskeleton	-Endocrine System	5.09	4.788	5.424	5.686
-Cell Motility	-Endocrine System	0	0	0	0
-Cell Growth and Death	-Endocrine System	0.9715	0.9791	0.9687	1.099
-Cell Communication	-Endocrine System	0.8721	0.7956	0.9356	1.09
Metabolism	-Endocrine System	20.37	22.92	24.73	32.77
-Membrane Transport	-Endocrine System	0.2927	0.289	0.1444	0.1712
-Central Carbon Metabolism	-Endocrine System	1.756	1.826	3.136	4.654
-Energy Metabolism	-Endocrine System	0.6962	0.741	1.532	2.217
-Biosynthesis	-Endocrine System	4.199	5.469	4.685	5.372
-Other Enzymes	-Endocrine System	10.85	11.99	10.26	12.95
Organismal Systems	-Endocrine System	5.578	6.545	4.771	5.454
-Immune System	-Endocrine System	2.653	3.646	1.889	2.605
-Endocrine System	-Endocrine System	1	1	1	1
-Circulatory System	-Endocrine System	0.04375	0.0754	0.1625	0.1591
-Digestive System	-Endocrine System	0.371	0.362	0.09824	0.1105
-Excretory System	-Endocrine System	0.4446	0.4239	0.4815	0.5486
-Nervous System	-Endocrine System	0.1533	0.1419	0.1231	0.1207
-Sensory System	-Endocrine System	0	0	0	0
-Development	-Endocrine System	0.1708	0.2164	0.0726	0.09936
-Environmental Adaptation	-Endocrine System	0	0	0	0
Human Diseases	-Endocrine System	5.387	5.743	5.753	5.937
-Cancers	-Endocrine System	0.8967	0.8363	0.4871	0.5868
-Immune System Diseases	-Endocrine System	0.04568	0.0404	0.1702	0.2002
-Neurodegenerative Diseases	-Endocrine System	1.239	1.352	1.294	1.815
-Cardiovascular Diseases	-Endocrine System	0.1898	0.1412	0.7029	0.4655
-Metabolic Diseases	-Endocrine System	0	0	0	0
-Infectious Diseases	-Endocrine System	2.023	2.254	1.593	1.955
Not Mapped	-Endocrine System	21.75	26.75	17.06	18.93
-Not Mapped	-Endocrine System	21.75	26.75	17.06	18.93
TOTAL	-Circulatory System	446.2	439.6	250.6	280.5
MAPPED	-Circulatory System	347.8	337.8	207.3	233.5
Genetic Information Processing	-Circulatory System	140.8	139.3	84.51	93.56
-Transcription	-Circulatory System	17.84	16.72	10.74	11.24
-Translation	-Circulatory System	47.09	59.21	23.26	25.87
-Folding, Sorting and Degradation	-Circulatory System	47.48	40.08	36.74	40.57
-DNA Maintenance	-Circulatory System	28.35	23.25	13.77	14.43
-RNA Family	-Circulatory System	0	0	0	0
Environmental Information Processing	-Circulatory System	17.93	18.05	3.84	3.853
-Signal Transduction	-Circulatory System	4.016	3.785	0.6099	0.8095
-Signaling Molecules and Interaction	-Circulatory System	13.29	10.67	3.225	3.044
Cellular Processes	-Circulatory System	43.86	40.81	21.92	22.58
-Cell structure	-Circulatory System	0	0	0	0
-Crystallins	-Circulatory System	0	0	0	0
-Stress Response	-Circulatory System	0	0	0	0
-Vesicular Transport	-Circulatory System	14.55	18.52	4.63	4.994
-Cytoskeleton	-Circulatory System	18.94	15.07	10.4	9.599
-Cell Motility	-Circulatory System	0	0	0	0
-Cell Growth and Death	-Circulatory System	4.088	4.068	2.088	2.459
-Cell Communication	-Circulatory System	4.519	3.16	2.771	2.963
Metabolism	-Circulatory System	81.53	77.72	63.13	76.44
-Membrane Transport	-Circulatory System	1.45	1.617	0.4014	0.5055
-Central Carbon Metabolism	-Circulatory System	6.622	4.596	8.799	10.22
-Energy Metabolism	-Circulatory System	2.079	1.779	4.508	5.639
-Biosynthesis	-Circulatory System	18.73	21.64	14.61	17.23
-Other Enzymes	-Circulatory System	47.54	45.58	32.21	39.63
Organismal Systems	-Circulatory System	27.96	25.4	12.26	13.08
-Immune System	-Circulatory System	14.61	14.07	4.836	5.956
-Endocrine System	-Circulatory System	1.186	1.211	1.515	1.049
-Circulatory System	-Circulatory System	1	1	1	1
-Digestive System	-Circulatory System	1.372	1.248	0.2957	0.2475
-Excretory System	-Circulatory System	1.738	1.296	1.035	1.06
-Nervous System	-Circulatory System	1.483	1.21	0.7502	0.5794
-Sensory System	-Circulatory System	0	0	0	0
-Development	-Circulatory System	1.024	0.8729	0.2241	0.2419
-Environmental Adaptation	-Circulatory System	0	0	0	0
Human Diseases	-Circulatory System	29.93	33.39	21.61	24.01
-Cancers	-Circulatory System	5.492	3.592	1.248	1.399
-Immune System Diseases	-Circulatory System	0.4419	0.3443	0.8035	0.6857
-Neurodegenerative Diseases	-Circulatory System	4.582	5.478	3.992	4.419
-Cardiovascular Diseases	-Circulatory System	0.7449	0.5049	1.523	0.919
-Metabolic Diseases	-Circulatory System	0	0	0	0
-Infectious Diseases	-Circulatory System	9.906	12.88	5.582	6.071
Not Mapped	-Circulatory System	98.34	101.8	43.3	47.01
-Not Mapped	-Circulatory System	98.34	101.8	43.3	47.01
TOTAL	-Digestive System	137.8	173.7	275	255.5
MAPPED	-Digestive System	107.5	133.5	227.5	212.7
Genetic Information Processing	-Digestive System	43.49	55.52	92.77	85.22
-Transcription	-Digestive System	5.512	6.875	11.79	10.24
-Translation	-Digestive System	14.55	22.65	25.53	23.57
-Folding, Sorting and Degradation	-Digestive System	14.67	16.23	40.33	36.95
-DNA Maintenance	-Digestive System	8.759	9.756	15.12	14.46
-RNA Family	-Digestive System	0	0	0	0
Environmental Information Processing	-Digestive System	5.539	6.087	4.215	3.51
-Signal Transduction	-Digestive System	1.108	1.229	0.6694	0.7373
-Signaling Molecules and Interaction	-Digestive System	4.298	4.858	3.546	2.772
Cellular Processes	-Digestive System	13.55	15.47	24.06	20.56
-Cell structure	-Digestive System	0	0	0	0
-Crystallins	-Digestive System	0	0	0	0
-Stress Response	-Digestive System	0	0	0	0
-Vesicular Transport	-Digestive System	4.495	6.134	5.082	4.549
-Cytoskeleton	-Digestive System	5.851	5.929	11.41	8.742
-Cell Motility	-Digestive System	0	0	0	0
-Cell Growth and Death	-Digestive System	1.263	1.409	2.292	2.24
-Cell Communication	-Digestive System	1.85	1.466	2.567	2.214
Metabolism	-Digestive System	25.19	29.61	66.7	69.37
-Membrane Transport	-Digestive System	0.4481	0.4373	0.4319	0.4604
-Central Carbon Metabolism	-Digestive System	3.242	2.555	11.31	12.24
-Energy Metabolism	-Digestive System	1.027	0.9888	6.157	5.136
-Biosynthesis	-Digestive System	5.786	7.023	16.03	15.69
-Other Enzymes	-Digestive System	14.69	17.12	27.67	28.43
Organismal Systems	-Digestive System	9.502	12.43	13.46	11.92
-Immune System	-Digestive System	5.152	7.457	5.309	5.424
-Endocrine System	-Digestive System	0.6194	0.6733	1.752	1.077
-Circulatory System	-Digestive System	0.06643	0.09157	0.7765	0.6133
-Digestive System	-Digestive System	1	1	1	1
-Excretory System	-Digestive System	0.5368	0.5855	1.136	0.9654
-Nervous System	-Digestive System	0.3888	0.3004	0.8772	0.9251
-Sensory System	-Digestive System	0	0	0	0
-Development	-Digestive System	0.2852	0.3973	0.5912	0.4452
-Environmental Adaptation	-Digestive System	0	0	0	0
Human Diseases	-Digestive System	10.19	11.18	23.72	21.87
-Cancers	-Digestive System	2.244	1.941	1.596	1.527
-Immune System Diseases	-Digestive System	0.1159	0.08553	1.047	0.9162
-Neurodegenerative Diseases	-Digestive System	2.083	2.546	12.02	11.49
-Cardiovascular Diseases	-Digestive System	0.2301	0.1639	1.672	0.837
-Metabolic Diseases	-Digestive System	0	0	0	0
-Infectious Diseases	-Digestive System	3.061	4.599	5.936	5.327
Not Mapped	-Digestive System	30.38	40.22	47.53	42.82
-Not Mapped	-Digestive System	30.38	40.22	47.53	42.82
TOTAL	-Excretory System	126.3	136	142.8	173.7
MAPPED	-Excretory System	98.47	104.5	118.1	144.6
Genetic Information Processing	-Excretory System	39.31	42.69	46.68	55.91
-Transcription	-Excretory System	5.433	5.64	6.141	6.968
-Translation	-Excretory System	13.17	17.66	13.52	16.57
-Folding, Sorting and Degradation	-Excretory System	12.38	11.42	19.29	22.85
-DNA Maintenance	-Excretory System	8.04	7.968	7.718	8.954
-RNA Family	-Excretory System	0	0	0	0
Environmental Information Processing	-Excretory System	5.983	5.822	2.578	2.9
-Signal Transduction	-Excretory System	1.403	1.475	0.392	0.5504
-Signaling Molecules and Interaction	-Excretory System	4.449	4.347	1.754	2.009
Cellular Processes	-Excretory System	12.48	12.7	13.17	15.04
-Cell structure	-Excretory System	0	0	0	0
-Crystallins	-Excretory System	0	0	0	0
-Stress Response	-Excretory System	0	0	0	0
-Vesicular Transport	-Excretory System	4.45	5.368	2.569	3.187
-Cytoskeleton	-Excretory System	5.798	5.354	7.413	7.781
-Cell Motility	-Excretory System	0	0	0	0
-Cell Growth and Death	-Excretory System	1.052	1.027	1.34	1.689
-Cell Communication	-Excretory System	1.182	0.9533	1.306	1.565
Metabolism	-Excretory System	25.71	29.26	41.88	50.4
-Membrane Transport	-Excretory System	0.514	0.5527	0.2081	0.2633
-Central Carbon Metabolism	-Excretory System	2.708	3.016	6.375	7.064
-Energy Metabolism	-Excretory System	0.7546	0.735	2.406	3.291
-Biosynthesis	-Excretory System	5.286	6.644	7.071	8.262
-Other Enzymes	-Excretory System	15.8	18.14	17.08	19.92
Organismal Systems	-Excretory System	6.707	7.497	5.749	6.262
-Immune System	-Excretory System	3.584	4.705	2.593	3.271
-Endocrine System	-Excretory System	0.5907	0.5937	0.9666	0.6041
-Circulatory System	-Excretory System	0.0727	0.1201	0.2671	0.2446
-Digestive System	-Excretory System	0.2953	0.2452	0.1121	0.115
-Excretory System	-Excretory System	1	1	1	1
-Nervous System	-Excretory System	0.2952	0.2602	0.2502	0.1831
-Sensory System	-Excretory System	0	0	0	0
-Development	-Excretory System	0.273	0.1714	0.08288	0.1014
-Environmental Adaptation	-Excretory System	0	0	0	0
Human Diseases	-Excretory System	6.44	6.558	8.052	9.131
-Cancers	-Excretory System	1.435	1.563	0.6084	0.806
-Immune System Diseases	-Excretory System	0.08798	0.07406	0.346	0.3039
-Neurodegenerative Diseases	-Excretory System	0.9861	1.076	1.477	1.852
-Cardiovascular Diseases	-Excretory System	0.2653	0.2224	1.15	0.7159
-Metabolic Diseases	-Excretory System	0	0	0	0
-Infectious Diseases	-Excretory System	2.648	2.803	2.305	2.714
Not Mapped	-Excretory System	27.84	31.49	24.67	29.11
-Not Mapped	-Excretory System	27.84	31.49	24.67	29.11
TOTAL	-Nervous System	116	134.9	107	115.9
MAPPED	-Nervous System	90.46	103.7	88.54	96.49
Genetic Information Processing	-Nervous System	36.37	42.73	35.5	37.55
-Transcription	-Nervous System	4.595	5.015	4.471	4.614
-Translation	-Nervous System	12.83	17.96	9.934	11.01
-Folding, Sorting and Degradation	-Nervous System	12.2	12.3	15.69	17
-DNA Maintenance	-Nervous System	6.748	7.134	4.824	4.938
-RNA Family	-Nervous System	0	0	0	0
Environmental Information Processing	-Nervous System	5.226	5.136	1.64	1.676
-Signal Transduction	-Nervous System	1.115	1.152	0.2605	0.3521
-Signaling Molecules and Interaction	-Nervous System	3.031	3.275	1.12	1.092
Cellular Processes	-Nervous System	12.09	12.52	9.122	9.098
-Cell structure	-Nervous System	0	0	0	0
-Crystallins	-Nervous System	0	0	0	0
-Stress Response	-Nervous System	0	0	0	0
-Vesicular Transport	-Nervous System	3.791	4.614	1.978	2.172
-Cytoskeleton	-Nervous System	5.189	4.623	4.44	4.175
-Cell Motility	-Nervous System	0	0	0	0
-Cell Growth and Death	-Nervous System	1.133	1.248	0.858	1.006
-Cell Communication	-Nervous System	1.031	0.9698	0.9619	1.014
Metabolism	-Nervous System	21.53	23.85	25.98	30.67
-Membrane Transport	-Nervous System	0.4618	0.4031	0.1714	0.1751
-Central Carbon Metabolism	-Nervous System	1.51	1.41	3.055	3.498
-Energy Metabolism	-Nervous System	0.4741	0.5458	1.565	2.44
-Biosynthesis	-Nervous System	5.27	6.502	6.103	7.356
-Other Enzymes	-Nervous System	12.9	13.99	13.05	15.09
Organismal Systems	-Nervous System	6.378	7.796	5.206	5.32
-Immune System	-Nervous System	3.332	4.318	2.066	2.5
-Endocrine System	-Nervous System	0.2705	0.3717	0.526	0.3491
-Circulatory System	-Nervous System	0.07824	0.08441	0.2541	0.2286
-Digestive System	-Nervous System	0.3265	0.3334	0.09231	0.08239
-Excretory System	-Nervous System	0.4143	0.3977	0.442	0.3731
-Nervous System	-Nervous System	1	1	1	1
-Sensory System	-Nervous System	0	0	0	0
-Development	-Nervous System	0.2002	0.2391	0.1595	0.1361
-Environmental Adaptation	-Nervous System	0	0	0	0
Human Diseases	-Nervous System	8.011	8.539	8.994	8.532
-Cancers	-Nervous System	1.253	1.102	0.3896	0.4658
-Immune System Diseases	-Nervous System	0.08855	0.09514	0.2509	0.2283
-Neurodegenerative Diseases	-Nervous System	1.462	1.533	4.12	3.841
-Cardiovascular Diseases	-Nervous System	0.2372	0.1581	0.6507	0.3998
-Metabolic Diseases	-Nervous System	0	0	0	0
-Infectious Diseases	-Nervous System	3.002	3.951	2.384	2.641
Not Mapped	-Nervous System	25.57	31.22	18.5	19.42
-Not Mapped	-Nervous System	25.57	31.22	18.5	19.42
TOTAL	-Sensory System	1070	1327	1923	3809
MAPPED	-Sensory System	834.3	1020	1591	3170
Genetic Information Processing	-Sensory System	328	412.4	638.3	1224
-Transcription	-Sensory System	39.35	46.81	80.35	149.6
-Translation	-Sensory System	110.5	167.7	191	344.8
-Folding, Sorting and Degradation	-Sensory System	105.7	120.1	276.4	539.9
-DNA Maintenance	-Sensory System	63.57	73.7	90.57	189.7
-RNA Family	-Sensory System	0	0	0	0
Environmental Information Processing	-Sensory System	34.96	43.83	42.72	74.3
-Signal Transduction	-Sensory System	6.272	8.643	13.73	18.53
-Signaling Molecules and Interaction	-Sensory System	28.69	31.94	28.77	43.64
Cellular Processes	-Sensory System	100.4	120	185	349.6
-Cell structure	-Sensory System	0	0	0	0
-Crystallins	-Sensory System	0	0	0	0
-Stress Response	-Sensory System	0	0	0	0
-Vesicular Transport	-Sensory System	29.49	41.83	35.03	66.73
-Cytoskeleton	-Sensory System	48.35	53.28	96.95	173.1
-Cell Motility	-Sensory System	0	0	0	0
-Cell Growth and Death	-Sensory System	11.62	12.46	14.14	44.32
-Cell Communication	-Sensory System	10.97	9.624	35.48	46.82
Metabolism	-Sensory System	208.3	267.5	449.8	1030
-Membrane Transport	-Sensory System	2.804	3.025	5.216	7.529
-Central Carbon Metabolism	-Sensory System	24.41	22.08	87.9	184.1
-Energy Metabolism	-Sensory System	7.54	8.381	40.33	77.49
-Biosynthesis	-Sensory System	37.44	48.8	100.6	181
-Other Enzymes	-Sensory System	113.1	140.7	215	502
Organismal Systems	-Sensory System	68.12	89.16	95.58	174.8
-Immune System	-Sensory System	38.26	53.9	44.73	84.52
-Endocrine System	-Sensory System	8.917	8.217	10.2	16.3
-Circulatory System	-Sensory System	0.394	0.6336	5.144	8.237
-Digestive System	-Sensory System	4.281	2.974	1.521	3.363
-Excretory System	-Sensory System	4.47	4.794	10.55	17.11
-Nervous System	-Sensory System	2.131	1.717	7.615	4.773
-Sensory System	-Sensory System	1	1	1	1
-Development	-Sensory System	1.688	2.08	2.015	3.412
-Environmental Adaptation	-Sensory System	0.1172	0.1051	0.759	1.287
Human Diseases	-Sensory System	61.88	77.32	175.3	297
-Cancers	-Sensory System	13.99	12.73	6.419	21.75
-Immune System Diseases	-Sensory System	0.6351	0.4887	4.133	7.919
-Neurodegenerative Diseases	-Sensory System	12.33	13.05	56.16	68.78
-Cardiovascular Diseases	-Sensory System	1.692	1.187	12.13	18.94
-Metabolic Diseases	-Sensory System	0	0	0	0
-Infectious Diseases	-Sensory System	24.71	27.27	41.04	69.93
Not Mapped	-Sensory System	235.9	307.1	332.4	638.2
-Not Mapped	-Sensory System	235.9	307.1	332.4	638.2
TOTAL	-Development	150.7	157.1	233.4	163.6
MAPPED	-Development	117.5	120.8	193.1	136.2
Genetic Information Processing	-Development	47.54	50.58	80.26	54.6
-Transcription	-Development	5.936	6.229	9.747	6.445
-Translation	-Development	15.91	20.93	22.21	15.43
-Folding, Sorting and Degradation	-Development	16.04	14.64	35.95	24
-DNA Maintenance	-Development	9.382	8.785	12.35	8.727
-RNA Family	-Development	0	0	0	0
Environmental Information Processing	-Development	6.056	5.688	4.323	2.899
-Signal Transduction	-Development	1.356	1.51	1.132	1.114
-Signaling Molecules and Interaction	-Development	4.262	4.003	2.79	1.785
Cellular Processes	-Development	14.81	15.09	23.53	15.28
-Cell structure	-Development	0	0	0	0
-Crystallins	-Development	0	0	0	0
-Stress Response	-Development	0	0	0	0
-Vesicular Transport	-Development	4.774	5.991	4.565	3.706
-Cytoskeleton	-Development	6.397	6.467	13.84	8.175
-Cell Motility	-Development	0	0	0	0
-Cell Growth and Death	-Development	1.381	1.486	2.717	2.139
-Cell Communication	-Development	1.409	1.143	1.954	1.259
Metabolism	-Development	26.56	26.09	50.77	39.44
-Membrane Transport	-Development	0.4233	0.3461	0.3287	0.2649
-Central Carbon Metabolism	-Development	2.922	3.015	9.886	7.673
-Energy Metabolism	-Development	0.7683	0.7982	4.713	4.295
-Biosynthesis	-Development	6.325	8.461	14.78	11.04
-Other Enzymes	-Development	14.06	13.4	21.06	16.16
Organismal Systems	-Development	8.982	10.06	10.46	7.655
-Immune System	-Development	4.645	5.816	4.266	3.264
-Endocrine System	-Development	0.5861	0.7945	1.96	1.155
-Circulatory System	-Development	0.1184	0.1774	0.5782	0.3487
-Digestive System	-Development	0.546	0.4793	0.2923	0.3086
-Excretory System	-Development	0.4906	0.4566	0.9883	0.6335
-Nervous System	-Development	0.255	0.2351	0.4338	0.364
-Sensory System	-Development	0	0	0	0
-Development	-Development	1	1	1	1
-Environmental Adaptation	-Development	0	0	0	0
Human Diseases	-Development	10.78	11.11	23.76	16.3
-Cancers	-Development	1.97	1.514	1.214	0.8682
-Immune System Diseases	-Development	0.07601	0.06693	0.5999	0.5835
-Neurodegenerative Diseases	-Development	2.413	2.435	9.222	9.426
-Cardiovascular Diseases	-Development	0.2516	0.2014	1.461	0.5552
-Metabolic Diseases	-Development	0	0	0	0
-Infectious Diseases	-Development	3.346	3.734	4.518	3.028
Not Mapped	-Development	33.22	36.38	40.34	27.41
-Not Mapped	-Development	33.22	36.38	40.34	27.41
TOTAL	-Environmental Adaptation	455.7	335.3	281.9	349.2
MAPPED	-Environmental Adaptation	355.3	257.7	233.2	290.7
Genetic Information Processing	-Environmental Adaptation	139.7	104.3	89.61	108.8
-Transcription	-Environmental Adaptation	17.97	13.12	11.41	13.64
-Translation	-Environmental Adaptation	48.74	44.33	26.02	31.82
-Folding, Sorting and Degradation	-Environmental Adaptation	45	28.37	38.7	47.25
-DNA Maintenance	-Environmental Adaptation	26.98	18.44	13.24	15.32
-RNA Family	-Environmental Adaptation	0	0	0	0
Environmental Information Processing	-Environmental Adaptation	19.47	13.07	5.685	7.021
-Signal Transduction	-Environmental Adaptation	6.267	4.036	2.064	2.746
-Signaling Molecules and Interaction	-Environmental Adaptation	12.12	8.592	3.072	3.388
Cellular Processes	-Environmental Adaptation	42.76	28.34	25.02	28.23
-Cell structure	-Environmental Adaptation	0	0	0	0
-Crystallins	-Environmental Adaptation	0	0	0	0
-Stress Response	-Environmental Adaptation	0	0	0	0
-Vesicular Transport	-Environmental Adaptation	12.56	9.883	4.488	5.405
-Cytoskeleton	-Environmental Adaptation	20.59	12.13	13.56	13.69
-Cell Motility	-Environmental Adaptation	0	0	0	0
-Cell Growth and Death	-Environmental Adaptation	4.946	3.238	3.398	4.27
-Cell Communication	-Environmental Adaptation	4.121	2.544	2.639	3.146
Metabolism	-Environmental Adaptation	86.07	62.57	71.27	95.17
-Membrane Transport	-Environmental Adaptation	1.222	0.7809	0.3635	0.5069
-Central Carbon Metabolism	-Environmental Adaptation	6.038	3.7	8.38	10.85
-Energy Metabolism	-Environmental Adaptation	1.896	1.432	4.203	6.442
-Biosynthesis	-Environmental Adaptation	23.14	17.67	17.36	20.36
-Other Enzymes	-Environmental Adaptation	48.18	33.68	33.38	46.94
Organismal Systems	-Environmental Adaptation	25.5	20.45	11.8	12.59
-Immune System	-Environmental Adaptation	13.32	11.33	4.53	5.502
-Endocrine System	-Environmental Adaptation	1.081	0.975	1.443	1.537
-Circulatory System	-Environmental Adaptation	0.1678	0.2507	0.5316	0.5868
-Digestive System	-Environmental Adaptation	1.682	1.448	0.3081	0.3382
-Excretory System	-Environmental Adaptation	1.656	1.043	1.294	1.158
-Nervous System	-Environmental Adaptation	2.144	1.313	0.881	0.9329
-Sensory System	-Environmental Adaptation	0	0	0	0
-Development	-Environmental Adaptation	1.417	0.9847	0.3424	0.4223
-Environmental Adaptation	-Environmental Adaptation	1	1	1	1
Human Diseases	-Environmental Adaptation	33.13	23.94	24.79	30.42
-Cancers	-Environmental Adaptation	5.008	2.892	2.09	2.636
-Immune System Diseases	-Environmental Adaptation	0.7514	0.6278	0.6307	0.7818
-Neurodegenerative Diseases	-Environmental Adaptation	9.31	6.602	10.46	12.03
-Cardiovascular Diseases	-Environmental Adaptation	3.099	1.734	4.294	4.251
-Metabolic Diseases	-Environmental Adaptation	0	0	0	0
-Infectious Diseases	-Environmental Adaptation	12.4	10.36	6.819	8.26
Not Mapped	-Environmental Adaptation	100.4	77.63	48.72	58.52
-Not Mapped	-Environmental Adaptation	100.4	77.63	48.72	58.52
TOTAL	Human Diseases	11.8	11.85	9.617	10.04
MAPPED	Human Diseases	9.201	9.11	7.955	8.354
Genetic Information Processing	Human Diseases	3.74	3.809	3.165	3.309
-Transcription	Human Diseases	0.459	0.4574	0.3986	0.3954
-Translation	Human Diseases	1.285	1.572	0.9204	0.9464
-Folding, Sorting and Degradation	Human Diseases	1.271	1.096	1.416	1.467
-DNA Maintenance	Human Diseases	0.7255	0.6359	0.4301	0.435
-RNA Family	Human Diseases	0	0	0	0
Environmental Information Processing	Human Diseases	0.4924	0.4224	0.1777	0.1605
-Signal Transduction	Human Diseases	0.1014	0.08525	0.02822	0.03371
-Signaling Molecules and Interaction	Human Diseases	0.3419	0.2919	0.09981	0.09619
Cellular Processes	Human Diseases	1.222	1.073	0.8131	0.8017
-Cell structure	Human Diseases	0	0	0	0
-Crystallins	Human Diseases	0	0	0	0
-Stress Response	Human Diseases	0	0	0	0
-Vesicular Transport	Human Diseases	0.3692	0.4128	0.1764	0.1777
-Cytoskeleton	Human Diseases	0.574	0.4114	0.4406	0.3886
-Cell Motility	Human Diseases	0	0	0	0
-Cell Growth and Death	Human Diseases	0.1239	0.09779	0.07872	0.08348
-Cell Communication	Human Diseases	0.109	0.08626	0.08223	0.07721
Metabolism	Human Diseases	2.053	1.968	2.137	2.42
-Membrane Transport	Human Diseases	0.03273	0.02611	0.01383	0.01543
-Central Carbon Metabolism	Human Diseases	0.1704	0.1257	0.2723	0.3082
-Energy Metabolism	Human Diseases	0.0535	0.04865	0.1395	0.2118
-Biosynthesis	Human Diseases	0.5676	0.4873	0.5599	0.5705
-Other Enzymes	Human Diseases	1.087	1.011	0.8865	0.9915
Organismal Systems	Human Diseases	0.6945	0.6949	0.4403	0.4138
-Immune System	Human Diseases	0.3592	0.3849	0.1795	0.1809
-Endocrine System	Human Diseases	0.03052	0.03313	0.04689	0.02896
-Circulatory System	Human Diseases	0.005065	0.008194	0.02145	0.01929
-Digestive System	Human Diseases	0.03609	0.02571	0.008468	0.006834
-Excretory System	Human Diseases	0.03794	0.03445	0.04159	0.03288
-Nervous System	Human Diseases	0.02365	0.02117	0.01693	0.01171
-Sensory System	Human Diseases	0	0	0	0
-Development	Human Diseases	0.02499	0.02614	0.01002	0.009616
-Environmental Adaptation	Human Diseases	0	0	0	0
Human Diseases	Human Diseases	1	1	1	1
-Cancers	Human Diseases	0.1413	0.09826	0.03574	0.03864
-Immune System Diseases	Human Diseases	0.007049	0.006026	0.02301	0.01893
-Neurodegenerative Diseases	Human Diseases	0.1531	0.1641	0.1834	0.1756
-Cardiovascular Diseases	Human Diseases	0.02258	0.01137	0.0615	0.03407
-Metabolic Diseases	Human Diseases	0	0	0	0
-Infectious Diseases	Human Diseases	0.3003	0.317	0.1901	0.1858
Not Mapped	Human Diseases	2.601	2.744	1.662	1.682
-Not Mapped	Human Diseases	2.601	2.744	1.662	1.682
TOTAL	-Cancers	61.42	72.46	93.21	82.42
MAPPED	-Cancers	47.88	55.69	77.1	68.61
Genetic Information Processing	-Cancers	19.38	23.15	31.58	27.49
-Transcription	-Cancers	2.456	2.867	4.033	3.303
-Translation	-Cancers	6.483	9.447	8.955	7.601
-Folding, Sorting and Degradation	-Cancers	6.536	6.769	13.13	11.92
-DNA Maintenance	-Cancers	3.903	4.069	4.925	4.665
-RNA Family	-Cancers	0	0	0	0
Environmental Information Processing	-Cancers	2.352	2.538	1.479	1.132
-Signal Transduction	-Cancers	0.4219	0.5124	0.2348	0.2378
-Signaling Molecules and Interaction	-Cancers	1.915	2.026	1.219	0.8942
Cellular Processes	-Cancers	6.038	6.451	8.441	6.633
-Cell structure	-Cancers	0	0	0	0
-Crystallins	-Cancers	0	0	0	0
-Stress Response	-Cancers	0	0	0	0
-Vesicular Transport	-Cancers	2.003	2.558	1.783	1.467
