Numerator	Denominator	hsa Khan Chimpanzee RNA	hsa Khan Human RNA	hsa Khan Chimpanzee Protein	hsa Khan Human Protein
-Cell Growth and Death	-Immune System	0.1242	0.0949	0.3119	0.3047
-Cell Communication	-Immune System	0.1003	0.07575	0.1979	0.2014
Metabolism	-Immune System	3.264	2.565	9.887	11.23
-Membrane Transport	-Immune System	0.04925	0.03241	0.06473	0.05609
-Central Carbon Metabolism	-Immune System	0.2628	0.1941	1.097	1.159
-Energy Metabolism	-Immune System	0.1699	0.1219	0.6228	0.8058
-Biosynthesis	-Immune System	0.6775	0.5324	1.725	1.879
-Other Enzymes	-Immune System	1.711	1.358	4.333	4.753
Organismal Systems	-Immune System	1.498	1.358	2.32	1.931
-Immune System	-Immune System	1	1	1	1
-Endocrine System	-Immune System	0.0767	0.05886	0.5358	0.195
-Circulatory System	-Immune System	0.006227	0.009891	0.1057	0.09208
-Digestive System	-Immune System	0.03765	0.02644	0.03051	0.02798
-Excretory System	-Immune System	0.04641	0.03777	0.1275	0.1131
-Nervous System	-Immune System	0.03188	0.02037	0.05436	0.04549
-Sensory System	-Immune System	0	0	0	0
-Development	-Immune System	0.03319	0.02946	0.01848	0.01838
-Environmental Adaptation	-Immune System	0	0	0	0
Human Diseases	-Immune System	1.141	0.8727	2.243	2.119
-Cancers	-Immune System	0.1341	0.09274	0.1483	0.1488
-Immune System Diseases	-Immune System	0.009271	0.006024	0.07398	0.06887
-Neurodegenerative Diseases	-Immune System	0.2923	0.232	0.9344	0.9687
-Cardiovascular Diseases	-Immune System	0.02321	0.008857	0.1456	0.07265
-Metabolic Diseases	-Immune System	0	0	0	0
-Infectious Diseases	-Immune System	0.2905	0.2378	0.519	0.5432
Not Mapped	-Immune System	5.39	4.524	8.439	8.479
-Not Mapped	-Immune System	5.39	4.524	8.439	8.479
TOTAL	-Endocrine System	149	168	68.23	129.3
MAPPED	-Endocrine System	107.7	123.1	54.06	103
Genetic Information Processing	-Endocrine System	43.49	54.6	21.61	42.83
-Transcription	-Endocrine System	4.989	5.489	2.331	4.42
-Translation	-Endocrine System	19.66	30.24	7.39	14.75
-Folding, Sorting and Degradation	-Endocrine System	12.94	12.21	8.534	17.92
-DNA Maintenance	-Endocrine System	5.156	5.237	2.483	5.744
-RNA Family	-Endocrine System	0	0	0	0
Environmental Information Processing	-Endocrine System	6.709	6.234	1.493	2.871
-Signal Transduction	-Endocrine System	0.7757	0.9675	0.2261	0.5481
-Signaling Molecules and Interaction	-Endocrine System	5.221	4.891	1.056	2.072
Cellular Processes	-Endocrine System	11.49	11.78	4.377	8.496
-Cell structure	-Endocrine System	0	0	0	0
-Crystallins	-Endocrine System	0	0	0	0
-Stress Response	-Endocrine System	0	0	0	0
-Vesicular Transport	-Endocrine System	3.374	4.19	0.7935	1.767
-Cytoskeleton	-Endocrine System	5.559	5.394	2.154	3.423
-Cell Motility	-Endocrine System	0	0	0	0
-Cell Growth and Death	-Endocrine System	0.8275	0.8282	0.4869	0.8629
-Cell Communication	-Endocrine System	0.6665	0.6154	0.2534	0.5329
Metabolism	-Endocrine System	24.91	25.73	14.38	36.11
-Membrane Transport	-Endocrine System	0.3934	0.3415	0.0941	0.1694
-Central Carbon Metabolism	-Endocrine System	2.005	1.924	1.624	3.734
-Energy Metabolism	-Endocrine System	1.008	1.036	1.145	3.02
-Biosynthesis	-Endocrine System	5.458	6.126	2.934	5.312
-Other Enzymes	-Endocrine System	12.09	11.64	5.71	14.38
Organismal Systems	-Endocrine System	9.692	11.37	3.169	5.282
-Immune System	-Endocrine System	5.411	7.164	1.099	2.248
-Endocrine System	-Endocrine System	1	1	1	1
-Circulatory System	-Endocrine System	0.05067	0.08482	0.1459	0.2603
-Digestive System	-Endocrine System	0.3209	0.3258	0.03352	0.07065
-Excretory System	-Endocrine System	0.484	0.4378	0.2003	0.3637
-Nervous System	-Endocrine System	0.2433	0.2019	0.0805	0.1466
-Sensory System	-Endocrine System	0	0	0	0
-Development	-Endocrine System	0.2094	0.2495	0.03399	0.0734
-Environmental Adaptation	-Endocrine System	0	0	0	0
Human Diseases	-Endocrine System	7.151	7.93	3.465	5.989
-Cancers	-Endocrine System	1.046	0.9582	0.2409	0.5218
-Immune System Diseases	-Endocrine System	0.07074	0.05972	0.1095	0.2219
-Neurodegenerative Diseases	-Endocrine System	1.996	2.256	1.027	2.446
-Cardiovascular Diseases	-Endocrine System	0.187	0.1201	0.2609	0.2771
-Metabolic Diseases	-Endocrine System	0	0	0	0
-Infectious Diseases	-Endocrine System	2.216	2.358	0.7688	1.919
Not Mapped	-Endocrine System	41.37	44.85	14.17	26.36
-Not Mapped	-Endocrine System	41.37	44.85	14.17	26.36
TOTAL	-Circulatory System	356.6	297.6	143.3	146.8
MAPPED	-Circulatory System	257.6	218.2	113.5	116.9
Genetic Information Processing	-Circulatory System	103.4	95.81	45.33	45.76
-Transcription	-Circulatory System	11.75	9.267	5.642	5.416
-Translation	-Circulatory System	48.32	54.68	16.29	16.79
-Folding, Sorting and Degradation	-Circulatory System	31.38	22.56	18	17.67
-DNA Maintenance	-Circulatory System	11.98	9.311	5.4	5.883
-RNA Family	-Circulatory System	0	0	0	0
Environmental Information Processing	-Circulatory System	17.29	12.62	3.155	3.17
-Signal Transduction	-Circulatory System	2.427	2.375	0.4791	0.6181
-Signaling Molecules and Interaction	-Circulatory System	13.04	9.577	2.676	2.551
Cellular Processes	-Circulatory System	26.67	20.77	11.73	10.91
-Cell structure	-Circulatory System	0	0	0	0
-Crystallins	-Circulatory System	0	0	0	0
-Stress Response	-Circulatory System	0	0	0	0
-Vesicular Transport	-Circulatory System	11.85	12.02	2.677	3.319
-Cytoskeleton	-Circulatory System	8.452	5.259	6.109	5.155
-Cell Motility	-Circulatory System	0	0	0	0
-Cell Growth and Death	-Circulatory System	2.298	1.474	0.8859	0.9361
-Cell Communication	-Circulatory System	1.58	1.135	0.8423	0.8661
Metabolism	-Circulatory System	58.65	44.75	30.81	35.07
-Membrane Transport	-Circulatory System	1.234	0.8008	0.2804	0.2636
-Central Carbon Metabolism	-Circulatory System	3.87	2.453	5.457	6.523
-Energy Metabolism	-Circulatory System	2.295	1.876	2.457	3.26
-Biosynthesis	-Circulatory System	14.01	14.37	5.979	6.769
-Other Enzymes	-Circulatory System	32.73	24.07	15.76	17.3
Organismal Systems	-Circulatory System	22.12	18.26	8.433	7.472
-Immune System	-Circulatory System	11.78	10.49	2.715	3.072
-Endocrine System	-Circulatory System	0.9036	0.8541	1.671	0.5989
-Circulatory System	-Circulatory System	1	1	1	1
-Digestive System	-Circulatory System	0.8939	0.907	0.1187	0.1085
-Excretory System	-Circulatory System	0.5468	0.3961	0.3462	0.3475
-Nervous System	-Circulatory System	0.7522	0.4736	0.4328	0.3919
-Sensory System	-Circulatory System	0	0	0	0
-Development	-Circulatory System	0.7993	0.9313	0.07291	0.07435
-Environmental Adaptation	-Circulatory System	0	0	0	0
Human Diseases	-Circulatory System	26.3	20.29	9.531	9.012
-Cancers	-Circulatory System	3.278	2.108	0.4025	0.4571
-Immune System Diseases	-Circulatory System	0.2187	0.1401	0.3969	0.3566
-Neurodegenerative Diseases	-Circulatory System	6.043	5.394	4.606	5.01
-Cardiovascular Diseases	-Circulatory System	0.4758	0.3135	0.5244	0.2655
-Metabolic Diseases	-Circulatory System	0	0	0	0
-Infectious Diseases	-Circulatory System	6.853	5.53	2.047	2.198
Not Mapped	-Circulatory System	98.98	79.48	29.74	29.93
-Not Mapped	-Circulatory System	98.98	79.48	29.74	29.93
TOTAL	-Digestive System	163.1	303.6	356.1	337.8
MAPPED	-Digestive System	117.9	222.5	282.2	268.9
Genetic Information Processing	-Digestive System	47.02	97.31	112.2	106.9
-Transcription	-Digestive System	5.442	9.985	13.81	12.28
-Translation	-Digestive System	21.61	55.25	38.53	37.85
-Folding, Sorting and Degradation	-Digestive System	14.35	22.63	44.76	41.92
-DNA Maintenance	-Digestive System	5.612	9.443	14.68	14.73
-RNA Family	-Digestive System	0	0	0	0
Environmental Information Processing	-Digestive System	7.57	11.49	6.555	5.857
-Signal Transduction	-Digestive System	0.989	1.404	0.9921	1.194
-Signaling Molecules and Interaction	-Digestive System	6.581	9.004	5.563	4.663
Cellular Processes	-Digestive System	10.87	19.09	19.2	16.22
-Cell structure	-Digestive System	0	0	0	0
-Crystallins	-Digestive System	0	0	0	0
-Stress Response	-Digestive System	0	0	0	0
-Vesicular Transport	-Digestive System	4.041	9.672	5.285	5.155
-Cytoskeleton	-Digestive System	4.175	5.752	9.45	6.774
-Cell Motility	-Digestive System	0	0	0	0
-Cell Growth and Death	-Digestive System	0.9433	1.598	2.175	2.029
-Cell Communication	-Digestive System	0.8963	1.064	1.415	1.218
Metabolism	-Digestive System	25.3	43.2	80.33	83.44
-Membrane Transport	-Digestive System	0.6022	0.7545	0.5225	0.6081
-Central Carbon Metabolism	-Digestive System	3.236	2.683	11.06	15.05
-Energy Metabolism	-Digestive System	1.39	1.749	6.907	6.055
-Biosynthesis	-Digestive System	5.709	10.23	16.79	16.72
-Other Enzymes	-Digestive System	13.58	19.65	31.9	32.98
Organismal Systems	-Digestive System	12.88	19.49	19.82	15.65
-Immune System	-Digestive System	7.595	11.47	5.831	5.565
-Endocrine System	-Digestive System	0.629	0.9341	4.387	1.713
-Circulatory System	-Digestive System	0.06067	0.1958	1.547	1.238
-Digestive System	-Digestive System	1	1	1	1
-Excretory System	-Digestive System	0.4571	0.4332	1.112	1.306
-Nervous System	-Digestive System	0.6216	0.5222	0.8756	1.066
-Sensory System	-Digestive System	0	0	0	0
-Development	-Digestive System	0.2816	0.6622	0.5246	0.3871
-Environmental Adaptation	-Digestive System	0	0	0	0
Human Diseases	-Digestive System	11.48	22.04	40.48	37.11
-Cancers	-Digestive System	1.909	2.134	1.781	1.648
-Immune System Diseases	-Digestive System	0.1808	0.1544	1.49	1.56
-Neurodegenerative Diseases	-Digestive System	2.684	5.947	20.51	19.83
-Cardiovascular Diseases	-Digestive System	0.1939	0.1854	1.249	0.5643
-Metabolic Diseases	-Digestive System	0	0	0	0
-Infectious Diseases	-Digestive System	4.516	6.097	7.843	7.235
Not Mapped	-Digestive System	45.28	81.08	73.94	68.85
-Not Mapped	-Digestive System	45.28	81.08	73.94	68.85
TOTAL	-Excretory System	138.2	160.3	130.2	135
MAPPED	-Excretory System	99.85	117.5	103.2	107.5
Genetic Information Processing	-Excretory System	39.88	51.08	41.97	43.46
-Transcription	-Excretory System	4.76	5.33	4.683	4.739
-Translation	-Excretory System	18.16	28.92	14.87	15.52
-Folding, Sorting and Degradation	-Excretory System	12.03	11.69	16.41	16.85
-DNA Maintenance	-Excretory System	4.925	5.139	5.691	6.353
-RNA Family	-Excretory System	0	0	0	0
Environmental Information Processing	-Excretory System	6.395	6.13	2.562	2.543
-Signal Transduction	-Excretory System	0.7055	0.7187	0.389	0.4959
-Signaling Molecules and Interaction	-Excretory System	5.02	4.809	2.173	2.047
Cellular Processes	-Excretory System	10.78	11.7	9.194	9.009
-Cell structure	-Excretory System	0	0	0	0
-Crystallins	-Excretory System	0	0	0	0
-Stress Response	-Excretory System	0	0	0	0
-Vesicular Transport	-Excretory System	3.766	5.038	1.999	2.046
-Cytoskeleton	-Excretory System	4.141	3.784	4.524	3.762
-Cell Motility	-Excretory System	0	0	0	0
-Cell Growth and Death	-Excretory System	0.7715	0.7246	0.9634	0.9636
-Cell Communication	-Excretory System	0.5581	0.4941	0.5096	0.5559
Metabolism	-Excretory System	23.95	26.13	31.67	36.44
-Membrane Transport	-Excretory System	0.3608	0.3264	0.2909	0.2539
-Central Carbon Metabolism	-Excretory System	1.928	1.892	3.575	3.835
-Energy Metabolism	-Excretory System	1.037	0.9829	1.995	2.615
-Biosynthesis	-Excretory System	4.964	5.362	5.526	5.932
-Other Enzymes	-Excretory System	12.69	13.17	13.15	15.43
Organismal Systems	-Excretory System	7.426	8.781	6.032	4.917
-Immune System	-Excretory System	4.507	6.086	2.091	2.132
-Endocrine System	-Excretory System	0.6073	0.5578	1.716	0.748
-Circulatory System	-Excretory System	0.1047	0.1252	0.3266	0.2907
-Digestive System	-Excretory System	0.1949	0.1817	0.06381	0.05967
-Excretory System	-Excretory System	1	1	1	1
-Nervous System	-Excretory System	0.2339	0.1986	0.1772	0.1506
-Sensory System	-Excretory System	0	0	0	0
-Development	-Excretory System	0.3125	0.1793	0.05921	0.05964
-Environmental Adaptation	-Excretory System	0	0	0	0
Human Diseases	-Excretory System	5.734	6.023	6.595	6.687
-Cancers	-Excretory System	0.9752	0.852	0.5502	0.5827
-Immune System Diseases	-Excretory System	0.06803	0.05872	0.2412	0.228
-Neurodegenerative Diseases	-Excretory System	1.317	1.485	1.954	2.065
-Cardiovascular Diseases	-Excretory System	0.1701	0.0892	0.4663	0.2358
-Metabolic Diseases	-Excretory System	0	0	0	0
-Infectious Diseases	-Excretory System	2.131	2.318	1.662	1.763
Not Mapped	-Excretory System	38.36	42.8	27.03	27.52
-Not Mapped	-Excretory System	38.36	42.8	27.03	27.52
TOTAL	-Nervous System	77.79	99.17	67.32	71.7
MAPPED	-Nervous System	56.2	72.69	53.34	57.09
Genetic Information Processing	-Nervous System	22.56	31.92	21.95	23.45
-Transcription	-Nervous System	2.562	3.088	2.104	2.184
-Translation	-Nervous System	10.54	18.22	7.411	8.182
-Folding, Sorting and Degradation	-Nervous System	6.845	7.516	8.896	9.112
-DNA Maintenance	-Nervous System	2.613	3.102	2.668	2.975
-RNA Family	-Nervous System	0	0	0	0
Environmental Information Processing	-Nervous System	3.772	4.206	1.403	1.486
-Signal Transduction	-Nervous System	0.6764	0.6808	0.2123	0.3031
-Signaling Molecules and Interaction	-Nervous System	2.845	3.191	0.9717	0.9398
Cellular Processes	-Nervous System	6.057	6.919	3.586	3.479
-Cell structure	-Nervous System	0	0	0	0
-Crystallins	-Nervous System	0	0	0	0
-Stress Response	-Nervous System	0	0	0	0
-Vesicular Transport	-Nervous System	2.574	3.69	1.131	1.308
-Cytoskeleton	-Nervous System	1.844	1.752	1.753	1.402
-Cell Motility	-Nervous System	0	0	0	0
-Cell Growth and Death	-Nervous System	0.5012	0.491	0.4377	0.4827
-Cell Communication	-Nervous System	0.3446	0.3783	0.2403	0.2572
Metabolism	-Nervous System	12.79	14.91	14.69	17.35
-Membrane Transport	-Nervous System	0.2822	0.2871	0.0736	0.06936
-Central Carbon Metabolism	-Nervous System	0.8442	0.8174	1.558	1.717
-Energy Metabolism	-Nervous System	0.5005	0.6251	0.9729	1.508
-Biosynthesis	-Nervous System	3.056	3.812	2.955	3.49
-Other Enzymes	-Nervous System	7.14	8.02	7.785	8.923
Organismal Systems	-Nervous System	4.825	6.084	3.701	3.357
-Immune System	-Nervous System	2.57	3.494	1.137	1.237
-Endocrine System	-Nervous System	0.1971	0.2846	0.7821	0.3089
-Circulatory System	-Nervous System	0.051	0.0938	0.2366	0.2133
-Digestive System	-Nervous System	0.1483	0.1517	0.05868	0.05596
-Excretory System	-Nervous System	0.1193	0.132	0.1567	0.1489
-Nervous System	-Nervous System	1	1	1	1
-Sensory System	-Nervous System	0	0	0	0
-Development	-Nervous System	0.1693	0.2026	0.09863	0.07604
-Environmental Adaptation	-Nervous System	0	0	0	0
Human Diseases	-Nervous System	5.529	8.275	5.02	4.907
-Cancers	-Nervous System	0.5281	0.532	0.1989	0.2357
-Immune System Diseases	-Nervous System	0.141	0.1781	0.2111	0.189
-Neurodegenerative Diseases	-Nervous System	1.614	1.832	2.566	2.491
-Cardiovascular Diseases	-Nervous System	0.1233	0.08987	0.2591	0.1369
-Metabolic Diseases	-Nervous System	0	0	0	0
-Infectious Diseases	-Nervous System	1.643	2.295	1.376	1.573
Not Mapped	-Nervous System	21.59	26.48	13.98	14.62
-Not Mapped	-Nervous System	21.59	26.48	13.98	14.62
TOTAL	-Sensory System	948.3	1220	2494	3687
MAPPED	-Sensory System	685	894.2	1976	2936
Genetic Information Processing	-Sensory System	273.1	392.6	789.2	1221
-Transcription	-Sensory System	30.47	37.66	98.22	139.6
-Translation	-Sensory System	123	217.7	283.5	411.3
-Folding, Sorting and Degradation	-Sensory System	87.44	99.42	313.4	527.3
-DNA Maintenance	-Sensory System	32.22	37.8	94.01	142.5
-RNA Family	-Sensory System	0	0	0	0
Environmental Information Processing	-Sensory System	44.34	46.06	60.3	78.79
-Signal Transduction	-Sensory System	7.785	8.42	16.85	27.02
-Signaling Molecules and Interaction	-Sensory System	35.99	37.64	43.45	51.77
Cellular Processes	-Sensory System	75.15	88.82	204.2	270.1
-Cell structure	-Sensory System	0	0	0	0
-Crystallins	-Sensory System	0	0	0	0
-Stress Response	-Sensory System	0	0	0	0
-Vesicular Transport	-Sensory System	23.23	32.88	37.24	55.07
-Cytoskeleton	-Sensory System	37.9	41.86	127.5	149.9
-Cell Motility	-Sensory System	0	0	0	0
-Cell Growth and Death	-Sensory System	9.989	9.994	15.42	45.21
-Cell Communication	-Sensory System	4.029	4.086	13.96	17.01
Metabolism	-Sensory System	169.2	200	536.3	935.1
-Membrane Transport	-Sensory System	3.578	2.748	5.287	5.569
-Central Carbon Metabolism	-Sensory System	17.99	15.49	95.01	122.9
-Energy Metabolism	-Sensory System	8.49	8.056	52.69	79.51
-Biosynthesis	-Sensory System	44.15	49.31	104.1	172.5
-Other Enzymes	-Sensory System	81.83	90.48	274.3	403
Organismal Systems	-Sensory System	63.77	76.61	132	144.2
-Immune System	-Sensory System	38.13	53.1	47.26	63.02
-Endocrine System	-Sensory System	6.044	4.867	29.08	24.46
-Circulatory System	-Sensory System	0.5405	1.193	9.41	12.01
-Digestive System	-Sensory System	2.007	1.585	2.067	2.045
-Excretory System	-Sensory System	3.272	3.492	6.026	13.33
-Nervous System	-Sensory System	2.182	1.625	6.776	4.827
-Sensory System	-Sensory System	1	1	1	1
-Development	-Sensory System	1.266	1.565	2.082	2.125
-Environmental Adaptation	-Sensory System	0.1091	0.09786	1.284	1.63
Human Diseases	-Sensory System	59.05	52.55	202.9	255.4
-Cancers	-Sensory System	8.82	7.712	7.007	19.48
-Immune System Diseases	-Sensory System	0.6345	0.4807	7.531	7.307
-Neurodegenerative Diseases	-Sensory System	12.06	12.95	73.25	70.8
-Cardiovascular Diseases	-Sensory System	1.877	1.246	9.13	9.078
-Metabolic Diseases	-Sensory System	0	0	0	0
-Infectious Diseases	-Sensory System	19.88	18.98	48.47	74.16
Not Mapped	-Sensory System	263.2	325.8	517.8	751.5
-Not Mapped	-Sensory System	263.2	325.8	517.8	751.5
TOTAL	-Development	145.1	174.6	278.3	228.7
MAPPED	-Development	104.8	128	220.5	182.1
Genetic Information Processing	-Development	41.65	55.96	92.26	75.36
-Transcription	-Development	4.746	5.742	9.38	7.324
-Translation	-Development	19.4	31.78	30.41	25.78
-Folding, Sorting and Degradation	-Development	12.62	13.02	39.87	32.13
-DNA Maintenance	-Development	4.884	5.431	12.59	10.13
-RNA Family	-Development	0	0	0	0
Environmental Information Processing	-Development	6.8	6.61	6.164	4.897
-Signal Transduction	-Development	1.265	1.432	1.891	1.766
-Signaling Molecules and Interaction	-Development	5.461	5.178	4.256	3.132
Cellular Processes	-Development	12.06	13.81	24.68	18.58
-Cell structure	-Development	0	0	0	0
-Crystallins	-Development	0	0	0	0
-Stress Response	-Development	0	0	0	0
-Vesicular Transport	-Development	4.669	6.393	5.849	5.837
-Cytoskeleton	-Development	5.237	4.729	13.77	8.807
-Cell Motility	-Development	0	0	0	0
-Cell Growth and Death	-Development	1.206	1.325	2.072	2.912
-Cell Communication	-Development	0.6168	0.6117	0.9612	0.7263
Metabolism	-Development	22.48	24.98	54.56	49.78
-Membrane Transport	-Development	0.4353	0.4339	0.7175	0.6776
-Central Carbon Metabolism	-Development	2.481	2.206	10.14	9.355
-Energy Metabolism	-Development	0.8656	1.006	5.358	5.534
-Biosynthesis	-Development	7.3	9.212	13.98	14.53
-Other Enzymes	-Development	10.38	11.3	21.66	19.67
Organismal Systems	-Development	9.099	11.21	13.46	9.335
-Immune System	-Development	5.094	7.011	4.453	3.607
-Endocrine System	-Development	0.5793	0.768	3.794	1.363
-Circulatory System	-Development	0.08344	0.1455	1.129	0.7385
-Digestive System	-Development	0.4087	0.3665	0.2777	0.3376
-Excretory System	-Development	0.3505	0.3562	0.8095	1.081
-Nervous System	-Development	0.4375	0.3941	0.5947	0.6119
-Sensory System	-Development	0	0	0	0
-Development	-Development	1	1	1	1
-Environmental Adaptation	-Development	0	0	0	0
Human Diseases	-Development	12.73	15.41	29.36	24.15
-Cancers	-Development	1.385	1.227	0.9412	0.983
-Immune System Diseases	-Development	0.1272	0.1165	0.9059	0.9262
-Neurodegenerative Diseases	-Development	4.03	4.488	15.64	16.24
-Cardiovascular Diseases	-Development	0.2479	0.2023	0.9898	0.3876
-Metabolic Diseases	-Development	0	0	0	0
-Infectious Diseases	-Development	3.986	4.601	5.327	4.316
Not Mapped	-Development	40.28	46.63	57.78	46.62
-Not Mapped	-Development	40.28	46.63	57.78	46.62
TOTAL	-Environmental Adaptation	651.9	544.6	479	610.6
MAPPED	-Environmental Adaptation	471	399.2	379.6	486.1
Genetic Information Processing	-Environmental Adaptation	189.1	171.7	146.2	186.2
-Transcription	-Environmental Adaptation	21.48	17.42	15.77	20.03
-Translation	-Environmental Adaptation	88.34	99.43	51.96	68.11
-Folding, Sorting and Degradation	-Environmental Adaptation	55.72	38.39	57.75	73.11
-DNA Maintenance	-Environmental Adaptation	21.9	16.46	20.77	24.73
-RNA Family	-Environmental Adaptation	0	0	0	0
Environmental Information Processing	-Environmental Adaptation	31.62	23.61	11.24	14.35
-Signal Transduction	-Environmental Adaptation	7.174	4.83	3.401	4.981
-Signaling Molecules and Interaction	-Environmental Adaptation	23.84	18.78	7.835	8.615
Cellular Processes	-Environmental Adaptation	49.49	37.03	29.09	31.89
-Cell structure	-Environmental Adaptation	0	0	0	0
-Crystallins	-Environmental Adaptation	0	0	0	0
-Stress Response	-Environmental Adaptation	0	0	0	0
-Vesicular Transport	-Environmental Adaptation	14.53	13.17	5.369	7.156
-Cytoskeleton	-Environmental Adaptation	15.45	10.61	14.22	12.85
-Cell Motility	-Environmental Adaptation	0	0	0	0
-Cell Growth and Death	-Environmental Adaptation	4.201	2.974	3.718	4.577
-Cell Communication	-Environmental Adaptation	2.889	2.242	1.95	2.358
Metabolism	-Environmental Adaptation	107.2	90.31	119.2	159
-Membrane Transport	-Environmental Adaptation	2.166	1.546	0.5971	0.6358
-Central Carbon Metabolism	-Environmental Adaptation	7.075	4.951	12.64	15.74
-Energy Metabolism	-Environmental Adaptation	4.195	3.787	7.75	12.38
-Biosynthesis	-Environmental Adaptation	33	27.29	25.58	31.34
-Other Enzymes	-Environmental Adaptation	59.84	43.99	58.15	84.35
Organismal Systems	-Environmental Adaptation	40.44	36.86	21.89	21.39
-Immune System	-Environmental Adaptation	21.54	21.17	7.697	9.105
-Endocrine System	-Environmental Adaptation	1.652	1.724	6.345	3.754
-Circulatory System	-Environmental Adaptation	0.2182	0.2666	0.9872	1.111
-Digestive System	-Environmental Adaptation	2.187	1.362	0.4927	0.5567
-Excretory System	-Environmental Adaptation	0.9996	0.7994	1.271	1.365
-Nervous System	-Environmental Adaptation	1.785	1.373	1.272	1.419
-Sensory System	-Environmental Adaptation	0	0	0	0
-Development	-Environmental Adaptation	2.528	1.833	0.5987	0.6971
-Environmental Adaptation	-Environmental Adaptation	1	1	1	1
Human Diseases	-Environmental Adaptation	41.31	30.91	34.61	42.68
-Cancers	-Environmental Adaptation	6.136	4.255	3.328	3.859
-Immune System Diseases	-Environmental Adaptation	0.519	0.406	0.9932	1.214
-Neurodegenerative Diseases	-Environmental Adaptation	14.66	10.81	17.41	20.38
-Cardiovascular Diseases	-Environmental Adaptation	1.808	0.9595	2.868	2.376
-Metabolic Diseases	-Environmental Adaptation	0	0	0	0
-Infectious Diseases	-Environmental Adaptation	16.24	13.76	9.912	14.13
Not Mapped	-Environmental Adaptation	181	145.4	99.46	124.5
-Not Mapped	-Environmental Adaptation	181	145.4	99.46	124.5
TOTAL	Human Diseases	11.39	10.57	8.535	9.101
MAPPED	Human Diseases	8.232	7.749	6.763	7.246
Genetic Information Processing	Human Diseases	3.27	3.4	2.771	2.882
-Transcription	Human Diseases	0.3727	0.349	0.2668	0.2795
-Translation	Human Diseases	1.519	1.916	0.9396	1.02
-Folding, Sorting and Degradation	Human Diseases	0.991	0.8051	1.106	1.13
-DNA Maintenance	Human Diseases	0.3835	0.3299	0.3626	0.3806
-RNA Family	Human Diseases	0	0	0	0
Environmental Information Processing	Human Diseases	0.5322	0.4146	0.1619	0.1578
-Signal Transduction	Human Diseases	0.06953	0.04768	0.02451	0.03218
-Signaling Molecules and Interaction	Human Diseases	0.4288	0.336	0.1232	0.1202
Cellular Processes	Human Diseases	0.7639	0.6481	0.4547	0.4372
-Cell structure	Human Diseases	0	0	0	0
-Crystallins	Human Diseases	0	0	0	0
-Stress Response	Human Diseases	0	0	0	0
-Vesicular Transport	Human Diseases	0.3394	0.335	0.1306	0.1389
-Cytoskeleton	Human Diseases	0.2935	0.2027	0.2222	0.1793
-Cell Motility	Human Diseases	0	0	0	0
-Cell Growth and Death	Human Diseases	0.06632	0.05428	0.05373	0.05467
-Cell Communication	Human Diseases	0.04844	0.03969	0.03047	0.03008
Metabolism	Human Diseases	1.766	1.467	1.858	2.061
-Membrane Transport	Human Diseases	0.03418	0.02815	0.009331	0.008873
-Central Carbon Metabolism	Human Diseases	0.1364	0.09456	0.1976	0.2196
-Energy Metabolism	Human Diseases	0.06797	0.06528	0.1233	0.1632
-Biosynthesis	Human Diseases	0.4013	0.3473	0.4149	0.4507
-Other Enzymes	Human Diseases	0.8154	0.7332	0.7378	0.8147
Organismal Systems	Human Diseases	0.7145	0.7038	0.4585	0.3866
-Immune System	Human Diseases	0.4	0.4042	0.1441	0.1494
-Endocrine System	Human Diseases	0.03186	0.03292	0.09916	0.04342
-Circulatory System	Human Diseases	0.005283	0.008627	0.02853	0.02603
-Digestive System	Human Diseases	0.02682	0.01833	0.008923	0.007867
-Excretory System	Human Diseases	0.01928	0.01527	0.01986	0.01905
-Nervous System	Human Diseases	0.02793	0.02334	0.01947	0.01507
-Sensory System	Human Diseases	0	0	0	0
-Development	Human Diseases	0.02129	0.02293	0.00765	0.00825
-Environmental Adaptation	Human Diseases	0	0	0	0
Human Diseases	Human Diseases	1	1	1	1
-Cancers	Human Diseases	0.09552	0.06428	0.03024	0.03314
-Immune System Diseases	Human Diseases	0.008122	0.006903	0.02649	0.02281
-Neurodegenerative Diseases	Human Diseases	0.2029	0.2074	0.2963	0.2772
-Cardiovascular Diseases	Human Diseases	0.01363	0.006295	0.03086	0.01521
-Metabolic Diseases	Human Diseases	0	0	0	0
-Infectious Diseases	Human Diseases	0.2545	0.2725	0.1814	0.1787
Not Mapped	Human Diseases	3.163	2.823	1.772	1.855
-Not Mapped	Human Diseases	3.163	2.823	1.772	1.855
TOTAL	-Cancers	85.47	106.1	131	116.2
MAPPED	-Cancers	61.75	77.76	103.8	92.54
Genetic Information Processing	-Cancers	24.63	34.12	41.26	36.8
-Transcription	-Cancers	2.851	3.502	4.609	4.286
-Translation	-Cancers	11.32	19.23	14.17	13.02
-Folding, Sorting and Degradation	-Cancers	7.517	7.948	16.46	14.42
-DNA Maintenance	-Cancers	2.94	3.31	5.398	5.07
-RNA Family	-Cancers	0	0	0	0
Environmental Information Processing	-Cancers	3.966	4.16	2.411	2.015
-Signal Transduction	-Cancers	0.5181	0.4785	0.3649	0.4109
-Signaling Molecules and Interaction	-Cancers	3.448	3.682	2.046	1.605
Cellular Processes	-Cancers	5.692	6.504	7.063	5.583
-Cell structure	-Cancers	0	0	0	0
-Crystallins	-Cancers	0	0	0	0
