Numerator	Denominator	mpn Kuehner	eco Valgepea 2013 48	sce Nagaraj	sce deGodoy	sce Newman rich	sce Newman minimal	hsa Khan Chimpanzee Protein	hsa Khan Human Protein	hsa Geiger 2012 HeLa	hsa Geiger 2012 U2OS	hsa Nagaraj 2011	hsa Beck
-Hemoglobin	-Cell Motility	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	Inf	Inf	NaN	Inf
-Vesicular Transport	-Cell Motility	NaN	4.925e-09	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Cytoskeleton	-Cell Motility	Inf	0.6135	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Cell Motility	-Cell Motility	NaN	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Cell Growth and Death	-Cell Motility	Inf	0.3806	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Cell Communication	-Cell Motility	NaN	0	NaN	NaN	NaN	NaN	Inf	Inf	Inf	Inf	Inf	Inf
Metabolism	-Cell Motility	Inf	100.5	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Membrane Transport	-Cell Motility	Inf	11.47	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Central Carbon Metabolism	-Cell Motility	Inf	34.77	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Energy Metabolism	-Cell Motility	Inf	4.724	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Biosynthesis	-Cell Motility	Inf	42.65	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Other Enzymes	-Cell Motility	Inf	6.839	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
Organismal Systems	-Cell Motility	NaN	0	NaN	NaN	NaN	NaN	Inf	Inf	Inf	Inf	Inf	Inf
-Immune System	-Cell Motility	NaN	0	NaN	NaN	NaN	NaN	Inf	Inf	Inf	Inf	Inf	Inf
-Endocrine System	-Cell Motility	NaN	0	NaN	NaN	NaN	NaN	Inf	Inf	Inf	Inf	Inf	Inf
-Circulatory System	-Cell Motility	NaN	0	NaN	NaN	NaN	NaN	Inf	Inf	Inf	Inf	Inf	Inf
-Digestive System	-Cell Motility	NaN	0	NaN	NaN	NaN	NaN	Inf	Inf	Inf	Inf	Inf	Inf
-Excretory System	-Cell Motility	NaN	0	NaN	NaN	NaN	NaN	Inf	Inf	Inf	Inf	Inf	Inf
-Nervous System	-Cell Motility	NaN	0	NaN	NaN	NaN	NaN	Inf	Inf	Inf	Inf	Inf	Inf
-Sensory System	-Cell Motility	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Development	-Cell Motility	NaN	0	NaN	NaN	NaN	NaN	Inf	Inf	Inf	Inf	Inf	Inf
-Environmental Adaptation	-Cell Motility	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	Inf	Inf
Human Diseases	-Cell Motility	NaN	0	NaN	NaN	NaN	NaN	Inf	Inf	Inf	Inf	Inf	Inf
-Cancers	-Cell Motility	NaN	0	NaN	NaN	NaN	NaN	Inf	Inf	Inf	Inf	Inf	Inf
-Immune System Diseases	-Cell Motility	NaN	0	NaN	NaN	NaN	NaN	Inf	Inf	Inf	Inf	Inf	Inf
-Neurodegenerative Diseases	-Cell Motility	NaN	0	NaN	NaN	NaN	NaN	Inf	Inf	Inf	Inf	Inf	Inf
-Cardiovascular Diseases	-Cell Motility	NaN	0	NaN	NaN	NaN	NaN	Inf	Inf	Inf	Inf	Inf	Inf
-Infectious Diseases	-Cell Motility	NaN	0	NaN	NaN	NaN	NaN	Inf	Inf	Inf	Inf	Inf	Inf
Not Mapped	-Cell Motility	Inf	17.27	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Not Mapped	-Cell Motility	Inf	17.27	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
TOTAL	-Cell Growth and Death	45.49	492.7	141.1	170.1	39.91	43.04	138.3	150.1	142.7	115.7	167.4	116.4
MAPPED	-Cell Growth and Death	37.31	447.4	123.4	156.6	34.09	36.84	113.9	124.3	115.7	93.62	145.4	104.3
Genetic Information Processing	-Cell Growth and Death	16.38	175.5	57.38	62.79	15.36	14.59	59.27	64.07	63.54	48.82	60.12	46.93
-Transcription	-Cell Growth and Death	1.852	17.44	2.388	1.532	0.7505	0.6868	7.677	8.221	7.689	5.211	7.073	5.164
-Translation	-Cell Growth and Death	5.698	112	34.53	35.86	9.234	8.564	16.16	17.23	22.86	16.87	14.45	16.51
-Folding, Sorting and Degradation	-Cell Growth and Death	6.078	38.51	18.03	23.9	4.547	4.433	26.84	28.99	22.54	18.85	26.24	20.06
-DNA Maintenance	-Cell Growth and Death	2.757	7.522	2.433	1.487	0.8275	0.9068	8.597	9.628	10.44	7.88	12.37	5.196
-RNA Family	-Cell Growth and Death	0	1.294e-08	0	0	0	0	0	0	0	0	0	0
Environmental Information Processing	-Cell Growth and Death	0.2837	2.702	1.221	1.18	0.2572	0.2526	4.787	4.878	5.758	4.569	4.492	3.441
-Signal Transduction	-Cell Growth and Death	0.02099	2.702	0.4443	0.4281	0.1534	0.1557	2.245	2.508	2.485	1.893	2.081	0.9858
-Signaling Molecules and Interaction	-Cell Growth and Death	0.2627	5.177e-08	0.7767	0.7523	0.1039	0.0969	2.542	2.37	3.273	2.676	2.412	2.455
Cellular Processes	-Cell Growth and Death	1.777	5.24	2.617	3.532	1.504	1.555	15.5	15.3	20	20.37	49.42	25.36
-Hemoglobin	-Cell Growth and Death	0	0	0	0	0	0	0	0	0.0002358	0.0003051	0	0.001791
-Vesicular Transport	-Cell Growth and Death	0	1.294e-08	1.156	1.505	0.3686	0.4074	3.5	4.061	2.631	2.413	2.473	2.51
-Cytoskeleton	-Cell Growth and Death	0.7766	1.612	0.4604	1.028	0.1354	0.1481	9.641	8.704	14.98	15.23	42.95	20.8
-Cell Motility	-Cell Growth and Death	0	2.628	0	0	0	0	0	0	0	0	0	0
-Cell Growth and Death	-Cell Growth and Death	1	1	1	1	1	1	1	1	1	1	1	1
-Cell Communication	-Cell Growth and Death	0	0	0	0	0	0	1.358	1.531	1.386	1.73	2.996	1.048
Metabolism	-Cell Growth and Death	18.87	264	62.23	89.08	16.97	20.44	31.6	37.31	24.8	18.3	30.01	27.49
-Membrane Transport	-Cell Growth and Death	1.94	30.15	1.143	0.581	0.2859	0.1778	0.0668	0.07679	0.2972	0.1357	0.175	0.04004
-Central Carbon Metabolism	-Cell Growth and Death	9.726	91.35	30.38	40.21	9.176	10.15	17.2	21.52	10.37	8.535	14.4	18.56
-Energy Metabolism	-Cell Growth and Death	1.988	12.41	3.697	5.342	0.7231	0.8296	4.705	4.671	2.575	1.497	2.368	0.7408
-Biosynthesis	-Cell Growth and Death	2.502	112.1	23.17	38.84	5.673	8.298	6.602	7.663	8.234	5.727	10.21	5.638
-Other Enzymes	-Cell Growth and Death	2.712	17.97	3.831	4.106	1.109	0.982	3.021	3.379	3.332	2.408	2.858	2.509
Organismal Systems	-Cell Growth and Death	0	0	0	0	0	0	2.061	2.033	0.9276	1.028	0.934	0.8214
-Immune System	-Cell Growth and Death	0	0	0	0	0	0	0.921	1.192	0.1836	0.1061	0.0479	0.04592
-Endocrine System	-Cell Growth and Death	0	0	0	0	0	0	0.5455	0.2265	0.1212	0.2083	0.04934	0.2893
-Circulatory System	-Cell Growth and Death	0	0	0	0	0	0	0.163	0.1518	0.3006	0.4424	0.2229	0.06056
-Digestive System	-Cell Growth and Death	0	0	0	0	0	0	0.01463	0.01337	0.1527	0.09151	0.1974	0.1247
-Excretory System	-Cell Growth and Death	0	0	0	0	0	0	0.3266	0.346	0.08154	0.07791	0.138	0.1618
-Nervous System	-Cell Growth and Death	0	0	0	0	0	0	0.02763	0.03655	0.004297	0.006586	0.02485	0.04595
-Sensory System	-Cell Growth and Death	0	0	0	0	0	0	0	0	0	0	0	0
-Development	-Cell Growth and Death	0	0	0	0	0	0	0.06309	0.06711	0.08365	0.09556	0.2502	0.09236
-Environmental Adaptation	-Cell Growth and Death	0	0	0	0	0	0	0	0	0	0	0.003405	0.0007646
Human Diseases	-Cell Growth and Death	0	0	0	0	0	0	0.6584	0.727	0.6446	0.5305	0.4588	0.2685
-Cancers	-Cell Growth and Death	0	0	0	0	0	0	0.1308	0.1419	0.2534	0.2057	0.1283	0.1157
-Immune System Diseases	-Cell Growth and Death	0	0	0	0	0	0	0.2184	0.1942	0.08588	0.1097	0.04534	0.07877
-Neurodegenerative Diseases	-Cell Growth and Death	0	0	0	0	0	0	0.1514	0.2272	0.1618	0.1006	0.07125	0.01508
-Cardiovascular Diseases	-Cell Growth and Death	0	0	0	0	0	0	0.02095	0.01967	0.06389	0.03096	0.09066	0.007942
-Infectious Diseases	-Cell Growth and Death	0	0	0	0	0	0	0.1369	0.144	0.07969	0.08359	0.1232	0.05102
Not Mapped	-Cell Growth and Death	8.18	45.38	17.69	13.5	5.822	6.207	24.45	25.77	27.01	22.08	21.97	12.07
-Not Mapped	-Cell Growth and Death	8.18	45.38	17.69	13.5	5.822	6.207	24.45	25.77	27.01	22.08	21.97	12.07
TOTAL	-Cell Communication	Inf	Inf	Inf	Inf	Inf	Inf	101.9	98.01	102.9	66.86	55.88	111.1
MAPPED	-Cell Communication	Inf	Inf	Inf	Inf	Inf	Inf	83.87	81.19	83.43	54.1	48.54	99.58
Genetic Information Processing	-Cell Communication	Inf	Inf	Inf	Inf	Inf	Inf	43.65	41.84	45.83	28.21	20.07	44.8
-Transcription	-Cell Communication	Inf	Inf	Inf	Inf	Inf	Inf	5.654	5.369	5.546	3.011	2.361	4.93
-Translation	-Cell Communication	Inf	Inf	Inf	Inf	Inf	Inf	11.9	11.25	16.49	9.752	4.822	15.76
-Folding, Sorting and Degradation	-Cell Communication	Inf	Inf	Inf	Inf	Inf	Inf	19.77	18.93	16.26	10.89	8.758	19.15
-DNA Maintenance	-Cell Communication	Inf	Inf	Inf	Inf	Inf	Inf	6.331	6.288	7.533	4.554	4.127	4.96
-RNA Family	-Cell Communication	NaN	Inf	NaN	NaN	NaN	NaN	0	0	0	0	0	0
Environmental Information Processing	-Cell Communication	Inf	Inf	Inf	Inf	Inf	Inf	3.525	3.186	4.153	2.64	1.499	3.285
-Signal Transduction	-Cell Communication	Inf	Inf	Inf	Inf	Inf	Inf	1.653	1.638	1.792	1.094	0.6946	0.9411
-Signaling Molecules and Interaction	-Cell Communication	Inf	Inf	Inf	Inf	Inf	Inf	1.872	1.548	2.361	1.546	0.8049	2.344
Cellular Processes	-Cell Communication	Inf	Inf	Inf	Inf	Inf	Inf	11.41	9.99	14.42	11.77	16.5	24.21
-Hemoglobin	-Cell Communication	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0.0001701	0.0001763	0	0.001709
-Vesicular Transport	-Cell Communication	NaN	Inf	Inf	Inf	Inf	Inf	2.577	2.652	1.898	1.395	0.8254	2.396
-Cytoskeleton	-Cell Communication	Inf	Inf	Inf	Inf	Inf	Inf	7.1	5.684	10.8	8.799	14.34	19.85
-Cell Motility	-Cell Communication	NaN	Inf	NaN	NaN	NaN	NaN	0	0	0	0	0	0
-Cell Growth and Death	-Cell Communication	Inf	Inf	Inf	Inf	Inf	Inf	0.7365	0.6531	0.7213	0.5779	0.3338	0.9546
-Cell Communication	-Cell Communication	NaN	NaN	NaN	NaN	NaN	NaN	1	1	1	1	1	1
Metabolism	-Cell Communication	Inf	Inf	Inf	Inf	Inf	Inf	23.27	24.37	17.89	10.58	10.02	26.24
-Membrane Transport	-Cell Communication	Inf	Inf	Inf	Inf	Inf	Inf	0.0492	0.05015	0.2144	0.07839	0.05841	0.03822
-Central Carbon Metabolism	-Cell Communication	Inf	Inf	Inf	Inf	Inf	Inf	12.67	14.06	7.477	4.932	4.805	17.72
-Energy Metabolism	-Cell Communication	Inf	Inf	Inf	Inf	Inf	Inf	3.465	3.05	1.857	0.8649	0.7902	0.7072
-Biosynthesis	-Cell Communication	Inf	Inf	Inf	Inf	Inf	Inf	4.862	5.005	5.939	3.31	3.408	5.382
-Other Enzymes	-Cell Communication	Inf	Inf	Inf	Inf	Inf	Inf	2.225	2.207	2.403	1.391	0.9539	2.395
Organismal Systems	-Cell Communication	NaN	NaN	NaN	NaN	NaN	NaN	1.518	1.328	0.6691	0.5943	0.3117	0.7841
-Immune System	-Cell Communication	NaN	NaN	NaN	NaN	NaN	NaN	0.6783	0.7783	0.1324	0.06133	0.01599	0.04384
-Endocrine System	-Cell Communication	NaN	NaN	NaN	NaN	NaN	NaN	0.4017	0.1479	0.08742	0.1204	0.01647	0.2762
-Circulatory System	-Cell Communication	NaN	NaN	NaN	NaN	NaN	NaN	0.1201	0.09912	0.2168	0.2557	0.07439	0.05781
-Digestive System	-Cell Communication	NaN	NaN	NaN	NaN	NaN	NaN	0.01078	0.008733	0.1101	0.05288	0.0659	0.1191
-Excretory System	-Cell Communication	NaN	NaN	NaN	NaN	NaN	NaN	0.2405	0.226	0.05882	0.04502	0.04606	0.1544
-Nervous System	-Cell Communication	NaN	NaN	NaN	NaN	NaN	NaN	0.02035	0.02387	0.003099	0.003806	0.008296	0.04387
-Sensory System	-Cell Communication	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	0
-Development	-Cell Communication	NaN	NaN	NaN	NaN	NaN	NaN	0.04646	0.04383	0.06033	0.05522	0.0835	0.08817
-Environmental Adaptation	-Cell Communication	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0.001136	0.0007299
Human Diseases	-Cell Communication	NaN	NaN	NaN	NaN	NaN	NaN	0.4849	0.4748	0.465	0.3066	0.1531	0.2563
-Cancers	-Cell Communication	NaN	NaN	NaN	NaN	NaN	NaN	0.09633	0.09267	0.1828	0.1189	0.04284	0.1104
-Immune System Diseases	-Cell Communication	NaN	NaN	NaN	NaN	NaN	NaN	0.1609	0.1268	0.06194	0.06342	0.01513	0.07519
-Neurodegenerative Diseases	-Cell Communication	NaN	NaN	NaN	NaN	NaN	NaN	0.1115	0.1484	0.1167	0.05811	0.02378	0.01439
-Cardiovascular Diseases	-Cell Communication	NaN	NaN	NaN	NaN	NaN	NaN	0.01543	0.01285	0.04609	0.01789	0.03026	0.007582
-Infectious Diseases	-Cell Communication	NaN	NaN	NaN	NaN	NaN	NaN	0.1008	0.09405	0.05748	0.0483	0.04111	0.0487
Not Mapped	-Cell Communication	Inf	Inf	Inf	Inf	Inf	Inf	18.01	16.83	19.49	12.76	7.332	11.52
-Not Mapped	-Cell Communication	Inf	Inf	Inf	Inf	Inf	Inf	18.01	16.83	19.49	12.76	7.332	11.52
TOTAL	Metabolism	2.411	1.867	2.268	1.909	2.352	2.106	4.378	4.022	5.752	6.321	5.579	4.233
MAPPED	Metabolism	1.978	1.695	1.984	1.758	2.009	1.802	3.604	3.332	4.663	5.115	4.847	3.794
Genetic Information Processing	Metabolism	0.8684	0.6647	0.9222	0.7048	0.9052	0.7138	1.876	1.717	2.562	2.667	2.004	1.707
-Transcription	Metabolism	0.09815	0.06607	0.03838	0.0172	0.04423	0.0336	0.243	0.2203	0.31	0.2847	0.2357	0.1878
-Translation	Metabolism	0.302	0.4242	0.5549	0.4026	0.5442	0.419	0.5115	0.4618	0.9217	0.922	0.4814	0.6005
-Folding, Sorting and Degradation	Metabolism	0.3221	0.1459	0.2898	0.2683	0.268	0.2169	0.8495	0.7769	0.9088	1.03	0.8744	0.7298
-DNA Maintenance	Metabolism	0.1461	0.0285	0.03911	0.01669	0.04877	0.04436	0.2721	0.2581	0.4211	0.4305	0.4121	0.189
-RNA Family	Metabolism	0	4.903e-11	0	0	0	0	0	0	0	0	0	0
Environmental Information Processing	Metabolism	0.01504	0.01024	0.01962	0.01325	0.01516	0.01236	0.1515	0.1307	0.2321	0.2496	0.1497	0.1252
-Signal Transduction	Metabolism	0.001112	0.01024	0.007141	0.004806	0.009039	0.007617	0.07106	0.06721	0.1002	0.1034	0.06935	0.03586
-Signaling Molecules and Interaction	Metabolism	0.01392	1.961e-10	0.01248	0.008446	0.006122	0.004741	0.08044	0.06353	0.1319	0.1462	0.08037	0.0893
Cellular Processes	Metabolism	0.09416	0.01985	0.04205	0.03965	0.08864	0.0761	0.4905	0.41	0.8062	1.113	1.647	0.9224
-Hemoglobin	Metabolism	0	0	0	0	0	0	0	0	9.506e-06	1.667e-05	0	6.514e-05
-Vesicular Transport	Metabolism	0	4.903e-11	0.01858	0.01689	0.02172	0.01993	0.1108	0.1089	0.1061	0.1319	0.08242	0.09129
-Cytoskeleton	Metabolism	0.04116	0.006107	0.007399	0.01153	0.007982	0.007245	0.3051	0.2333	0.6039	0.8319	1.431	0.7565
-Cell Motility	Metabolism	0	0.009955	0	0	0	0	0	0	0	0	0	0
-Cell Growth and Death	Metabolism	0.053	0.003788	0.01607	0.01123	0.05894	0.04892	0.03165	0.0268	0.04032	0.05464	0.03333	0.03638
-Cell Communication	Metabolism	0	0	0	0	0	0	0.04297	0.04104	0.05589	0.09455	0.09985	0.0381
Metabolism	Metabolism	1	1	1	1	1	1	1	1	1	1	1	1
-Membrane Transport	Metabolism	0.1028	0.1142	0.01838	0.006522	0.01685	0.008698	0.002114	0.002058	0.01198	0.007412	0.005832	0.001456
-Central Carbon Metabolism	Metabolism	0.5155	0.3461	0.4883	0.4514	0.5408	0.4967	0.5444	0.5768	0.4179	0.4663	0.4798	0.6753
-Energy Metabolism	Metabolism	0.1054	0.04703	0.05942	0.05996	0.04262	0.04059	0.1489	0.1252	0.1038	0.08177	0.0789	0.02695
-Biosynthesis	Metabolism	0.1326	0.4246	0.3724	0.4361	0.3343	0.406	0.209	0.2054	0.332	0.3129	0.3403	0.2051
-Other Enzymes	Metabolism	0.1438	0.06808	0.06157	0.04609	0.06539	0.04804	0.09562	0.09056	0.1343	0.1316	0.09525	0.09126
Organismal Systems	Metabolism	0	0	0	0	0	0	0.06524	0.05449	0.0374	0.05619	0.03113	0.02988
-Immune System	Metabolism	0	0	0	0	0	0	0.02915	0.03194	0.007403	0.005798	0.001596	0.00167
-Endocrine System	Metabolism	0	0	0	0	0	0	0.01726	0.006071	0.004886	0.01138	0.001644	0.01052
-Circulatory System	Metabolism	0	0	0	0	0	0	0.005159	0.004068	0.01212	0.02417	0.007428	0.002203
-Digestive System	Metabolism	0	0	0	0	0	0	0.0004631	0.0003584	0.006157	0.005	0.00658	0.004538
-Excretory System	Metabolism	0	0	0	0	0	0	0.01034	0.009273	0.003288	0.004257	0.004599	0.005884
-Nervous System	Metabolism	0	0	0	0	0	0	0.0008744	0.0009795	0.0001732	0.0003598	0.0008283	0.001672
-Sensory System	Metabolism	0	0	0	0	0	0	0	0	0	0	0	0
-Development	Metabolism	0	0	0	0	0	0	0.001997	0.001799	0.003372	0.005221	0.008337	0.00336
-Environmental Adaptation	Metabolism	0	0	0	0	0	0	0	0	0	0	0.0001135	2.781e-05
Human Diseases	Metabolism	0	0	0	0	0	0	0.02084	0.01948	0.02599	0.02899	0.01529	0.009766
-Cancers	Metabolism	0	0	0	0	0	0	0.00414	0.003803	0.01022	0.01124	0.004277	0.004208
-Immune System Diseases	Metabolism	0	0	0	0	0	0	0.006914	0.005204	0.003462	0.005996	0.001511	0.002865
-Neurodegenerative Diseases	Metabolism	0	0	0	0	0	0	0.004791	0.00609	0.006522	0.005494	0.002375	0.0005485
-Cardiovascular Diseases	Metabolism	0	0	0	0	0	0	0.000663	0.0005273	0.002576	0.001692	0.003021	0.0002889
-Infectious Diseases	Metabolism	0	0	0	0	0	0	0.004332	0.00386	0.003213	0.004567	0.004105	0.001856
Not Mapped	Metabolism	0.4335	0.1719	0.2842	0.1516	0.3432	0.3037	0.7739	0.6906	1.089	1.206	0.7321	0.439
-Not Mapped	Metabolism	0.4335	0.1719	0.2842	0.1516	0.3432	0.3037	0.7739	0.6906	1.089	1.206	0.7321	0.439
TOTAL	-Membrane Transport	23.45	16.34	123.4	292.8	139.6	242.1	2071	1955	480.1	852.9	956.7	2907
MAPPED	-Membrane Transport	19.24	14.84	108	269.5	119.2	207.2	1705	1619	389.2	690.1	831.1	2605
Genetic Information Processing	-Membrane Transport	8.447	5.82	50.19	108.1	53.72	82.06	887.4	834.4	213.8	359.9	343.6	1172
-Transcription	-Membrane Transport	0.9547	0.5785	2.089	2.637	2.625	3.863	114.9	107.1	25.87	38.41	40.42	129
-Translation	-Membrane Transport	2.938	3.715	30.2	61.73	32.29	48.17	241.9	224.4	76.92	124.4	82.55	412.3
-Folding, Sorting and Degradation	-Membrane Transport	3.133	1.277	15.77	41.14	15.9	24.93	401.8	377.5	75.85	139	149.9	501.1
-DNA Maintenance	-Membrane Transport	1.421	0.2495	2.128	2.559	2.894	5.1	128.7	125.4	35.14	58.09	70.67	129.8
-RNA Family	-Membrane Transport	0	4.293e-10	0	0	0	0	0	0	0	0	0	0
Environmental Information Processing	-Membrane Transport	0.1463	0.08963	1.068	2.032	0.8996	1.421	71.66	63.53	19.37	33.68	25.67	85.94
-Signal Transduction	-Membrane Transport	0.01082	0.08963	0.3886	0.7368	0.5364	0.8758	33.61	32.66	8.36	13.95	11.89	24.62
-Signaling Molecules and Interaction	-Membrane Transport	0.1354	1.717e-09	0.6793	1.295	0.3633	0.545	38.05	30.87	11.01	19.72	13.78	61.32
Cellular Processes	-Membrane Transport	0.9159	0.1738	2.288	6.08	5.26	8.749	232	199.2	67.28	150.2	282.4	633.4
-Hemoglobin	-Membrane Transport	0	0	0	0	0	0	0	0	0.0007933	0.002249	0	0.04473
-Vesicular Transport	-Membrane Transport	0	4.293e-10	1.011	2.59	1.289	2.291	52.39	52.89	8.853	17.79	14.13	62.68
-Cytoskeleton	-Membrane Transport	0.4004	0.05347	0.4027	1.769	0.4737	0.833	144.3	113.4	50.4	112.2	245.5	519.5
-Cell Motility	-Membrane Transport	0	0.08716	0	0	0	0	0	0	0	0	0	0
-Cell Growth and Death	-Membrane Transport	0.5155	0.03317	0.8746	1.721	3.497	5.625	14.97	13.02	3.365	7.372	5.715	24.98
-Cell Communication	-Membrane Transport	0	0	0	0	0	0	20.33	19.94	4.665	12.76	17.12	26.16
Metabolism	-Membrane Transport	9.727	8.756	54.42	153.3	59.34	115	473	485.9	83.46	134.9	171.5	686.7
-Membrane Transport	-Membrane Transport	1	1	1	1	1	1	1	1	1	1	1	1
-Central Carbon Metabolism	-Membrane Transport	5.014	3.03	26.57	69.21	32.09	57.11	257.5	280.3	34.88	62.92	82.27	463.7
-Energy Metabolism	-Membrane Transport	1.025	0.4117	3.234	9.194	2.529	4.666	70.43	60.82	8.663	11.03	13.53	18.5
-Biosynthesis	-Membrane Transport	1.29	3.718	20.26	66.86	19.84	46.67	98.84	99.8	27.7	42.22	58.35	140.8
-Other Enzymes	-Membrane Transport	1.398	0.5961	3.351	7.067	3.88	5.523	45.23	44	11.21	17.75	16.33	62.67
Organismal Systems	-Membrane Transport	0	0	0	0	0	0	30.86	26.48	3.121	7.581	5.337	20.52
-Immune System	-Membrane Transport	0	0	0	0	0	0	13.79	15.52	0.6178	0.7823	0.2738	1.147
-Endocrine System	-Membrane Transport	0	0	0	0	0	0	8.166	2.95	0.4078	1.536	0.282	7.226
-Circulatory System	-Membrane Transport	0	0	0	0	0	0	2.44	1.977	1.011	3.261	1.274	1.513
-Digestive System	-Membrane Transport	0	0	0	0	0	0	0.2191	0.1741	0.5138	0.6746	1.128	3.116
-Excretory System	-Membrane Transport	0	0	0	0	0	0	4.889	4.506	0.2744	0.5743	0.7887	4.041
-Nervous System	-Membrane Transport	0	0	0	0	0	0	0.4136	0.476	0.01446	0.04855	0.142	1.148
-Sensory System	-Membrane Transport	0	0	0	0	0	0	0	0	0	0	0	0
-Development	-Membrane Transport	0	0	0	0	0	0	0.9444	0.874	0.2814	0.7044	1.43	2.307
-Environmental Adaptation	-Membrane Transport	0	0	0	0	0	0	0	0	0	0	0.01946	0.0191
Human Diseases	-Membrane Transport	0	0	0	0	0	0	9.857	9.467	2.169	3.911	2.622	6.706
-Cancers	-Membrane Transport	0	0	0	0	0	0	1.958	1.848	0.8526	1.516	0.7335	2.889
-Immune System Diseases	-Membrane Transport	0	0	0	0	0	0	3.27	2.529	0.2889	0.809	0.2591	1.967
-Neurodegenerative Diseases	-Membrane Transport	0	0	0	0	0	0	2.266	2.959	0.5443	0.7413	0.4072	0.3766
-Cardiovascular Diseases	-Membrane Transport	0	0	0	0	0	0	0.3136	0.2562	0.215	0.2282	0.5181	0.1984
-Infectious Diseases	-Membrane Transport	0	0	0	0	0	0	2.049	1.875	0.2681	0.6162	0.7039	1.274
Not Mapped	-Membrane Transport	4.217	1.505	15.47	23.24	20.36	34.91	366.1	335.6	90.89	162.8	125.5	301.4
-Not Mapped	-Membrane Transport	4.217	1.505	15.47	23.24	20.36	34.91	366.1	335.6	90.89	162.8	125.5	301.4
TOTAL	-Central Carbon Metabolism	4.678	5.394	4.645	4.23	4.349	4.24	8.042	6.974	13.76	13.55	11.63	6.269
MAPPED	-Central Carbon Metabolism	3.836	4.897	4.063	3.894	3.715	3.628	6.62	5.776	11.16	10.97	10.1	5.619
Genetic Information Processing	-Central Carbon Metabolism	1.685	1.921	1.889	1.562	1.674	1.437	3.446	2.977	6.129	5.719	4.176	2.528
-Transcription	-Central Carbon Metabolism	0.1904	0.1909	0.0786	0.0381	0.08179	0.06765	0.4463	0.382	0.7417	0.6105	0.4913	0.2782
-Translation	-Central Carbon Metabolism	0.5859	1.226	1.136	0.8919	1.006	0.8435	0.9395	0.8007	2.205	1.977	1.003	0.8892
-Folding, Sorting and Degradation	-Central Carbon Metabolism	0.6249	0.4216	0.5936	0.5945	0.4955	0.4366	1.56	1.347	2.175	2.209	1.823	1.081
-DNA Maintenance	-Central Carbon Metabolism	0.2835	0.08234	0.08009	0.03698	0.09018	0.08931	0.4998	0.4474	1.008	0.9232	0.8589	0.2799
-RNA Family	-Central Carbon Metabolism	0	1.417e-10	0	0	0	0	0	0	0	0	0	0
Environmental Information Processing	-Central Carbon Metabolism	0.02917	0.02958	0.04019	0.02936	0.02803	0.02488	0.2783	0.2267	0.5554	0.5353	0.3121	0.1853
-Signal Transduction	-Central Carbon Metabolism	0.002158	0.02958	0.01462	0.01065	0.01671	0.01534	0.1305	0.1165	0.2397	0.2218	0.1445	0.0531
-Signaling Molecules and Interaction	-Central Carbon Metabolism	0.02701	5.667e-10	0.02556	0.01871	0.01132	0.009544	0.1478	0.1101	0.3157	0.3135	0.1675	0.1322
Cellular Processes	-Central Carbon Metabolism	0.1827	0.05736	0.08612	0.08785	0.1639	0.1532	0.901	0.7108	1.929	2.387	3.433	1.366
-Hemoglobin	-Central Carbon Metabolism	0	0	0	0	0	0	0	0	2.275e-05	3.575e-05	0	9.646e-05
-Vesicular Transport	-Central Carbon Metabolism	0	1.417e-10	0.03805	0.03743	0.04017	0.04012	0.2035	0.1887	0.2538	0.2828	0.1718	0.1352
-Cytoskeleton	-Central Carbon Metabolism	0.07985	0.01765	0.01515	0.02556	0.01476	0.01459	0.5605	0.4044	1.445	1.784	2.984	1.12
-Cell Motility	-Central Carbon Metabolism	0	0.02876	0	0	0	0	0	0	0	0	0	0
-Cell Growth and Death	-Central Carbon Metabolism	0.1028	0.01095	0.03291	0.02487	0.109	0.0985	0.05813	0.04646	0.09647	0.1172	0.06946	0.05387
-Cell Communication	-Central Carbon Metabolism	0	0	0	0	0	0	0.07894	0.07115	0.1337	0.2027	0.2081	0.05643
Metabolism	-Central Carbon Metabolism	1.94	2.889	2.048	2.215	1.849	2.013	1.837	1.734	2.393	2.144	2.084	1.481
