Numerator	Denominator	mpn Kuehner	eco Valgepea 2013 48	sce Nagaraj	sce deGodoy	sce Newman rich	sce Newman minimal	hsa Khan Chimpanzee Protein	hsa Khan Human Protein	hsa Geiger 2012 HeLa	hsa Geiger 2012 U2OS	hsa Nagaraj 2011	hsa Beck
-Hemoglobin	-Cell Motility	0	0	NaN	NaN	NaN	NaN	NaN	NaN	Inf	Inf	NaN	Inf
-Vesicular Transport	-Cell Motility	0	8.625e-09	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Cytoskeleton	-Cell Motility	2.954	0.5689	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Cell Motility	-Cell Motility	1	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Cell Growth and Death	-Cell Motility	3.807	0.2971	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Cell Communication	-Cell Motility	0	0	NaN	NaN	NaN	NaN	Inf	Inf	Inf	Inf	Inf	Inf
Metabolism	-Cell Motility	66.66	73.34	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Membrane Transport	-Cell Motility	5.943	10.02	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Central Carbon Metabolism	-Cell Motility	34.26	21.4	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Energy Metabolism	-Cell Motility	5.781	3.627	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Biosynthesis	-Cell Motility	10.07	31.14	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Other Enzymes	-Cell Motility	10.61	7.154	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
Organismal Systems	-Cell Motility	0	0	NaN	NaN	NaN	NaN	Inf	Inf	Inf	Inf	Inf	Inf
-Immune System	-Cell Motility	0	0	NaN	NaN	NaN	NaN	Inf	Inf	Inf	Inf	Inf	Inf
-Endocrine System	-Cell Motility	0	0	NaN	NaN	NaN	NaN	Inf	Inf	Inf	Inf	Inf	Inf
-Circulatory System	-Cell Motility	0	0	NaN	NaN	NaN	NaN	Inf	Inf	Inf	Inf	Inf	Inf
-Digestive System	-Cell Motility	0	0	NaN	NaN	NaN	NaN	Inf	Inf	Inf	Inf	Inf	Inf
-Excretory System	-Cell Motility	0	0	NaN	NaN	NaN	NaN	Inf	Inf	Inf	Inf	Inf	Inf
-Nervous System	-Cell Motility	0	0	NaN	NaN	NaN	NaN	Inf	Inf	Inf	Inf	Inf	Inf
-Sensory System	-Cell Motility	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Development	-Cell Motility	0	0	NaN	NaN	NaN	NaN	Inf	Inf	Inf	Inf	Inf	Inf
-Environmental Adaptation	-Cell Motility	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	Inf	Inf
Human Diseases	-Cell Motility	0	0	NaN	NaN	NaN	NaN	Inf	Inf	Inf	Inf	Inf	Inf
-Cancers	-Cell Motility	0	0	NaN	NaN	NaN	NaN	Inf	Inf	Inf	Inf	Inf	Inf
-Immune System Diseases	-Cell Motility	0	0	NaN	NaN	NaN	NaN	Inf	Inf	Inf	Inf	Inf	Inf
-Neurodegenerative Diseases	-Cell Motility	0	0	NaN	NaN	NaN	NaN	Inf	Inf	Inf	Inf	Inf	Inf
-Cardiovascular Diseases	-Cell Motility	0	0	NaN	NaN	NaN	NaN	Inf	Inf	Inf	Inf	Inf	Inf
-Infectious Diseases	-Cell Motility	0	0	NaN	NaN	NaN	NaN	Inf	Inf	Inf	Inf	Inf	Inf
Not Mapped	-Cell Motility	31.14	13.48	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Not Mapped	-Cell Motility	31.14	13.48	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
TOTAL	-Cell Growth and Death	41.42	608	180.6	158.9	47.2	47.1	83.72	88.43	94.31	76.61	79.51	78.78
MAPPED	-Cell Growth and Death	33.24	562.6	153.3	141.9	39.1	38.91	66.34	70.4	75.7	60.84	62.59	70.49
Genetic Information Processing	-Cell Growth and Death	13.67	305	83.62	67.28	20.4	18.66	33.33	35.5	46.25	35.96	29.32	33.73
-Transcription	-Cell Growth and Death	0.849	20.68	1.698	1.066	0.7234	0.6507	4.242	4.388	4.586	3.351	3.002	3.585
-Translation	-Cell Growth and Death	6.177	222.2	62.17	44.79	14.03	12.63	10.35	11.12	19.88	15.13	9.399	14.09
-Folding, Sorting and Degradation	-Cell Growth and Death	4.741	50.08	17.45	20.35	4.542	4.17	15.18	16.03	12.11	10.71	12.73	12.14
-DNA Maintenance	-Cell Growth and Death	1.903	12.06	2.294	1.078	1.105	1.213	3.561	3.964	9.675	6.769	4.196	3.924
-RNA Family	-Cell Growth and Death	0	2.904e-08	0	0	0	0	0	0	0	0	0	0
Environmental Information Processing	-Cell Growth and Death	0.02099	4.42	1.001	0.4827	0.4261	0.3469	3.243	3.232	4.202	3.667	2.646	3.852
-Signal Transduction	-Cell Growth and Death	0.02099	4.42	0.4207	0.223	0.2154	0.1688	1.279	1.381	1.774	1.435	1.19	0.9407
-Signaling Molecules and Interaction	-Cell Growth and Death	0	1.161e-07	0.5801	0.2596	0.2107	0.1781	1.965	1.851	2.429	2.232	1.456	2.912
Cellular Processes	-Cell Growth and Death	2.039	6.282	2.82	3.641	1.662	1.67	8.66	8.341	9.711	8.923	13.82	15.08
-Hemoglobin	-Cell Growth and Death	0	0	0	0	0	0	0	0	0.0003932	0.0005369	0	0.002969
-Vesicular Transport	-Cell Growth and Death	0	2.904e-08	1.122	1.332	0.4245	0.4264	1.801	2.281	1.463	1.347	1.464	2.04
-Cytoskeleton	-Cell Growth and Death	0.7759	1.915	0.6977	1.309	0.2379	0.2435	5.477	4.603	6.854	6.12	10.62	11.79
-Cell Motility	-Cell Growth and Death	0.2627	3.366	0	0	0	0	0	0	0	0	0	0
-Cell Growth and Death	-Cell Growth and Death	1	1	1	1	1	1	1	1	1	1	1	1
-Cell Communication	-Cell Growth and Death	0	0	0	0	0	0	0.3825	0.4571	0.3933	0.4547	0.7348	0.2453
Metabolism	-Cell Growth and Death	17.51	246.9	65.88	70.46	16.61	18.23	18.69	21.49	14.43	11.11	15.91	16.78
-Membrane Transport	-Cell Growth and Death	1.561	33.74	2.758	1.632	0.4895	0.3979	0.0297	0.03281	0.1445	0.06165	0.0769	0.04144
-Central Carbon Metabolism	-Cell Growth and Death	9.001	72.06	36.91	39.42	9.768	9.552	9.892	12.06	5.887	4.938	8.502	10.98
-Energy Metabolism	-Cell Growth and Death	1.519	12.21	2.409	2.508	0.5048	0.7512	3.35	3.355	2.255	1.372	1.637	0.5976
-Biosynthesis	-Cell Growth and Death	2.646	104.8	19.61	23.73	4.857	6.666	4.043	4.472	4.366	3.359	4.17	3.413
-Other Enzymes	-Cell Growth and Death	2.786	24.08	4.192	3.17	0.9872	0.8634	1.38	1.569	1.778	1.376	1.529	1.743
Organismal Systems	-Cell Growth and Death	0	0	0	0	0	0	2.059	1.454	0.6973	0.8395	0.5825	0.8795
-Immune System	-Cell Growth and Death	0	0	0	0	0	0	0.5833	0.5933	0.131	0.07408	0.02413	0.0307
-Endocrine System	-Cell Growth and Death	0	0	0	0	0	0	0.9123	0.2989	0.1322	0.2935	0.01949	0.4598
-Circulatory System	-Cell Growth and Death	0	0	0	0	0	0	0.1428	0.1308	0.2219	0.289	0.1074	0.03868
-Digestive System	-Cell Growth and Death	0	0	0	0	0	0	0.009695	0.008856	0.07489	0.04493	0.1194	0.08458
-Excretory System	-Cell Growth and Death	0	0	0	0	0	0	0.3716	0.3768	0.0935	0.09054	0.1778	0.183
-Nervous System	-Cell Growth and Death	0	0	0	0	0	0	0.01182	0.01882	0.001533	0.002149	0.01757	0.03093
-Sensory System	-Cell Growth and Death	0	0	0	0	0	0	0	0	0	0	0	0
-Development	-Cell Growth and Death	0	0	0	0	0	0	0.02735	0.02646	0.0423	0.04536	0.1141	0.05124
-Environmental Adaptation	-Cell Growth and Death	0	0	0	0	0	0	0	0	0	0	0.002623	0.0005256
Human Diseases	-Cell Growth and Death	0	0	0	0	0	0	0.3569	0.38	0.4094	0.3444	0.2988	0.1687
-Cancers	-Cell Growth and Death	0	0	0	0	0	0	0.07524	0.0847	0.1613	0.1371	0.08751	0.07568
-Immune System Diseases	-Cell Growth and Death	0	0	0	0	0	0	0.1265	0.1101	0.04733	0.06495	0.02529	0.04615
-Neurodegenerative Diseases	-Cell Growth and Death	0	0	0	0	0	0	0.07253	0.1034	0.1137	0.07022	0.051	0.01024
-Cardiovascular Diseases	-Cell Growth and Death	0	0	0	0	0	0	0.02052	0.01896	0.04209	0.0235	0.05166	0.007213
-Infectious Diseases	-Cell Growth and Death	0	0	0	0	0	0	0.06207	0.06281	0.04501	0.04863	0.08329	0.02939
Not Mapped	-Cell Growth and Death	8.18	45.38	27.27	17.06	8.104	8.195	17.38	18.02	18.61	15.77	16.93	8.295
-Not Mapped	-Cell Growth and Death	8.18	45.38	27.27	17.06	8.104	8.195	17.38	18.02	18.61	15.77	16.93	8.295
TOTAL	-Cell Communication	Inf	Inf	Inf	Inf	Inf	Inf	218.9	193.5	239.8	168.5	108.2	321.2
MAPPED	-Cell Communication	Inf	Inf	Inf	Inf	Inf	Inf	173.4	154	192.5	133.8	85.18	287.4
Genetic Information Processing	-Cell Communication	Inf	Inf	Inf	Inf	Inf	Inf	87.13	77.67	117.6	79.1	39.91	137.5
-Transcription	-Cell Communication	Inf	Inf	Inf	Inf	Inf	Inf	11.09	9.599	11.66	7.371	4.086	14.62
-Translation	-Cell Communication	Inf	Inf	Inf	Inf	Inf	Inf	27.05	24.32	50.54	33.28	12.79	57.43
-Folding, Sorting and Degradation	-Cell Communication	Inf	Inf	Inf	Inf	Inf	Inf	39.68	35.08	30.79	23.56	17.32	49.49
-DNA Maintenance	-Cell Communication	Inf	Inf	Inf	Inf	Inf	Inf	9.31	8.673	24.6	14.89	5.711	16
-RNA Family	-Cell Communication	NaN	Inf	NaN	NaN	NaN	NaN	0	0	0	0	0	0
Environmental Information Processing	-Cell Communication	Inf	Inf	Inf	Inf	Inf	Inf	8.48	7.07	10.68	8.066	3.601	15.71
-Signal Transduction	-Cell Communication	Inf	Inf	Inf	Inf	Inf	Inf	3.343	3.021	4.51	3.157	1.62	3.835
-Signaling Molecules and Interaction	-Cell Communication	NaN	Inf	Inf	Inf	Inf	Inf	5.137	4.05	6.175	4.909	1.981	11.87
Cellular Processes	-Cell Communication	Inf	Inf	Inf	Inf	Inf	Inf	22.64	18.25	24.69	19.62	18.81	61.47
-Hemoglobin	-Cell Communication	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0.0009998	0.001181	0	0.01211
-Vesicular Transport	-Cell Communication	NaN	Inf	Inf	Inf	Inf	Inf	4.708	4.99	3.721	2.962	1.993	8.315
-Cytoskeleton	-Cell Communication	Inf	Inf	Inf	Inf	Inf	Inf	14.32	10.07	17.43	13.46	14.46	48.06
-Cell Motility	-Cell Communication	Inf	Inf	NaN	NaN	NaN	NaN	0	0	0	0	0	0
-Cell Growth and Death	-Cell Communication	Inf	Inf	Inf	Inf	Inf	Inf	2.614	2.188	2.543	2.199	1.361	4.077
-Cell Communication	-Cell Communication	NaN	NaN	NaN	NaN	NaN	NaN	1	1	1	1	1	1
Metabolism	-Cell Communication	Inf	Inf	Inf	Inf	Inf	Inf	48.88	47.02	36.69	24.43	21.66	68.4
-Membrane Transport	-Cell Communication	Inf	Inf	Inf	Inf	Inf	Inf	0.07764	0.07177	0.3675	0.1356	0.1047	0.1689
-Central Carbon Metabolism	-Cell Communication	Inf	Inf	Inf	Inf	Inf	Inf	25.86	26.39	14.97	10.86	11.57	44.78
-Energy Metabolism	-Cell Communication	Inf	Inf	Inf	Inf	Inf	Inf	8.758	7.341	5.733	3.017	2.228	2.436
-Biosynthesis	-Cell Communication	Inf	Inf	Inf	Inf	Inf	Inf	10.57	9.784	11.1	7.388	5.675	13.91
-Other Enzymes	-Cell Communication	Inf	Inf	Inf	Inf	Inf	Inf	3.609	3.432	4.52	3.026	2.081	7.105
Organismal Systems	-Cell Communication	NaN	NaN	NaN	NaN	NaN	NaN	5.383	3.181	1.773	1.846	0.7927	3.586
-Immune System	-Cell Communication	NaN	NaN	NaN	NaN	NaN	NaN	1.525	1.298	0.333	0.1629	0.03284	0.1251
-Endocrine System	-Cell Communication	NaN	NaN	NaN	NaN	NaN	NaN	2.385	0.6539	0.336	0.6455	0.02653	1.875
-Circulatory System	-Cell Communication	NaN	NaN	NaN	NaN	NaN	NaN	0.3734	0.2863	0.5642	0.6355	0.1461	0.1577
-Digestive System	-Cell Communication	NaN	NaN	NaN	NaN	NaN	NaN	0.02535	0.01937	0.1904	0.09882	0.1625	0.3448
-Excretory System	-Cell Communication	NaN	NaN	NaN	NaN	NaN	NaN	0.9717	0.8244	0.2377	0.1991	0.2419	0.7462
-Nervous System	-Cell Communication	NaN	NaN	NaN	NaN	NaN	NaN	0.0309	0.04118	0.003898	0.004726	0.02391	0.1261
-Sensory System	-Cell Communication	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	0
-Development	-Cell Communication	NaN	NaN	NaN	NaN	NaN	NaN	0.0715	0.05788	0.1076	0.09977	0.1553	0.2089
-Environmental Adaptation	-Cell Communication	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0.00357	0.002143
Human Diseases	-Cell Communication	NaN	NaN	NaN	NaN	NaN	NaN	0.933	0.8313	1.041	0.7575	0.4066	0.6876
-Cancers	-Cell Communication	NaN	NaN	NaN	NaN	NaN	NaN	0.1967	0.1853	0.41	0.3016	0.1191	0.3085
-Immune System Diseases	-Cell Communication	NaN	NaN	NaN	NaN	NaN	NaN	0.3308	0.241	0.1203	0.1428	0.03442	0.1881
-Neurodegenerative Diseases	-Cell Communication	NaN	NaN	NaN	NaN	NaN	NaN	0.1896	0.2261	0.289	0.1544	0.0694	0.04174
-Cardiovascular Diseases	-Cell Communication	NaN	NaN	NaN	NaN	NaN	NaN	0.05365	0.04148	0.107	0.05168	0.07031	0.02941
-Infectious Diseases	-Cell Communication	NaN	NaN	NaN	NaN	NaN	NaN	0.1623	0.1374	0.1144	0.1069	0.1134	0.1198
Not Mapped	-Cell Communication	Inf	Inf	Inf	Inf	Inf	Inf	45.45	39.43	47.33	34.68	23.04	33.82
-Not Mapped	-Cell Communication	Inf	Inf	Inf	Inf	Inf	Inf	45.45	39.43	47.33	34.68	23.04	33.82
TOTAL	Metabolism	2.365	2.463	2.741	2.255	2.842	2.584	4.479	4.114	6.536	6.898	4.996	4.696
MAPPED	Metabolism	1.898	2.279	2.327	2.013	2.354	2.134	3.549	3.275	5.246	5.478	3.933	4.201
Genetic Information Processing	Metabolism	0.7806	1.235	1.269	0.9549	1.229	1.024	1.783	1.652	3.205	3.238	1.843	2.011
-Transcription	Metabolism	0.04848	0.08377	0.02577	0.01513	0.04356	0.03569	0.2269	0.2041	0.3178	0.3017	0.1886	0.2137
-Translation	Metabolism	0.3527	0.8999	0.9437	0.6357	0.8451	0.6926	0.5535	0.5172	1.377	1.362	0.5906	0.8397
-Folding, Sorting and Degradation	Metabolism	0.2707	0.2028	0.2649	0.2888	0.2735	0.2287	0.8118	0.746	0.8392	0.9644	0.7996	0.7235
-DNA Maintenance	Metabolism	0.1087	0.04886	0.03482	0.01531	0.06653	0.06652	0.1905	0.1844	0.6705	0.6095	0.2637	0.2339
-RNA Family	Metabolism	0	1.176e-10	0	0	0	0	0	0	0	0	0	0
Environmental Information Processing	Metabolism	0.001198	0.0179	0.01519	0.006851	0.02566	0.01903	0.1735	0.1504	0.2912	0.3302	0.1663	0.2296
-Signal Transduction	Metabolism	0.001198	0.0179	0.006386	0.003166	0.01297	0.009261	0.06839	0.06424	0.1229	0.1292	0.07479	0.05607
-Signaling Molecules and Interaction	Metabolism	0	4.704e-10	0.008806	0.003685	0.01269	0.009769	0.1051	0.08613	0.1683	0.201	0.09148	0.1735
Cellular Processes	Metabolism	0.1164	0.02544	0.0428	0.05168	0.1001	0.0916	0.4632	0.388	0.6729	0.8034	0.8685	0.8986
-Hemoglobin	Metabolism	0	0	0	0	0	0	0	0	2.725e-05	4.834e-05	0	0.000177
-Vesicular Transport	Metabolism	0	1.176e-10	0.01703	0.0189	0.02556	0.02339	0.09632	0.1061	0.1014	0.1213	0.092	0.1216
-Cytoskeleton	Metabolism	0.04431	0.007756	0.01059	0.01858	0.01432	0.01336	0.293	0.2141	0.475	0.5511	0.6675	0.7027
-Cell Motility	Metabolism	0.015	0.01363	0	0	0	0	0	0	0	0	0	0
-Cell Growth and Death	Metabolism	0.0571	0.00405	0.01518	0.01419	0.06022	0.05485	0.05349	0.04652	0.0693	0.09004	0.06283	0.0596
-Cell Communication	Metabolism	0	0	0	0	0	0	0.02046	0.02127	0.02726	0.04094	0.04617	0.01462
Metabolism	Metabolism	1	1	1	1	1	1	1	1	1	1	1	1
-Membrane Transport	Metabolism	0.08915	0.1366	0.04186	0.02317	0.02948	0.02183	0.001588	0.001526	0.01002	0.005551	0.004832	0.00247
-Central Carbon Metabolism	Metabolism	0.514	0.2918	0.5602	0.5595	0.5882	0.524	0.5291	0.5613	0.408	0.4446	0.5342	0.6546
-Energy Metabolism	Metabolism	0.08672	0.04946	0.03657	0.03559	0.0304	0.0412	0.1792	0.1561	0.1563	0.1235	0.1029	0.03562
-Biosynthesis	Metabolism	0.1511	0.4245	0.2977	0.3368	0.2925	0.3657	0.2163	0.2081	0.3026	0.3024	0.262	0.2034
-Other Enzymes	Metabolism	0.1591	0.09754	0.06362	0.04499	0.05944	0.04736	0.07383	0.07299	0.1232	0.1239	0.09608	0.1039
Organismal Systems	Metabolism	0	0	0	0	0	0	0.1101	0.06765	0.04832	0.07559	0.0366	0.05242
-Immune System	Metabolism	0	0	0	0	0	0	0.0312	0.0276	0.009076	0.00667	0.001516	0.00183
-Endocrine System	Metabolism	0	0	0	0	0	0	0.0488	0.01391	0.009158	0.02643	0.001225	0.0274
-Circulatory System	Metabolism	0	0	0	0	0	0	0.007639	0.006088	0.01538	0.02602	0.006747	0.002306
-Digestive System	Metabolism	0	0	0	0	0	0	0.0005186	0.000412	0.00519	0.004046	0.007504	0.005041
-Excretory System	Metabolism	0	0	0	0	0	0	0.01988	0.01753	0.006479	0.008152	0.01117	0.01091
-Nervous System	Metabolism	0	0	0	0	0	0	0.0006323	0.0008757	0.0001062	0.0001935	0.001104	0.001843
-Sensory System	Metabolism	0	0	0	0	0	0	0	0	0	0	0	0
-Development	Metabolism	0	0	0	0	0	0	0.001463	0.001231	0.002931	0.004085	0.007169	0.003054
-Environmental Adaptation	Metabolism	0	0	0	0	0	0	0	0	0	0	0.0001648	3.133e-05
Human Diseases	Metabolism	0	0	0	0	0	0	0.01909	0.01768	0.02837	0.03101	0.01877	0.01005
-Cancers	Metabolism	0	0	0	0	0	0	0.004025	0.003941	0.01118	0.01235	0.005499	0.004511
-Immune System Diseases	Metabolism	0	0	0	0	0	0	0.006768	0.005124	0.00328	0.005848	0.001589	0.00275
-Neurodegenerative Diseases	Metabolism	0	0	0	0	0	0	0.00388	0.004809	0.007877	0.006322	0.003204	0.0006102
-Cardiovascular Diseases	Metabolism	0	0	0	0	0	0	0.001098	0.0008822	0.002917	0.002116	0.003246	0.0004299
-Infectious Diseases	Metabolism	0	0	0	0	0	0	0.00332	0.002922	0.003119	0.004378	0.005234	0.001752
Not Mapped	Metabolism	0.4671	0.1838	0.4139	0.2421	0.488	0.4495	0.9299	0.8386	1.29	1.42	1.064	0.4944
-Not Mapped	Metabolism	0.4671	0.1838	0.4139	0.2421	0.488	0.4495	0.9299	0.8386	1.29	1.42	1.064	0.4944
TOTAL	-Membrane Transport	26.53	18.02	65.48	97.35	96.42	118.4	2819	2695	652.5	1243	1034	1901
MAPPED	-Membrane Transport	21.29	16.68	55.59	86.9	79.87	97.78	2234	2146	523.7	987	813.9	1701
Genetic Information Processing	-Membrane Transport	8.755	9.041	30.32	41.22	41.68	46.89	1122	1082	320	583.4	381.3	814.1
-Transcription	-Membrane Transport	0.5438	0.6131	0.6155	0.6531	1.478	1.635	142.8	133.7	31.73	54.36	39.04	86.52
-Translation	-Membrane Transport	3.956	6.586	22.54	27.44	28.67	31.73	348.4	338.9	137.5	245.5	122.2	340
-Folding, Sorting and Degradation	-Membrane Transport	3.036	1.484	6.328	12.47	9.279	10.48	511.1	488.7	83.78	173.7	165.5	292.9
-DNA Maintenance	-Membrane Transport	1.219	0.3576	0.8317	0.6606	2.257	3.048	119.9	120.8	66.93	109.8	54.57	94.69
-RNA Family	-Membrane Transport	0	8.607e-10	0	0	0	0	0	0	0	0	0	0
Environmental Information Processing	-Membrane Transport	0.01344	0.131	0.3629	0.2957	0.8705	0.8719	109.2	98.51	29.07	59.49	34.41	92.97
-Signal Transduction	-Membrane Transport	0.01344	0.131	0.1526	0.1366	0.44	0.4243	43.06	42.08	12.27	23.28	15.48	22.7
-Signaling Molecules and Interaction	-Membrane Transport	0	3.443e-09	0.2103	0.159	0.4305	0.4476	66.17	56.43	16.8	36.21	18.93	70.27
Cellular Processes	-Membrane Transport	1.306	0.1862	1.022	2.231	3.396	4.197	291.6	254.2	67.18	144.7	179.7	363.8
-Hemoglobin	-Membrane Transport	0	0	0	0	0	0	0	0	0.00272	0.008709	0	0.07166
-Vesicular Transport	-Membrane Transport	0	8.607e-10	0.4068	0.8158	0.8671	1.072	60.64	69.52	10.12	21.85	19.04	49.22
-Cytoskeleton	-Membrane Transport	0.497	0.05676	0.253	0.8021	0.4859	0.612	184.4	140.3	47.42	99.28	138.1	284.5
-Cell Motility	-Membrane Transport	0.1683	0.09978	0	0	0	0	0	0	0	0	0	0
-Cell Growth and Death	-Membrane Transport	0.6405	0.02964	0.3626	0.6126	2.043	2.513	33.68	30.48	6.918	16.22	13	24.13
-Cell Communication	-Membrane Transport	0	0	0	0	0	0	12.88	13.93	2.721	7.376	9.555	5.919
Metabolism	-Membrane Transport	11.22	7.318	23.89	43.16	33.92	45.82	629.5	655.2	99.83	180.2	207	404.9
-Membrane Transport	-Membrane Transport	1	1	1	1	1	1	1	1	1	1	1	1
-Central Carbon Metabolism	-Membrane Transport	5.765	2.136	13.38	24.15	19.95	24.01	333.1	367.8	40.73	80.1	110.6	265
-Energy Metabolism	-Membrane Transport	0.9727	0.3619	0.8736	1.536	1.031	1.888	112.8	102.3	15.6	22.25	21.29	14.42
-Biosynthesis	-Membrane Transport	1.695	3.107	7.112	14.54	9.922	16.75	136.1	136.3	30.21	54.49	54.23	82.36
-Other Enzymes	-Membrane Transport	1.784	0.7138	1.52	1.942	2.017	2.17	46.48	47.82	12.3	22.32	19.89	42.06
Organismal Systems	-Membrane Transport	0	0	0	0	0	0	69.33	44.32	4.824	13.62	7.575	21.22
-Immune System	-Membrane Transport	0	0	0	0	0	0	19.64	18.08	0.906	1.202	0.3138	0.7408
-Endocrine System	-Membrane Transport	0	0	0	0	0	0	30.72	9.111	0.9143	4.761	0.2535	11.1
-Circulatory System	-Membrane Transport	0	0	0	0	0	0	4.809	3.988	1.535	4.687	1.396	0.9335
-Digestive System	-Membrane Transport	0	0	0	0	0	0	0.3265	0.2699	0.5181	0.7289	1.553	2.041
-Excretory System	-Membrane Transport	0	0	0	0	0	0	12.52	11.49	0.6469	1.469	2.312	4.417
-Nervous System	-Membrane Transport	0	0	0	0	0	0	0.398	0.5737	0.01061	0.03486	0.2285	0.7463
-Sensory System	-Membrane Transport	0	0	0	0	0	0	0	0	0	0	0	0
-Development	-Membrane Transport	0	0	0	0	0	0	0.9209	0.8064	0.2927	0.7359	1.484	1.237
-Environmental Adaptation	-Membrane Transport	0	0	0	0	0	0	0	0	0	0	0.03412	0.01268
Human Diseases	-Membrane Transport	0	0	0	0	0	0	12.02	11.58	2.832	5.587	3.885	4.07
-Cancers	-Membrane Transport	0	0	0	0	0	0	2.534	2.582	1.116	2.225	1.138	1.826
-Immune System Diseases	-Membrane Transport	0	0	0	0	0	0	4.261	3.357	0.3274	1.054	0.3288	1.114
-Neurodegenerative Diseases	-Membrane Transport	0	0	0	0	0	0	2.442	3.151	0.7864	1.139	0.6632	0.2471
-Cardiovascular Diseases	-Membrane Transport	0	0	0	0	0	0	0.691	0.578	0.2912	0.3812	0.6719	0.1741
-Infectious Diseases	-Membrane Transport	0	0	0	0	0	0	2.09	1.915	0.3114	0.7888	1.083	0.7092
Not Mapped	-Membrane Transport	5.239	1.345	9.887	10.45	16.55	20.6	585.4	549.4	128.8	255.8	220.1	200.2
-Not Mapped	-Membrane Transport	5.239	1.345	9.887	10.45	16.55	20.6	585.4	549.4	128.8	255.8	220.1	200.2
TOTAL	-Central Carbon Metabolism	4.602	8.438	4.893	4.031	4.833	4.931	8.464	7.329	16.02	15.51	9.353	7.173
MAPPED	-Central Carbon Metabolism	3.693	7.808	4.154	3.599	4.003	4.073	6.707	5.835	12.86	12.32	7.362	6.418
Genetic Information Processing	-Central Carbon Metabolism	1.519	4.233	2.266	1.707	2.089	1.954	3.369	2.943	7.856	7.283	3.449	3.072
-Transcription	-Central Carbon Metabolism	0.09433	0.2871	0.046	0.02705	0.07406	0.06812	0.4288	0.3637	0.779	0.6787	0.3531	0.3264
-Translation	-Central Carbon Metabolism	0.6862	3.084	1.685	1.136	1.437	1.322	1.046	0.9214	3.376	3.064	1.106	1.283
-Folding, Sorting and Degradation	-Central Carbon Metabolism	0.5267	0.6949	0.4728	0.5162	0.465	0.4365	1.534	1.329	2.057	2.169	1.497	1.105
-DNA Maintenance	-Central Carbon Metabolism	0.2114	0.1674	0.06215	0.02736	0.1131	0.127	0.36	0.3286	1.643	1.371	0.4936	0.3573
-RNA Family	-Central Carbon Metabolism	0	4.03e-10	0	0	0	0	0	0	0	0	0	0
Environmental Information Processing	-Central Carbon Metabolism	0.002332	0.06134	0.02712	0.01224	0.04363	0.03632	0.3279	0.2679	0.7138	0.7427	0.3112	0.3508
-Signal Transduction	-Central Carbon Metabolism	0.002332	0.06134	0.0114	0.005658	0.02205	0.01768	0.1293	0.1144	0.3013	0.2906	0.14	0.08565
-Signaling Molecules and Interaction	-Central Carbon Metabolism	0	1.612e-09	0.01572	0.006586	0.02158	0.01865	0.1986	0.1534	0.4125	0.452	0.1712	0.2651
Cellular Processes	-Central Carbon Metabolism	0.2265	0.08717	0.0764	0.09236	0.1702	0.1748	0.8755	0.6913	1.649	1.807	1.626	1.373
-Hemoglobin	-Central Carbon Metabolism	0	0	0	0	0	0	0	0	6.68e-05	0.0001087	0	0.0002704
-Vesicular Transport	-Central Carbon Metabolism	0	4.03e-10	0.0304	0.03378	0.04346	0.04464	0.182	0.189	0.2486	0.2728	0.1722	0.1857
-Cytoskeleton	-Central Carbon Metabolism	0.0862	0.02658	0.0189	0.03321	0.02435	0.0255	0.5537	0.3815	1.164	1.239	1.249	1.073
-Cell Motility	-Central Carbon Metabolism	0.02919	0.04672	0	0	0	0	0	0	0	0	0	0
-Cell Growth and Death	-Central Carbon Metabolism	0.1111	0.01388	0.02709	0.02537	0.1024	0.1047	0.1011	0.08288	0.1699	0.2025	0.1176	0.09105
-Cell Communication	-Central Carbon Metabolism	0	0	0	0	0	0	0.03867	0.03789	0.06681	0.09208	0.08643	0.02233
Metabolism	-Central Carbon Metabolism	1.946	3.426	1.785	1.787	1.7	1.909	1.89	1.782	2.451	2.249	1.872	1.528
