Numerator	Denominator	eco Valgepea 2013 11	eco Valgepea 2013 21	eco Valgepea 2013 31	eco Valgepea 2013 40	eco Valgepea 2013 48
-Cytoskeleton	-Cancers	2.817	44860	54230	59490	65960
-Cell Motility	-Cancers	9.021	41440	65920	81450	88200
-Cell Growth and Death	-Cancers	1.111	16910	22020	27350	34710
-Cell Communication	-Cancers	0	0	0	0	0
Metabolism	-Cancers	371.2	5972000	7592000	8471000	8855000
-Membrane Transport	-Cancers	75.5	1010000	1205000	1210000	1101000
-Central Carbon Metabolism	-Cancers	91.35	978700	1208000	1323000	1340000
-Energy Metabolism	-Cancers	29.75	440400	558800	581500	596800
-Biosynthesis	-Cancers	82.88	1349000	1840000	2251000	2507000
-Other Enzymes	-Cancers	129.2	1657000	2153000	2480000	2834000
Organismal Systems	-Cancers	0.6208	14.68	14.51	12.58	8.61
-Immune System	-Cancers	0	0	0	0	0
-Endocrine System	-Cancers	0.6208	14.66	14.49	12.57	8.6
-Circulatory System	-Cancers	0	0	0	0	0
-Digestive System	-Cancers	0	0	0	0	0
-Excretory System	-Cancers	0	0	0	0	0
-Nervous System	-Cancers	0	0	0	0	0
-Sensory System	-Cancers	0	0	0	0	0
-Development	-Cancers	0	0	0	0	0
-Environmental Adaptation	-Cancers	0	0	0	0	0
Human Diseases	-Cancers	9.025	90040	116000	121500	117600
-Cancers	-Cancers	1	1	1	1	1
-Immune System Diseases	-Cancers	7.291e-05	1	1	1	1
-Neurodegenerative Diseases	-Cancers	4.66	140.3	178.6	244.9	166.7
-Cardiovascular Diseases	-Cancers	0	0	0	0	0
-Metabolic Diseases	-Cancers	3.255	66.72	73.25	75.11	65.48
-Infectious Diseases	-Cancers	7.294	1649	2734	2599	3114
Not Mapped	-Cancers	76.44	1094000	1331000	1421000	1563000
-Not Mapped	-Cancers	76.44	1094000	1331000	1421000	1563000
TOTAL	-Immune System Diseases	10070000	12050000	16070000	18620000	20940000
MAPPED	-Immune System Diseases	9025000	10960000	14740000	17200000	19380000
Genetic Information Processing	-Immune System Diseases	3590000	4592000	6659000	8189000	9954000
-Transcription	-Immune System Diseases	333400	406700	502200	511700	562700
-Translation	-Immune System Diseases	2353000	3089000	4731000	6080000	7607000
-Folding, Sorting and Degradation	-Immune System Diseases	626800	772300	1022000	1176000	1344000
-DNA Maintenance	-Immune System Diseases	268200	314500	383700	398100	418800
-RNA Family	-Immune System Diseases	10	10	10	10	10
Environmental Information Processing	-Immune System Diseases	107900	111800	125300	132400	136200
-Signal Transduction	-Immune System Diseases	107100	111800	125300	132400	136200
-Signaling Molecules and Interaction	-Immune System Diseases	788	4	4	4	4
Cellular Processes	-Immune System Diseases	135400	105000	144700	170500	191700
-Hemoglobin	-Immune System Diseases	0	0	0	0	0
-Vesicular Transport	-Immune System Diseases	0	0	0	0	0
-Cytoskeleton	-Immune System Diseases	38640	44860	54230	59490	65960
-Cell Motility	-Immune System Diseases	80570	41450	65930	81460	88200
-Cell Growth and Death	-Immune System Diseases	13450	18670	24520	29590	37560
-Cell Communication	-Immune System Diseases	0	0	0	0	0
Metabolism	-Immune System Diseases	5079000	6048000	7680000	8575000	8970000
-Membrane Transport	-Immune System Diseases	974900	1010000	1205000	1210000	1101000
-Central Carbon Metabolism	-Immune System Diseases	965200	1043000	1323000	1315000	1276000
-Energy Metabolism	-Immune System Diseases	301200	426500	542600	562000	499200
-Biosynthesis	-Immune System Diseases	1051000	1401000	1941000	2489000	2752000
-Other Enzymes	-Immune System Diseases	1727000	1982000	2500000	2833000	3035000
Organismal Systems	-Immune System Diseases	3980	5215	7635	8350	7050
-Immune System	-Immune System Diseases	0	0	0	0	0
-Endocrine System	-Immune System Diseases	3980	5215	7635	8350	7050
-Circulatory System	-Immune System Diseases	0	0	0	0	0
-Digestive System	-Immune System Diseases	0	0	0	0	0
-Excretory System	-Immune System Diseases	0	0	0	0	0
-Nervous System	-Immune System Diseases	0	0	0	0	0
-Sensory System	-Immune System Diseases	0	0	0	0	0
-Development	-Immune System Diseases	0	0	0	0	0
-Environmental Adaptation	-Immune System Diseases	0	0	0	0	0
Human Diseases	-Immune System Diseases	100000	90040	116000	121500	117600
-Cancers	-Immune System Diseases	9.144	0.4117	0.4947	0.5702	0.745
-Immune System Diseases	-Immune System Diseases	1	1	1	1	1
-Neurodegenerative Diseases	-Immune System Diseases	5305	3060	3265	3155	3430
-Cardiovascular Diseases	-Immune System Diseases	0	0	0	0	0
-Metabolic Diseases	-Immune System Diseases	0	0	0	0	0
-Infectious Diseases	-Immune System Diseases	33790	37610	50650	57180	51300
Not Mapped	-Immune System Diseases	1048000	1094000	1331000	1421000	1563000
-Not Mapped	-Immune System Diseases	1048000	1094000	1331000	1421000	1563000
TOTAL	-Neurodegenerative Diseases	171.9	119.6	109.5	91.94	133.8
MAPPED	-Neurodegenerative Diseases	154	108.8	100.4	84.93	123.8
Genetic Information Processing	-Neurodegenerative Diseases	60.34	44.92	44.85	40.2	62.98
-Transcription	-Neurodegenerative Diseases	4.977	3.753	3.237	2.415	3.393
-Translation	-Neurodegenerative Diseases	40.28	30.75	32.33	30.09	48.66
-Folding, Sorting and Degradation	-Neurodegenerative Diseases	10.3	7.831	7.16	6.002	8.86
-DNA Maintenance	-Neurodegenerative Diseases	4.992	3.573	3.018	2.269	3.173
-RNA Family	-Neurodegenerative Diseases	0.0002503	0.0001541	0.0001066	7.779e-05	0.0001
Environmental Information Processing	-Neurodegenerative Diseases	2.104	1.393	1.062	0.8107	1.074
-Signal Transduction	-Neurodegenerative Diseases	2.09	1.393	1.062	0.8106	1.074
-Signaling Molecules and Interaction	-Neurodegenerative Diseases	0.01344	3.97e-05	2.725e-05	1.975e-05	2.555e-05
Cellular Processes	-Neurodegenerative Diseases	2.768	1.479	1.284	1.077	1.37
-Hemoglobin	-Neurodegenerative Diseases	0	0	0	0	0
-Vesicular Transport	-Neurodegenerative Diseases	0	0	0	0	0
-Cytoskeleton	-Neurodegenerative Diseases	0.6593	0.4453	0.3695	0.2937	0.4213
-Cell Motility	-Neurodegenerative Diseases	1.953	0.8689	0.7604	0.645	0.725
-Cell Growth and Death	-Neurodegenerative Diseases	0.2534	0.2091	0.1992	0.1776	0.2939
-Cell Communication	-Neurodegenerative Diseases	0	0	0	0	0
Metabolism	-Neurodegenerative Diseases	85.92	59.07	51.36	41.36	56.22
-Membrane Transport	-Neurodegenerative Diseases	16.41	10.85	9.11	6.589	7.682
-Central Carbon Metabolism	-Neurodegenerative Diseases	20.41	12.59	10.36	7.797	9.942
-Energy Metabolism	-Neurodegenerative Diseases	5.305	4.109	3.783	3.125	3.954
-Biosynthesis	-Neurodegenerative Diseases	19.21	15.32	14.76	13.68	19.54
-Other Enzymes	-Neurodegenerative Diseases	25.23	17.51	15.02	12.06	17.71
Organismal Systems	-Neurodegenerative Diseases	0.0794	0.05443	0.05202	0.04123	0.04503
-Immune System	-Neurodegenerative Diseases	0	0	0	0	0
-Endocrine System	-Neurodegenerative Diseases	0.0794	0.05443	0.05202	0.04123	0.04503
-Circulatory System	-Neurodegenerative Diseases	0	0	0	0	0
-Digestive System	-Neurodegenerative Diseases	0	0	0	0	0
-Excretory System	-Neurodegenerative Diseases	0	0	0	0	0
-Nervous System	-Neurodegenerative Diseases	0	0	0	0	0
-Sensory System	-Neurodegenerative Diseases	0	0	0	0	0
-Development	-Neurodegenerative Diseases	0	0	0	0	0
-Environmental Adaptation	-Neurodegenerative Diseases	0	0	0	0	0
Human Diseases	-Neurodegenerative Diseases	2.598	2.06	1.979	1.771	2.018
-Cancers	-Neurodegenerative Diseases	0.2146	0.007128	0.005599	0.004084	0.006
-Immune System Diseases	-Neurodegenerative Diseases	0.0001885	0.0003268	0.0003063	0.000317	0.0002915
-Neurodegenerative Diseases	-Neurodegenerative Diseases	1	1	1	1	1
-Cardiovascular Diseases	-Neurodegenerative Diseases	0	0	0	0	0
-Metabolic Diseases	-Neurodegenerative Diseases	0.6984	0.4756	0.4101	0.3068	0.3139
-Infectious Diseases	-Neurodegenerative Diseases	0.4874	0.3329	0.308	0.2554	0.3835
Not Mapped	-Neurodegenerative Diseases	17.89	10.85	9.068	7.016	9.983
-Not Mapped	-Neurodegenerative Diseases	17.89	10.85	9.068	7.016	9.983
TOTAL	-Cardiovascular Diseases	Inf	Inf	Inf	Inf	Inf
MAPPED	-Cardiovascular Diseases	Inf	Inf	Inf	Inf	Inf
Genetic Information Processing	-Cardiovascular Diseases	Inf	Inf	Inf	Inf	Inf
-Transcription	-Cardiovascular Diseases	Inf	Inf	Inf	Inf	Inf
-Translation	-Cardiovascular Diseases	Inf	Inf	Inf	Inf	Inf
-Folding, Sorting and Degradation	-Cardiovascular Diseases	Inf	Inf	Inf	Inf	Inf
-DNA Maintenance	-Cardiovascular Diseases	Inf	Inf	Inf	Inf	Inf
-RNA Family	-Cardiovascular Diseases	Inf	Inf	Inf	Inf	Inf
Environmental Information Processing	-Cardiovascular Diseases	Inf	Inf	Inf	Inf	Inf
-Signal Transduction	-Cardiovascular Diseases	Inf	Inf	Inf	Inf	Inf
-Signaling Molecules and Interaction	-Cardiovascular Diseases	Inf	Inf	Inf	Inf	Inf
Cellular Processes	-Cardiovascular Diseases	Inf	Inf	Inf	Inf	Inf
-Hemoglobin	-Cardiovascular Diseases	NaN	NaN	NaN	NaN	NaN
-Vesicular Transport	-Cardiovascular Diseases	NaN	NaN	NaN	NaN	NaN
-Cytoskeleton	-Cardiovascular Diseases	Inf	Inf	Inf	Inf	Inf
-Cell Motility	-Cardiovascular Diseases	Inf	Inf	Inf	Inf	Inf
-Cell Growth and Death	-Cardiovascular Diseases	Inf	Inf	Inf	Inf	Inf
-Cell Communication	-Cardiovascular Diseases	NaN	NaN	NaN	NaN	NaN
Metabolism	-Cardiovascular Diseases	Inf	Inf	Inf	Inf	Inf
-Membrane Transport	-Cardiovascular Diseases	Inf	Inf	Inf	Inf	Inf
-Central Carbon Metabolism	-Cardiovascular Diseases	Inf	Inf	Inf	Inf	Inf
-Energy Metabolism	-Cardiovascular Diseases	Inf	Inf	Inf	Inf	Inf
-Biosynthesis	-Cardiovascular Diseases	Inf	Inf	Inf	Inf	Inf
-Other Enzymes	-Cardiovascular Diseases	Inf	Inf	Inf	Inf	Inf
Organismal Systems	-Cardiovascular Diseases	Inf	Inf	Inf	Inf	Inf
-Immune System	-Cardiovascular Diseases	NaN	NaN	NaN	NaN	NaN
-Endocrine System	-Cardiovascular Diseases	Inf	Inf	Inf	Inf	Inf
-Circulatory System	-Cardiovascular Diseases	NaN	NaN	NaN	NaN	NaN
-Digestive System	-Cardiovascular Diseases	NaN	NaN	NaN	NaN	NaN
-Excretory System	-Cardiovascular Diseases	NaN	NaN	NaN	NaN	NaN
-Nervous System	-Cardiovascular Diseases	NaN	NaN	NaN	NaN	NaN
-Sensory System	-Cardiovascular Diseases	NaN	NaN	NaN	NaN	NaN
-Development	-Cardiovascular Diseases	NaN	NaN	NaN	NaN	NaN
-Environmental Adaptation	-Cardiovascular Diseases	NaN	NaN	NaN	NaN	NaN
Human Diseases	-Cardiovascular Diseases	Inf	Inf	Inf	Inf	Inf
-Cancers	-Cardiovascular Diseases	Inf	Inf	Inf	Inf	Inf
-Immune System Diseases	-Cardiovascular Diseases	Inf	Inf	Inf	Inf	Inf
-Neurodegenerative Diseases	-Cardiovascular Diseases	Inf	Inf	Inf	Inf	Inf
-Cardiovascular Diseases	-Cardiovascular Diseases	NaN	NaN	NaN	NaN	NaN
-Metabolic Diseases	-Cardiovascular Diseases	Inf	Inf	Inf	Inf	Inf
-Infectious Diseases	-Cardiovascular Diseases	Inf	Inf	Inf	Inf	Inf
Not Mapped	-Cardiovascular Diseases	Inf	Inf	Inf	Inf	Inf
-Not Mapped	-Cardiovascular Diseases	Inf	Inf	Inf	Inf	Inf
TOTAL	-Metabolic Diseases	279.2	325.2	318.6	342.2	417
MAPPED	-Metabolic Diseases	250.2	295.7	292.2	316.1	385.9
Genetic Information Processing	-Metabolic Diseases	99.5	123.9	132.1	150.5	200.3
-Transcription	-Metabolic Diseases	9.643	11.51	10.54	10.01	10.81
-Translation	-Metabolic Diseases	65.53	83.79	94.28	112.2	151.9
-Folding, Sorting and Degradation	-Metabolic Diseases	17.37	20.84	20.26	21.61	27.8
-DNA Maintenance	-Metabolic Diseases	8.11	9.246	8.356	8.001	10.71
-RNA Family	-Metabolic Diseases	0.0003604	0.0003508	0.00026	0.0002536	0.0003186
Environmental Information Processing	-Metabolic Diseases	3.418	3.741	3.058	3.017	3.419
-Signal Transduction	-Metabolic Diseases	3.396	3.741	3.058	3.017	3.419
-Signaling Molecules and Interaction	-Metabolic Diseases	0.02184	0.0001079	7.932e-05	7.352e-05	7.965e-05
Cellular Processes	-Metabolic Diseases	4.13	2.98	3.027	3.309	3.986
-Hemoglobin	-Metabolic Diseases	0	0	0	0	0
-Vesicular Transport	-Metabolic Diseases	0.1471	0.08257	0.06474	0.05799	0.05456
-Cytoskeleton	-Metabolic Diseases	1.071	1.21	1.075	1.093	1.313
-Cell Motility	-Metabolic Diseases	2.5	1.118	1.307	1.497	1.756
-Cell Growth and Death	-Metabolic Diseases	0.4117	0.5686	0.5798	0.661	0.9162
-Cell Communication	-Metabolic Diseases	0	0	0	0	0
Metabolism	-Metabolic Diseases	140.8	163.2	152.3	157.6	178.3
-Membrane Transport	-Metabolic Diseases	27.87	29.49	26.51	24.53	24.13
-Central Carbon Metabolism	-Metabolic Diseases	33.16	34.22	29.05	26.97	31.67
-Energy Metabolism	-Metabolic Diseases	9.165	11.88	11.08	11.04	12.6
-Biosynthesis	-Metabolic Diseases	32.36	42.69	43.17	51.08	57.47
-Other Enzymes	-Metabolic Diseases	49.1	58.15	52.6	53.02	56.42
Organismal Systems	-Metabolic Diseases	0.251	0.2932	0.2417	0.1943	0.1315
-Immune System	-Metabolic Diseases	0	0	0	0	0
-Endocrine System	-Metabolic Diseases	0.251	0.2932	0.2417	0.1943	0.1315
-Circulatory System	-Metabolic Diseases	0	0	0	0	0
-Digestive System	-Metabolic Diseases	0.006319	0.004339	0.005538	0.005872	0.006367
-Excretory System	-Metabolic Diseases	0	0	0	0	0
-Nervous System	-Metabolic Diseases	2.772e-05	2.698e-05	1.983e-05	1.838e-05	1.591e-05
-Sensory System	-Metabolic Diseases	0	0	0	0	0
-Development	-Metabolic Diseases	0	0	0	0	0
-Environmental Adaptation	-Metabolic Diseases	0.1407	0.1525	0.09032	0.0408	0.01933
Human Diseases	-Metabolic Diseases	4.742	5.989	6.048	6.847	5.263
-Cancers	-Metabolic Diseases	0.3802	0.01997	0.01666	0.01544	0.01912
-Immune System Diseases	-Metabolic Diseases	2.772e-05	2.698e-05	1.983e-05	1.838e-05	1.591e-05
-Neurodegenerative Diseases	-Metabolic Diseases	1.625	2.719	2.91	3.722	3.186
-Cardiovascular Diseases	-Metabolic Diseases	0	0	0	0	0
-Metabolic Diseases	-Metabolic Diseases	1	1	1	1	1
-Infectious Diseases	-Metabolic Diseases	2.093	2.25	2.121	2.109	1.758
Not Mapped	-Metabolic Diseases	29.06	29.51	26.39	26.12	31.12
-Not Mapped	-Metabolic Diseases	29.06	29.51	26.39	26.12	31.12
TOTAL	-Infectious Diseases	298.1	320.5	317.3	325.6	341.3
MAPPED	-Infectious Diseases	267.1	291.4	291	300.8	315.8
Genetic Information Processing	-Infectious Diseases	106.8	122.7	132.1	143.7	162.1
-Transcription	-Infectious Diseases	9.612	10.72	10.07	9.05	9.467
-Translation	-Infectious Diseases	69.62	82.14	93.42	106.3	124.4
-Folding, Sorting and Degradation	-Infectious Diseases	18.99	20.82	20.47	20.76	21.07
-DNA Maintenance	-Infectious Diseases	8.003	8.389	7.513	6.846	8.051
-RNA Family	-Infectious Diseases	0.0002959	0.0002659	0.0002086	0.0002032	0.0002534
Environmental Information Processing	-Infectious Diseases	3.194	2.972	2.473	2.316	2.696
-Signal Transduction	-Infectious Diseases	3.17	2.972	2.473	2.316	2.696
-Signaling Molecules and Interaction	-Infectious Diseases	0.02332	0.0001064	7.898e-05	6.995e-05	7.797e-05
Cellular Processes	-Infectious Diseases	4.034	2.791	2.857	2.982	3.573
-Hemoglobin	-Infectious Diseases	0	0	0	0	0
-Vesicular Transport	-Infectious Diseases	0	0	0	0	0
-Cytoskeleton	-Infectious Diseases	1.143	1.193	1.071	1.04	1.075
-Cell Motility	-Infectious Diseases	2.493	1.102	1.302	1.425	1.719
-Cell Growth and Death	-Infectious Diseases	0.398	0.4963	0.4841	0.5174	0.6078
-Cell Communication	-Infectious Diseases	0	0	0	0	0
Metabolism	-Infectious Diseases	151.9	161.8	152.4	150.7	143.6
-Membrane Transport	-Infectious Diseases	26.36	28	25.03	21.95	20.21
-Central Carbon Metabolism	-Infectious Diseases	32.46	28.41	26.06	24.37	24.46
-Energy Metabolism	-Infectious Diseases	7.797	9.448	8.968	9.091	8.024
-Biosynthesis	-Infectious Diseases	34.2	41.02	40.86	44.52	49.38
-Other Enzymes	-Infectious Diseases	46.11	52.61	48.78	46.72	47.07
Organismal Systems	-Infectious Diseases	0.1178	0.1303	0.09859	0.06429	0.04879
-Immune System	-Infectious Diseases	0	0	0	0	0
-Endocrine System	-Infectious Diseases	0.08511	0.09105	0.08107	0.06429	0.04879
-Circulatory System	-Infectious Diseases	0	0	0	0	0
-Digestive System	-Infectious Diseases	0	0	0	0	0
-Excretory System	-Infectious Diseases	0	0	0	0	0
-Nervous System	-Infectious Diseases	0	0	0	0	0
-Sensory System	-Infectious Diseases	0	0	0	0	0
-Development	-Infectious Diseases	0	0	0	0	0
-Environmental Adaptation	-Infectious Diseases	0	0	0	0	0
Human Diseases	-Infectious Diseases	2.266	2.661	2.852	3.246	2.995
-Cancers	-Infectious Diseases	0.03992	2.003e-05	1.605e-05	1.563e-05	1.949e-05
-Immune System Diseases	-Infectious Diseases	2.225e-05	2.003e-05	1.605e-05	1.563e-05	1.551e-05
-Neurodegenerative Diseases	-Infectious Diseases	0.7763	1.208	1.372	1.765	1.417
-Cardiovascular Diseases	-Infectious Diseases	0	0	0	0	0
-Metabolic Diseases	-Infectious Diseases	0	0	0	0	0
-Infectious Diseases	-Infectious Diseases	1	1	1	1	1
Not Mapped	-Infectious Diseases	31.02	29.08	26.28	24.85	25.47
-Not Mapped	-Infectious Diseases	31.02	29.08	26.28	24.85	25.47
TOTAL	Not Mapped	9.609	11.02	12.07	13.1	13.4
MAPPED	Not Mapped	8.609	10.02	11.07	12.1	12.4
Genetic Information Processing	Not Mapped	3.426	4.199	5.007	5.763	6.368
-Transcription	Not Mapped	0.2907	0.339	0.3444	0.3276	0.3274
-Translation	Not Mapped	2.252	2.833	3.565	4.289	4.874
-Folding, Sorting and Degradation	Not Mapped	0.5979	0.7062	0.7677	0.8274	0.8596
-DNA Maintenance	Not Mapped	0.2672	0.3013	0.3093	0.3018	0.2913
-RNA Family	Not Mapped	1.24e-05	1.189e-05	9.768e-06	9.149e-06	8.317e-06
Environmental Information Processing	Not Mapped	0.1052	0.1042	0.09585	0.09456	0.0882
-Signal Transduction	Not Mapped	0.1044	0.1042	0.09585	0.09455	0.0882
-Signaling Molecules and Interaction	Not Mapped	0.0007517	3.658e-06	3.005e-06	2.815e-06	2.559e-06
Cellular Processes	Not Mapped	0.13	0.0998	0.1141	0.1261	0.1299
-Hemoglobin	Not Mapped	0	0	0	0	0
-Vesicular Transport	Not Mapped	0	0	0	0	0
-Cytoskeleton	Not Mapped	0.03686	0.04102	0.04075	0.04186	0.0422
-Cell Motility	Not Mapped	0.07928	0.0379	0.04953	0.05733	0.05643
-Cell Growth and Death	Not Mapped	0.01283	0.01707	0.01842	0.02082	0.02403
-Cell Communication	Not Mapped	0	0	0	0	0
Metabolism	Not Mapped	4.804	5.446	5.666	5.898	5.635
-Membrane Transport	Not Mapped	0.9313	0.9628	0.9527	0.8921	0.7509
-Central Carbon Metabolism	Not Mapped	1.046	1.053	1.035	0.9921	0.8846
-Energy Metabolism	Not Mapped	0.2598	0.3695	0.3839	0.3955	0.3194
-Biosynthesis	Not Mapped	1.074	1.347	1.489	1.782	1.79
-Other Enzymes	Not Mapped	1.432	1.629	1.693	1.746	1.801
Organismal Systems	Not Mapped	0.003797	0.004769	0.003422	0.001562	0.0007773
-Immune System	Not Mapped	0	0	0	0	0
-Endocrine System	Not Mapped	0.003797	0.004769	0.003422	0.001562	0.0007773
-Circulatory System	Not Mapped	0	0	0	0	0
-Digestive System	Not Mapped	0	0	0	0	0
-Excretory System	Not Mapped	0	0	0	0	0
-Nervous System	Not Mapped	0	0	0	0	0
-Sensory System	Not Mapped	0	0	0	0	0
-Development	Not Mapped	0	0	0	0	0
-Environmental Adaptation	Not Mapped	0	0	0	0	0
Human Diseases	Not Mapped	0.101	0.1138	0.1289	0.1599	0.1164
-Cancers	Not Mapped	0.0008299	9.144e-07	7.514e-07	7.038e-07	6.398e-07
-Immune System Diseases	Not Mapped	9.539e-07	9.144e-07	7.514e-07	7.038e-07	6.398e-07
-Neurodegenerative Diseases	Not Mapped	0.05591	0.09213	0.1103	0.1425	0.1002
-Cardiovascular Diseases	Not Mapped	0	0	0	0	0
-Metabolic Diseases	Not Mapped	0	0	0	0	0
-Infectious Diseases	Not Mapped	0.02972	0.0316	0.03471	0.03696	0.03282
Not Mapped	Not Mapped	1	1	1	1	1
-Not Mapped	Not Mapped	1	1	1	1	1
TOTAL	-Not Mapped	9.609	11.02	12.07	13.1	13.4
MAPPED	-Not Mapped	8.609	10.02	11.07	12.1	12.4
Genetic Information Processing	-Not Mapped	3.426	4.199	5.007	5.763	6.368
-Transcription	-Not Mapped	0.2907	0.339	0.3444	0.3276	0.3274
-Translation	-Not Mapped	2.252	2.833	3.565	4.289	4.874
-Folding, Sorting and Degradation	-Not Mapped	0.5979	0.7062	0.7677	0.8274	0.8596
-DNA Maintenance	-Not Mapped	0.2672	0.3013	0.3093	0.3018	0.2913
-RNA Family	-Not Mapped	1.24e-05	1.189e-05	9.768e-06	9.149e-06	8.317e-06
Environmental Information Processing	-Not Mapped	0.1052	0.1042	0.09585	0.09456	0.0882
-Signal Transduction	-Not Mapped	0.1044	0.1042	0.09585	0.09455	0.0882
-Signaling Molecules and Interaction	-Not Mapped	0.0007517	3.658e-06	3.005e-06	2.815e-06	2.559e-06
Cellular Processes	-Not Mapped	0.13	0.0998	0.1141	0.1261	0.1299
-Hemoglobin	-Not Mapped	0	0	0	0	0
-Vesicular Transport	-Not Mapped	0	0	0	0	0
-Cytoskeleton	-Not Mapped	0.03686	0.04102	0.04075	0.04186	0.0422
-Cell Motility	-Not Mapped	0.07928	0.0379	0.04953	0.05733	0.05643
-Cell Growth and Death	-Not Mapped	0.01283	0.01707	0.01842	0.02082	0.02403
-Cell Communication	-Not Mapped	0	0	0	0	0
Metabolism	-Not Mapped	4.804	5.446	5.666	5.898	5.635
-Membrane Transport	-Not Mapped	0.9313	0.9628	0.9527	0.8921	0.7509
-Central Carbon Metabolism	-Not Mapped	1.046	1.053	1.035	0.9921	0.8846
-Energy Metabolism	-Not Mapped	0.2598	0.3695	0.3839	0.3955	0.3194
-Biosynthesis	-Not Mapped	1.074	1.347	1.489	1.782	1.79
-Other Enzymes	-Not Mapped	1.432	1.629	1.693	1.746	1.801
Organismal Systems	-Not Mapped	0.003797	0.004769	0.003422	0.001562	0.0007773
-Immune System	-Not Mapped	0	0	0	0	0
-Endocrine System	-Not Mapped	0.003797	0.004769	0.003422	0.001562	0.0007773
-Circulatory System	-Not Mapped	0	0	0	0	0
-Digestive System	-Not Mapped	0	0	0	0	0
-Excretory System	-Not Mapped	0	0	0	0	0
-Nervous System	-Not Mapped	0	0	0	0	0
-Sensory System	-Not Mapped	0	0	0	0	0
-Development	-Not Mapped	0	0	0	0	0
-Environmental Adaptation	-Not Mapped	0	0	0	0	0
Human Diseases	-Not Mapped	0.101	0.1138	0.1289	0.1599	0.1164
-Cancers	-Not Mapped	0.0008299	9.144e-07	7.514e-07	7.038e-07	6.398e-07
-Immune System Diseases	-Not Mapped	9.539e-07	9.144e-07	7.514e-07	7.038e-07	6.398e-07
-Neurodegenerative Diseases	-Not Mapped	0.05591	0.09213	0.1103	0.1425	0.1002
-Cardiovascular Diseases	-Not Mapped	0	0	0	0	0
-Metabolic Diseases	-Not Mapped	0	0	0	0	0
-Infectious Diseases	-Not Mapped	0.02972	0.0316	0.03471	0.03696	0.03282
Not Mapped	-Not Mapped	1	1	1	1	1
-Not Mapped	-Not Mapped	1	1	1	1	1
