Numerator	Denominator	eco Li complete	eco Li minimal	eco Li without methionine
-Excretory System	-Sensory System	Inf	Inf	Inf
-Nervous System	-Sensory System	NaN	NaN	NaN
-Sensory System	-Sensory System	NaN	NaN	NaN
-Development	-Sensory System	NaN	NaN	NaN
-Environmental Adaptation	-Sensory System	Inf	Inf	Inf
Human Diseases	-Sensory System	Inf	Inf	Inf
-Cancers	-Sensory System	Inf	Inf	Inf
-Immune System Diseases	-Sensory System	Inf	Inf	Inf
-Neurodegenerative Diseases	-Sensory System	Inf	Inf	Inf
-Cardiovascular Diseases	-Sensory System	NaN	NaN	NaN
-Metabolic Diseases	-Sensory System	Inf	Inf	Inf
-Infectious Diseases	-Sensory System	Inf	Inf	Inf
Not Mapped	-Sensory System	Inf	Inf	Inf
-Not Mapped	-Sensory System	Inf	Inf	Inf
TOTAL	-Development	Inf	Inf	Inf
MAPPED	-Development	Inf	Inf	Inf
Genetic Information Processing	-Development	Inf	Inf	Inf
-Transcription	-Development	Inf	Inf	Inf
-Translation	-Development	Inf	Inf	Inf
-Folding, Sorting and Degradation	-Development	Inf	Inf	Inf
-DNA Maintenance	-Development	Inf	Inf	Inf
-RNA Family	-Development	NaN	NaN	NaN
Environmental Information Processing	-Development	Inf	Inf	Inf
-Signal Transduction	-Development	Inf	Inf	Inf
-Signaling Molecules and Interaction	-Development	Inf	Inf	Inf
Cellular Processes	-Development	Inf	Inf	Inf
-Cell structure	-Development	Inf	Inf	Inf
-Crystallins	-Development	NaN	NaN	NaN
-Stress Response	-Development	Inf	Inf	Inf
-Vesicular Transport	-Development	NaN	NaN	NaN
-Cytoskeleton	-Development	Inf	Inf	Inf
-Cell Motility	-Development	Inf	Inf	Inf
-Cell Growth and Death	-Development	Inf	Inf	Inf
-Cell Communication	-Development	NaN	NaN	NaN
Metabolism	-Development	Inf	Inf	Inf
-Membrane Transport	-Development	Inf	Inf	Inf
-Central Carbon Metabolism	-Development	Inf	Inf	Inf
-Energy Metabolism	-Development	Inf	Inf	Inf
-Biosynthesis	-Development	Inf	Inf	Inf
-Other Enzymes	-Development	Inf	Inf	Inf
Organismal Systems	-Development	Inf	Inf	Inf
-Immune System	-Development	NaN	NaN	NaN
-Endocrine System	-Development	Inf	Inf	Inf
-Circulatory System	-Development	NaN	NaN	NaN
-Digestive System	-Development	Inf	Inf	Inf
-Excretory System	-Development	Inf	Inf	Inf
-Nervous System	-Development	NaN	NaN	NaN
-Sensory System	-Development	NaN	NaN	NaN
-Development	-Development	NaN	NaN	NaN
-Environmental Adaptation	-Development	Inf	Inf	Inf
Human Diseases	-Development	Inf	Inf	Inf
-Cancers	-Development	Inf	Inf	Inf
-Immune System Diseases	-Development	Inf	Inf	Inf
-Neurodegenerative Diseases	-Development	Inf	Inf	Inf
-Cardiovascular Diseases	-Development	NaN	NaN	NaN
-Metabolic Diseases	-Development	Inf	Inf	Inf
-Infectious Diseases	-Development	Inf	Inf	Inf
Not Mapped	-Development	Inf	Inf	Inf
-Not Mapped	-Development	Inf	Inf	Inf
TOTAL	-Environmental Adaptation	47690	43050	60490
MAPPED	-Environmental Adaptation	43750	37720	55270
Genetic Information Processing	-Environmental Adaptation	28270	15790	31540
-Transcription	-Environmental Adaptation	799.1	957.1	1111
-Translation	-Environmental Adaptation	23850	11820	26050
-Folding, Sorting and Degradation	-Environmental Adaptation	2521	2088	3246
-DNA Maintenance	-Environmental Adaptation	990.6	921.2	994.9
-RNA Family	-Environmental Adaptation	0	0	0
Environmental Information Processing	-Environmental Adaptation	486.7	386.7	591.6
-Signal Transduction	-Environmental Adaptation	154	208.2	227.5
-Signaling Molecules and Interaction	-Environmental Adaptation	332.7	178.5	364.1
Cellular Processes	-Environmental Adaptation	3522	5263	4248
-Cell structure	-Environmental Adaptation	3331	4941	4009
-Crystallins	-Environmental Adaptation	0	0	0
-Stress Response	-Environmental Adaptation	1.894	147.3	3.715
-Vesicular Transport	-Environmental Adaptation	0	0	0
-Cytoskeleton	-Environmental Adaptation	77.39	85.91	105.3
-Cell Motility	-Environmental Adaptation	5.433	8.188	2.429
-Cell Growth and Death	-Environmental Adaptation	106.2	79.63	127.7
-Cell Communication	-Environmental Adaptation	0	0	0
Metabolism	-Environmental Adaptation	10800	15330	17730
-Membrane Transport	-Environmental Adaptation	1974	3106	3699
-Central Carbon Metabolism	-Environmental Adaptation	1329	2036	1679
-Energy Metabolism	-Environmental Adaptation	741.9	691.2	819.9
-Biosynthesis	-Environmental Adaptation	3204	4377	4609
-Other Enzymes	-Environmental Adaptation	3374	4754	5017
Organismal Systems	-Environmental Adaptation	1	1	1
-Immune System	-Environmental Adaptation	0	0	0
-Endocrine System	-Environmental Adaptation	0	0	0
-Circulatory System	-Environmental Adaptation	0	0	0
-Digestive System	-Environmental Adaptation	0	0	0
-Excretory System	-Environmental Adaptation	0	0	0
-Nervous System	-Environmental Adaptation	0	0	0
-Sensory System	-Environmental Adaptation	0	0	0
-Development	-Environmental Adaptation	0	0	0
-Environmental Adaptation	-Environmental Adaptation	1	1	1
Human Diseases	-Environmental Adaptation	116.4	215.6	144.2
-Cancers	-Environmental Adaptation	1.321	3.326	1.895
-Immune System Diseases	-Environmental Adaptation	0	0	0
-Neurodegenerative Diseases	-Environmental Adaptation	0	0	0
-Cardiovascular Diseases	-Environmental Adaptation	0	0	0
-Metabolic Diseases	-Environmental Adaptation	41.69	60.43	48.96
-Infectious Diseases	-Environmental Adaptation	70.51	147.2	88.7
Not Mapped	-Environmental Adaptation	3941	5335	5217
-Not Mapped	-Environmental Adaptation	3941	5335	5217
TOTAL	Human Diseases	73.41	55.14	51.79
MAPPED	Human Diseases	67.35	48.3	47.33
Genetic Information Processing	Human Diseases	43.03	20.02	26.65
-Transcription	Human Diseases	1.238	1.326	0.9752
-Translation	Human Diseases	36.79	15.16	22.34
-Folding, Sorting and Degradation	Human Diseases	3.544	2.392	2.531
-DNA Maintenance	Human Diseases	1.456	1.14	0.8042
-RNA Family	Human Diseases	0	0	0
Environmental Information Processing	Human Diseases	0.7545	0.4921	0.511
-Signal Transduction	Human Diseases	0.2422	0.2635	0.1993
-Signaling Molecules and Interaction	Human Diseases	0.5123	0.2286	0.3117
Cellular Processes	Human Diseases	5.399	6.717	3.619
-Cell structure	Human Diseases	5.128	6.329	3.433
-Crystallins	Human Diseases	0	0	0
-Stress Response	Human Diseases	0.002916	0.1887	0.003181
-Vesicular Transport	Human Diseases	0	0	0
-Cytoskeleton	Human Diseases	0.1191	0.11	0.09015
-Cell Motility	Human Diseases	0.008503	0.01083	0.002081
-Cell Growth and Death	Human Diseases	0.141	0.07887	0.09091
-Cell Communication	Human Diseases	0	0	0
Metabolism	Human Diseases	17.17	20.07	15.55
-Membrane Transport	Human Diseases	3.109	4.056	3.169
-Central Carbon Metabolism	Human Diseases	2.238	2.634	1.53
-Energy Metabolism	Human Diseases	1.074	0.8994	0.7474
-Biosynthesis	Human Diseases	4.666	5.819	4.201
-Other Enzymes	Human Diseases	5.977	6.342	4.447
Organismal Systems	Human Diseases	0	0	0
-Immune System	Human Diseases	0	0	0
-Endocrine System	Human Diseases	0	0	0
-Circulatory System	Human Diseases	0	0	0
-Digestive System	Human Diseases	0	0	0
-Excretory System	Human Diseases	0	0	0
-Nervous System	Human Diseases	0	0	0
-Sensory System	Human Diseases	0	0	0
-Development	Human Diseases	0	0	0
-Environmental Adaptation	Human Diseases	0	0	0
Human Diseases	Human Diseases	1	1	1
-Cancers	Human Diseases	0	0	0
-Immune System Diseases	Human Diseases	0	0	0
-Neurodegenerative Diseases	Human Diseases	0	0	0
-Cardiovascular Diseases	Human Diseases	0	0	0
-Metabolic Diseases	Human Diseases	0	0	0
-Infectious Diseases	Human Diseases	0.06809	0.2086	0.05337
Not Mapped	Human Diseases	6.068	6.833	4.467
-Not Mapped	Human Diseases	6.068	6.833	4.467
TOTAL	-Cancers	21230	8339	18000
MAPPED	-Cancers	19470	7306	16450
Genetic Information Processing	-Cancers	12610	3059	9486
-Transcription	-Cancers	355.9	185.4	336.1
-Translation	-Cancers	10640	2291	7765
-Folding, Sorting and Degradation	-Cancers	1178	404.4	1089
-DNA Maintenance	-Cancers	440.9	178.4	296
-RNA Family	-Cancers	0	0	0
Environmental Information Processing	-Cancers	216.6	74.91	176
-Signal Transduction	-Cancers	68.54	40.33	67.7
-Signaling Molecules and Interaction	-Cancers	148.1	34.58	108.3
Cellular Processes	-Cancers	1585	1027	1267
-Cell structure	-Cancers	1482	957.1	1193
-Crystallins	-Cancers	0	0	0
-Stress Response	-Cancers	0.843	28.54	1.106
-Vesicular Transport	-Cancers	0	0	0
-Cytoskeleton	-Cancers	34.45	16.64	31.33
-Cell Motility	-Cancers	3.999	2.43	1.282
-Cell Growth and Death	-Cancers	48.15	15.85	38.69
-Cell Communication	-Cancers	0	0	0
Metabolism	-Cancers	5007	3103	5476
-Membrane Transport	-Cancers	943.5	630.7	1130
-Central Carbon Metabolism	-Cancers	647.8	394.3	548.8
-Energy Metabolism	-Cancers	460.5	176.4	332.3
-Biosynthesis	-Cancers	1454	980.7	1971
-Other Enzymes	-Cancers	1502	920.8	1493
Organismal Systems	-Cancers	0	0	0
-Immune System	-Cancers	0	0	0
-Endocrine System	-Cancers	0	0	0
-Circulatory System	-Cancers	0	0	0
-Digestive System	-Cancers	0	0	0
-Excretory System	-Cancers	0	0	0
-Nervous System	-Cancers	0	0	0
-Sensory System	-Cancers	0	0	0
-Development	-Cancers	0	0	0
-Environmental Adaptation	-Cancers	0	0	0
Human Diseases	-Cancers	51.8	41.77	42.91
-Cancers	-Cancers	1	1	1
-Immune System Diseases	-Cancers	0	0	0
-Neurodegenerative Diseases	-Cancers	0	0	0
-Cardiovascular Diseases	-Cancers	0	0	0
-Metabolic Diseases	-Cancers	0	0	0
-Infectious Diseases	-Cancers	7.731	28.67	12.45
Not Mapped	-Cancers	1754	1033	1553
-Not Mapped	-Cancers	1754	1033	1553
TOTAL	-Immune System Diseases	16990	12650	14490
MAPPED	-Immune System Diseases	15590	11080	13240
Genetic Information Processing	-Immune System Diseases	10080	4623	7624
-Transcription	-Immune System Diseases	377.8	305	305.4
-Translation	-Immune System Diseases	8525	3485	6267
-Folding, Sorting and Degradation	-Immune System Diseases	888.6	578.7	835.6
-DNA Maintenance	-Immune System Diseases	286.6	254.4	215.5
-RNA Family	-Immune System Diseases	0	0	0
Environmental Information Processing	-Immune System Diseases	187.5	128.3	154
-Signal Transduction	-Immune System Diseases	68.91	75.87	66.74
-Signaling Molecules and Interaction	-Immune System Diseases	118.6	52.46	87.22
Cellular Processes	-Immune System Diseases	1252	1543	1014
-Cell structure	-Immune System Diseases	1187	1452	960.5
-Crystallins	-Immune System Diseases	0	0	0
-Stress Response	-Immune System Diseases	0.6749	43.29	0.89
-Vesicular Transport	-Immune System Diseases	0	0	0
-Cytoskeleton	-Immune System Diseases	27.58	25.24	25.22
-Cell Motility	-Immune System Diseases	2.437	3.707	0.571
-Cell Growth and Death	-Immune System Diseases	32.97	18.33	25.75
-Cell Communication	-Immune System Diseases	0	0	0
Metabolism	-Immune System Diseases	3953	4615	4331
-Membrane Transport	-Immune System Diseases	724.6	953.1	881.4
-Central Carbon Metabolism	-Immune System Diseases	571	628.8	485.8
-Energy Metabolism	-Immune System Diseases	223.6	155.3	178.8
-Biosynthesis	-Immune System Diseases	1046	1236	1094
-Other Enzymes	-Immune System Diseases	1388	1642	1575
Organismal Systems	-Immune System Diseases	0.03867	0.4868	0.0001825
-Immune System	-Immune System Diseases	0	0	0
-Endocrine System	-Immune System Diseases	0	0	0
-Circulatory System	-Immune System Diseases	0	0	0
-Digestive System	-Immune System Diseases	0	0	0
-Excretory System	-Immune System Diseases	0	0	0
-Nervous System	-Immune System Diseases	0	0	0
-Sensory System	-Immune System Diseases	0	0	0
-Development	-Immune System Diseases	0	0	0
-Environmental Adaptation	-Immune System Diseases	0	0	0
Human Diseases	-Immune System Diseases	45.72	104.3	42.55
-Cancers	-Immune System Diseases	0	0	0
-Immune System Diseases	-Immune System Diseases	1	1	1
-Neurodegenerative Diseases	-Immune System Diseases	0	0	0
-Cardiovascular Diseases	-Immune System Diseases	0	0	0
-Metabolic Diseases	-Immune System Diseases	0	0	0
-Infectious Diseases	-Immune System Diseases	16.52	36.02	6.293
Not Mapped	-Immune System Diseases	1404	1568	1250
-Not Mapped	-Immune System Diseases	1404	1568	1250
TOTAL	-Neurodegenerative Diseases	169.8	93.25	131
MAPPED	-Neurodegenerative Diseases	155.8	81.69	119.7
Genetic Information Processing	-Neurodegenerative Diseases	99.54	34.07	67.4
-Transcription	-Neurodegenerative Diseases	2.845	2.162	2.407
-Translation	-Neurodegenerative Diseases	84.93	25.61	56.42
-Folding, Sorting and Degradation	-Neurodegenerative Diseases	8.199	4.078	6.402
-DNA Maintenance	-Neurodegenerative Diseases	2.864	1.875	1.948
-RNA Family	-Neurodegenerative Diseases	0	0	0
Environmental Information Processing	-Neurodegenerative Diseases	1.746	0.8391	1.293
-Signal Transduction	-Neurodegenerative Diseases	0.5604	0.4493	0.5041
-Signaling Molecules and Interaction	-Neurodegenerative Diseases	1.185	0.3867	0.7885
Cellular Processes	-Neurodegenerative Diseases	12.49	11.37	9.155
-Cell structure	-Neurodegenerative Diseases	11.86	10.7	8.683
-Crystallins	-Neurodegenerative Diseases	0	0	0
-Stress Response	-Neurodegenerative Diseases	0.006743	0.3191	0.008046
-Vesicular Transport	-Neurodegenerative Diseases	0	0	0
-Cytoskeleton	-Neurodegenerative Diseases	0.2755	0.1861	0.228
-Cell Motility	-Neurodegenerative Diseases	0.01935	0.01774	0.00526
-Cell Growth and Death	-Neurodegenerative Diseases	0.3262	0.1345	0.23
-Cell Communication	-Neurodegenerative Diseases	0	0	0
Metabolism	-Neurodegenerative Diseases	38.45	33.21	38.39
-Membrane Transport	-Neurodegenerative Diseases	7.03	6.727	7.968
-Central Carbon Metabolism	-Neurodegenerative Diseases	4.732	4.491	3.636
-Energy Metabolism	-Neurodegenerative Diseases	2.235	1.145	1.617
-Biosynthesis	-Neurodegenerative Diseases	10.45	9.113	9.894
-Other Enzymes	-Neurodegenerative Diseases	12.64	10.81	11.25
Organismal Systems	-Neurodegenerative Diseases	0	0	0
-Immune System	-Neurodegenerative Diseases	0	0	0
-Endocrine System	-Neurodegenerative Diseases	0	0	0
-Circulatory System	-Neurodegenerative Diseases	0	0	0
-Digestive System	-Neurodegenerative Diseases	0	0	0
-Excretory System	-Neurodegenerative Diseases	0	0	0
-Nervous System	-Neurodegenerative Diseases	0	0	0
-Sensory System	-Neurodegenerative Diseases	0	0	0
-Development	-Neurodegenerative Diseases	0	0	0
-Environmental Adaptation	-Neurodegenerative Diseases	0	0	0
Human Diseases	-Neurodegenerative Diseases	1.175	1.273	1.066
-Cancers	-Neurodegenerative Diseases	0	0	0
-Immune System Diseases	-Neurodegenerative Diseases	0	0	0
-Neurodegenerative Diseases	-Neurodegenerative Diseases	1	1	1
-Cardiovascular Diseases	-Neurodegenerative Diseases	0	0	0
-Metabolic Diseases	-Neurodegenerative Diseases	0	0	0
-Infectious Diseases	-Neurodegenerative Diseases	0.1651	0.2655	0.05689
Not Mapped	-Neurodegenerative Diseases	14.03	11.56	11.3
-Not Mapped	-Neurodegenerative Diseases	14.03	11.56	11.3
TOTAL	-Cardiovascular Diseases	Inf	Inf	Inf
MAPPED	-Cardiovascular Diseases	Inf	Inf	Inf
Genetic Information Processing	-Cardiovascular Diseases	Inf	Inf	Inf
-Transcription	-Cardiovascular Diseases	Inf	Inf	Inf
-Translation	-Cardiovascular Diseases	Inf	Inf	Inf
-Folding, Sorting and Degradation	-Cardiovascular Diseases	Inf	Inf	Inf
-DNA Maintenance	-Cardiovascular Diseases	Inf	Inf	Inf
-RNA Family	-Cardiovascular Diseases	NaN	NaN	NaN
Environmental Information Processing	-Cardiovascular Diseases	Inf	Inf	Inf
-Signal Transduction	-Cardiovascular Diseases	Inf	Inf	Inf
-Signaling Molecules and Interaction	-Cardiovascular Diseases	Inf	Inf	Inf
Cellular Processes	-Cardiovascular Diseases	Inf	Inf	Inf
-Cell structure	-Cardiovascular Diseases	Inf	Inf	Inf
-Crystallins	-Cardiovascular Diseases	NaN	NaN	NaN
-Stress Response	-Cardiovascular Diseases	Inf	Inf	Inf
-Vesicular Transport	-Cardiovascular Diseases	NaN	NaN	NaN
-Cytoskeleton	-Cardiovascular Diseases	Inf	Inf	Inf
-Cell Motility	-Cardiovascular Diseases	Inf	Inf	Inf
-Cell Growth and Death	-Cardiovascular Diseases	Inf	Inf	Inf
-Cell Communication	-Cardiovascular Diseases	NaN	NaN	NaN
Metabolism	-Cardiovascular Diseases	Inf	Inf	Inf
-Membrane Transport	-Cardiovascular Diseases	Inf	Inf	Inf
-Central Carbon Metabolism	-Cardiovascular Diseases	Inf	Inf	Inf
-Energy Metabolism	-Cardiovascular Diseases	Inf	Inf	Inf
-Biosynthesis	-Cardiovascular Diseases	Inf	Inf	Inf
-Other Enzymes	-Cardiovascular Diseases	Inf	Inf	Inf
Organismal Systems	-Cardiovascular Diseases	Inf	Inf	Inf
-Immune System	-Cardiovascular Diseases	NaN	NaN	NaN
-Endocrine System	-Cardiovascular Diseases	Inf	Inf	Inf
-Circulatory System	-Cardiovascular Diseases	NaN	NaN	NaN
-Digestive System	-Cardiovascular Diseases	Inf	Inf	Inf
-Excretory System	-Cardiovascular Diseases	Inf	Inf	Inf
-Nervous System	-Cardiovascular Diseases	NaN	NaN	NaN
-Sensory System	-Cardiovascular Diseases	NaN	NaN	NaN
-Development	-Cardiovascular Diseases	NaN	NaN	NaN
-Environmental Adaptation	-Cardiovascular Diseases	Inf	Inf	Inf
Human Diseases	-Cardiovascular Diseases	Inf	Inf	Inf
-Cancers	-Cardiovascular Diseases	Inf	Inf	Inf
-Immune System Diseases	-Cardiovascular Diseases	Inf	Inf	Inf
-Neurodegenerative Diseases	-Cardiovascular Diseases	Inf	Inf	Inf
-Cardiovascular Diseases	-Cardiovascular Diseases	NaN	NaN	NaN
-Metabolic Diseases	-Cardiovascular Diseases	Inf	Inf	Inf
-Infectious Diseases	-Cardiovascular Diseases	Inf	Inf	Inf
Not Mapped	-Cardiovascular Diseases	Inf	Inf	Inf
-Not Mapped	-Cardiovascular Diseases	Inf	Inf	Inf
TOTAL	-Metabolic Diseases	344.6	495.7	179.7
MAPPED	-Metabolic Diseases	316.2	434.3	164.2
Genetic Information Processing	-Metabolic Diseases	204.3	182.3	93.7
-Transcription	-Metabolic Diseases	5.775	11.5	3.301
-Translation	-Metabolic Diseases	172.2	135.8	77.33
-Folding, Sorting and Degradation	-Metabolic Diseases	18.04	23.97	9.644
-DNA Maintenance	-Metabolic Diseases	6.427	10.29	2.9
-RNA Family	-Metabolic Diseases	0	0	0
Environmental Information Processing	-Metabolic Diseases	3.73	4.858	1.875
-Signal Transduction	-Metabolic Diseases	1.324	2.77	0.7932
-Signaling Molecules and Interaction	-Metabolic Diseases	2.405	2.056	1.082
Cellular Processes	-Metabolic Diseases	25.36	60.41	12.56
-Cell structure	-Metabolic Diseases	24.07	56.9	11.91
-Crystallins	-Metabolic Diseases	0	0	0
-Stress Response	-Metabolic Diseases	0.01369	1.696	0.01104
-Vesicular Transport	-Metabolic Diseases	0	0	0
-Cytoskeleton	-Metabolic Diseases	0.5593	0.9891	0.3128
-Cell Motility	-Metabolic Diseases	0.03382	0.08767	0.005405
-Cell Growth and Death	-Metabolic Diseases	0.6837	0.7454	0.3243
-Cell Communication	-Metabolic Diseases	0	0	0
Metabolism	-Metabolic Diseases	78.04	176.5	52.67
-Membrane Transport	-Metabolic Diseases	14.27	35.76	10.99
-Central Carbon Metabolism	-Metabolic Diseases	9.604	21.77	4.988
-Energy Metabolism	-Metabolic Diseases	4.957	7.958	2.436
-Biosynthesis	-Metabolic Diseases	21.71	50.39	13.69
-Other Enzymes	-Metabolic Diseases	25.65	55.38	15.73
Organismal Systems	-Metabolic Diseases	0	0	0
-Immune System	-Metabolic Diseases	0	0	0
-Endocrine System	-Metabolic Diseases	0	0	0
-Circulatory System	-Metabolic Diseases	0	0	0
-Digestive System	-Metabolic Diseases	0	0	0
-Excretory System	-Metabolic Diseases	0	0	0
-Nervous System	-Metabolic Diseases	0	0	0
-Sensory System	-Metabolic Diseases	0	0	0
-Development	-Metabolic Diseases	0	0	0
-Environmental Adaptation	-Metabolic Diseases	0	0	0
Human Diseases	-Metabolic Diseases	1.084	2.225	1.076
-Cancers	-Metabolic Diseases	0	0	0
-Immune System Diseases	-Metabolic Diseases	0	0	0
-Neurodegenerative Diseases	-Metabolic Diseases	0	0	0
-Cardiovascular Diseases	-Metabolic Diseases	0	0	0
-Metabolic Diseases	-Metabolic Diseases	1	1	1
-Infectious Diseases	-Metabolic Diseases	0.0738	1.143	0.07011
Not Mapped	-Metabolic Diseases	28.48	61.43	15.5
-Not Mapped	-Metabolic Diseases	28.48	61.43	15.5
TOTAL	-Infectious Diseases	146.4	127.3	89.37
MAPPED	-Infectious Diseases	134.3	111.5	81.66
Genetic Information Processing	-Infectious Diseases	85.79	46.4	46.2
-Transcription	-Infectious Diseases	2.468	2.777	1.609
-Translation	-Infectious Diseases	73.35	35.16	38.73
-Folding, Sorting and Degradation	-Infectious Diseases	7.067	6	4.51
-DNA Maintenance	-Infectious Diseases	2.867	2.464	1.209
-RNA Family	-Infectious Diseases	0	0	0
Environmental Information Processing	-Infectious Diseases	1.504	1.229	0.9107
-Signal Transduction	-Infectious Diseases	0.483	0.7008	0.3551
-Signaling Molecules and Interaction	-Infectious Diseases	1.021	0.5278	0.5379
Cellular Processes	-Infectious Diseases	10.77	15.7	6.307
-Cell structure	-Infectious Diseases	10.22	14.61	5.924
-Crystallins	-Infectious Diseases	0	0	0
-Stress Response	-Infectious Diseases	0.005814	0.4355	0.005489
-Vesicular Transport	-Infectious Diseases	0	0	0
-Cytoskeleton	-Infectious Diseases	0.2376	0.254	0.1555
-Cell Motility	-Infectious Diseases	0.01695	0.03265	0.003708
-Cell Growth and Death	-Infectious Diseases	0.2812	0.2377	0.162
-Cell Communication	-Infectious Diseases	0	0	0
Metabolism	-Infectious Diseases	34.23	47.17	27.23
-Membrane Transport	-Infectious Diseases	6.2	9.806	5.562
-Central Carbon Metabolism	-Infectious Diseases	4.574	6.605	3.051
-Energy Metabolism	-Infectious Diseases	2.142	2.948	1.407
-Biosynthesis	-Infectious Diseases	9.304	15.37	9.529
-Other Enzymes	-Infectious Diseases	11.18	12.44	6.879
Organismal Systems	-Infectious Diseases	0	0	0
-Immune System	-Infectious Diseases	0	0	0
-Endocrine System	-Infectious Diseases	0	0	0
-Circulatory System	-Infectious Diseases	0	0	0
-Digestive System	-Infectious Diseases	0	0	0
-Excretory System	-Infectious Diseases	0	0	0
-Nervous System	-Infectious Diseases	0	0	0
-Sensory System	-Infectious Diseases	0	0	0
-Development	-Infectious Diseases	0	0	0
-Environmental Adaptation	-Infectious Diseases	0	0	0
Human Diseases	-Infectious Diseases	1	1.01	1
-Cancers	-Infectious Diseases	0	0	0
-Immune System Diseases	-Infectious Diseases	0	0	0
-Neurodegenerative Diseases	-Infectious Diseases	0	0	0
-Cardiovascular Diseases	-Infectious Diseases	0	0	0
-Metabolic Diseases	-Infectious Diseases	0	0	0
-Infectious Diseases	-Infectious Diseases	1	1	1
Not Mapped	-Infectious Diseases	12.1	15.77	7.708
-Not Mapped	-Infectious Diseases	12.1	15.77	7.708
TOTAL	Not Mapped	12.1	8.069	11.59
MAPPED	Not Mapped	11.1	7.069	10.59
Genetic Information Processing	Not Mapped	7.091	2.93	5.965
-Transcription	Not Mapped	0.2017	0.1761	0.2087
-Translation	Not Mapped	6.045	2.211	4.989
-Folding, Sorting and Degradation	Not Mapped	0.5733	0.35	0.5665
-DNA Maintenance	Not Mapped	0.1898	0.1518	0.151
-RNA Family	Not Mapped	0	0	0
Environmental Information Processing	Not Mapped	0.1235	0.07203	0.1134
-Signal Transduction	Not Mapped	0.03907	0.03856	0.04361
-Signaling Molecules and Interaction	Not Mapped	0.08442	0.03346	0.06979
Cellular Processes	Not Mapped	0.8898	0.983	0.8102
-Cell structure	Not Mapped	0.8451	0.9262	0.7685
-Crystallins	Not Mapped	0	0	0
-Stress Response	Not Mapped	0.0004805	0.02761	0.0007121
-Vesicular Transport	Not Mapped	0	0	0
-Cytoskeleton	Not Mapped	0.01963	0.0161	0.02018
-Cell Motility	Not Mapped	0.001187	0.001427	0.0003487
-Cell Growth and Death	Not Mapped	0.02301	0.01133	0.02016
-Cell Communication	Not Mapped	0	0	0
Metabolism	Not Mapped	2.74	2.874	3.398
-Membrane Transport	Not Mapped	0.5009	0.5822	0.7023
-Central Carbon Metabolism	Not Mapped	0.3372	0.3544	0.3218
-Energy Metabolism	Not Mapped	0.1592	0.09906	0.1431
-Biosynthesis	Not Mapped	0.6825	0.7783	0.8381
-Other Enzymes	Not Mapped	0.8286	0.7889	0.87
Organismal Systems	Not Mapped	0	0	0
-Immune System	Not Mapped	0	0	0
-Endocrine System	Not Mapped	0	0	0
-Circulatory System	Not Mapped	0	0	0
-Digestive System	Not Mapped	0	0	0
-Excretory System	Not Mapped	0	0	0
-Nervous System	Not Mapped	0	0	0
-Sensory System	Not Mapped	0	0	0
-Development	Not Mapped	0	0	0
-Environmental Adaptation	Not Mapped	0	0	0
Human Diseases	Not Mapped	0.02228	0.03202	0.02342
-Cancers	Not Mapped	0	0	0
-Immune System Diseases	Not Mapped	0	0	0
-Neurodegenerative Diseases	Not Mapped	0	0	0
-Cardiovascular Diseases	Not Mapped	0	0	0
-Metabolic Diseases	Not Mapped	0	0	0
-Infectious Diseases	Not Mapped	0.002591	0.01861	0.004523
Not Mapped	Not Mapped	1	1	1
-Not Mapped	Not Mapped	1	1	1
TOTAL	-Not Mapped	12.1	8.069	11.59
MAPPED	-Not Mapped	11.1	7.069	10.59
Genetic Information Processing	-Not Mapped	7.091	2.93	5.965
-Transcription	-Not Mapped	0.2017	0.1761	0.2087
-Translation	-Not Mapped	6.045	2.211	4.989
-Folding, Sorting and Degradation	-Not Mapped	0.5733	0.35	0.5665
-DNA Maintenance	-Not Mapped	0.1898	0.1518	0.151
-RNA Family	-Not Mapped	0	0	0
Environmental Information Processing	-Not Mapped	0.1235	0.07203	0.1134
-Signal Transduction	-Not Mapped	0.03907	0.03856	0.04361
-Signaling Molecules and Interaction	-Not Mapped	0.08442	0.03346	0.06979
Cellular Processes	-Not Mapped	0.8898	0.983	0.8102
-Cell structure	-Not Mapped	0.8451	0.9262	0.7685
-Crystallins	-Not Mapped	0	0	0
-Stress Response	-Not Mapped	0.0004805	0.02761	0.0007121
-Vesicular Transport	-Not Mapped	0	0	0
-Cytoskeleton	-Not Mapped	0.01963	0.0161	0.02018
-Cell Motility	-Not Mapped	0.001187	0.001427	0.0003487
-Cell Growth and Death	-Not Mapped	0.02301	0.01133	0.02016
-Cell Communication	-Not Mapped	0	0	0
Metabolism	-Not Mapped	2.74	2.874	3.398
-Membrane Transport	-Not Mapped	0.5009	0.5822	0.7023
-Central Carbon Metabolism	-Not Mapped	0.3372	0.3544	0.3218
-Energy Metabolism	-Not Mapped	0.1592	0.09906	0.1431
-Biosynthesis	-Not Mapped	0.6825	0.7783	0.8381
-Other Enzymes	-Not Mapped	0.8286	0.7889	0.87
Organismal Systems	-Not Mapped	0	0	0
-Immune System	-Not Mapped	0	0	0
-Endocrine System	-Not Mapped	0	0	0
-Circulatory System	-Not Mapped	0	0	0
-Digestive System	-Not Mapped	0	0	0
-Excretory System	-Not Mapped	0	0	0
-Nervous System	-Not Mapped	0	0	0
-Sensory System	-Not Mapped	0	0	0
-Development	-Not Mapped	0	0	0
-Environmental Adaptation	-Not Mapped	0	0	0
