Numerator	Denominator	eco Li complete	eco Li minimal	eco Li without methionine
-Immune System	-Sensory System	NaN	NaN	NaN
-Endocrine System	-Sensory System	Inf	Inf	Inf
-Circulatory System	-Sensory System	NaN	NaN	NaN
-Digestive System	-Sensory System	Inf	Inf	Inf
-Excretory System	-Sensory System	Inf	Inf	Inf
-Nervous System	-Sensory System	NaN	NaN	NaN
-Sensory System	-Sensory System	NaN	NaN	NaN
-Development	-Sensory System	NaN	NaN	NaN
-Environmental Adaptation	-Sensory System	Inf	Inf	Inf
Human Diseases	-Sensory System	Inf	Inf	Inf
-Cancers	-Sensory System	Inf	Inf	Inf
-Immune System Diseases	-Sensory System	Inf	Inf	Inf
-Neurodegenerative Diseases	-Sensory System	Inf	Inf	Inf
-Cardiovascular Diseases	-Sensory System	NaN	NaN	NaN
-Metabolic Diseases	-Sensory System	Inf	Inf	Inf
-Infectious Diseases	-Sensory System	Inf	Inf	Inf
Not Mapped	-Sensory System	Inf	Inf	Inf
-Not Mapped	-Sensory System	Inf	Inf	Inf
TOTAL	-Development	Inf	Inf	Inf
MAPPED	-Development	Inf	Inf	Inf
Genetic Information Processing	-Development	Inf	Inf	Inf
-Transcription	-Development	Inf	Inf	Inf
-Translation	-Development	Inf	Inf	Inf
-Folding, Sorting and Degradation	-Development	Inf	Inf	Inf
-DNA Maintenance	-Development	Inf	Inf	Inf
-RNA Family	-Development	NaN	NaN	NaN
Environmental Information Processing	-Development	Inf	Inf	Inf
-Signal Transduction	-Development	Inf	Inf	Inf
-Signaling Molecules and Interaction	-Development	Inf	Inf	Inf
Cellular Processes	-Development	Inf	Inf	Inf
-Cell structure	-Development	Inf	Inf	Inf
-Crystallins	-Development	NaN	NaN	NaN
-Stress Response	-Development	Inf	Inf	Inf
-Vesicular Transport	-Development	NaN	NaN	NaN
-Cytoskeleton	-Development	Inf	Inf	Inf
-Cell Motility	-Development	Inf	Inf	Inf
-Cell Growth and Death	-Development	Inf	Inf	Inf
-Cell Communication	-Development	NaN	NaN	NaN
Metabolism	-Development	Inf	Inf	Inf
-Membrane Transport	-Development	Inf	Inf	Inf
-Central Carbon Metabolism	-Development	Inf	Inf	Inf
-Energy Metabolism	-Development	Inf	Inf	Inf
-Biosynthesis	-Development	Inf	Inf	Inf
-Other Enzymes	-Development	Inf	Inf	Inf
Organismal Systems	-Development	Inf	Inf	Inf
-Immune System	-Development	NaN	NaN	NaN
-Endocrine System	-Development	Inf	Inf	Inf
-Circulatory System	-Development	NaN	NaN	NaN
-Digestive System	-Development	Inf	Inf	Inf
-Excretory System	-Development	Inf	Inf	Inf
-Nervous System	-Development	NaN	NaN	NaN
-Sensory System	-Development	NaN	NaN	NaN
-Development	-Development	NaN	NaN	NaN
-Environmental Adaptation	-Development	Inf	Inf	Inf
Human Diseases	-Development	Inf	Inf	Inf
-Cancers	-Development	Inf	Inf	Inf
-Immune System Diseases	-Development	Inf	Inf	Inf
-Neurodegenerative Diseases	-Development	Inf	Inf	Inf
-Cardiovascular Diseases	-Development	NaN	NaN	NaN
-Metabolic Diseases	-Development	Inf	Inf	Inf
-Infectious Diseases	-Development	Inf	Inf	Inf
Not Mapped	-Development	Inf	Inf	Inf
-Not Mapped	-Development	Inf	Inf	Inf
TOTAL	-Environmental Adaptation	23020	25200	32880
MAPPED	-Environmental Adaptation	20270	21480	29250
Genetic Information Processing	-Environmental Adaptation	9512	5737	11090
-Transcription	-Environmental Adaptation	250.9	318.4	383.4
-Translation	-Environmental Adaptation	7668	3959	8597
-Folding, Sorting and Degradation	-Environmental Adaptation	1066	956.7	1504
-DNA Maintenance	-Environmental Adaptation	502	430.2	579.9
-RNA Family	-Environmental Adaptation	0	0	0
Environmental Information Processing	-Environmental Adaptation	290.9	210.5	331.2
-Signal Transduction	-Environmental Adaptation	58.97	86.15	77.47
-Signaling Molecules and Interaction	-Environmental Adaptation	231.9	124.3	253.8
Cellular Processes	-Environmental Adaptation	2449	3661	2954
-Cell structure	-Environmental Adaptation	2322	3445	2795
-Crystallins	-Environmental Adaptation	0	0	0
-Stress Response	-Environmental Adaptation	1.32	102.7	2.59
-Vesicular Transport	-Environmental Adaptation	0	0	0
-Cytoskeleton	-Environmental Adaptation	47.17	49.83	63.23
-Cell Motility	-Environmental Adaptation	2.383	4.376	0.7909
-Cell Growth and Death	-Environmental Adaptation	76.36	58.35	92.33
-Cell Communication	-Environmental Adaptation	0	0	0
Metabolism	-Environmental Adaptation	7457	11280	13790
-Membrane Transport	-Environmental Adaptation	1326	2055	2506
-Central Carbon Metabolism	-Environmental Adaptation	1298	1646	1629
-Energy Metabolism	-Environmental Adaptation	443.1	416.8	492.4
-Biosynthesis	-Environmental Adaptation	2129	3173	3305
-Other Enzymes	-Environmental Adaptation	2128	3310	3410
Organismal Systems	-Environmental Adaptation	1	1	1
-Immune System	-Environmental Adaptation	0	0	0
-Endocrine System	-Environmental Adaptation	0	0	0
-Circulatory System	-Environmental Adaptation	0	0	0
-Digestive System	-Environmental Adaptation	0	0	0
-Excretory System	-Environmental Adaptation	0	0	0
-Nervous System	-Environmental Adaptation	0	0	0
-Sensory System	-Environmental Adaptation	0	0	0
-Development	-Environmental Adaptation	0	0	0
-Environmental Adaptation	-Environmental Adaptation	1	1	1
Human Diseases	-Environmental Adaptation	95.6	170.9	117.3
-Cancers	-Environmental Adaptation	1.229	3.094	1.763
-Immune System Diseases	-Environmental Adaptation	0	0	0
-Neurodegenerative Diseases	-Environmental Adaptation	0	0	0
-Cardiovascular Diseases	-Environmental Adaptation	0	0	0
-Metabolic Diseases	-Environmental Adaptation	39.18	56.82	46.05
-Infectious Diseases	-Environmental Adaptation	53.11	108	66.11
Not Mapped	-Environmental Adaptation	2748	3719	3637
-Not Mapped	-Environmental Adaptation	2748	3719	3637
TOTAL	Human Diseases	41.44	41.75	30.33
MAPPED	Human Diseases	36.49	35.59	26.98
Genetic Information Processing	Human Diseases	16.71	9.142	9.943
-Transcription	Human Diseases	0.4583	0.6221	0.3616
-Translation	Human Diseases	13.87	6.582	7.955
-Folding, Sorting and Degradation	Human Diseases	1.688	1.342	1.228
-DNA Maintenance	Human Diseases	0.6899	0.5964	0.3989
-RNA Family	Human Diseases	0	0	0
Environmental Information Processing	Human Diseases	0.5251	0.3407	0.3067
-Signal Transduction	Human Diseases	0.1075	0.1347	0.07266
-Signaling Molecules and Interaction	Human Diseases	0.4175	0.206	0.2341
Cellular Processes	Human Diseases	4.388	6.041	2.708
-Cell structure	Human Diseases	4.181	5.709	2.579
-Crystallins	Human Diseases	0	0	0
-Stress Response	Human Diseases	0.002377	0.1702	0.002389
-Vesicular Transport	Human Diseases	0	0	0
-Cytoskeleton	Human Diseases	0.08493	0.08257	0.05832
-Cell Motility	Human Diseases	0.004582	0.007776	0.0007297
-Cell Growth and Death	Human Diseases	0.1147	0.07087	0.06815
-Cell Communication	Human Diseases	0	0	0
Metabolism	Human Diseases	13.87	19.07	13.02
-Membrane Transport	Human Diseases	2.503	3.532	2.338
-Central Carbon Metabolism	Human Diseases	2.505	2.936	1.57
-Energy Metabolism	Human Diseases	0.7917	0.7664	0.4748
-Biosynthesis	Human Diseases	3.518	5.759	3.187
-Other Enzymes	Human Diseases	4.107	5.793	3.231
Organismal Systems	Human Diseases	0	0	0
-Immune System	Human Diseases	0	0	0
-Endocrine System	Human Diseases	0	0	0
-Circulatory System	Human Diseases	0	0	0
-Digestive System	Human Diseases	0	0	0
-Excretory System	Human Diseases	0	0	0
-Nervous System	Human Diseases	0	0	0
-Sensory System	Human Diseases	0	0	0
-Development	Human Diseases	0	0	0
-Environmental Adaptation	Human Diseases	0	0	0
Human Diseases	Human Diseases	1	1	1
-Cancers	Human Diseases	0	0	0
-Immune System Diseases	Human Diseases	0	0	0
-Neurodegenerative Diseases	Human Diseases	0	0	0
-Cardiovascular Diseases	Human Diseases	0	0	0
-Metabolic Diseases	Human Diseases	0	0	0
-Infectious Diseases	Human Diseases	0.04828	0.2031	0.04551
Not Mapped	Human Diseases	4.948	6.163	3.355
-Not Mapped	Human Diseases	4.948	6.163	3.355
TOTAL	-Cancers	11280	5356	10790
MAPPED	-Cancers	9934	4566	9598
Genetic Information Processing	-Cancers	4801	1230	3854
-Transcription	-Cancers	123	67.7	126.1
-Translation	-Cancers	3775	842.2	2833
-Folding, Sorting and Degradation	-Cancers	657	228.5	705.1
-DNA Maintenance	-Cancers	246.1	91.46	190.3
-RNA Family	-Cancers	0	0	0
Environmental Information Processing	-Cancers	142.6	44.74	108.7
-Signal Transduction	-Cancers	28.9	18.31	25.42
-Signaling Molecules and Interaction	-Cancers	113.7	26.43	83.27
Cellular Processes	-Cancers	1208	781.4	970.9
-Cell structure	-Cancers	1138	732.4	917.3
-Crystallins	-Cancers	0	0	0
-Stress Response	-Cancers	0.6472	21.84	0.85
-Vesicular Transport	-Cancers	0	0	0
-Cytoskeleton	-Cancers	23.12	10.59	20.75
-Cell Motility	-Cancers	1.895	1.39	0.4409
-Cell Growth and Death	-Cancers	38.13	12.74	30.88
-Cell Communication	-Cancers	0	0	0
Metabolism	-Cancers	3735	2473	4625
-Membrane Transport	-Cancers	688.8	456.6	834.1
-Central Carbon Metabolism	-Cancers	661	349.9	556.6
-Energy Metabolism	-Cancers	230.9	100.5	186.3
-Biosynthesis	-Cancers	1043	862.4	1825
-Other Enzymes	-Cancers	1111	703.7	1119
Organismal Systems	-Cancers	0	0	0
-Immune System	-Cancers	0	0	0
-Endocrine System	-Cancers	0	0	0
-Circulatory System	-Cancers	0	0	0
-Digestive System	-Cancers	0	0	0
-Excretory System	-Cancers	0	0	0
-Nervous System	-Cancers	0	0	0
-Sensory System	-Cancers	0	0	0
-Development	-Cancers	0	0	0
-Environmental Adaptation	-Cancers	0	0	0
Human Diseases	-Cancers	42.17	26.05	36
-Cancers	-Cancers	1	1	1
-Immune System Diseases	-Cancers	0	0	0
-Neurodegenerative Diseases	-Cancers	0	0	0
-Cardiovascular Diseases	-Cancers	0	0	0
-Metabolic Diseases	-Cancers	0	0	0
-Infectious Diseases	-Cancers	6.288	22.95	9.986
Not Mapped	-Cancers	1347	790.6	1194
-Not Mapped	-Cancers	1347	790.6	1194
TOTAL	-Immune System Diseases	17980	16230	15560
MAPPED	-Immune System Diseases	15830	13830	13840
Genetic Information Processing	-Immune System Diseases	7555	3698	5383
-Transcription	-Immune System Diseases	197	231.3	181.8
-Translation	-Immune System Diseases	6004	2552	4065
-Folding, Sorting and Degradation	-Immune System Diseases	905.7	634.6	831.8
-DNA Maintenance	-Immune System Diseases	291.3	253	192.6
-RNA Family	-Immune System Diseases	0	0	0
Environmental Information Processing	-Immune System Diseases	228.3	154.5	156.7
-Signal Transduction	-Immune System Diseases	46.29	63.22	36.66
-Signaling Molecules and Interaction	-Immune System Diseases	181.1	80.09	120.1
Cellular Processes	-Immune System Diseases	1906	2351	1390
-Cell structure	-Immune System Diseases	1814	2219	1323
-Crystallins	-Immune System Diseases	0	0	0
-Stress Response	-Immune System Diseases	1.031	66.17	1.226
-Vesicular Transport	-Immune System Diseases	0	0	0
-Cytoskeleton	-Immune System Diseases	36.85	32.1	29.92
-Cell Motility	-Immune System Diseases	1.737	3.189	0.264
-Cell Growth and Death	-Immune System Diseases	49.64	28.23	34.7
-Cell Communication	-Immune System Diseases	0	0	0
Metabolism	-Immune System Diseases	5905	7383	6669
-Membrane Transport	-Immune System Diseases	1036	1355	1164
-Central Carbon Metabolism	-Immune System Diseases	1059	1180	802.5
-Energy Metabolism	-Immune System Diseases	296.7	203.3	244.5
-Biosynthesis	-Immune System Diseases	1528	1987	1735
-Other Enzymes	-Immune System Diseases	1747	2407	1587
Organismal Systems	-Immune System Diseases	0.0665	0.7338	4.877e-05
-Immune System	-Immune System Diseases	0	0	0
-Endocrine System	-Immune System Diseases	0	0	0
-Circulatory System	-Immune System Diseases	0	0	0
-Digestive System	-Immune System Diseases	0	0	0
-Excretory System	-Immune System Diseases	0	0	0
-Nervous System	-Immune System Diseases	0	0	0
-Sensory System	-Immune System Diseases	0	0	0
-Development	-Immune System Diseases	0	0	0
-Environmental Adaptation	-Immune System Diseases	0	0	0
Human Diseases	-Immune System Diseases	40.68	100.9	36.19
-Cancers	-Immune System Diseases	0	0	0
-Immune System Diseases	-Immune System Diseases	1	1	1
-Neurodegenerative Diseases	-Immune System Diseases	0	0	0
-Cardiovascular Diseases	-Immune System Diseases	0	0	0
-Metabolic Diseases	-Immune System Diseases	0	0	0
-Infectious Diseases	-Immune System Diseases	16.25	36.26	9.147
Not Mapped	-Immune System Diseases	2147	2396	1721
-Not Mapped	-Immune System Diseases	2147	2396	1721
TOTAL	-Neurodegenerative Diseases	124.3	83.09	108
MAPPED	-Neurodegenerative Diseases	109.5	70.82	96.07
Genetic Information Processing	-Neurodegenerative Diseases	50.13	18.27	35.41
-Transcription	-Neurodegenerative Diseases	1.368	1.184	1.259
-Translation	-Neurodegenerative Diseases	41.41	13.05	28.24
-Folding, Sorting and Degradation	-Neurodegenerative Diseases	5.065	2.681	4.374
-DNA Maintenance	-Neurodegenerative Diseases	2.07	1.192	1.421
-RNA Family	-Neurodegenerative Diseases	0	0	0
Environmental Information Processing	-Neurodegenerative Diseases	1.575	0.681	1.092
-Signal Transduction	-Neurodegenerative Diseases	0.3226	0.2692	0.2588
-Signaling Molecules and Interaction	-Neurodegenerative Diseases	1.252	0.41	0.8335
Cellular Processes	-Neurodegenerative Diseases	13.16	12.03	9.644
-Cell structure	-Neurodegenerative Diseases	12.54	11.36	9.182
-Crystallins	-Neurodegenerative Diseases	0	0	0
-Stress Response	-Neurodegenerative Diseases	0.007131	0.3387	0.008508
-Vesicular Transport	-Neurodegenerative Diseases	0	0	0
-Cytoskeleton	-Neurodegenerative Diseases	0.2548	0.1643	0.2077
-Cell Motility	-Neurodegenerative Diseases	0.01287	0.01443	0.002598
-Cell Growth and Death	-Neurodegenerative Diseases	0.3443	0.1416	0.2427
-Cell Communication	-Neurodegenerative Diseases	0	0	0
Metabolism	-Neurodegenerative Diseases	40.27	37.2	45.3
-Membrane Transport	-Neurodegenerative Diseases	7.159	6.776	8.107
-Central Carbon Metabolism	-Neurodegenerative Diseases	7.012	5.867	5.349
-Energy Metabolism	-Neurodegenerative Diseases	2.052	1.041	1.529
-Biosynthesis	-Neurodegenerative Diseases	10.56	10.17	10.85
-Other Enzymes	-Neurodegenerative Diseases	11.49	11.58	11.51
Organismal Systems	-Neurodegenerative Diseases	0	0	0
-Immune System	-Neurodegenerative Diseases	0	0	0
-Endocrine System	-Neurodegenerative Diseases	0	0	0
-Circulatory System	-Neurodegenerative Diseases	0	0	0
-Digestive System	-Neurodegenerative Diseases	0	0	0
-Excretory System	-Neurodegenerative Diseases	0	0	0
-Nervous System	-Neurodegenerative Diseases	0	0	0
-Sensory System	-Neurodegenerative Diseases	0	0	0
-Development	-Neurodegenerative Diseases	0	0	0
-Environmental Adaptation	-Neurodegenerative Diseases	0	0	0
Human Diseases	-Neurodegenerative Diseases	1.119	1.261	1.063
-Cancers	-Neurodegenerative Diseases	0	0	0
-Immune System Diseases	-Neurodegenerative Diseases	0	0	0
-Neurodegenerative Diseases	-Neurodegenerative Diseases	1	1	1
-Cardiovascular Diseases	-Neurodegenerative Diseases	0	0	0
-Metabolic Diseases	-Neurodegenerative Diseases	0	0	0
-Infectious Diseases	-Neurodegenerative Diseases	0.1124	0.2562	0.05721
Not Mapped	-Neurodegenerative Diseases	14.84	12.26	11.95
-Not Mapped	-Neurodegenerative Diseases	14.84	12.26	11.95
TOTAL	-Cardiovascular Diseases	Inf	Inf	Inf
MAPPED	-Cardiovascular Diseases	Inf	Inf	Inf
Genetic Information Processing	-Cardiovascular Diseases	Inf	Inf	Inf
-Transcription	-Cardiovascular Diseases	Inf	Inf	Inf
-Translation	-Cardiovascular Diseases	Inf	Inf	Inf
-Folding, Sorting and Degradation	-Cardiovascular Diseases	Inf	Inf	Inf
-DNA Maintenance	-Cardiovascular Diseases	Inf	Inf	Inf
-RNA Family	-Cardiovascular Diseases	NaN	NaN	NaN
Environmental Information Processing	-Cardiovascular Diseases	Inf	Inf	Inf
-Signal Transduction	-Cardiovascular Diseases	Inf	Inf	Inf
-Signaling Molecules and Interaction	-Cardiovascular Diseases	Inf	Inf	Inf
Cellular Processes	-Cardiovascular Diseases	Inf	Inf	Inf
-Cell structure	-Cardiovascular Diseases	Inf	Inf	Inf
-Crystallins	-Cardiovascular Diseases	NaN	NaN	NaN
-Stress Response	-Cardiovascular Diseases	Inf	Inf	Inf
-Vesicular Transport	-Cardiovascular Diseases	NaN	NaN	NaN
-Cytoskeleton	-Cardiovascular Diseases	Inf	Inf	Inf
-Cell Motility	-Cardiovascular Diseases	Inf	Inf	Inf
-Cell Growth and Death	-Cardiovascular Diseases	Inf	Inf	Inf
-Cell Communication	-Cardiovascular Diseases	NaN	NaN	NaN
Metabolism	-Cardiovascular Diseases	Inf	Inf	Inf
-Membrane Transport	-Cardiovascular Diseases	Inf	Inf	Inf
-Central Carbon Metabolism	-Cardiovascular Diseases	Inf	Inf	Inf
-Energy Metabolism	-Cardiovascular Diseases	Inf	Inf	Inf
-Biosynthesis	-Cardiovascular Diseases	Inf	Inf	Inf
-Other Enzymes	-Cardiovascular Diseases	Inf	Inf	Inf
Organismal Systems	-Cardiovascular Diseases	Inf	Inf	Inf
-Immune System	-Cardiovascular Diseases	NaN	NaN	NaN
-Endocrine System	-Cardiovascular Diseases	Inf	Inf	Inf
-Circulatory System	-Cardiovascular Diseases	NaN	NaN	NaN
-Digestive System	-Cardiovascular Diseases	Inf	Inf	Inf
-Excretory System	-Cardiovascular Diseases	Inf	Inf	Inf
-Nervous System	-Cardiovascular Diseases	NaN	NaN	NaN
-Sensory System	-Cardiovascular Diseases	NaN	NaN	NaN
-Development	-Cardiovascular Diseases	NaN	NaN	NaN
-Environmental Adaptation	-Cardiovascular Diseases	Inf	Inf	Inf
Human Diseases	-Cardiovascular Diseases	Inf	Inf	Inf
-Cancers	-Cardiovascular Diseases	Inf	Inf	Inf
-Immune System Diseases	-Cardiovascular Diseases	Inf	Inf	Inf
-Neurodegenerative Diseases	-Cardiovascular Diseases	Inf	Inf	Inf
-Cardiovascular Diseases	-Cardiovascular Diseases	NaN	NaN	NaN
-Metabolic Diseases	-Cardiovascular Diseases	Inf	Inf	Inf
-Infectious Diseases	-Cardiovascular Diseases	Inf	Inf	Inf
Not Mapped	-Cardiovascular Diseases	Inf	Inf	Inf
-Not Mapped	-Cardiovascular Diseases	Inf	Inf	Inf
TOTAL	-Metabolic Diseases	152.4	265.7	89.5
MAPPED	-Metabolic Diseases	134.2	226.5	79.6
Genetic Information Processing	-Metabolic Diseases	62.97	60.14	30.19
-Transcription	-Metabolic Diseases	1.677	3.487	1.043
-Translation	-Metabolic Diseases	50.52	41.46	23.3
-Folding, Sorting and Degradation	-Metabolic Diseases	7.06	10.09	4.092
-DNA Maintenance	-Metabolic Diseases	2.541	3.896	1.186
-RNA Family	-Metabolic Diseases	0	0	0
Environmental Information Processing	-Metabolic Diseases	2.001	2.359	0.9456
-Signal Transduction	-Metabolic Diseases	0.4651	1.014	0.2549
-Signaling Molecules and Interaction	-Metabolic Diseases	1.535	1.311	0.6906
Cellular Processes	-Metabolic Diseases	16.15	38.47	7.997
-Cell structure	-Metabolic Diseases	15.37	36.34	7.608
-Crystallins	-Metabolic Diseases	0	0	0
-Stress Response	-Metabolic Diseases	0.008742	1.083	0.007049
-Vesicular Transport	-Metabolic Diseases	0	0	0
-Cytoskeleton	-Metabolic Diseases	0.3123	0.5255	0.1721
-Cell Motility	-Metabolic Diseases	0.01465	0.04584	0.001518
-Cell Growth and Death	-Metabolic Diseases	0.4399	0.481	0.2083
-Cell Communication	-Metabolic Diseases	0	0	0
Metabolism	-Metabolic Diseases	49.37	119	37.53
-Membrane Transport	-Metabolic Diseases	8.775	21.67	6.768
-Central Carbon Metabolism	-Metabolic Diseases	8.596	17.73	4.432
-Energy Metabolism	-Metabolic Diseases	2.933	4.396	1.34
-Biosynthesis	-Metabolic Diseases	13.42	33.46	8.994
-Other Enzymes	-Metabolic Diseases	14.09	32.34	9.126
Organismal Systems	-Metabolic Diseases	0	0	0
-Immune System	-Metabolic Diseases	0	0	0
-Endocrine System	-Metabolic Diseases	0	0	0
-Circulatory System	-Metabolic Diseases	0	0	0
-Digestive System	-Metabolic Diseases	0	0	0
-Excretory System	-Metabolic Diseases	0	0	0
-Nervous System	-Metabolic Diseases	0	0	0
-Sensory System	-Metabolic Diseases	0	0	0
-Development	-Metabolic Diseases	0	0	0
-Environmental Adaptation	-Metabolic Diseases	0	0	0
Human Diseases	-Metabolic Diseases	1.059	1.536	1.053
-Cancers	-Metabolic Diseases	0	0	0
-Immune System Diseases	-Metabolic Diseases	0	0	0
-Neurodegenerative Diseases	-Metabolic Diseases	0	0	0
-Cardiovascular Diseases	-Metabolic Diseases	0	0	0
-Metabolic Diseases	-Metabolic Diseases	1	1	1
-Infectious Diseases	-Metabolic Diseases	0.05115	0.5211	0.04792
Not Mapped	-Metabolic Diseases	18.19	39.22	9.898
-Not Mapped	-Metabolic Diseases	18.19	39.22	9.898
TOTAL	-Infectious Diseases	69.77	85.26	44.43
MAPPED	-Infectious Diseases	61.44	72.68	39.51
Genetic Information Processing	-Infectious Diseases	28.14	19.07	14.73
-Transcription	-Infectious Diseases	0.7716	1.321	0.5356
-Translation	-Infectious Diseases	23.36	13.53	11.73
-Folding, Sorting and Degradation	-Infectious Diseases	2.842	3.115	1.819
-DNA Maintenance	-Infectious Diseases	1.039	1.105	0.5071
-RNA Family	-Infectious Diseases	0	0	0
Environmental Information Processing	-Infectious Diseases	0.884	0.7667	0.4544
-Signal Transduction	-Infectious Diseases	0.181	0.3365	0.1076
-Signaling Molecules and Interaction	-Infectious Diseases	0.703	0.4207	0.3428
Cellular Processes	-Infectious Diseases	7.387	12.46	4.008
-Cell structure	-Infectious Diseases	7.039	11.66	3.776
-Crystallins	-Infectious Diseases	0	0	0
-Stress Response	-Infectious Diseases	0.004003	0.3476	0.003499
-Vesicular Transport	-Infectious Diseases	0	0	0
-Cytoskeleton	-Infectious Diseases	0.143	0.1686	0.08542
-Cell Motility	-Infectious Diseases	0.007715	0.01942	0.001081
-Cell Growth and Death	-Infectious Diseases	0.1932	0.177	0.1009
-Cell Communication	-Infectious Diseases	0	0	0
Metabolism	-Infectious Diseases	23.35	39.36	19.13
-Membrane Transport	-Infectious Diseases	4.214	7.361	3.437
-Central Carbon Metabolism	-Infectious Diseases	4.398	6.184	2.563
-Energy Metabolism	-Infectious Diseases	1.333	2.007	0.8145
-Biosynthesis	-Infectious Diseases	5.924	14.15	7.662
-Other Enzymes	-Infectious Diseases	6.408	9.659	3.72
Organismal Systems	-Infectious Diseases	0	0	0
-Immune System	-Infectious Diseases	0	0	0
-Endocrine System	-Infectious Diseases	0	0	0
-Circulatory System	-Infectious Diseases	0	0	0
-Digestive System	-Infectious Diseases	0	0	0
-Excretory System	-Infectious Diseases	0	0	0
-Nervous System	-Infectious Diseases	0	0	0
-Sensory System	-Infectious Diseases	0	0	0
-Development	-Infectious Diseases	0	0	0
-Environmental Adaptation	-Infectious Diseases	0	0	0
Human Diseases	-Infectious Diseases	1	1.006	1
-Cancers	-Infectious Diseases	0	0	0
-Immune System Diseases	-Infectious Diseases	0	0	0
-Neurodegenerative Diseases	-Infectious Diseases	0	0	0
-Cardiovascular Diseases	-Infectious Diseases	0	0	0
-Metabolic Diseases	-Infectious Diseases	0	0	0
-Infectious Diseases	-Infectious Diseases	1	1	1
Not Mapped	-Infectious Diseases	8.33	12.58	4.914
-Not Mapped	-Infectious Diseases	8.33	12.58	4.914
TOTAL	Not Mapped	8.375	6.775	9.041
MAPPED	Not Mapped	7.375	5.775	8.041
Genetic Information Processing	Not Mapped	3.378	1.483	2.964
-Transcription	Not Mapped	0.09131	0.08563	0.1054
-Translation	Not Mapped	2.777	1.057	2.354
-Folding, Sorting and Degradation	Not Mapped	0.3294	0.2147	0.3661
-DNA Maintenance	Not Mapped	0.1199	0.08781	0.1032
-RNA Family	Not Mapped	0	0	0
Environmental Information Processing	Not Mapped	0.1058	0.05529	0.09107
-Signal Transduction	Not Mapped	0.02146	0.02186	0.0213
-Signaling Molecules and Interaction	Not Mapped	0.08439	0.03343	0.06977
Cellular Processes	Not Mapped	0.8868	0.9802	0.8072
-Cell structure	Not Mapped	0.8451	0.9264	0.7686
-Crystallins	Not Mapped	0	0	0
-Stress Response	Not Mapped	0.0004805	0.02762	0.0007122
-Vesicular Transport	Not Mapped	0	0	0
-Cytoskeleton	Not Mapped	0.01717	0.0134	0.01738
-Cell Motility	Not Mapped	0.0008051	0.001157	0.0001534
-Cell Growth and Death	Not Mapped	0.02301	0.01133	0.02016
-Cell Communication	Not Mapped	0	0	0
Metabolism	Not Mapped	2.713	3.033	3.792
-Membrane Transport	Not Mapped	0.4824	0.5525	0.6762
-Central Carbon Metabolism	Not Mapped	0.4725	0.4426	0.4478
-Energy Metabolism	Not Mapped	0.1382	0.08487	0.128
-Biosynthesis	Not Mapped	0.7059	0.8297	0.8849
-Other Enzymes	Not Mapped	0.7304	0.7506	0.7434
Organismal Systems	Not Mapped	0	0	0
-Immune System	Not Mapped	0	0	0
-Endocrine System	Not Mapped	0	0	0
-Circulatory System	Not Mapped	0	0	0
-Digestive System	Not Mapped	0	0	0
-Excretory System	Not Mapped	0	0	0
-Nervous System	Not Mapped	0	0	0
-Sensory System	Not Mapped	0	0	0
-Development	Not Mapped	0	0	0
-Environmental Adaptation	Not Mapped	0	0	0
Human Diseases	Not Mapped	0.01886	0.02167	0.01745
-Cancers	Not Mapped	0	0	0
-Immune System Diseases	Not Mapped	0	0	0
-Neurodegenerative Diseases	Not Mapped	0	0	0
-Cardiovascular Diseases	Not Mapped	0	0	0
-Metabolic Diseases	Not Mapped	0	0	0
-Infectious Diseases	Not Mapped	0.002812	0.01329	0.004789
Not Mapped	Not Mapped	1	1	1
-Not Mapped	Not Mapped	1	1	1
TOTAL	-Not Mapped	8.375	6.775	9.041
MAPPED	-Not Mapped	7.375	5.775	8.041
Genetic Information Processing	-Not Mapped	3.378	1.483	2.964
-Transcription	-Not Mapped	0.09131	0.08563	0.1054
-Translation	-Not Mapped	2.777	1.057	2.354
-Folding, Sorting and Degradation	-Not Mapped	0.3294	0.2147	0.3661
-DNA Maintenance	-Not Mapped	0.1199	0.08781	0.1032
-RNA Family	-Not Mapped	0	0	0
Environmental Information Processing	-Not Mapped	0.1058	0.05529	0.09107
-Signal Transduction	-Not Mapped	0.02146	0.02186	0.0213
-Signaling Molecules and Interaction	-Not Mapped	0.08439	0.03343	0.06977
Cellular Processes	-Not Mapped	0.8868	0.9802	0.8072
-Cell structure	-Not Mapped	0.8451	0.9264	0.7686
-Crystallins	-Not Mapped	0	0	0
-Stress Response	-Not Mapped	0.0004805	0.02762	0.0007122
-Vesicular Transport	-Not Mapped	0	0	0
-Cytoskeleton	-Not Mapped	0.01717	0.0134	0.01738
-Cell Motility	-Not Mapped	0.0008051	0.001157	0.0001534
-Cell Growth and Death	-Not Mapped	0.02301	0.01133	0.02016
-Cell Communication	-Not Mapped	0	0	0
Metabolism	-Not Mapped	2.713	3.033	3.792
-Membrane Transport	-Not Mapped	0.4824	0.5525	0.6762
-Central Carbon Metabolism	-Not Mapped	0.4725	0.4426	0.4478
-Energy Metabolism	-Not Mapped	0.1382	0.08487	0.128
-Biosynthesis	-Not Mapped	0.7059	0.8297	0.8849
-Other Enzymes	-Not Mapped	0.7304	0.7506	0.7434
Organismal Systems	-Not Mapped	0	0	0
-Immune System	-Not Mapped	0	0	0
-Endocrine System	-Not Mapped	0	0	0
-Circulatory System	-Not Mapped	0	0	0
