Category	mmu Geiger adrenal gland	mmu Geiger brain cortex	mmu Geiger brain medulla	mmu Geiger brown fat	mmu Geiger cerebellum	mmu Geiger colon	mmu Geiger diaphragm	mmu Geiger duodenum	mmu Geiger embryonic tissue	mmu Geiger eye	mmu Geiger heart	mmu Geiger ileum	mmu Geiger jejunum	mmu Geiger kidney cortex	mmu Geiger kidney medulla	mmu Geiger liver	mmu Geiger lung	mmu Geiger midbrain	mmu Geiger muscle	mmu Geiger olfactory bulb	mmu Geiger ovary	mmu Geiger pancreas	mmu Geiger salivary gland	mmu Geiger spleen	mmu Geiger stomach	mmu Geiger thymus	mmu Geiger uterus	mmu Geiger white fat
-Immune System Diseases	9.6472544e-05	0.00010416194	5.3348747e-05	4.5694914e-05	4.2739904e-05	0.00018200976	1.7965051e-06	9.063354e-05	0.00038472587	1.3974118e-05	7.8277623e-06	0.00010987267	0.0001516303	9.2358213e-05	5.543596e-05	9.2415781e-05	2.1361358e-05	9.9504293e-05	4.6864079e-06	5.482523e-05	7.2568643e-05	9.1833393e-05	0.00017592707	1.6364756e-05	0.00011405697	4.269279e-05	0.00010139331	4.2022724e-05
--Systemic lupus erythematosus	9.6472544e-05	0.00010416194	5.3348747e-05	4.5694914e-05	4.2739904e-05	0.00018200976	1.7965051e-06	9.063354e-05	0.00038472587	1.3974118e-05	7.8277623e-06	0.00010987267	0.0001516303	9.2358213e-05	5.543596e-05	9.2415781e-05	2.1361358e-05	9.9504293e-05	4.6864079e-06	5.482523e-05	7.2568643e-05	9.1833393e-05	0.00017592707	1.6364756e-05	0.00011405697	4.269279e-05	0.00010139331	4.2022724e-05
-Neurodegenerative Diseases	0.004507948	0.0080075539	0.0055794767	0.0021390812	0.0055559053	0.0026275481	0.0026685821	0.0030349341	0.0022355791	0.0051031063	0.0028810867	0.0023654911	0.0026931292	0.0039867336	0.0066352151	0.0040334874	0.0039439764	0.010468042	0.0048172836	0.0057601022	0.0040734823	0.0043010492	0.0026118403	0.0029875551	0.0041400676	0.0033994914	0.0041167812	0.002909675
--Alzheimer's disease	0.00040955237	0.0016374557	0.00047058791	0.00015110668	0.00076351564	8.8829643e-05	4.5184251e-05	0.00012298209	0.00023781281	6.5460434e-05	0.00020129796	0.0001862406	0.00011162437	0.00021875137	0.00024897521	0.00092140557	0.00038290652	0.0033071812	2.229376e-05	0.00047748466	9.7539117e-05	0.00011854165	9.884569e-05	0.00011403797	3.3537269e-05	0.00012569401	8.4575513e-05	0.00044155414
--Parkinson's disease	0.003466525	0.0055558792	0.0036280328	0.0014877124	0.0041466645	0.0020179788	0.0022279646	0.0023265204	0.0014601225	0.004732665	0.0022145413	0.0017250143	0.002154731	0.0025250342	0.0056829188	0.0022526697	0.0023617907	0.0059429045	0.0047116604	0.0048027485	0.0025868456	0.0027458937	0.0018664117	0.0021241581	0.0032093791	0.002781821	0.0032035384	0.0014476085
--Amyotrophic lateral sclerosis (ALS)	0.00010365611	0.0002940888	0.0013252541	0.00011610448	0.00044279456	0.00015080247	3.92079e-05	0.00011410173	0.00020204444	4.4816407e-05	5.4287461e-05	0.00018241399	0.00010208506	6.440198e-05	3.6176506e-05	7.3433121e-05	1.3523664e-05	0.00030759292	1.0400681e-05	0.00014652436	0.0001190923	1.3689987e-05	0.00012615172	0.00010627662	0.00012649431	0.00016059806	4.4481315e-05	2.9157657e-05
--Huntington's disease	0.00052821456	0.00052013023	0.00015560195	0.00038415773	0.00020293056	0.00036993714	0.00035622543	0.00047132987	0.00033559937	0.00026016447	0.00041095995	0.00027182225	0.00032468875	0.001178546	0.00066714458	0.00078597909	0.0011857555	0.00091036312	7.2928752e-05	0.0003333447	0.0012700053	0.0014229239	0.00052043115	0.00064308239	0.00077065692	0.0003313783	0.00078418603	0.00099135471
-Cardiovascular Diseases	6.9137348e-06	5.0288831e-05	3.0457588e-06	9.2902038e-06	1.5088721e-05	0.00032126353	3.4807534e-05	0.00010989129	0.00018591507	0.00038583709	0.00078144647	0.00020294114	0.00039523564	1.3758454e-05	7.0152508e-06	8.6419122e-05	3.9543792e-05	3.9894473e-06	7.3697068e-06	7.7177318e-06	1.868555e-05	1.0066924e-05	0.00021314431	1.6074414e-05	4.7437266e-05	7.2918585e-05	1.9342036e-05	3.2583124e-05
--Hypertrophic cardiomyopathy (HCM)	5.506921e-07	3.6833133e-05	1.8472406e-06	1.2370004e-06	1.0366899e-05	5.1275149e-06	3.3510443e-05	2.1574174e-05	1.4898867e-05	0.00033508585	0.00073945154	1.2287459e-07	1.0251381e-06	2.0304717e-06	3.8976414e-07	1.1935598e-06	1.4917718e-05	4.9827766e-07	4.866739e-06	2.1769485e-06	3.9692005e-06	1.6303789e-06	2.3725051e-06	9.7518915e-07	4.6391083e-07	1.2765811e-05	9.5150242e-06	1.1142668e-05
--Arrhythmogenic right ventricular cardiomyopathy (ARVC)	5.8562853e-06	1.3455698e-05	1.1196442e-06	8.5196899e-07	2.8614428e-06	0.0002906702	1.2970904e-06	8.460387e-05	2.9802003e-05	4.8922444e-05	4.1994927e-05	0.00018712642	0.00037920781	6.8554057e-06	6.6254867e-06	7.6424331e-05	2.2590466e-05	2.9336595e-06	2.5029678e-06	2.5381475e-06	1.3185946e-05	7.7429346e-06	0.00020179861	1.3254491e-05	4.6973355e-05	6.0152774e-05	9.8270116e-06	1.9851858e-05
--Viral myocarditis	5.0675748e-07	0	7.8873981e-08	7.2012344e-06	1.8603789e-06	2.5465819e-05	0	3.7132406e-06	0.0001412142	1.8287966e-06	0	1.5691845e-05	1.5002692e-05	4.8725765e-06	0	8.8012309e-06	2.0356074e-06	5.5751009e-07	0	3.0026359e-06	1.5304038e-06	6.9361068e-07	8.9732002e-06	1.8447341e-06	0	0	0	1.5885983e-06
-Metabolic Diseases	3.3891914e-05	0.0001326555	0.00012460125	6.0506713e-07	0.00013741816	2.6571827e-05	5.375397e-07	3.2235578e-05	1.8290669e-05	4.9448908e-05	1.1350852e-05	3.5506185e-05	2.4253172e-05	1.2693861e-05	1.124655e-05	6.2468459e-06	3.8694384e-06	6.5942748e-05	1.2522831e-06	0.00011491586	1.3893732e-05	0.00016836633	5.6908415e-05	3.8994671e-06	1.668496e-05	1.6207602e-05	2.4638863e-06	8.2580577e-06
--Type I diabetes mellitus	2.9704854e-05	0.00013252616	0.00012460125	6.0506713e-07	0.00013741816	1.7964966e-05	5.375397e-07	3.1582036e-05	1.8290669e-05	3.3246316e-06	1.5420433e-06	7.6442806e-06	2.202676e-06	0	4.9095512e-07	3.3251149e-08	0	6.5942748e-05	1.2522831e-06	0.00011419053	1.3893732e-05	0.0001667089	5.6908415e-05	3.8994671e-06	1.668496e-05	1.214277e-05	2.4638863e-06	4.9269809e-06
--Maturity onset diabetes of the young	4.1870603e-06	1.2933932e-07	0	0	0	8.6068611e-06	0	6.5354178e-07	0	4.6124276e-05	9.808809e-06	2.7861905e-05	2.2050496e-05	1.2693861e-05	1.0755595e-05	6.2135948e-06	3.8694384e-06	0	0	7.2532923e-07	0	1.6574259e-06	0	0	0	4.0648322e-06	0	3.3310768e-06
-Infectious Diseases	0.00076525237	0.00083664924	0.00074070466	0.00059933519	0.00090376161	0.001847457	0.0002463594	0.0014302154	0.0013150412	0.00033562196	0.00069748676	0.0018131549	0.0016137922	0.00081075179	0.0010375788	0.00079206448	0.00098558235	0.00090543814	0.00044266772	0.0013665749	0.0021099505	0.0035984595	0.0021754203	0.0014304955	0.0023426219	0.0012905236	0.0017401058	0.00090013566
--Legionellosis	0.00022583028	0.0003029485	0.00044218535	0.00018523904	0.00031388325	0.00026266167	1.5121938e-05	0.0002441384	0.00024518608	4.2783161e-05	2.529073e-05	0.00071916833	0.00066183696	0.00029526482	6.1929273e-05	0.00011102842	0.00031400533	0.00012687768	5.3279437e-05	0.001020669	0.00034893319	7.5395225e-05	0.00034042475	0.00030462907	9.7579042e-05	0.00022277264	0.00014144464	0.00015517988
--Herpes simplex infection	0.00048276939	0.00051871339	0.00015375416	0.00037857584	0.00050129815	0.0010498318	0.00022393052	0.0010611458	0.0010125209	0.00025213303	0.00066091585	0.00080470493	0.00057908539	0.00040135341	0.00088834682	0.0006368625	0.00055354132	0.00072783252	0.00037731701	0.0002855762	0.0016268909	0.0034716565	0.001735238	0.00089190975	0.0021495864	0.00077047294	0.0014073666	0.00066845391
--Pertussis	0	0	0	0	0	0	0	0	0	0	0	2.1237427e-06	0	2.6696443e-07	0	0	1.0465416e-06	1.0004768e-07	0	2.9107478e-06	0	0	0	5.8321923e-06	0	0	4.0499349e-05	1.0880479e-06
--Tuberculosis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
--Bacterial invasion of epithelial cells	3.8747843e-05	1.2993305e-05	0.00012518784	2.9637648e-05	7.9326686e-05	0.00013667768	5.4300215e-06	0.0001134436	4.9568773e-05	2.6082222e-05	1.0879064e-05	0.0001365281	0.0001763181	0.00010349348	7.9102779e-05	1.808205e-05	9.6381969e-05	3.8507332e-05	1.0213253e-05	2.6475477e-05	0.00010136159	3.0123902e-05	8.6067548e-05	0.00019940659	9.2104533e-05	0.00027378483	0.00013895782	5.5283975e-05
--Measles	1.1919209e-05	5.1501667e-07	1.7240026e-05	5.1093487e-06	2.327604e-06	3.5584266e-05	4.657244e-07	6.776135e-06	3.6369544e-07	1.387017e-06	0	3.3939176e-05	3.3353092e-05	8.3261705e-06	6.1251863e-06	2.3078864e-05	1.266639e-05	8.6579321e-06	0	1.0052765e-05	2.0382118e-05	6.7596009e-07	0	1.2579823e-05	0	1.1952599e-05	3.0619672e-06	1.7430706e-05
--Influenza A	0	0	0	0	0	0	0	0	0	0	1.5660595e-08	1.8763704e-06	1.0628785e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
--Hepatitis C	3.5843644e-06	2.6025291e-07	2.2720569e-07	5.6199244e-07	5.6627568e-07	0.00011821542	7.0250377e-07	3.3742595e-06	5.7300323e-06	1.2781487e-05	6.3256878e-08	2.9935119e-05	3.479359e-05	1.6269994e-06	1.790225e-06	2.5889256e-06	7.7531185e-06	9.66476e-07	8.7449571e-07	1.9743663e-05	1.1656115e-05	1.8619295e-05	1.1652166e-05	1.4512973e-05	8.5516786e-08	1.0624732e-05	8.2673216e-06	2.3496262e-06
--Amoebiasis	2.4012895e-06	1.2187766e-06	2.1100826e-06	2.1132014e-07	6.3596493e-06	0.00024448619	7.0869865e-07	1.3371847e-06	1.67173e-06	4.5504092e-07	3.2219916e-07	8.4879145e-05	0.00012829879	4.1994227e-07	2.8447753e-07	4.2371797e-07	1.8767798e-07	2.4961545e-06	9.835225e-07	1.1470922e-06	7.2658497e-07	1.9886167e-06	2.0378103e-06	1.6251247e-06	3.2663798e-06	9.1590289e-07	5.0812304e-07	3.4952242e-07
--Malaria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Not Mapped	0.12385069	0.20853967	0.16393636	0.13279569	0.20198168	0.18908353	0.10081558	0.1979273	0.18248512	0.096570616	0.083204688	0.18752447	0.1879822	0.18009995	0.14521819	0.12229157	0.19226674	0.16625047	0.10369489	0.19831777	0.18494497	0.14313495	0.16785363	0.15601386	0.16935401	0.16688979	0.19671963	0.15768936
-Not Mapped	0.12385069	0.20853967	0.16393636	0.13279569	0.20198168	0.18908353	0.10081558	0.1979273	0.18248512	0.096570616	0.083204688	0.18752447	0.1879822	0.18009995	0.14521819	0.12229157	0.19226674	0.16625047	0.10369489	0.19831777	0.18494497	0.14313495	0.16785363	0.15601386	0.16935401	0.16688979	0.19671963	0.15768936
--Not mapped	0.12385069	0.20853967	0.16393636	0.13279569	0.20198168	0.18908353	0.10081558	0.1979273	0.18248512	0.096570616	0.083204688	0.18752447	0.1879822	0.18009995	0.14521819	0.12229157	0.19226674	0.16625047	0.10369489	0.19831777	0.18494497	0.14313495	0.16785363	0.15601386	0.16935401	0.16688979	0.19671963	0.15768936
