Category	mmu Geiger adrenal gland	mmu Geiger brain cortex	mmu Geiger brain medulla	mmu Geiger brown fat	mmu Geiger cerebellum	mmu Geiger colon	mmu Geiger diaphragm	mmu Geiger duodenum	mmu Geiger embryonic tissue	mmu Geiger eye	mmu Geiger heart	mmu Geiger ileum	mmu Geiger jejunum	mmu Geiger kidney cortex	mmu Geiger kidney medulla	mmu Geiger liver	mmu Geiger lung	mmu Geiger midbrain	mmu Geiger muscle	mmu Geiger olfactory bulb	mmu Geiger ovary	mmu Geiger pancreas	mmu Geiger salivary gland	mmu Geiger spleen	mmu Geiger stomach	mmu Geiger thymus	mmu Geiger uterus	mmu Geiger white fat
-Neurodegenerative Diseases	0.0033642352	0.0071664916	0.0066845878	0.0016741931	0.0050304928	0.0019014901	0.0017602944	0.0022610921	0.0028716248	0.0036226282	0.0023124186	0.0021260655	0.0022360742	0.0033918074	0.0047464036	0.0032989804	0.0042606783	0.0090092179	0.003114653	0.0067531033	0.0044632865	0.00380327	0.0024198667	0.0033147956	0.0043966955	0.0032862783	0.0040883317	0.0033174182
--Alzheimer's disease	0.00047133993	0.0016667027	0.00052407748	0.0001629647	0.00086422359	0.00012796714	4.4855153e-05	0.00018630404	0.00050869447	0.00011868138	0.00023478188	0.00035113034	0.00022808118	0.00024060288	0.00026513126	0.00093646328	0.00059498001	0.0033227004	0.00021027797	0.002022455	0.0004456699	0.00060513931	0.00040392094	0.00049305103	0.00044253024	0.00063491948	0.00028053845	0.00055362925
--Parkinson's disease	0.0019728565	0.0041272223	0.0023092683	0.00080340441	0.0027208277	0.0011211542	0.001125796	0.0011725535	0.00096649248	0.0029331921	0.0015572732	0.00098242514	0.0012209867	0.0013952156	0.0034271511	0.0011477109	0.0013429643	0.0040042215	0.0027706229	0.0040111353	0.0015371918	0.0018697772	0.0010985968	0.0013134999	0.002653997	0.0016214343	0.0023068015	0.00082851669
--Amyotrophic lateral sclerosis (ALS)	0.0001091413	0.00091836604	0.0036531013	0.00020682062	0.0011878203	0.00021218484	7.0671684e-05	0.00015020584	0.00069106088	7.4476891e-05	7.7403591e-05	0.00030760847	0.00021634464	6.0298971e-05	6.8563035e-05	6.0287597e-05	1.83015e-05	0.00093221724	2.9348957e-05	0.00041204774	0.00026694649	2.760348e-05	0.00017679764	0.00021234311	0.00020236752	0.00039382752	5.8538995e-05	3.0465411e-05
--Huntington's disease	0.00081089752	0.00045420061	0.00019814071	0.00050100341	0.00025762114	0.00044018401	0.00051897163	0.00075202866	0.000705377	0.00049627783	0.00044295998	0.00048490152	0.00057066174	0.00169569	0.00098555828	0.0011545185	0.0023044325	0.00075007876	0.00010440319	0.0003074653	0.0022134784	0.00130075	0.00074055132	0.0012959015	0.0010978007	0.00063609702	0.0014424527	0.0019048069
-Cardiovascular Diseases	4.5290109e-05	0.00021042002	1.8911064e-05	2.0936432e-05	7.1358109e-05	0.0019367545	0.00033307079	0.00075815044	0.00032843238	0.0018310429	0.0036684229	0.0011671948	0.002132348	5.4576592e-05	5.2506209e-05	0.00036419595	0.00022306726	2.195706e-05	5.3833375e-05	4.1792965e-05	0.00013468726	9.1277472e-05	0.0012330164	7.6348839e-05	0.00039029918	0.00060952259	0.00016371124	0.00025817343
--Hypertrophic cardiomyopathy (HCM)	2.3986097e-06	0.0001516647	1.0388954e-05	6.8278045e-06	4.6671901e-05	2.8773677e-05	0.0003230818	0.00020155829	0.00010246059	0.0013979831	0.0034504339	1.2727712e-06	3.6033223e-06	1.0077456e-05	1.614735e-06	8.489542e-06	6.5491772e-05	2.1637451e-06	3.5423139e-05	1.8315099e-05	3.424127e-05	2.0965012e-05	2.6736025e-05	1.1441513e-05	5.400016e-06	0.00013314815	8.2364428e-05	0.00010377089
--Arrhythmogenic right ventricular cardiomyopathy (ARVC)	4.2341822e-05	5.8755324e-05	8.4414195e-06	6.7295407e-06	2.2808767e-05	0.0018823201	9.9889848e-06	0.00055303658	7.9808324e-05	0.00043089412	0.000217989	0.0011497917	0.0021135888	3.9351736e-05	5.0891474e-05	0.0003470968	0.00015537498	1.9152729e-05	1.8410236e-05	2.0419563e-05	9.8866235e-05	6.9414359e-05	0.0011962453	6.2759448e-05	0.00038489916	0.00047637444	8.1346809e-05	0.00015271623
--Viral myocarditis	5.496769e-07	0	8.069048e-08	7.3790863e-06	1.8774413e-06	2.5660736e-05	0	3.5555653e-06	0.00014616347	2.1656801e-06	0	1.6130335e-05	1.5155807e-05	5.1474003e-06	0	8.6096047e-06	2.2005023e-06	6.4058539e-07	0	3.0583029e-06	1.5797582e-06	8.981012e-07	1.0035018e-05	2.1478775e-06	0	0	0	1.6863094e-06
-Metabolic Diseases	4.9921562e-05	0.00021411874	0.00018049972	8.0856192e-07	0.00018832294	3.8139677e-05	6.8347709e-07	4.0872882e-05	2.5158781e-05	9.9112149e-05	2.5262117e-05	4.4995175e-05	2.9884666e-05	2.0629522e-05	2.1197235e-05	9.449454e-06	7.1167902e-06	0.0001521773	2.2147813e-06	0.00015334915	3.2911324e-05	0.00058396198	0.00017282997	1.1623618e-05	3.4782187e-05	4.1516537e-05	3.7758764e-06	1.7816958e-05
--Type I diabetes mellitus	4.3107436e-05	0.00021392316	0.00018049972	8.0856192e-07	0.00018832294	2.5240488e-05	6.8347709e-07	3.9796179e-05	2.5158781e-05	5.1343623e-06	2.6897101e-06	1.0446512e-05	2.9018474e-06	0	1.489753e-06	4.2419011e-08	0	0.0001521773	2.2147813e-06	0.00015238975	3.2911324e-05	0.00058026956	0.00017282997	1.1623618e-05	3.4782187e-05	3.564038e-05	3.7758764e-06	1.3225049e-05
--Maturity onset diabetes of the young	6.8141259e-06	1.9558477e-07	0	0	0	1.2899189e-05	0	1.0767024e-06	0	9.3977786e-05	2.2572407e-05	3.4548662e-05	2.6982818e-05	2.0629522e-05	1.9707482e-05	9.407035e-06	7.1167902e-06	0	0	9.5939727e-07	0	3.6924143e-06	0	0	0	5.8761575e-06	0	4.5919092e-06
-Infectious Diseases	0.00061922755	0.00067482272	0.00044980756	0.00043617162	0.000644539	0.0032423319	0.00018946189	0.0010885466	0.0010162358	0.00033586089	0.00072349487	0.0019163572	0.0020872634	0.00067584636	0.00099650684	0.00057823772	0.00081261967	0.00078073613	0.00037704376	0.000803958	0.0016507928	0.0036266454	0.0018763083	0.0013498143	0.0023286966	0.0011440646	0.0016087044	0.00074508558
--Legionellosis	0.00012196412	0.0001749337	0.00022432547	9.4126927e-05	0.00015707924	0.00013124835	7.3112645e-06	0.0001166513	0.00012584674	2.5565818e-05	1.685293e-05	0.00036684967	0.00033199506	0.00015467733	3.6291187e-05	5.3859171e-05	0.00016949621	7.2779829e-05	2.9931041e-05	0.00051552349	0.00017861281	4.8410445e-05	0.00018878941	0.00017588661	5.9708491e-05	0.00012297388	8.0940403e-05	8.1685374e-05
--Herpes simplex infection	0.00040314428	0.00046500742	0.00012109574	0.00029864963	0.00038947045	0.00081441286	0.00016808388	0.00078224731	0.00080682234	0.00022986459	0.00068054122	0.00063682412	0.00045036634	0.00032641467	0.00079348232	0.00047962181	0.00046067146	0.00064382703	0.00032907609	0.00022393052	0.0012928749	0.0034606663	0.001493975	0.0007994846	0.0020420304	0.00066029218	0.0012502989	0.00054627095
--Pertussis	0	0	0	0	0	0	0	0	0	0	0	2.535971e-06	0	3.2760887e-07	0	0	1.3141874e-06	1.3353783e-07	0	3.4439386e-06	0	0	0	7.888248e-06	0	0	5.4289295e-05	1.3416653e-06
--Tuberculosis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
--Bacterial invasion of epithelial cells	6.1336606e-05	2.3432547e-05	7.8297385e-05	3.7941286e-05	4.8264211e-05	0.00022051406	7.1574916e-06	0.00017005811	6.1028509e-05	4.499823e-05	2.2767248e-05	0.00018284746	0.00026017131	0.00018159455	0.00015749806	2.4918083e-05	0.00015387446	3.5222292e-05	8.4807372e-06	1.9976535e-05	0.00014334294	6.7564903e-05	0.00016028105	0.00031417968	0.00019715123	0.00032879095	0.00020432516	9.7851693e-05
--Measles	7.6644102e-06	4.1838804e-07	9.7708727e-06	2.8831311e-06	1.4505515e-06	3.0248875e-05	4.5656384e-07	3.6823466e-06	3.7850491e-07	9.9636776e-07	0	2.6922026e-05	2.478973e-05	6.1137925e-06	3.9134856e-06	1.325199e-05	8.8965848e-06	5.4782477e-06	0	5.6385382e-06	1.2007254e-05	4.8198528e-07	0	8.0659109e-06	0	7.6848705e-06	1.9457942e-06	1.0189229e-05
--Influenza A	0	0	0	0	0	0	0	0	0	0	4.5507545e-08	2.5026425e-06	2.3327802e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
--Hepatitis C	5.9934714e-06	6.1025176e-07	4.6806073e-07	9.8070961e-07	1.1507668e-06	0.00023703621	1.3792483e-06	6.5062165e-06	9.4548762e-06	3.0479283e-05	1.2379225e-07	5.7237904e-05	6.8064061e-05	3.4610761e-06	2.8983521e-06	3.543265e-06	1.6877134e-05	2.2361959e-06	1.3749592e-06	2.6866346e-05	1.8447976e-05	3.0615599e-05	1.6529724e-05	3.0415947e-05	2.1249058e-07	1.6836565e-05	1.2599492e-05	5.0224592e-06
--Amoebiasis	1.9124662e-05	1.0420415e-05	1.5850024e-05	1.5899317e-06	4.7123773e-05	0.0018088715	5.0734437e-06	9.4013208e-06	1.2704821e-05	3.956592e-06	3.1641798e-06	0.00064063744	0.00095164366	3.2573227e-06	2.4234337e-06	3.043397e-06	1.4896459e-06	2.1058997e-05	8.1809306e-06	8.5786331e-06	5.5069729e-06	1.8906126e-05	1.6733103e-05	1.3893265e-05	2.9593917e-05	7.4861181e-06	4.3053056e-06	2.7242072e-06
--Malaria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Not Mapped	0.12881929	0.23285354	0.1608196	0.13048326	0.19545739	0.18270076	0.094254511	0.18173411	0.18111862	0.10966021	0.10671311	0.18484279	0.18209657	0.18243915	0.16156134	0.1147127	0.19929993	0.18317338	0.11264425	0.19369331	0.18306373	0.17771758	0.18000175	0.17418635	0.20038467	0.17814362	0.21767875	0.1605095
-Not Mapped	0.12881929	0.23285354	0.1608196	0.13048326	0.19545739	0.18270076	0.094254511	0.18173411	0.18111862	0.10966021	0.10671311	0.18484279	0.18209657	0.18243915	0.16156134	0.1147127	0.19929993	0.18317338	0.11264425	0.19369331	0.18306373	0.17771758	0.18000175	0.17418635	0.20038467	0.17814362	0.21767875	0.1605095
--Not mapped	0.12881929	0.23285354	0.1608196	0.13048326	0.19545739	0.18270076	0.094254511	0.18173411	0.18111862	0.10966021	0.10671311	0.18484279	0.18209657	0.18243915	0.16156134	0.1147127	0.19929993	0.18317338	0.11264425	0.19369331	0.18306373	0.17771758	0.18000175	0.17418635	0.20038467	0.17814362	0.21767875	0.1605095
