Numerator	Denominator	hsa Krizhanovsky 2013 Normal	hsa Krizhanovsky 2013 Senescent	hsa Krizhanovsky 2013 Normal a	hsa Krizhanovsky 2013 Senescent a
-Excretory System	-Endocrine System	0.08157	0.05867	0.1022	0.05723
-Nervous System	-Endocrine System	0.04791	0.04462	0.03573	0.04201
-Sensory System	-Endocrine System	0	0	0	0
-Development	-Endocrine System	0.05434	0.05404	0.05984	0.06071
-Environmental Adaptation	-Endocrine System	0	0	0	0
Human Diseases	-Endocrine System	9.036	8.401	9.9	9.841
-Cancers	-Endocrine System	0.1447	0.1241	0.2121	0.15
-Immune System Diseases	-Endocrine System	0.2274	0.2007	0.1996	0.2039
-Neurodegenerative Diseases	-Endocrine System	0.4265	0.3157	0.614	0.3617
-Cardiovascular Diseases	-Endocrine System	1.65	1.543	1.576	1.777
-Metabolic Diseases	-Endocrine System	0	0	0	0
-Infectious Diseases	-Endocrine System	5.155	5.503	5.321	5.47
Not Mapped	-Endocrine System	8.319	6.595	10.73	7.266
-Not Mapped	-Endocrine System	8.319	6.595	10.73	7.266
TOTAL	-Circulatory System	53.64	53.98	62.98	46.77
MAPPED	-Circulatory System	46.66	47.08	54.46	40.49
Genetic Information Processing	-Circulatory System	10.77	11.97	11.3	10.75
-Transcription	-Circulatory System	0.643	0.7883	0.6058	0.7052
-Translation	-Circulatory System	2.216	2.641	2.294	2.401
-Folding, Sorting and Degradation	-Circulatory System	6.045	6.667	6.598	5.988
-DNA Maintenance	-Circulatory System	0.7765	0.8574	0.667	0.721
-RNA Family	-Circulatory System	0	0	0	0
Environmental Information Processing	-Circulatory System	1.484	2.453	2.493	2.807
-Signal Transduction	-Circulatory System	0.04817	0.05543	0.04419	0.06607
-Signaling Molecules and Interaction	-Circulatory System	1.061	2.11	1.903	2.534
Cellular Processes	-Circulatory System	18.33	14.45	24.44	11.09
-Crystallins	-Circulatory System	0	0	0	0
-Stress Response	-Circulatory System	0	0	0	0
-Vesicular Transport	-Circulatory System	0.5906	0.4753	0.6637	0.4302
-Cytoskeleton	-Circulatory System	15.56	10.45	20.95	7.386
-Cell Motility	-Circulatory System	0	0	0	0
-Cell Growth and Death	-Circulatory System	0.03881	0.04172	0.04872	0.03208
-Cell Communication	-Circulatory System	1.463	1.904	0.938	1.544
Metabolism	-Circulatory System	4.241	4.667	4.515	3.68
-Membrane Transport	-Circulatory System	0.003861	0.003183	0.001206	0.00205
-Central Carbon Metabolism	-Circulatory System	0.8151	0.9656	0.6459	0.8233
-Energy Metabolism	-Circulatory System	0.2208	0.2963	0.1958	0.2624
-Biosynthesis	-Circulatory System	0.6806	0.7274	0.6261	0.6398
-Other Enzymes	-Circulatory System	1.421	1.54	1.419	1.357
Organismal Systems	-Circulatory System	1.843	1.856	1.891	1.749
-Immune System	-Circulatory System	0.2017	0.2875	0.1498	0.2812
-Endocrine System	-Circulatory System	0.03753	0.0363	0.04165	0.03291
-Circulatory System	-Circulatory System	1	1	1	1
-Digestive System	-Circulatory System	0.007358	0.006153	0.007238	0.003482
-Excretory System	-Circulatory System	0.02759	0.02322	0.03283	0.01821
-Nervous System	-Circulatory System	0.0275	0.02932	0.01901	0.02379
-Sensory System	-Circulatory System	0	0	0	0
-Development	-Circulatory System	0.04174	0.05366	0.04193	0.04898
-Environmental Adaptation	-Circulatory System	0	0	0	0
Human Diseases	-Circulatory System	3.636	3.719	4.544	3.262
-Cancers	-Circulatory System	0.1243	0.1083	0.1399	0.1066
-Immune System Diseases	-Circulatory System	0.07509	0.07327	0.0644	0.06446
-Neurodegenerative Diseases	-Circulatory System	0.6516	0.7023	0.6232	0.7115
-Cardiovascular Diseases	-Circulatory System	0.8405	0.9882	0.9192	0.8929
-Metabolic Diseases	-Circulatory System	0	0	0	0
-Infectious Diseases	-Circulatory System	0.657	0.6595	0.8235	0.5895
Not Mapped	-Circulatory System	6.984	6.895	8.522	6.283
-Not Mapped	-Circulatory System	6.984	6.895	8.522	6.283
TOTAL	-Digestive System	140.5	88.84	218.7	97.4
MAPPED	-Digestive System	122.2	77.49	189.1	84.31
Genetic Information Processing	-Digestive System	21.94	15.52	31.6	18.01
-Transcription	-Digestive System	1.7	1.306	2.147	1.482
-Translation	-Digestive System	5.875	4.422	8.043	5.355
-Folding, Sorting and Degradation	-Digestive System	12.39	8.454	18.46	9.618
-DNA Maintenance	-Digestive System	1.975	1.338	2.952	1.56
-RNA Family	-Digestive System	0	0	0	0
Environmental Information Processing	-Digestive System	9.591	9.233	13.76	11.08
-Signal Transduction	-Digestive System	0.07264	0.04559	0.1236	0.06556
-Signaling Molecules and Interaction	-Digestive System	9.518	9.187	13.64	11.01
Cellular Processes	-Digestive System	57.19	29.86	94.74	30.7
-Crystallins	-Digestive System	0	0	0	0
-Stress Response	-Digestive System	0	0	0	0
-Vesicular Transport	-Digestive System	1.549	0.7717	2.986	0.8695
-Cytoskeleton	-Digestive System	50.7	25.36	84.73	25.85
-Cell Motility	-Digestive System	0	0	0	0
-Cell Growth and Death	-Digestive System	0.1717	0.1512	0.3439	0.1614
-Cell Communication	-Digestive System	3.7	2.899	4.896	3.034
Metabolism	-Digestive System	15.23	10.25	23.2	10.43
-Membrane Transport	-Digestive System	0.01141	0.008612	0.01713	0.01031
-Central Carbon Metabolism	-Digestive System	3.455	2.5	4.794	2.725
-Energy Metabolism	-Digestive System	1.191	0.9854	1.76	1.03
-Biosynthesis	-Digestive System	2.065	1.288	2.877	1.272
-Other Enzymes	-Digestive System	6.285	5.468	10.01	5.389
Organismal Systems	-Digestive System	5.485	3.635	8.676	4.033
-Immune System	-Digestive System	2.125	1.322	3.58	1.502
-Endocrine System	-Digestive System	0.3528	0.1953	0.5828	0.227
-Circulatory System	-Digestive System	1.508	0.8226	2.797	0.9923
-Digestive System	-Digestive System	1	1	1	1
-Excretory System	-Digestive System	0.122	0.08414	0.2096	0.07561
-Nervous System	-Digestive System	0.1754	0.09652	0.3081	0.1033
-Sensory System	-Digestive System	0	0	0	0
-Development	-Digestive System	0.1083	0.08687	0.1418	0.1009
-Environmental Adaptation	-Digestive System	0	0	0	0
Human Diseases	-Digestive System	12.76	8.995	17.11	10.06
-Cancers	-Digestive System	0.5497	0.3923	0.9876	0.5362
-Immune System Diseases	-Digestive System	0.1793	0.1148	0.1801	0.1285
-Neurodegenerative Diseases	-Digestive System	3.288	2.053	5.342	2.478
-Cardiovascular Diseases	-Digestive System	4.979	3.969	5.628	4.321
-Metabolic Diseases	-Digestive System	0	0	0	0
-Infectious Diseases	-Digestive System	1.818	1.074	3.101	1.242
Not Mapped	-Digestive System	18.29	11.35	29.59	13.08
-Not Mapped	-Digestive System	18.29	11.35	29.59	13.08
TOTAL	-Excretory System	252.7	366.9	187.8	355.2
MAPPED	-Excretory System	219.8	320.1	162.4	307.5
Genetic Information Processing	-Excretory System	63.74	104.5	42.91	113.6
-Transcription	-Excretory System	2.948	5.205	1.768	5.137
-Translation	-Excretory System	10.35	17.71	6.753	18.1
-Folding, Sorting and Degradation	-Excretory System	31.12	41.8	23.11	45.49
-DNA Maintenance	-Excretory System	6.309	7.417	5.552	7.387
-RNA Family	-Excretory System	0	0	0	0
Environmental Information Processing	-Excretory System	6.597	13.47	10.09	18.72
-Signal Transduction	-Excretory System	0.4039	0.5241	0.5896	0.7504
-Signaling Molecules and Interaction	-Excretory System	5.922	12.7	9.311	17.96
Cellular Processes	-Excretory System	87.17	95.06	71.12	78.06
-Crystallins	-Excretory System	0	0	0	0
-Stress Response	-Excretory System	0	0	0	0
-Vesicular Transport	-Excretory System	2.053	2.578	1.692	2.388
-Cytoskeleton	-Excretory System	74.46	72.89	63.08	58.01
-Cell Motility	-Excretory System	0	0	0	0
-Cell Growth and Death	-Excretory System	1.407	1.797	1.326	1.762
-Cell Communication	-Excretory System	8.297	14.86	4.51	14.04
Metabolism	-Excretory System	22.23	34.61	15.55	32.41
-Membrane Transport	-Excretory System	0.0115	0.01406	0.003075	0.01053
-Central Carbon Metabolism	-Excretory System	5.637	6.949	3.92	7.121
-Energy Metabolism	-Excretory System	1.137	1.456	0.9228	1.414
-Biosynthesis	-Excretory System	3.58	4.859	2.335	5.161
-Other Enzymes	-Excretory System	11.87	15.05	8.366	13.32
Organismal Systems	-Excretory System	9.722	11.12	7.546	12.84
-Immune System	-Excretory System	1.374	1.851	1.101	1.916
-Endocrine System	-Excretory System	0.2151	0.2275	0.2112	0.2103
-Circulatory System	-Excretory System	2.518	2.331	2.55	2.723
-Digestive System	-Excretory System	0.05354	0.04803	0.05319	0.03068
-Excretory System	-Excretory System	1	1	1	1
-Nervous System	-Excretory System	0.08389	0.1323	0.04846	0.09251
-Sensory System	-Excretory System	0	0	0	0
-Development	-Excretory System	0.2084	0.3675	0.1404	0.3782
-Environmental Adaptation	-Excretory System	0	0	0	0
Human Diseases	-Excretory System	19.39	29.03	13.34	29.21
-Cancers	-Excretory System	0.8447	1.087	0.9118	1.353
-Immune System Diseases	-Excretory System	0.9239	1.168	0.7191	1.351
-Neurodegenerative Diseases	-Excretory System	2.492	2.798	2	3.128
-Cardiovascular Diseases	-Excretory System	6.116	7.714	4.662	8.765
-Metabolic Diseases	-Excretory System	0	0	0	0
-Infectious Diseases	-Excretory System	4.982	6.391	4.065	6.505
Not Mapped	-Excretory System	32.9	46.87	25.42	47.72
-Not Mapped	-Excretory System	32.9	46.87	25.42	47.72
TOTAL	-Nervous System	107.6	104.3	99.97	96.51
MAPPED	-Nervous System	93.55	90.99	86.45	83.55
Genetic Information Processing	-Nervous System	19.49	21.12	16.77	21.18
-Transcription	-Nervous System	1.289	1.523	0.9605	1.455
-Translation	-Nervous System	4.444	5.14	3.641	5.259
-Folding, Sorting and Degradation	-Nervous System	12.05	12.78	10.74	12.36
-DNA Maintenance	-Nervous System	1.452	1.512	1.184	1.42
-RNA Family	-Nervous System	0	0	0	0
Environmental Information Processing	-Nervous System	6.776	8.962	4.637	7.792
-Signal Transduction	-Nervous System	0.3997	0.3492	0.3518	0.3548
-Signaling Molecules and Interaction	-Nervous System	6.272	8.429	4.12	7.281
Cellular Processes	-Nervous System	36.75	27.25	38.42	21.84
-Crystallins	-Nervous System	0	0	0	0
-Stress Response	-Nervous System	0	0	0	0
-Vesicular Transport	-Nervous System	1.216	0.9432	1.285	0.8986
-Cytoskeleton	-Nervous System	31.19	20.19	33.26	15.24
-Cell Motility	-Nervous System	0	0	0	0
-Cell Growth and Death	-Nervous System	0.0778	0.08061	0.07734	0.06619
-Cell Communication	-Nervous System	3.968	5.178	2.973	4.448
Metabolism	-Nervous System	8.601	9.038	7.306	8.237
-Membrane Transport	-Nervous System	0.007742	0.006151	0.00397	0.004231
-Central Carbon Metabolism	-Nervous System	1.634	1.866	1.261	1.699
-Energy Metabolism	-Nervous System	1.089	1.276	1.048	1.158
-Biosynthesis	-Nervous System	1.95	1.787	1.699	1.693
-Other Enzymes	-Nervous System	2.848	2.976	2.252	2.807
Organismal Systems	-Nervous System	5.955	5.834	5.158	5.804
-Immune System	-Nervous System	1.248	1.194	1.181	1.224
-Endocrine System	-Nervous System	0.115	0.09733	0.1207	0.1007
-Circulatory System	-Nervous System	1.81	1.764	1.345	1.97
-Digestive System	-Nervous System	0.06844	0.06441	0.05916	0.05448
-Excretory System	-Nervous System	0.05167	0.04487	0.04415	0.03757
-Nervous System	-Nervous System	1	1	1	1
-Sensory System	-Nervous System	0	0	0	0
-Development	-Nervous System	0.08369	0.1037	0.06656	0.1011
-Environmental Adaptation	-Nervous System	0	0	0	0
Human Diseases	-Nervous System	7.073	6.87	6.663	6.441
-Cancers	-Nervous System	0.2492	0.2092	0.2221	0.2199
-Immune System Diseases	-Nervous System	0.1359	0.1416	0.1052	0.133
-Neurodegenerative Diseases	-Nervous System	3.082	2.812	3.089	2.363
-Cardiovascular Diseases	-Nervous System	1.89	2.099	1.702	1.988
-Metabolic Diseases	-Nervous System	0	0	0	0
-Infectious Diseases	-Nervous System	1.189	1.163	1.107	1.161
Not Mapped	-Nervous System	14	13.32	13.53	12.97
-Not Mapped	-Nervous System	14	13.32	13.53	12.97
TOTAL	-Sensory System	15.08	11.3	20.38	9.563
MAPPED	-Sensory System	13.12	9.857	17.63	8.278
Genetic Information Processing	-Sensory System	2.666	2.232	3.374	1.993
-Transcription	-Sensory System	0.1782	0.1622	0.1932	0.1399
-Translation	-Sensory System	0.6414	0.559	0.7824	0.5049
-Folding, Sorting and Degradation	-Sensory System	1.648	1.351	2.16	1.215
-DNA Maintenance	-Sensory System	0.1987	0.1599	0.2382	0.1336
-RNA Family	-Sensory System	0	0	0	0
Environmental Information Processing	-Sensory System	1.066	1.244	1.258	1.125
-Signal Transduction	-Sensory System	0.05468	0.03691	0.07076	0.03338
-Signaling Molecules and Interaction	-Sensory System	1.011	1.207	1.187	1.091
Cellular Processes	-Sensory System	5.191	2.881	7.727	2.055
-Crystallins	-Sensory System	0	0	0	0
-Stress Response	-Sensory System	0	0	0	0
-Vesicular Transport	-Sensory System	0.1664	0.0997	0.2584	0.08454
-Cytoskeleton	-Sensory System	4.424	2.224	6.849	1.546
-Cell Motility	-Sensory System	0	0	0	0
-Cell Growth and Death	-Sensory System	0.01275	0.00955	0.02147	0.0064
-Cell Communication	-Sensory System	0.5873	0.5473	0.598	0.4185
Metabolism	-Sensory System	1.456	1.201	1.901	0.9741
-Membrane Transport	-Sensory System	0.005337	0.003743	0.006858	0.002133
-Central Carbon Metabolism	-Sensory System	0.4295	0.3712	0.5091	0.3147
-Energy Metabolism	-Sensory System	0.149	0.1349	0.2108	0.1089
-Biosynthesis	-Sensory System	0.2668	0.1889	0.3417	0.1617
-Other Enzymes	-Sensory System	0.6055	0.5021	0.8324	0.3867
Organismal Systems	-Sensory System	1.772	1.573	2.025	1.525
-Immune System	-Sensory System	0.2916	0.2042	0.4284	0.1758
-Endocrine System	-Sensory System	0.01573	0.01029	0.02427	0.009476
-Circulatory System	-Sensory System	0.2476	0.1865	0.2705	0.1854
-Digestive System	-Sensory System	0.009362	0.006809	0.0119	0.005201
-Excretory System	-Sensory System	0.007068	0.00478	0.00888	0.003598
-Nervous System	-Sensory System	0.1368	0.1057	0.2011	0.09408
-Sensory System	-Sensory System	1	1	1	1
-Development	-Sensory System	0.06318	0.05412	0.07869	0.05096
-Environmental Adaptation	-Sensory System	0	0	0	0
Human Diseases	-Sensory System	0.9676	0.7262	1.34	0.606
-Cancers	-Sensory System	0.03411	0.02881	0.05166	0.02772
-Immune System Diseases	-Sensory System	0.01859	0.01701	0.02115	0.01799
-Neurodegenerative Diseases	-Sensory System	0.4936	0.3355	0.7024	0.2565
-Cardiovascular Diseases	-Sensory System	0.2586	0.2219	0.3423	0.1945
-Metabolic Diseases	-Sensory System	0	0	0	0
-Infectious Diseases	-Sensory System	0.1627	0.123	0.2227	0.1093
Not Mapped	-Sensory System	1.963	1.443	2.758	1.285
-Not Mapped	-Sensory System	1.963	1.443	2.758	1.285
TOTAL	-Development	231.9	203.9	253.5	185.2
MAPPED	-Development	201.7	177.9	219.2	160.3
Genetic Information Processing	-Development	42.2	41.25	42.88	39.11
-Transcription	-Development	2.791	2.966	2.452	2.744
-Translation	-Development	9.844	10.24	9.386	9.908
-Folding, Sorting and Degradation	-Development	26.08	24.97	27.45	23.84
-DNA Maintenance	-Development	2.2	2.046	2.379	1.887
-RNA Family	-Development	0	0	0	0
Environmental Information Processing	-Development	5.5	8.773	8.201	10.21
-Signal Transduction	-Development	0.577	0.5167	0.6536	0.4715
-Signaling Molecules and Interaction	-Development	4.923	8.256	7.547	9.743
Cellular Processes	-Development	81.16	52.65	98.19	40.33
-Crystallins	-Development	0	0	0	0
-Stress Response	-Development	0	0	0	0
-Vesicular Transport	-Development	2.321	1.599	3.002	1.466
-Cytoskeleton	-Development	69.84	41.09	87.04	30.33
-Cell Motility	-Development	0	0	0	0
-Cell Growth and Death	-Development	0.2019	0.1765	0.2728	0.1256
-Cell Communication	-Development	6.962	7.67	5.302	6.241
Metabolism	-Development	17.56	16.29	17.48	14.85
-Membrane Transport	-Development	0.01743	0.01298	0.01088	0.009077
-Central Carbon Metabolism	-Development	2.063	1.917	2.034	1.819
-Energy Metabolism	-Development	1.086	1.063	0.9434	0.9483
-Biosynthesis	-Development	2.646	2.27	2.723	1.868
-Other Enzymes	-Development	8.606	7.674	8.865	7.251
Organismal Systems	-Development	7.965	6.817	8.383	6.728
-Immune System	-Development	0.4791	0.5106	0.4718	0.4895
-Endocrine System	-Development	0.2489	0.1901	0.3085	0.186
-Circulatory System	-Development	1.909	1.402	2.531	1.391
-Digestive System	-Development	0.02242	0.02671	0.0228	0.007837
-Excretory System	-Development	0.1119	0.08832	0.1128	0.0706
-Nervous System	-Development	0.1197	0.09666	0.1142	0.07902
-Sensory System	-Development	0	0	0	0
-Development	-Development	1	1	1	1
-Environmental Adaptation	-Development	0	0	0	0
Human Diseases	-Development	15.31	13.42	17.03	11.89
-Cancers	-Development	0.5049	0.4908	0.5934	0.4963
-Immune System Diseases	-Development	0.2943	0.3143	0.2688	0.3531
-Neurodegenerative Diseases	-Development	1.548	1.247	1.963	1.239
-Cardiovascular Diseases	-Development	4.093	4.1	4.349	3.608
-Metabolic Diseases	-Development	0	0	0	0
-Infectious Diseases	-Development	2.574	2.272	2.831	2.144
Not Mapped	-Development	30.19	26.05	34.31	24.88
-Not Mapped	-Development	30.19	26.05	34.31	24.88
TOTAL	-Environmental Adaptation	122.9	125.9	124	125.9
MAPPED	-Environmental Adaptation	106.9	109.8	107.3	109
Genetic Information Processing	-Environmental Adaptation	30.46	36.86	27.1	40.34
-Transcription	-Environmental Adaptation	1.479	1.841	1.191	1.877
-Translation	-Environmental Adaptation	5.104	6.242	4.52	6.887
-Folding, Sorting and Degradation	-Environmental Adaptation	13.92	15.64	13.53	16.25
-DNA Maintenance	-Environmental Adaptation	9.656	12.8	7.472	14.85
-RNA Family	-Environmental Adaptation	0	0	0	0
Environmental Information Processing	-Environmental Adaptation	7.782	10.88	5.782	10.25
-Signal Transduction	-Environmental Adaptation	0.5789	0.6478	0.6446	0.6722
-Signaling Molecules and Interaction	-Environmental Adaptation	7.204	10.23	5.138	9.573
Cellular Processes	-Environmental Adaptation	42.21	33.9	48.38	29.93
-Crystallins	-Environmental Adaptation	0	0	0	0
-Stress Response	-Environmental Adaptation	0	0	0	0
-Vesicular Transport	-Environmental Adaptation	1.675	1.43	1.92	1.483
-Cytoskeleton	-Environmental Adaptation	35.82	24.52	41.48	20.04
-Cell Motility	-Environmental Adaptation	0	0	0	0
-Cell Growth and Death	-Environmental Adaptation	0.08936	0.09789	0.09645	0.08703
-Cell Communication	-Environmental Adaptation	3.644	4.698	2.566	4.219
Metabolism	-Environmental Adaptation	9.113	9.878	8.417	9.977
-Membrane Transport	-Environmental Adaptation	0.008891	0.007469	0.004951	0.005562
-Central Carbon Metabolism	-Environmental Adaptation	1.877	2.266	1.573	2.234
-Energy Metabolism	-Environmental Adaptation	0.5636	0.7476	0.4543	0.7746
-Biosynthesis	-Environmental Adaptation	1.373	1.376	1.311	1.295
-Other Enzymes	-Environmental Adaptation	3.271	3.614	2.809	3.69
Organismal Systems	-Environmental Adaptation	4.132	4.133	4.337	4.521
-Immune System	-Environmental Adaptation	0.9131	1.039	0.981	1.31
-Endocrine System	-Environmental Adaptation	0.2751	0.2449	0.2871	0.2704
-Circulatory System	-Environmental Adaptation	0.9902	0.85	1.219	0.935
-Digestive System	-Environmental Adaptation	0.02982	0.03492	0.02933	0.03209
-Excretory System	-Environmental Adaptation	0.06353	0.05448	0.07272	0.0494
-Nervous System	-Environmental Adaptation	0.06211	0.0586	0.06184	0.0531
-Sensory System	-Environmental Adaptation	0	0	0	0
-Development	-Environmental Adaptation	0.09612	0.1259	0.08301	0.1329
-Environmental Adaptation	-Environmental Adaptation	1	1	1	1
Human Diseases	-Environmental Adaptation	9.089	9.793	9.614	9.225
-Cancers	-Environmental Adaptation	0.2619	0.254	0.277	0.2892
-Immune System Diseases	-Environmental Adaptation	0.1774	0.1719	0.1405	0.1749
-Neurodegenerative Diseases	-Environmental Adaptation	3.54	3.374	3.853	3.107
-Cardiovascular Diseases	-Environmental Adaptation	2.403	2.978	2.496	2.425
-Metabolic Diseases	-Environmental Adaptation	0	0	0	0
-Infectious Diseases	-Environmental Adaptation	2.026	2.245	2.065	2.286
Not Mapped	-Environmental Adaptation	16	16.08	16.79	16.92
-Not Mapped	-Environmental Adaptation	16	16.08	16.79	16.92
TOTAL	Human Diseases	5.445	4.277	6.996	4.028
MAPPED	Human Diseases	4.736	3.731	6.049	3.487
Genetic Information Processing	Human Diseases	1.016	0.8753	1.258	0.8689
-Transcription	Human Diseases	0.06553	0.06221	0.06767	0.05968
-Translation	Human Diseases	0.2354	0.2147	0.2741	0.2159
-Folding, Sorting and Degradation	Human Diseases	0.6635	0.5555	0.8504	0.5524
-DNA Maintenance	Human Diseases	0.05166	0.04291	0.06565	0.04104
-RNA Family	Human Diseases	0	0	0	0
Environmental Information Processing	Human Diseases	0.1176	0.184	0.2263	0.2222
-Signal Transduction	Human Diseases	0.005693	0.005069	0.007223	0.006519
-Signaling Molecules and Interaction	Human Diseases	0.09254	0.1732	0.207	0.2119
Cellular Processes	Human Diseases	1.905	1.104	2.715	0.8847
-Crystallins	Human Diseases	0	0	0	0
-Stress Response	Human Diseases	0	0	0	0
-Vesicular Transport	Human Diseases	0.05449	0.03355	0.08283	0.0319
-Cytoskeleton	Human Diseases	1.64	0.8706	2.419	0.6786
-Cell Motility	Human Diseases	0	0	0	0
-Cell Growth and Death	Human Diseases	0.008695	0.009084	0.008762	0.008768
-Cell Communication	Human Diseases	0.1562	0.1609	0.1347	0.1357
Metabolism	Human Diseases	0.4966	0.4056	0.6194	0.3576
-Membrane Transport	Human Diseases	0.0003502	0.0002448	0.0001525	0.0001934
-Central Carbon Metabolism	Human Diseases	0.04843	0.0402	0.05613	0.03957
-Energy Metabolism	Human Diseases	0.02571	0.0223	0.02834	0.02063
-Biosynthesis	Human Diseases	0.06565	0.04773	0.07799	0.04062
-Other Enzymes	Human Diseases	0.2503	0.2133	0.2552	0.202
Organismal Systems	Human Diseases	0.1885	0.1618	0.2313	0.1536
-Immune System	Human Diseases	0.01125	0.01071	0.01302	0.01065
-Endocrine System	Human Diseases	0.004866	0.003825	0.005602	0.003485
-Circulatory System	Human Diseases	0.05489	0.03725	0.08276	0.03699
-Digestive System	Human Diseases	0.0005263	0.0005603	0.000629	0.0001705
-Excretory System	Human Diseases	0.006181	0.005056	0.006607	0.004976
-Nervous System	Human Diseases	0.004082	0.003696	0.003152	0.003129
-Sensory System	Human Diseases	0	0	0	0
-Development	Human Diseases	0.005887	0.006246	0.006041	0.006169
-Environmental Adaptation	Human Diseases	0	0	0	0
Human Diseases	Human Diseases	1	1	1	1
-Cancers	Human Diseases	0.01456	0.01183	0.02142	0.01264
-Immune System Diseases	Human Diseases	0.01405	0.01277	0.01053	0.01277
-Neurodegenerative Diseases	Human Diseases	0.03634	0.02616	0.05416	0.02694
-Cardiovascular Diseases	Human Diseases	0.1406	0.1279	0.1391	0.1324
-Metabolic Diseases	Human Diseases	0	0	0	0
-Infectious Diseases	Human Diseases	0.1127	0.1075	0.1417	0.1078
Not Mapped	Human Diseases	0.7088	0.5464	0.9467	0.5411
-Not Mapped	Human Diseases	0.7088	0.5464	0.9467	0.5411
TOTAL	-Cancers	13.91	10.39	19.05	11.05
MAPPED	-Cancers	12.1	9.06	16.47	9.567
Genetic Information Processing	-Cancers	3.281	2.858	3.976	3.35
-Transcription	-Cancers	0.1645	0.148	0.182	0.1604
-Translation	-Cancers	0.6012	0.5298	0.7444	0.6298
-Folding, Sorting and Degradation	-Cancers	1.452	1.143	1.94	1.277
-DNA Maintenance	-Cancers	0.3746	0.3184	0.4498	0.3223
-RNA Family	-Cancers	0	0	0	0
Environmental Information Processing	-Cancers	0.2697	0.3683	0.5472	0.5253
-Signal Transduction	-Cancers	0.0276	0.02094	0.04204	0.02106
-Signaling Molecules and Interaction	-Cancers	0.2421	0.3473	0.5052	0.5043
Cellular Processes	-Cancers	4.873	2.728	7.334	2.47
-Crystallins	-Cancers	0	0	0	0
-Stress Response	-Cancers	0	0	0	0
-Vesicular Transport	-Cancers	0.1651	0.1001	0.265	0.1108
-Cytoskeleton	-Cancers	4.045	2.029	6.323	1.768
-Cell Motility	-Cancers	0	0	0	0
-Cell Growth and Death	-Cancers	0.1276	0.09925	0.1886	0.1101
-Cell Communication	-Cancers	0.5353	0.4995	0.5577	0.4806
Metabolism	-Cancers	1.439	1.176	1.917	1.168
-Membrane Transport	-Cancers	0.0006329	0.0003981	0.0003119	0.0003276
-Central Carbon Metabolism	-Cancers	0.5143	0.4292	0.5257	0.4353
-Energy Metabolism	-Cancers	0.09476	0.07176	0.1263	0.07617
-Biosynthesis	-Cancers	0.1707	0.1329	0.1976	0.1515
-Other Enzymes	-Cancers	0.6591	0.5414	0.9154	0.5043
Organismal Systems	-Cancers	0.4279	0.3042	0.6553	0.3603
-Immune System	-Cancers	0.2463	0.1806	0.3851	0.2198
-Endocrine System	-Cancers	0.008794	0.00622	0.01146	0.005902
-Circulatory System	-Cancers	0.103	0.06374	0.1756	0.07644
-Digestive System	-Cancers	0.007582	0.006898	0.007436	0.008184
-Excretory System	-Cancers	0.04089	0.02735	0.05426	0.02807
-Nervous System	-Cancers	0.01045	0.009075	0.009051	0.0105
-Sensory System	-Cancers	0	0	0	0
-Development	-Cancers	0.01064	0.01016	0.01235	0.01139
-Environmental Adaptation	-Cancers	0	0	0	0
Human Diseases	-Cancers	1.807	1.626	2.045	1.693
-Cancers	-Cancers	1	1	1	1
-Immune System Diseases	-Cancers	0.04307	0.03622	0.04047	0.03968
-Neurodegenerative Diseases	-Cancers	0.1754	0.0916	0.2925	0.09613
-Cardiovascular Diseases	-Cancers	0.3629	0.3106	0.3953	0.3614
-Metabolic Diseases	-Cancers	0	0	0	0
-Infectious Diseases	-Cancers	0.2037	0.1748	0.2898	0.1826
Not Mapped	-Cancers	1.811	1.327	2.578	1.485
-Not Mapped	-Cancers	1.811	1.327	2.578	1.485
TOTAL	-Immune System Diseases	179.4	149.9	261.2	145.9
MAPPED	-Immune System Diseases	156	130.7	225.9	126.3
Genetic Information Processing	-Immune System Diseases	28.82	26.18	41.16	27.09
-Transcription	-Immune System Diseases	2.093	2.126	2.459	2.11
-Translation	-Immune System Diseases	7.346	7.235	9.391	7.435
-Folding, Sorting and Degradation	-Immune System Diseases	17.27	15.16	25.86	15.9
-DNA Maintenance	-Immune System Diseases	1.535	1.266	2.323	1.206
-RNA Family	-Immune System Diseases	0	0	0	0
Environmental Information Processing	-Immune System Diseases	4.674	7.631	9.321	9.892
-Signal Transduction	-Immune System Diseases	0.4052	0.3971	0.6861	0.4567
-Signaling Molecules and Interaction	-Immune System Diseases	3.677	7.182	8.578	9.436
Cellular Processes	-Immune System Diseases	61.88	38.83	98.91	32.07
-Crystallins	-Immune System Diseases	0	0	0	0
-Stress Response	-Immune System Diseases	0	0	0	0
-Vesicular Transport	-Immune System Diseases	1.457	1.053	2.353	0.9808
-Cytoskeleton	-Immune System Diseases	52.86	29.77	87.72	23.83
-Cell Motility	-Immune System Diseases	0	0	0	0
-Cell Growth and Death	-Immune System Diseases	0.5036	0.5615	0.6865	0.3557
-Cell Communication	-Immune System Diseases	2.905	3.126	3.267	2.935
Metabolism	-Immune System Diseases	15.78	14.14	21.62	13.31
-Membrane Transport	-Immune System Diseases	0.008163	0.005745	0.004277	0.004326
-Central Carbon Metabolism	-Immune System Diseases	1.841	1.667	2.312	1.762
-Energy Metabolism	-Immune System Diseases	0.8074	0.5948	1.167	0.5809
-Biosynthesis	-Immune System Diseases	2.495	1.98	3.212	1.809
