Numerator	Denominator	hsa Krizhanovsky 2013 Normal	hsa Krizhanovsky 2013 Senescent	hsa Krizhanovsky 2013 Normal a	hsa Krizhanovsky 2013 Senescent a
-Environmental Adaptation	-Endocrine System	0.06423	0.08855	0.06532	0.07586
Human Diseases	-Endocrine System	36.17	44.01	33.48	39.82
-Cancers	-Endocrine System	2.013	2.216	2.017	2.308
-Immune System Diseases	-Endocrine System	0.9949	1.339	0.8425	1.26
-Neurodegenerative Diseases	-Endocrine System	11.86	12.74	12.94	11.45
-Cardiovascular Diseases	-Endocrine System	12.37	16.88	9.658	15.24
-Metabolic Diseases	-Endocrine System	0	0	0	0
-Infectious Diseases	-Endocrine System	9.148	10.92	8.992	10.68
Not Mapped	-Endocrine System	56	63.4	56.67	62.82
-Not Mapped	-Endocrine System	56	63.4	56.67	62.82
TOTAL	-Circulatory System	93.17	108	78.15	98.15
MAPPED	-Circulatory System	81.04	94.21	67.58	84.97
Genetic Information Processing	-Circulatory System	14.58	18.87	14.4	18.15
-Transcription	-Circulatory System	1.111	1.559	0.7524	1.448
-Translation	-Circulatory System	3.896	5.355	2.893	5.184
-Folding, Sorting and Degradation	-Circulatory System	8.739	10.75	7.987	10.56
-DNA Maintenance	-Circulatory System	1.697	2.231	1.209	2.067
-RNA Family	-Circulatory System	0	0	0	0
Environmental Information Processing	-Circulatory System	3.38	5.777	3.116	6.873
-Signal Transduction	-Circulatory System	0.268	0.3285	0.2616	0.2733
-Signaling Molecules and Interaction	-Circulatory System	3.128	5.449	2.876	6.565
Cellular Processes	-Circulatory System	34.16	29.65	31.23	23.37
-Crystallins	-Circulatory System	0	0	0	0
-Stress Response	-Circulatory System	0	0	0	0
-Vesicular Transport	-Circulatory System	0.977	0.9007	0.9696	0.8424
-Cytoskeleton	-Circulatory System	29.4	23.38	27.83	17.92
-Cell Motility	-Circulatory System	0	0	0	0
-Cell Growth and Death	-Circulatory System	0.8263	1.005	0.7621	0.9598
-Cell Communication	-Circulatory System	2.453	3.524	1.769	3.247
Metabolism	-Circulatory System	8.903	10.89	7.028	9.444
-Membrane Transport	-Circulatory System	0.007565	0.01047	0.006122	0.01052
-Central Carbon Metabolism	-Circulatory System	1.735	1.991	1.537	1.698
-Energy Metabolism	-Circulatory System	0.5692	0.7233	0.4072	0.5877
-Biosynthesis	-Circulatory System	1.251	1.459	1.059	1.282
-Other Enzymes	-Circulatory System	4.509	5.473	3.404	5.212
Organismal Systems	-Circulatory System	3.398	4.345	3.102	4.057
-Immune System	-Circulatory System	0.9221	1.095	0.8049	0.9485
-Endocrine System	-Circulatory System	0.1194	0.1043	0.1504	0.1
-Circulatory System	-Circulatory System	1	1	1	1
-Digestive System	-Circulatory System	0.03111	0.03651	0.02407	0.03433
-Excretory System	-Circulatory System	0.1374	0.1281	0.1247	0.1019
-Nervous System	-Circulatory System	0.08447	0.09925	0.05153	0.08531
-Sensory System	-Circulatory System	0	0	0	0
-Development	-Circulatory System	0.07284	0.1066	0.06438	0.1025
-Environmental Adaptation	-Circulatory System	0.006266	0.005965	0.004749	0.004846
Human Diseases	-Circulatory System	8.462	10.94	6.117	9.867
-Cancers	-Circulatory System	0.2645	0.35	0.2588	0.3567
-Immune System Diseases	-Circulatory System	0.303	0.4171	0.1985	0.3645
-Neurodegenerative Diseases	-Circulatory System	1.537	1.437	1.665	1.145
-Cardiovascular Diseases	-Circulatory System	2.521	3.451	1.6	2.644
-Metabolic Diseases	-Circulatory System	0	0	0	0
-Infectious Diseases	-Circulatory System	1.856	2.231	1.65	2.014
Not Mapped	-Circulatory System	12.13	13.79	10.58	13.19
-Not Mapped	-Circulatory System	12.13	13.79	10.58	13.19
TOTAL	-Digestive System	1835	1660	2562	1839
MAPPED	-Digestive System	1596	1448	2216	1592
Genetic Information Processing	-Digestive System	432.8	414.5	534.6	577.9
-Transcription	-Digestive System	21.69	23.82	24.48	26.91
-Translation	-Digestive System	79.3	82.11	100.1	97.08
-Folding, Sorting and Degradation	-Digestive System	191.5	198.4	260.9	251.3
-DNA Maintenance	-Digestive System	54.54	68.49	53.18	54.38
-RNA Family	-Digestive System	0	0	0	0
Environmental Information Processing	-Digestive System	98.29	164.8	105.7	202.5
-Signal Transduction	-Digestive System	8.563	7.169	12.3	8.498
-Signaling Molecules and Interaction	-Digestive System	89.72	147.7	99.76	194
Cellular Processes	-Digestive System	642.7	423.1	986.4	397
-Crystallins	-Digestive System	0	0	0	0
-Stress Response	-Digestive System	0	0	0	0
-Vesicular Transport	-Digestive System	21.78	14.64	35.64	16.26
-Cytoskeleton	-Digestive System	533.5	326.6	850.4	297.2
-Cell Motility	-Digestive System	0	0	0	0
-Cell Growth and Death	-Digestive System	16.82	14.39	25.37	18.4
-Cell Communication	-Digestive System	62.73	73.32	50.29	73.82
Metabolism	-Digestive System	189.9	176.4	257.8	187.3
-Membrane Transport	-Digestive System	0.4936	0.4431	0.3629	0.4102
-Central Carbon Metabolism	-Digestive System	45.88	54.52	42.78	55.84
-Energy Metabolism	-Digestive System	15.92	15.07	16.99	16.35
-Biosynthesis	-Digestive System	28.49	27.75	28.72	31.09
-Other Enzymes	-Digestive System	86.93	78.48	123.1	86.3
Organismal Systems	-Digestive System	80.47	76.64	101.4	85.42
-Immune System	-Digestive System	28.98	29.75	31.52	33.81
-Endocrine System	-Digestive System	2.358	2.055	3.134	2.418
-Circulatory System	-Digestive System	26.44	24.34	23.62	26.32
-Digestive System	-Digestive System	1	1	1	1
-Excretory System	-Digestive System	5.286	3.886	5.486	3.43
-Nervous System	-Digestive System	2.206	1.875	3.741	2.438
-Sensory System	-Digestive System	0	0	0	0
-Development	-Digestive System	2.775	3.527	2.727	3.88
-Environmental Adaptation	-Digestive System	0.1079	0.09118	0.1041	0.09044
Human Diseases	-Digestive System	238.4	235.8	275	206.9
-Cancers	-Digestive System	8.783	8.521	9.74	10.39
-Immune System Diseases	-Digestive System	7.882	9.512	5.756	10.62
-Neurodegenerative Diseases	-Digestive System	42.49	36.79	49.92	28.76
-Cardiovascular Diseases	-Digestive System	47.87	48.49	53.17	56.85
-Metabolic Diseases	-Digestive System	0	0	0	0
-Infectious Diseases	-Digestive System	30.07	31.35	38.98	39.83
Not Mapped	-Digestive System	238.8	212	346.7	247
-Not Mapped	-Digestive System	238.8	212	346.7	247
TOTAL	-Excretory System	665	739.4	591.6	725
MAPPED	-Excretory System	578.4	644.9	511.6	627.6
Genetic Information Processing	-Excretory System	122	151.3	106.4	163.7
-Transcription	-Excretory System	8.004	10.75	5.722	10.74
-Translation	-Excretory System	28.76	37.11	23.18	38.85
-Folding, Sorting and Degradation	-Excretory System	68.89	96.01	71.91	99.42
-DNA Maintenance	-Excretory System	19.32	33.45	14.08	37.15
-RNA Family	-Excretory System	0	0	0	0
Environmental Information Processing	-Excretory System	17.57	38.52	23.1	44.87
-Signal Transduction	-Excretory System	2.778	2.678	2.607	2.683
-Signaling Molecules and Interaction	-Excretory System	16.04	36.67	20.05	41.76
Cellular Processes	-Excretory System	232.7	190.9	229.5	159.2
-Crystallins	-Excretory System	0	0	0	0
-Stress Response	-Excretory System	0	0	0	0
-Vesicular Transport	-Excretory System	6.655	5.798	7.317	6.015
-Cytoskeleton	-Excretory System	200.3	150.5	204.5	122.1
-Cell Motility	-Excretory System	0	0	0	0
-Cell Growth and Death	-Excretory System	3.386	3.845	4.298	4.331
-Cell Communication	-Excretory System	15.91	22.23	10.51	23.22
Metabolism	-Excretory System	60.65	70.12	52.38	64.36
-Membrane Transport	-Excretory System	0.06342	0.099	0.06809	0.1126
-Central Carbon Metabolism	-Excretory System	12.32	15.69	10.62	15.51
-Energy Metabolism	-Excretory System	3.14	3.855	2.397	3.712
-Biosynthesis	-Excretory System	8.018	8.251	6.595	7.311
-Other Enzymes	-Excretory System	27.73	30.55	27.29	34.74
Organismal Systems	-Excretory System	22.72	23.24	19.56	26.87
-Immune System	-Excretory System	6.024	8.448	6.585	7.983
-Endocrine System	-Excretory System	0.9726	0.9674	1.045	1.097
-Circulatory System	-Excretory System	6.812	6.438	7.349	6.815
-Digestive System	-Excretory System	0.1854	0.2522	0.1371	0.2417
-Excretory System	-Excretory System	1	1	1	1
-Nervous System	-Excretory System	0.4986	0.6389	0.2665	0.5632
-Sensory System	-Excretory System	0	0	0	0
-Development	-Excretory System	0.6662	0.9986	0.5855	1.221
-Environmental Adaptation	-Excretory System	0.06783	0.06545	0.05319	0.07753
Human Diseases	-Excretory System	70.95	103.4	77.99	119.6
-Cancers	-Excretory System	1.778	2.115	2.075	2.621
-Immune System Diseases	-Excretory System	1.409	2.448	0.8802	2.434
-Neurodegenerative Diseases	-Excretory System	11.54	11.15	14.64	10.89
-Cardiovascular Diseases	-Excretory System	17.17	22.1	11.76	23.83
-Metabolic Diseases	-Excretory System	0	0	0	0
-Infectious Diseases	-Excretory System	10.11	12.35	14.8	16.42
Not Mapped	-Excretory System	86.57	94.44	80.05	97.39
-Not Mapped	-Excretory System	86.57	94.44	80.05	97.39
TOTAL	-Nervous System	1108	1145	968.2	1053
MAPPED	-Nervous System	963.3	998.4	837.2	911.2
Genetic Information Processing	-Nervous System	172.7	211.7	146.4	210.9
-Transcription	-Nervous System	13.16	16.31	9.321	15.27
-Translation	-Nervous System	46.84	58.08	36.84	59.98
-Folding, Sorting and Degradation	-Nervous System	103.5	122.6	91.99	121.6
-DNA Maintenance	-Nervous System	11.26	12.14	9.58	13.12
-RNA Family	-Nervous System	0	0	0	0
Environmental Information Processing	-Nervous System	31.63	49.78	60.46	71
-Signal Transduction	-Nervous System	2.942	2.932	2.964	2.936
-Signaling Molecules and Interaction	-Nervous System	28.31	46.85	55.81	67.72
Cellular Processes	-Nervous System	457.3	309.3	420.9	289.1
-Crystallins	-Nervous System	0	0	0	0
-Stress Response	-Nervous System	0	0	0	0
-Vesicular Transport	-Nervous System	13.35	9.075	13.94	10.19
-Cytoskeleton	-Nervous System	386.9	262.7	385.9	227.2
-Cell Motility	-Nervous System	0	0	0	0
-Cell Growth and Death	-Nervous System	10.08	10.64	9.515	10.48
-Cell Communication	-Nervous System	35.89	43.52	24.25	43.38
Metabolism	-Nervous System	112.9	109.7	94.34	111.2
-Membrane Transport	-Nervous System	0.1003	0.08923	0.06346	0.1011
-Central Carbon Metabolism	-Nervous System	19.7	25.9	17.81	26.38
-Energy Metabolism	-Nervous System	6.791	7.908	6.481	7.254
-Biosynthesis	-Nervous System	15.35	14.64	13.12	14.43
-Other Enzymes	-Nervous System	63.05	59.66	66.23	52.16
Organismal Systems	-Nervous System	39.41	37.66	35.11	39.04
-Immune System	-Nervous System	12.11	13.69	11.62	14.54
-Endocrine System	-Nervous System	1.365	1.238	1.379	1.382
-Circulatory System	-Nervous System	9.848	8.522	12.39	9.605
-Digestive System	-Nervous System	0.3088	0.3448	0.2311	0.3097
-Excretory System	-Nervous System	1.094	1.137	1.106	0.9844
-Nervous System	-Nervous System	1	1	1	1
-Sensory System	-Nervous System	0	0	0	0
-Development	-Nervous System	0.8568	1.119	0.6303	1.085
-Environmental Adaptation	-Nervous System	0.07418	0.06803	0.05884	0.05681
Human Diseases	-Nervous System	117.3	136	94.35	136.9
-Cancers	-Nervous System	4.218	5.077	5.753	5.984
-Immune System Diseases	-Nervous System	4.12	3.991	3.557	3.779
-Neurodegenerative Diseases	-Nervous System	16.78	10.09	17.19	9.156
-Cardiovascular Diseases	-Nervous System	30.05	34.23	22.31	34.42
-Metabolic Diseases	-Nervous System	0	0	0	0
-Infectious Diseases	-Nervous System	21.97	26.3	32.02	24.05
Not Mapped	-Nervous System	144.2	146.2	131	141.4
-Not Mapped	-Nervous System	144.2	146.2	131	141.4
TOTAL	-Sensory System	Inf	Inf	Inf	Inf
MAPPED	-Sensory System	Inf	Inf	Inf	Inf
Genetic Information Processing	-Sensory System	Inf	Inf	Inf	Inf
-Transcription	-Sensory System	Inf	Inf	Inf	Inf
-Translation	-Sensory System	Inf	Inf	Inf	Inf
-Folding, Sorting and Degradation	-Sensory System	Inf	Inf	Inf	Inf
-DNA Maintenance	-Sensory System	Inf	Inf	Inf	Inf
-RNA Family	-Sensory System	NaN	NaN	NaN	NaN
Environmental Information Processing	-Sensory System	Inf	Inf	Inf	Inf
-Signal Transduction	-Sensory System	Inf	Inf	Inf	Inf
-Signaling Molecules and Interaction	-Sensory System	Inf	Inf	Inf	Inf
Cellular Processes	-Sensory System	Inf	Inf	Inf	Inf
-Crystallins	-Sensory System	NaN	NaN	NaN	NaN
-Stress Response	-Sensory System	NaN	NaN	NaN	NaN
-Vesicular Transport	-Sensory System	Inf	Inf	Inf	Inf
-Cytoskeleton	-Sensory System	Inf	Inf	Inf	Inf
-Cell Motility	-Sensory System	NaN	NaN	NaN	NaN
-Cell Growth and Death	-Sensory System	Inf	Inf	Inf	Inf
-Cell Communication	-Sensory System	Inf	Inf	Inf	Inf
Metabolism	-Sensory System	Inf	Inf	Inf	Inf
-Membrane Transport	-Sensory System	Inf	Inf	Inf	Inf
-Central Carbon Metabolism	-Sensory System	Inf	Inf	Inf	Inf
-Energy Metabolism	-Sensory System	Inf	Inf	Inf	Inf
-Biosynthesis	-Sensory System	Inf	Inf	Inf	Inf
-Other Enzymes	-Sensory System	Inf	Inf	Inf	Inf
Organismal Systems	-Sensory System	Inf	Inf	Inf	Inf
-Immune System	-Sensory System	Inf	Inf	Inf	Inf
-Endocrine System	-Sensory System	Inf	Inf	Inf	Inf
-Circulatory System	-Sensory System	Inf	Inf	Inf	Inf
-Digestive System	-Sensory System	Inf	Inf	Inf	Inf
-Excretory System	-Sensory System	Inf	Inf	Inf	Inf
-Nervous System	-Sensory System	Inf	Inf	Inf	Inf
-Sensory System	-Sensory System	NaN	NaN	NaN	NaN
-Development	-Sensory System	Inf	Inf	Inf	Inf
-Environmental Adaptation	-Sensory System	Inf	Inf	Inf	Inf
Human Diseases	-Sensory System	Inf	Inf	Inf	Inf
-Cancers	-Sensory System	Inf	Inf	Inf	Inf
-Immune System Diseases	-Sensory System	Inf	Inf	Inf	Inf
-Neurodegenerative Diseases	-Sensory System	Inf	Inf	Inf	Inf
-Cardiovascular Diseases	-Sensory System	Inf	Inf	Inf	Inf
-Metabolic Diseases	-Sensory System	Inf	Inf	Inf	Inf
-Infectious Diseases	-Sensory System	Inf	Inf	Inf	Inf
Not Mapped	-Sensory System	Inf	Inf	Inf	Inf
-Not Mapped	-Sensory System	Inf	Inf	Inf	Inf
TOTAL	-Development	1212	998.3	1338	939.3
MAPPED	-Development	1055	870.8	1157	813.1
Genetic Information Processing	-Development	202.6	178.7	223.7	178.6
-Transcription	-Development	14.14	14.16	12.59	13.58
-Translation	-Development	49.65	48.19	48.09	47.86
-Folding, Sorting and Degradation	-Development	120.8	100.8	130.2	103
-DNA Maintenance	-Development	18.24	15.41	16.55	15.47
-RNA Family	-Development	0	0	0	0
Environmental Information Processing	-Development	25.35	36.25	39.45	46.12
-Signal Transduction	-Development	2.593	2.062	3.403	1.849
-Signaling Molecules and Interaction	-Development	19.28	32.43	34.25	43.31
Cellular Processes	-Development	418.2	268.5	506.5	216.8
-Crystallins	-Development	0	0	0	0
-Stress Response	-Development	0	0	0	0
-Vesicular Transport	-Development	10.73	7.306	12.78	7.353
-Cytoskeleton	-Development	357.2	198.3	449.2	153.4
-Cell Motility	-Development	0	0	0	0
-Cell Growth and Death	-Development	8.456	7.57	9.401	7.541
-Cell Communication	-Development	26.59	29.27	20.26	26.38
Metabolism	-Development	102.8	87.16	109.8	81.48
-Membrane Transport	-Development	0.08447	0.05931	0.05965	0.04185
-Central Carbon Metabolism	-Development	19.53	17.99	18.95	16.81
-Energy Metabolism	-Development	5.457	4.273	6.572	4.214
-Biosynthesis	-Development	16.04	13.08	16	12.55
-Other Enzymes	-Development	34.23	29.64	33.83	27.77
Organismal Systems	-Development	33.48	29.07	37.17	29.93
-Immune System	-Development	10.44	8.892	11.56	8.805
-Endocrine System	-Development	0.8499	0.6124	1.149	0.6232
-Circulatory System	-Development	9.675	6.275	14.22	6.71
-Digestive System	-Development	0.2839	0.1898	0.3113	0.2279
-Excretory System	-Development	1.277	0.9349	1.478	0.7497
-Nervous System	-Development	0.9824	0.8222	0.7326	0.8322
-Sensory System	-Development	0	0	0	0
-Development	-Development	1	1	1	1
-Environmental Adaptation	-Development	0.08658	0.05593	0.09335	0.04727
Human Diseases	-Development	93.03	83.02	95.04	74.69
-Cancers	-Development	2.663	2.288	3.337	2.436
-Immune System Diseases	-Development	1.846	1.365	1.692	1.316
-Neurodegenerative Diseases	-Development	12.07	7.613	15.54	8.272
-Cardiovascular Diseases	-Development	26.97	25.22	29.05	19.66
-Metabolic Diseases	-Development	0	0	0	0
-Infectious Diseases	-Development	19.14	17.21	23.46	16.03
Not Mapped	-Development	157.9	127.5	181	126.2
-Not Mapped	-Development	157.9	127.5	181	126.2
TOTAL	-Environmental Adaptation	6936	5606	6362	4582
MAPPED	-Environmental Adaptation	6033	4890	5501	3966
Genetic Information Processing	-Environmental Adaptation	1749	1630	1453	1466
-Transcription	-Environmental Adaptation	80.91	79.51	59.87	66.26
-Translation	-Environmental Adaptation	284	270.6	228.7	233.5
-Folding, Sorting and Degradation	-Environmental Adaptation	854.1	726.9	782.6	637.4
-DNA Maintenance	-Environmental Adaptation	196.7	257.5	192.3	284.1
-RNA Family	-Environmental Adaptation	0	0	0	0
Environmental Information Processing	-Environmental Adaptation	482.1	588.4	405.2	513.5
-Signal Transduction	-Environmental Adaptation	42.21	28.18	49.01	21.55
-Signaling Molecules and Interaction	-Environmental Adaptation	440.1	560.2	353.1	491.9
Cellular Processes	-Environmental Adaptation	2393	1480	2409	1042
-Crystallins	-Environmental Adaptation	0	0	0	0
-Stress Response	-Environmental Adaptation	0	0	0	0
-Vesicular Transport	-Environmental Adaptation	58.89	39.39	65.87	32.89
-Cytoskeleton	-Environmental Adaptation	2044	1247	2136	857.7
-Cell Motility	-Environmental Adaptation	0	0	0	0
-Cell Growth and Death	-Environmental Adaptation	46.39	39.98	48.45	33.73
-Cell Communication	-Environmental Adaptation	227.7	244.1	152.8	181.1
Metabolism	-Environmental Adaptation	610.2	528.7	526.5	418
-Membrane Transport	-Environmental Adaptation	1.833	1.465	1.646	0.89
-Central Carbon Metabolism	-Environmental Adaptation	154.7	143.2	132.8	114.2
-Energy Metabolism	-Environmental Adaptation	33.48	39.31	31.25	32.21
-Biosynthesis	-Environmental Adaptation	98.25	85.85	79.08	66.56
-Other Enzymes	-Environmental Adaptation	325.7	277.3	283.3	218.9
Organismal Systems	-Environmental Adaptation	266.8	224.3	255.6	185.8
-Immune System	-Environmental Adaptation	120.6	129.1	107.4	103
-Endocrine System	-Environmental Adaptation	9.914	10.41	12.31	9.461
-Circulatory System	-Environmental Adaptation	99.7	81.17	86.35	76.46
-Digestive System	-Environmental Adaptation	4.906	5.068	4.231	5.451
-Excretory System	-Environmental Adaptation	13.7	10.4	11.27	7.789
-Nervous System	-Environmental Adaptation	4.93	3.851	5.445	3.232
-Sensory System	-Environmental Adaptation	0.006331	0.005346	0.002134	0.002292
-Development	-Environmental Adaptation	5.721	5.615	5.153	4.878
-Environmental Adaptation	-Environmental Adaptation	1	1	1	1
Human Diseases	-Environmental Adaptation	532.2	466.2	452	376.8
-Cancers	-Environmental Adaptation	33.76	46.42	41.7	58.94
-Immune System Diseases	-Environmental Adaptation	18.4	27.4	17.08	31.4
-Neurodegenerative Diseases	-Environmental Adaptation	168.4	130.4	173.9	98.1
-Cardiovascular Diseases	-Environmental Adaptation	199.4	190.6	157.9	144.2
-Metabolic Diseases	-Environmental Adaptation	0.5204	0.5444	0.5025	0.5932
-Infectious Diseases	-Environmental Adaptation	147.5	123.3	137.7	101
Not Mapped	-Environmental Adaptation	903	716	860.8	615.5
-Not Mapped	-Environmental Adaptation	903	716	860.8	615.5
TOTAL	Human Diseases	11.01	9.876	11.33	9.811
MAPPED	Human Diseases	9.576	8.615	9.795	8.493
Genetic Information Processing	Human Diseases	1.815	1.757	1.944	1.978
-Transcription	Human Diseases	0.1332	0.1452	0.109	0.1474
-Translation	Human Diseases	0.4604	0.4916	0.4271	0.5325
-Folding, Sorting and Degradation	Human Diseases	0.971	0.9398	1.079	1.052
-DNA Maintenance	Human Diseases	0.2053	0.2202	0.1777	0.2205
-RNA Family	Human Diseases	0	0	0	0
Environmental Information Processing	Human Diseases	0.7516	1.01	0.5487	1.032
-Signal Transduction	Human Diseases	0.02901	0.02969	0.03343	0.03386
-Signaling Molecules and Interaction	Human Diseases	0.7009	0.9497	0.4668	0.9644
Cellular Processes	Human Diseases	4.107	3.135	4.88	3.053
-Crystallins	Human Diseases	0	0	0	0
-Stress Response	Human Diseases	0	0	0	0
-Vesicular Transport	Human Diseases	0.1214	0.08579	0.1617	0.08646
-Cytoskeleton	Human Diseases	3.729	2.389	4.473	2.019
-Cell Motility	Human Diseases	0	0	0	0
-Cell Growth and Death	Human Diseases	0.0715	0.06249	0.09224	0.06499
-Cell Communication	Human Diseases	0.306	0.3324	0.2727	0.3016
Metabolism	Human Diseases	1.003	1.009	0.9668	1.051
-Membrane Transport	Human Diseases	0.0008939	0.0009575	0.001001	0.0008442
-Central Carbon Metabolism	Human Diseases	0.2845	0.2779	0.2801	0.271
-Energy Metabolism	Human Diseases	0.06073	0.07634	0.06177	0.08045
-Biosynthesis	Human Diseases	0.151	0.1405	0.1378	0.1281
-Other Enzymes	Human Diseases	0.4912	0.475	0.4567	0.4161
Organismal Systems	Human Diseases	0.4298	0.4041	0.4259	0.4011
-Immune System	Human Diseases	0.1395	0.1346	0.1403	0.142
-Endocrine System	Human Diseases	0.02676	0.02171	0.02705	0.02257
-Circulatory System	Human Diseases	0.1089	0.0868	0.1436	0.09957
-Digestive System	Human Diseases	0.003281	0.003566	0.003051	0.003479
-Excretory System	Human Diseases	0.009814	0.008361	0.01225	0.007519
-Nervous System	Human Diseases	0.007563	0.006887	0.006647	0.0062
-Sensory System	Human Diseases	0	0	0	0
-Development	Human Diseases	0.009352	0.01168	0.008287	0.01295
-Environmental Adaptation	Human Diseases	0.001044	0.0008549	0.0009242	0.0007761
Human Diseases	Human Diseases	1	1	1	1
-Cancers	Human Diseases	0.03525	0.03968	0.03824	0.0437
-Immune System Diseases	Human Diseases	0.02516	0.02389	0.02016	0.02343
-Neurodegenerative Diseases	Human Diseases	0.1516	0.09327	0.1892	0.1071
-Cardiovascular Diseases	Human Diseases	0.2522	0.2947	0.2365	0.2633
-Metabolic Diseases	Human Diseases	0	0	0	0
-Infectious Diseases	Human Diseases	0.2229	0.222	0.2398	0.247
Not Mapped	Human Diseases	1.433	1.261	1.533	1.318
-Not Mapped	Human Diseases	1.433	1.261	1.533	1.318
TOTAL	-Cancers	373.9	361.7	308	318.6
MAPPED	-Cancers	325.2	315.5	266.3	275.8
Genetic Information Processing	-Cancers	69.78	74.01	55.37	68.73
-Transcription	-Cancers	4.5	5.261	2.979	4.721
-Translation	-Cancers	16.17	17.74	12.07	16.85
-Folding, Sorting and Degradation	-Cancers	45.57	46.89	37.43	43.69
-DNA Maintenance	-Cancers	5.816	5.548	4.612	4.821
-RNA Family	-Cancers	0	0	0	0
Environmental Information Processing	-Cancers	8.867	15.56	11.13	17.57
-Signal Transduction	-Cancers	1.294	1.126	1.37	0.9867
-Signaling Molecules and Interaction	-Cancers	7.745	14.17	9.664	16.76
Cellular Processes	-Cancers	130.8	93.39	119.5	69.98
-Crystallins	-Cancers	0	0	0	0
-Stress Response	-Cancers	0	0	0	0
-Vesicular Transport	-Cancers	3.742	2.837	3.646	2.523
-Cytoskeleton	-Cancers	112.6	73.62	106.5	53.68
-Cell Motility	-Cancers	0	0	0	0
-Cell Growth and Death	-Cancers	0.5559	0.4637	0.7454	0.5046
-Cell Communication	-Cancers	10.68	12.79	6.44	10.74
Metabolism	-Cancers	30.96	31.35	25.99	25.82
-Membrane Transport	-Cancers	0.02811	0.02302	0.01574	0.01562
-Central Carbon Metabolism	-Cancers	4.767	5.72	4.299	5.228
-Energy Metabolism	-Cancers	1.612	1.886	1.127	1.631
-Biosynthesis	-Cancers	4.509	4.036	3.433	3.213
-Other Enzymes	-Cancers	11.43	12.95	10.14	10.02
Organismal Systems	-Cancers	12.94	12.47	10.18	12.15
-Immune System	-Cancers	3.486	3.492	3.433	3.614
-Endocrine System	-Cancers	0.4611	0.3571	0.4699	0.3419
-Circulatory System	-Cancers	3.428	2.537	3.826	2.427
-Digestive System	-Cancers	0.1066	0.08264	0.08783	0.09221
-Excretory System	-Cancers	0.222	0.2145	0.2625	0.1708
-Nervous System	-Cancers	0.2008	0.1969	0.1387	0.1592
-Sensory System	-Cancers	0	0	0	0
-Development	-Cancers	0.3359	0.4355	0.2822	0.4046
-Environmental Adaptation	-Cancers	0.016	0.01405	0.01979	0.01694
Human Diseases	-Cancers	26.55	24.99	25.95	21.86
-Cancers	-Cancers	1	1	1	1
-Immune System Diseases	-Cancers	0.62	0.6768	0.5072	0.6492
-Neurodegenerative Diseases	-Cancers	2.495	2.212	2.384	2.131
-Cardiovascular Diseases	-Cancers	6.145	7.617	5.291	6.601
-Metabolic Diseases	-Cancers	0	0	0	0
-Infectious Diseases	-Cancers	4.769	4.925	4.458	4.625
Not Mapped	-Cancers	48.68	46.2	41.67	42.8
-Not Mapped	-Cancers	48.68	46.2	41.67	42.8
TOTAL	-Immune System Diseases	322.9	286.8	470.8	287.4
MAPPED	-Immune System Diseases	280.9	250.2	407.1	248.8
Genetic Information Processing	-Immune System Diseases	76.17	78.92	98.23	84.45
-Transcription	-Immune System Diseases	3.818	4.086	4.498	4.144
-Translation	-Immune System Diseases	13.96	14.63	18.39	15.88
-Folding, Sorting and Degradation	-Immune System Diseases	33.71	31.56	47.94	32.56
-DNA Maintenance	-Immune System Diseases	11.02	11.66	15.69	12.14
-RNA Family	-Immune System Diseases	0	0	0	0
Environmental Information Processing	-Immune System Diseases	12.47	16.4	18.51	18.67
-Signal Transduction	-Immune System Diseases	0.9966	0.7536	1.559	0.6864
-Signaling Molecules and Interaction	-Immune System Diseases	11.38	14.98	16.69	18.15
Cellular Processes	-Immune System Diseases	128.7	94.8	197.6	85.83
-Crystallins	-Immune System Diseases	0	0	0	0
-Stress Response	-Immune System Diseases	0	0	0	0
-Vesicular Transport	-Immune System Diseases	3.833	2.764	6.548	2.793
-Cytoskeleton	-Immune System Diseases	110.4	76.01	174.3	67.45
-Cell Motility	-Immune System Diseases	0	0	0	0
-Cell Growth and Death	-Immune System Diseases	1.817	1.631	2.746	1.711
-Cell Communication	-Immune System Diseases	12.14	13.25	11.44	12.11
Metabolism	-Immune System Diseases	33.41	31.2	39.59	29.28
-Membrane Transport	-Immune System Diseases	0.05011	0.04344	0.04401	0.03181
-Central Carbon Metabolism	-Immune System Diseases	10.58	11.35	11.2	10.24
-Energy Metabolism	-Immune System Diseases	1.878	1.981	1.878	1.92
-Biosynthesis	-Immune System Diseases	4.574	3.881	5.421	3.819
-Other Enzymes	-Immune System Diseases	14.84	12.89	18.81	11.42
Organismal Systems	-Immune System Diseases	13.35	11.65	16.97	12.71
-Immune System	-Immune System Diseases	4.471	3.868	5.589	3.844
-Endocrine System	-Immune System Diseases	0.8459	0.6049	1.148	0.5266
-Circulatory System	-Immune System Diseases	2.39	1.76	4.34	1.927
-Digestive System	-Immune System Diseases	0.09939	0.09848	0.1213	0.08077
-Excretory System	-Immune System Diseases	0.3802	0.3169	0.5176	0.2824
-Nervous System	-Immune System Diseases	0.2166	0.196	0.2648	0.1731
-Sensory System	-Immune System Diseases	0	0	0	0
-Development	-Immune System Diseases	0.4334	0.435	0.5645	0.4252
-Environmental Adaptation	-Immune System Diseases	0.02586	0.02674	0.04106	0.02614
Human Diseases	-Immune System Diseases	38.01	41.47	41.19	33.68
