Numerator	Denominator	hsa Krizhanovsky 2013 Normal	hsa Krizhanovsky 2013 Senescent	hsa Krizhanovsky 2013 Normal a	hsa Krizhanovsky 2013 Senescent a
-Cell Motility	-Development	0	0	0	0
-Cell Growth and Death	-Development	11.78	9.656	14.89	9.585
-Cell Communication	-Development	22.4	22.02	22.09	20.12
Metabolism	-Development	115.9	94.23	133	81.52
-Membrane Transport	-Development	0.005947	0.01043	0.005571	0.02505
-Central Carbon Metabolism	-Development	67.08	58.26	73.73	52.31
-Energy Metabolism	-Development	20.38	11.38	28.15	10.49
-Biosynthesis	-Development	17.11	13.99	17.24	13.78
-Other Enzymes	-Development	11.34	10.58	13.83	4.918
Organismal Systems	-Development	12.77	9.01	18.03	9.363
-Immune System	-Development	1.095	1.079	1.242	1.172
-Endocrine System	-Development	0.4148	0.3252	0.5559	0.4042
-Circulatory System	-Development	9.056	5.769	13.59	5.94
-Digestive System	-Development	0.01674	0.01	0.02739	0.01044
-Excretory System	-Development	1.149	0.7923	1.57	0.8094
-Nervous System	-Development	0.03992	0.03451	0.03788	0.02713
-Sensory System	-Development	0	0	0	0
-Development	-Development	1	1	1	1
-Environmental Adaptation	-Development	0	0	0	0
Human Diseases	-Development	1.346	1.074	1.655	1.365
-Cancers	-Development	0.5273	0.4239	0.7413	0.7045
-Immune System Diseases	-Development	0.5127	0.4269	0.5387	0.4943
-Neurodegenerative Diseases	-Development	0.05291	0.05929	0.07276	0.0603
-Cardiovascular Diseases	-Development	0	0	0	0
-Infectious Diseases	-Development	0.2534	0.1638	0.3026	0.1061
Not Mapped	-Development	171.7	131.8	208.7	130.3
-Not Mapped	-Development	171.7	131.8	208.7	130.3
TOTAL	-Environmental Adaptation	Inf	Inf	Inf	Inf
MAPPED	-Environmental Adaptation	Inf	Inf	Inf	Inf
Genetic Information Processing	-Environmental Adaptation	Inf	Inf	Inf	Inf
-Transcription	-Environmental Adaptation	Inf	Inf	Inf	Inf
-Translation	-Environmental Adaptation	Inf	Inf	Inf	Inf
-Folding, Sorting and Degradation	-Environmental Adaptation	Inf	Inf	Inf	Inf
-DNA Maintenance	-Environmental Adaptation	Inf	Inf	Inf	Inf
Environmental Information Processing	-Environmental Adaptation	Inf	Inf	Inf	Inf
-Signal Transduction	-Environmental Adaptation	Inf	Inf	Inf	Inf
-Signaling Molecules and Interaction	-Environmental Adaptation	Inf	Inf	Inf	Inf
Cellular Processes	-Environmental Adaptation	Inf	Inf	Inf	Inf
-Vesicular Transport	-Environmental Adaptation	Inf	Inf	Inf	Inf
-Cytoskeleton	-Environmental Adaptation	Inf	Inf	Inf	Inf
-Cell Motility	-Environmental Adaptation	NaN	NaN	NaN	NaN
-Cell Growth and Death	-Environmental Adaptation	Inf	Inf	Inf	Inf
-Cell Communication	-Environmental Adaptation	Inf	Inf	Inf	Inf
Metabolism	-Environmental Adaptation	Inf	Inf	Inf	Inf
-Membrane Transport	-Environmental Adaptation	Inf	Inf	Inf	Inf
-Central Carbon Metabolism	-Environmental Adaptation	Inf	Inf	Inf	Inf
-Energy Metabolism	-Environmental Adaptation	Inf	Inf	Inf	Inf
-Biosynthesis	-Environmental Adaptation	Inf	Inf	Inf	Inf
-Other Enzymes	-Environmental Adaptation	Inf	Inf	Inf	Inf
Organismal Systems	-Environmental Adaptation	Inf	Inf	Inf	Inf
-Immune System	-Environmental Adaptation	Inf	Inf	Inf	Inf
-Endocrine System	-Environmental Adaptation	Inf	Inf	Inf	Inf
-Circulatory System	-Environmental Adaptation	Inf	Inf	Inf	Inf
-Digestive System	-Environmental Adaptation	Inf	Inf	Inf	Inf
-Excretory System	-Environmental Adaptation	Inf	Inf	Inf	Inf
-Nervous System	-Environmental Adaptation	Inf	Inf	Inf	Inf
-Sensory System	-Environmental Adaptation	NaN	NaN	NaN	NaN
-Development	-Environmental Adaptation	Inf	Inf	Inf	Inf
-Environmental Adaptation	-Environmental Adaptation	NaN	NaN	NaN	NaN
Human Diseases	-Environmental Adaptation	Inf	Inf	Inf	Inf
-Cancers	-Environmental Adaptation	Inf	Inf	Inf	Inf
-Immune System Diseases	-Environmental Adaptation	Inf	Inf	Inf	Inf
-Neurodegenerative Diseases	-Environmental Adaptation	Inf	Inf	Inf	Inf
-Cardiovascular Diseases	-Environmental Adaptation	NaN	NaN	NaN	NaN
-Infectious Diseases	-Environmental Adaptation	Inf	Inf	Inf	Inf
Not Mapped	-Environmental Adaptation	Inf	Inf	Inf	Inf
-Not Mapped	-Environmental Adaptation	Inf	Inf	Inf	Inf
TOTAL	Human Diseases	979.4	960.6	931.6	710.7
MAPPED	Human Diseases	851.9	837.9	805.6	615.2
Genetic Information Processing	Human Diseases	291.9	331.3	250.8	264.6
-Transcription	Human Diseases	12.7	15.13	9.701	11.47
-Translation	Human Diseases	45.33	52.18	38.85	42.54
-Folding, Sorting and Degradation	Human Diseases	155.6	164.3	145.9	125.4
-DNA Maintenance	Human Diseases	78.27	99.71	56.38	85.14
Environmental Information Processing	Human Diseases	74.18	110.6	62.32	86.86
-Signal Transduction	Human Diseases	7.504	6.928	7.263	4.988
-Signaling Molecules and Interaction	Human Diseases	66.67	103.7	55.05	81.87
Cellular Processes	Human Diseases	389.3	298.9	400.3	196.2
-Vesicular Transport	Human Diseases	14.98	12.06	15.85	9.01
-Cytoskeleton	Human Diseases	348.9	257.3	362.1	165.4
-Cell Motility	Human Diseases	0	0	0	0
-Cell Growth and Death	Human Diseases	8.747	8.991	8.997	7.022
-Cell Communication	Human Diseases	16.64	20.5	13.35	14.74
Metabolism	Human Diseases	86.1	87.74	80.32	59.72
-Membrane Transport	Human Diseases	0.004417	0.009716	0.003366	0.01835
-Central Carbon Metabolism	Human Diseases	49.82	54.25	44.54	38.32
-Energy Metabolism	Human Diseases	15.14	10.6	17.01	7.685
-Biosynthesis	Human Diseases	12.71	13.03	10.41	10.09
-Other Enzymes	Human Diseases	8.419	9.856	8.354	3.603
Organismal Systems	Human Diseases	9.486	8.39	10.89	6.859
-Immune System	Human Diseases	0.8133	1.005	0.7505	0.8587
-Endocrine System	Human Diseases	0.3081	0.3028	0.3358	0.2961
-Circulatory System	Human Diseases	6.726	5.372	8.211	4.351
-Digestive System	Human Diseases	0.01243	0.009314	0.01655	0.007647
-Excretory System	Human Diseases	0.8531	0.7377	0.9483	0.5929
-Nervous System	Human Diseases	0.02965	0.03214	0.02288	0.01988
-Sensory System	Human Diseases	0	0	0	0
-Development	Human Diseases	0.7428	0.9312	0.6041	0.7326
-Environmental Adaptation	Human Diseases	0	0	0	0
Human Diseases	Human Diseases	1	1	1	1
-Cancers	Human Diseases	0.3916	0.3947	0.4478	0.5161
-Immune System Diseases	Human Diseases	0.3808	0.3975	0.3254	0.3621
-Neurodegenerative Diseases	Human Diseases	0.0393	0.05521	0.04396	0.04417
-Cardiovascular Diseases	Human Diseases	0	0	0	0
-Infectious Diseases	Human Diseases	0.1882	0.1525	0.1828	0.07771
Not Mapped	Human Diseases	127.5	122.7	126.1	95.47
-Not Mapped	Human Diseases	127.5	122.7	126.1	95.47
TOTAL	-Cancers	2501	2434	2080	1377
MAPPED	-Cancers	2175	2123	1799	1192
Genetic Information Processing	-Cancers	745.3	839.4	560.1	512.7
-Transcription	-Cancers	32.43	38.32	21.66	22.23
-Translation	-Cancers	115.7	132.2	86.76	82.44
-Folding, Sorting and Degradation	-Cancers	397.3	416.3	325.8	243
-DNA Maintenance	-Cancers	199.9	252.6	125.9	165
Environmental Information Processing	-Cancers	189.4	280.1	139.2	168.3
-Signal Transduction	-Cancers	19.16	17.55	16.22	9.665
-Signaling Molecules and Interaction	-Cancers	170.2	262.6	122.9	158.7
Cellular Processes	-Cancers	993.9	757.2	893.8	380.2
-Vesicular Transport	-Cancers	38.24	30.54	35.39	17.46
-Cytoskeleton	-Cancers	890.9	651.9	808.5	320.6
-Cell Motility	-Cancers	0	0	0	0
-Cell Growth and Death	-Cancers	22.33	22.78	20.09	13.61
-Cell Communication	-Cancers	42.48	51.94	29.81	28.56
Metabolism	-Cancers	219.8	222.3	179.4	115.7
-Membrane Transport	-Cancers	0.01128	0.02461	0.007516	0.03556
-Central Carbon Metabolism	-Cancers	127.2	137.4	99.46	74.26
-Energy Metabolism	-Cancers	38.66	26.85	37.98	14.89
-Biosynthesis	-Cancers	32.45	33.01	23.25	19.56
-Other Enzymes	-Cancers	21.5	24.97	18.66	6.981
Organismal Systems	-Cancers	24.22	21.25	24.32	13.29
-Immune System	-Cancers	2.077	2.546	1.676	1.664
-Endocrine System	-Cancers	0.7867	0.7672	0.75	0.5738
-Circulatory System	-Cancers	17.17	13.61	18.34	8.432
-Digestive System	-Cancers	0.03175	0.02359	0.03695	0.01482
-Excretory System	-Cancers	2.178	1.869	2.118	1.149
-Nervous System	-Cancers	0.07571	0.08141	0.0511	0.03851
-Sensory System	-Cancers	0	0	0	0
-Development	-Cancers	1.897	2.359	1.349	1.42
-Environmental Adaptation	-Cancers	0	0	0	0
Human Diseases	-Cancers	2.553	2.533	2.233	1.938
-Cancers	-Cancers	1	1	1	1
-Immune System Diseases	-Cancers	0.9724	1.007	0.7268	0.7016
-Neurodegenerative Diseases	-Cancers	0.1003	0.1399	0.09816	0.0856
-Cardiovascular Diseases	-Cancers	0	0	0	0
-Infectious Diseases	-Cancers	0.4806	0.3865	0.4082	0.1506
Not Mapped	-Cancers	325.6	310.8	281.5	185
-Not Mapped	-Cancers	325.6	310.8	281.5	185
TOTAL	-Immune System Diseases	2572	2417	2863	1963
MAPPED	-Immune System Diseases	2237	2108	2475	1699
Genetic Information Processing	-Immune System Diseases	766.5	833.5	770.7	730.7
-Transcription	-Immune System Diseases	33.35	38.05	29.81	31.69
-Translation	-Immune System Diseases	119	131.3	119.4	117.5
-Folding, Sorting and Degradation	-Immune System Diseases	408.6	413.4	448.2	346.4
-DNA Maintenance	-Immune System Diseases	205.5	250.8	173.2	235.1
Environmental Information Processing	-Immune System Diseases	194.8	278.2	191.5	239.9
-Signal Transduction	-Immune System Diseases	19.7	17.43	22.32	13.78
-Signaling Molecules and Interaction	-Immune System Diseases	175.1	260.8	169.2	226.1
Cellular Processes	-Immune System Diseases	1022	751.9	1230	541.9
-Vesicular Transport	-Immune System Diseases	39.33	30.33	48.7	24.89
-Cytoskeleton	-Immune System Diseases	916.2	647.4	1113	456.9
-Cell Motility	-Immune System Diseases	0	0	0	0
-Cell Growth and Death	-Immune System Diseases	22.97	22.62	27.65	19.39
-Cell Communication	-Immune System Diseases	43.69	51.58	41.01	40.7
Metabolism	-Immune System Diseases	226.1	220.7	246.8	164.9
-Membrane Transport	-Immune System Diseases	0.0116	0.02444	0.01034	0.05068
-Central Carbon Metabolism	-Immune System Diseases	130.8	136.5	136.9	105.8
-Energy Metabolism	-Immune System Diseases	39.75	26.67	52.26	21.23
-Biosynthesis	-Immune System Diseases	33.37	32.78	31.99	27.88
-Other Enzymes	-Immune System Diseases	22.11	24.79	25.67	9.95
Organismal Systems	-Immune System Diseases	24.91	21.11	33.46	18.94
-Immune System	-Immune System Diseases	2.136	2.528	2.306	2.372
-Endocrine System	-Immune System Diseases	0.809	0.7618	1.032	0.8178
-Circulatory System	-Immune System Diseases	17.66	13.51	25.23	12.02
-Digestive System	-Immune System Diseases	0.03265	0.02343	0.05085	0.02112
-Excretory System	-Immune System Diseases	2.24	1.856	2.914	1.638
-Nervous System	-Immune System Diseases	0.07785	0.08084	0.07032	0.05489
-Sensory System	-Immune System Diseases	0	0	0	0
-Development	-Immune System Diseases	1.95	2.342	1.856	2.023
-Environmental Adaptation	-Immune System Diseases	0	0	0	0
Human Diseases	-Immune System Diseases	2.626	2.516	3.073	2.762
-Cancers	-Immune System Diseases	1.028	0.993	1.376	1.425
-Immune System Diseases	-Immune System Diseases	1	1	1	1
-Neurodegenerative Diseases	-Immune System Diseases	0.1032	0.1389	0.1351	0.122
-Cardiovascular Diseases	-Immune System Diseases	0	0	0	0
-Infectious Diseases	-Immune System Diseases	0.4943	0.3838	0.5617	0.2146
Not Mapped	-Immune System Diseases	334.8	308.7	387.4	263.7
-Not Mapped	-Immune System Diseases	334.8	308.7	387.4	263.7
TOTAL	-Neurodegenerative Diseases	24920	17400	21190	16090
MAPPED	-Neurodegenerative Diseases	21680	15180	18330	13930
Genetic Information Processing	-Neurodegenerative Diseases	7428	6001	5706	5989
-Transcription	-Neurodegenerative Diseases	323.2	274	220.7	259.7
-Translation	-Neurodegenerative Diseases	1153	945.1	883.8	963.1
-Folding, Sorting and Degradation	-Neurodegenerative Diseases	3960	2976	3319	2839
-DNA Maintenance	-Neurodegenerative Diseases	1992	1806	1283	1927
Environmental Information Processing	-Neurodegenerative Diseases	1888	2003	1418	1966
-Signal Transduction	-Neurodegenerative Diseases	191	125.5	165.2	112.9
-Signaling Molecules and Interaction	-Neurodegenerative Diseases	1697	1877	1252	1853
Cellular Processes	-Neurodegenerative Diseases	9905	5414	9106	4441
-Vesicular Transport	-Neurodegenerative Diseases	381.1	218.4	360.6	204
-Cytoskeleton	-Neurodegenerative Diseases	8878	4661	8237	3745
-Cell Motility	-Neurodegenerative Diseases	0	0	0	0
-Cell Growth and Death	-Neurodegenerative Diseases	222.6	162.9	204.7	159
-Cell Communication	-Neurodegenerative Diseases	423.4	371.4	303.6	333.6
Metabolism	-Neurodegenerative Diseases	2191	1589	1827	1352
-Membrane Transport	-Neurodegenerative Diseases	0.1124	0.176	0.07656	0.4154
-Central Carbon Metabolism	-Neurodegenerative Diseases	1268	982.6	1013	867.5
-Energy Metabolism	-Neurodegenerative Diseases	385.3	192	386.9	174
-Biosynthesis	-Neurodegenerative Diseases	323.4	236	236.9	228.5
-Other Enzymes	-Neurodegenerative Diseases	214.2	178.5	190.1	81.55
Organismal Systems	-Neurodegenerative Diseases	241.4	152	247.7	155.3
-Immune System	-Neurodegenerative Diseases	20.69	18.2	17.07	19.44
-Endocrine System	-Neurodegenerative Diseases	7.84	5.485	7.64	6.703
-Circulatory System	-Neurodegenerative Diseases	171.2	97.3	186.8	98.5
-Digestive System	-Neurodegenerative Diseases	0.3164	0.1687	0.3765	0.1731
-Excretory System	-Neurodegenerative Diseases	21.71	13.36	21.57	13.42
-Nervous System	-Neurodegenerative Diseases	0.7545	0.5821	0.5206	0.4499
-Sensory System	-Neurodegenerative Diseases	0	0	0	0
-Development	-Neurodegenerative Diseases	18.9	16.87	13.74	16.58
-Environmental Adaptation	-Neurodegenerative Diseases	0	0	0	0
Human Diseases	-Neurodegenerative Diseases	25.45	18.11	22.75	22.64
-Cancers	-Neurodegenerative Diseases	9.966	7.15	10.19	11.68
-Immune System Diseases	-Neurodegenerative Diseases	9.691	7.2	7.404	8.196
-Neurodegenerative Diseases	-Neurodegenerative Diseases	1	1	1	1
-Cardiovascular Diseases	-Neurodegenerative Diseases	0	0	0	0
-Infectious Diseases	-Neurodegenerative Diseases	4.79	2.763	4.159	1.759
Not Mapped	-Neurodegenerative Diseases	3245	2223	2868	2161
-Not Mapped	-Neurodegenerative Diseases	3245	2223	2868	2161
TOTAL	-Cardiovascular Diseases	Inf	Inf	Inf	Inf
MAPPED	-Cardiovascular Diseases	Inf	Inf	Inf	Inf
Genetic Information Processing	-Cardiovascular Diseases	Inf	Inf	Inf	Inf
-Transcription	-Cardiovascular Diseases	Inf	Inf	Inf	Inf
-Translation	-Cardiovascular Diseases	Inf	Inf	Inf	Inf
-Folding, Sorting and Degradation	-Cardiovascular Diseases	Inf	Inf	Inf	Inf
-DNA Maintenance	-Cardiovascular Diseases	Inf	Inf	Inf	Inf
Environmental Information Processing	-Cardiovascular Diseases	Inf	Inf	Inf	Inf
-Signal Transduction	-Cardiovascular Diseases	Inf	Inf	Inf	Inf
-Signaling Molecules and Interaction	-Cardiovascular Diseases	Inf	Inf	Inf	Inf
Cellular Processes	-Cardiovascular Diseases	Inf	Inf	Inf	Inf
-Vesicular Transport	-Cardiovascular Diseases	Inf	Inf	Inf	Inf
-Cytoskeleton	-Cardiovascular Diseases	Inf	Inf	Inf	Inf
-Cell Motility	-Cardiovascular Diseases	NaN	NaN	NaN	NaN
-Cell Growth and Death	-Cardiovascular Diseases	Inf	Inf	Inf	Inf
-Cell Communication	-Cardiovascular Diseases	Inf	Inf	Inf	Inf
Metabolism	-Cardiovascular Diseases	Inf	Inf	Inf	Inf
-Membrane Transport	-Cardiovascular Diseases	Inf	Inf	Inf	Inf
-Central Carbon Metabolism	-Cardiovascular Diseases	Inf	Inf	Inf	Inf
-Energy Metabolism	-Cardiovascular Diseases	Inf	Inf	Inf	Inf
-Biosynthesis	-Cardiovascular Diseases	Inf	Inf	Inf	Inf
-Other Enzymes	-Cardiovascular Diseases	Inf	Inf	Inf	Inf
Organismal Systems	-Cardiovascular Diseases	Inf	Inf	Inf	Inf
-Immune System	-Cardiovascular Diseases	Inf	Inf	Inf	Inf
-Endocrine System	-Cardiovascular Diseases	Inf	Inf	Inf	Inf
-Circulatory System	-Cardiovascular Diseases	Inf	Inf	Inf	Inf
-Digestive System	-Cardiovascular Diseases	Inf	Inf	Inf	Inf
-Excretory System	-Cardiovascular Diseases	Inf	Inf	Inf	Inf
-Nervous System	-Cardiovascular Diseases	Inf	Inf	Inf	Inf
-Sensory System	-Cardiovascular Diseases	NaN	NaN	NaN	NaN
-Development	-Cardiovascular Diseases	Inf	Inf	Inf	Inf
-Environmental Adaptation	-Cardiovascular Diseases	NaN	NaN	NaN	NaN
Human Diseases	-Cardiovascular Diseases	Inf	Inf	Inf	Inf
-Cancers	-Cardiovascular Diseases	Inf	Inf	Inf	Inf
-Immune System Diseases	-Cardiovascular Diseases	Inf	Inf	Inf	Inf
-Neurodegenerative Diseases	-Cardiovascular Diseases	Inf	Inf	Inf	Inf
-Cardiovascular Diseases	-Cardiovascular Diseases	NaN	NaN	NaN	NaN
-Infectious Diseases	-Cardiovascular Diseases	Inf	Inf	Inf	Inf
Not Mapped	-Cardiovascular Diseases	Inf	Inf	Inf	Inf
-Not Mapped	-Cardiovascular Diseases	Inf	Inf	Inf	Inf
TOTAL	-Infectious Diseases	5203	6297	5096	9146
MAPPED	-Infectious Diseases	4526	5493	4407	7917
Genetic Information Processing	-Infectious Diseases	1551	2172	1372	3405
-Transcription	-Infectious Diseases	67.48	99.15	53.07	147.7
-Translation	-Infectious Diseases	240.8	342	212.5	547.5
-Folding, Sorting and Degradation	-Infectious Diseases	826.7	1077	798	1614
-DNA Maintenance	-Infectious Diseases	415.8	653.6	308.4	1096
Environmental Information Processing	-Infectious Diseases	394.1	724.9	340.9	1118
-Signal Transduction	-Infectious Diseases	39.87	45.41	39.73	64.19
-Signaling Molecules and Interaction	-Infectious Diseases	354.2	679.5	301.2	1054
Cellular Processes	-Infectious Diseases	2068	1959	2190	2525
-Vesicular Transport	-Infectious Diseases	79.56	79.03	86.7	116
-Cytoskeleton	-Infectious Diseases	1854	1687	1981	2129
-Cell Motility	-Infectious Diseases	0	0	0	0
-Cell Growth and Death	-Infectious Diseases	46.47	58.94	49.22	90.36
-Cell Communication	-Infectious Diseases	88.39	134.4	73.01	189.7
Metabolism	-Infectious Diseases	457.4	575.2	439.4	768.5
-Membrane Transport	-Infectious Diseases	0.02347	0.06369	0.01841	0.2361
-Central Carbon Metabolism	-Infectious Diseases	264.7	355.6	243.6	493.1
-Energy Metabolism	-Infectious Diseases	80.43	69.49	93.04	98.9
-Biosynthesis	-Infectious Diseases	67.51	85.41	56.96	129.9
-Other Enzymes	-Infectious Diseases	44.73	64.61	45.7	46.36
Organismal Systems	-Infectious Diseases	50.39	55	59.57	88.27
-Immune System	-Infectious Diseases	4.321	6.587	4.105	11.05
-Endocrine System	-Infectious Diseases	1.637	1.985	1.837	3.811
-Circulatory System	-Infectious Diseases	35.73	35.21	44.92	56
-Digestive System	-Infectious Diseases	0.06606	0.06105	0.09052	0.09841
-Excretory System	-Infectious Diseases	4.532	4.836	5.187	7.63
-Nervous System	-Infectious Diseases	0.1575	0.2107	0.1252	0.2558
-Sensory System	-Infectious Diseases	0	0	0	0
-Development	-Infectious Diseases	3.946	6.104	3.305	9.427
-Environmental Adaptation	-Infectious Diseases	0	0	0	0
Human Diseases	-Infectious Diseases	5.313	6.555	5.47	12.87
-Cancers	-Infectious Diseases	2.081	2.588	2.45	6.641
-Immune System Diseases	-Infectious Diseases	2.023	2.606	1.78	4.659
-Neurodegenerative Diseases	-Infectious Diseases	0.2088	0.3619	0.2405	0.5685
-Cardiovascular Diseases	-Infectious Diseases	0	0	0	0
-Infectious Diseases	-Infectious Diseases	1	1	1	1
Not Mapped	-Infectious Diseases	677.4	804.4	689.6	1229
-Not Mapped	-Infectious Diseases	677.4	804.4	689.6	1229
TOTAL	Not Mapped	7.681	7.829	7.39	7.444
MAPPED	Not Mapped	6.681	6.829	6.39	6.444
Genetic Information Processing	Not Mapped	2.289	2.7	1.989	2.771
-Transcription	Not Mapped	0.09961	0.1233	0.07696	0.1202
-Translation	Not Mapped	0.3555	0.4252	0.3082	0.4456
-Folding, Sorting and Degradation	Not Mapped	1.22	1.339	1.157	1.314
-DNA Maintenance	Not Mapped	0.6138	0.8126	0.4472	0.8917
Environmental Information Processing	Not Mapped	0.5817	0.9012	0.4943	0.9098
-Signal Transduction	Not Mapped	0.05885	0.05646	0.05761	0.05224
-Signaling Molecules and Interaction	Not Mapped	0.5229	0.8448	0.4367	0.8576
Cellular Processes	Not Mapped	3.053	2.436	3.175	2.055
-Vesicular Transport	Not Mapped	0.1174	0.09825	0.1257	0.09437
-Cytoskeleton	Not Mapped	2.736	2.097	2.872	1.733
-Cell Motility	Not Mapped	0	0	0	0
-Cell Growth and Death	Not Mapped	0.0686	0.07327	0.07137	0.07355
-Cell Communication	Not Mapped	0.1305	0.1671	0.1059	0.1544
Metabolism	Not Mapped	0.6752	0.7151	0.6371	0.6255
-Membrane Transport	Not Mapped	3.464e-05	7.918e-05	2.67e-05	0.0001922
-Central Carbon Metabolism	Not Mapped	0.3907	0.4421	0.3533	0.4014
-Energy Metabolism	Not Mapped	0.1187	0.08639	0.1349	0.0805
-Biosynthesis	Not Mapped	0.09966	0.1062	0.08259	0.1057
-Other Enzymes	Not Mapped	0.06603	0.08032	0.06627	0.03773
Organismal Systems	Not Mapped	0.07439	0.06838	0.08638	0.07184
-Immune System	Not Mapped	0.006378	0.00819	0.005953	0.008995
-Endocrine System	Not Mapped	0.002416	0.002468	0.002664	0.003102
-Circulatory System	Not Mapped	0.05275	0.04378	0.06513	0.04558
-Digestive System	Not Mapped	9.751e-05	7.59e-05	0.0001313	8.01e-05
-Excretory System	Not Mapped	0.00669	0.006012	0.007522	0.00621
-Nervous System	Not Mapped	0.0002325	0.0002619	0.0001815	0.0002082
-Sensory System	Not Mapped	0	0	0	0
-Development	Not Mapped	0.005825	0.007589	0.004792	0.007673
-Environmental Adaptation	Not Mapped	0	0	0	0
Human Diseases	Not Mapped	0.007842	0.00815	0.007932	0.01047
-Cancers	Not Mapped	0.003071	0.003217	0.003552	0.005405
-Immune System Diseases	Not Mapped	0.002987	0.00324	0.002582	0.003792
-Neurodegenerative Diseases	Not Mapped	0.0003082	0.0004499	0.0003487	0.0004627
-Cardiovascular Diseases	Not Mapped	0	0	0	0
-Infectious Diseases	Not Mapped	0.001476	0.001243	0.00145	0.0008139
Not Mapped	Not Mapped	1	1	1	1
-Not Mapped	Not Mapped	1	1	1	1
TOTAL	-Not Mapped	7.681	7.829	7.39	7.444
MAPPED	-Not Mapped	6.681	6.829	6.39	6.444
Genetic Information Processing	-Not Mapped	2.289	2.7	1.989	2.771
-Transcription	-Not Mapped	0.09961	0.1233	0.07696	0.1202
-Translation	-Not Mapped	0.3555	0.4252	0.3082	0.4456
-Folding, Sorting and Degradation	-Not Mapped	1.22	1.339	1.157	1.314
-DNA Maintenance	-Not Mapped	0.6138	0.8126	0.4472	0.8917
Environmental Information Processing	-Not Mapped	0.5817	0.9012	0.4943	0.9098
-Signal Transduction	-Not Mapped	0.05885	0.05646	0.05761	0.05224
-Signaling Molecules and Interaction	-Not Mapped	0.5229	0.8448	0.4367	0.8576
Cellular Processes	-Not Mapped	3.053	2.436	3.175	2.055
-Vesicular Transport	-Not Mapped	0.1174	0.09825	0.1257	0.09437
-Cytoskeleton	-Not Mapped	2.736	2.097	2.872	1.733
-Cell Motility	-Not Mapped	0	0	0	0
-Cell Growth and Death	-Not Mapped	0.0686	0.07327	0.07137	0.07355
-Cell Communication	-Not Mapped	0.1305	0.1671	0.1059	0.1544
Metabolism	-Not Mapped	0.6752	0.7151	0.6371	0.6255
-Membrane Transport	-Not Mapped	3.464e-05	7.918e-05	2.67e-05	0.0001922
-Central Carbon Metabolism	-Not Mapped	0.3907	0.4421	0.3533	0.4014
-Energy Metabolism	-Not Mapped	0.1187	0.08639	0.1349	0.0805
-Biosynthesis	-Not Mapped	0.09966	0.1062	0.08259	0.1057
-Other Enzymes	-Not Mapped	0.06603	0.08032	0.06627	0.03773
Organismal Systems	-Not Mapped	0.07439	0.06838	0.08638	0.07184
-Immune System	-Not Mapped	0.006378	0.00819	0.005953	0.008995
-Endocrine System	-Not Mapped	0.002416	0.002468	0.002664	0.003102
-Circulatory System	-Not Mapped	0.05275	0.04378	0.06513	0.04558
-Digestive System	-Not Mapped	9.751e-05	7.59e-05	0.0001313	8.01e-05
-Excretory System	-Not Mapped	0.00669	0.006012	0.007522	0.00621
-Nervous System	-Not Mapped	0.0002325	0.0002619	0.0001815	0.0002082
-Sensory System	-Not Mapped	0	0	0	0
-Development	-Not Mapped	0.005825	0.007589	0.004792	0.007673
-Environmental Adaptation	-Not Mapped	0	0	0	0
Human Diseases	-Not Mapped	0.007842	0.00815	0.007932	0.01047
-Cancers	-Not Mapped	0.003071	0.003217	0.003552	0.005405
-Immune System Diseases	-Not Mapped	0.002987	0.00324	0.002582	0.003792
-Neurodegenerative Diseases	-Not Mapped	0.0003082	0.0004499	0.0003487	0.0004627
-Cardiovascular Diseases	-Not Mapped	0	0	0	0
-Infectious Diseases	-Not Mapped	0.001476	0.001243	0.00145	0.0008139
Not Mapped	-Not Mapped	1	1	1	1
-Not Mapped	-Not Mapped	1	1	1	1
