Numerator	Denominator	hsa Krizhanovsky 2013 Normal	hsa Krizhanovsky 2013 Senescent	hsa Krizhanovsky 2013 Normal a	hsa Krizhanovsky 2013 Senescent a
-Environmental Adaptation	-Endocrine System	3.316	3.777	3.359	3.685
Human Diseases	-Endocrine System	153.1	192	119.1	157.2
-Cancers	-Endocrine System	33.7	45.38	25.37	38.93
-Immune System Diseases	-Endocrine System	4.898	5.822	3.533	6.722
-Neurodegenerative Diseases	-Endocrine System	31.39	32.61	28.94	27.07
-Cardiovascular Diseases	-Endocrine System	41.27	49.93	25.28	41.39
-Metabolic Diseases	-Endocrine System	2.839	4.172	2.359	4.018
-Infectious Diseases	-Endocrine System	23.16	28.1	27.95	30.94
Not Mapped	-Endocrine System	198	213.3	205	207.2
-Not Mapped	-Endocrine System	198	213.3	205	207.2
TOTAL	-Circulatory System	135.1	163	108.5	144.6
MAPPED	-Circulatory System	117.5	142.1	93.8	125.2
Genetic Information Processing	-Circulatory System	31.15	44.01	22.45	43.15
-Transcription	-Circulatory System	1.597	2.322	1.036	2.098
-Translation	-Circulatory System	5.84	8.311	4.144	8.24
-Folding, Sorting and Degradation	-Circulatory System	14.66	19.24	11.33	17.89
-DNA Maintenance	-Circulatory System	9.752	15.05	6.13	15.89
-RNA Family	-Circulatory System	0	0	0	0
Environmental Information Processing	-Circulatory System	7.108	12.64	5.314	12.4
-Signal Transduction	-Circulatory System	0.5349	0.5578	0.6028	0.4883
-Signaling Molecules and Interaction	-Circulatory System	6.835	12.28	5.081	12.06
Cellular Processes	-Circulatory System	47.33	42.79	41.76	32.31
-Crystallins	-Circulatory System	0	0	0	0
-Stress Response	-Circulatory System	0	0	0	0
-Vesicular Transport	-Circulatory System	1.604	1.57	1.509	1.45
-Cytoskeleton	-Circulatory System	39.29	32.99	36	28.1
-Cell Motility	-Circulatory System	0	0	0	0
-Cell Growth and Death	-Circulatory System	1.239	1.557	1.074	1.44
-Cell Communication	-Circulatory System	5.199	7.836	3.106	6.287
Metabolism	-Circulatory System	13.98	18.44	10.92	15.28
-Membrane Transport	-Circulatory System	0.02962	0.03076	0.02535	0.01741
-Central Carbon Metabolism	-Circulatory System	4.995	6.733	3.858	5.695
-Energy Metabolism	-Circulatory System	1.027	1.198	1.244	1.038
-Biosynthesis	-Circulatory System	1.658	2.085	1.263	1.982
-Other Enzymes	-Circulatory System	6.402	8.371	5.255	6.776
Organismal Systems	-Circulatory System	6.121	8.35	4.497	7.489
-Immune System	-Circulatory System	2.393	2.834	1.928	2.875
-Endocrine System	-Circulatory System	1.528	2.224	1.015	1.967
-Circulatory System	-Circulatory System	1	1	1	1
-Digestive System	-Circulatory System	0.226	0.2759	0.1417	0.1988
-Excretory System	-Circulatory System	0.3495	0.322	0.3089	0.2637
-Nervous System	-Circulatory System	0.4988	0.5175	0.63	0.4846
-Sensory System	-Circulatory System	0.01326	0.01493	0.01149	0.01356
-Development	-Circulatory System	0.421	0.5631	0.3175	0.5745
-Environmental Adaptation	-Circulatory System	0.4343	0.4262	0.5051	0.3686
Human Diseases	-Circulatory System	17.93	26.69	11.64	26.41
-Cancers	-Circulatory System	2.073	2.819	1.483	2.487
-Immune System Diseases	-Circulatory System	0.4923	0.6769	0.282	0.6261
-Neurodegenerative Diseases	-Circulatory System	2.18	2.496	2.597	2.497
-Cardiovascular Diseases	-Circulatory System	3.525	4.872	2.251	4.729
-Metabolic Diseases	-Circulatory System	0.6442	0.9653	0.4231	0.8826
-Infectious Diseases	-Circulatory System	11.85	18.22	7.588	19.65
Not Mapped	-Circulatory System	17.59	20.81	14.68	19.42
-Not Mapped	-Circulatory System	17.59	20.81	14.68	19.42
TOTAL	-Digestive System	7318	7634	7815	13460
MAPPED	-Digestive System	6365	6659	6758	11650
Genetic Information Processing	-Digestive System	1881	1562	1784	4437
-Transcription	-Digestive System	90.44	111	77.51	203.4
-Translation	-Digestive System	303.7	383.2	285.5	689.6
-Folding, Sorting and Degradation	-Digestive System	915.8	991.4	960.6	1961
-DNA Maintenance	-Digestive System	323.8	366.4	254.7	462.8
-RNA Family	-Digestive System	0	0	0	0
Environmental Information Processing	-Digestive System	272.5	404.9	308.8	806.1
-Signal Transduction	-Digestive System	30.15	22.16	39.71	60.17
-Signaling Molecules and Interaction	-Digestive System	262.1	382.8	272.4	727.6
Cellular Processes	-Digestive System	2961	1971	3303	3915
-Crystallins	-Digestive System	0	0	0	0
-Stress Response	-Digestive System	0	0	0	0
-Vesicular Transport	-Digestive System	80.27	59.87	101.9	123.5
-Cytoskeleton	-Digestive System	2619	1554	2965	3221
-Cell Motility	-Digestive System	0	0	0	0
-Cell Growth and Death	-Digestive System	63.24	70.18	74.97	126.7
-Cell Communication	-Digestive System	198.9	287.1	161.6	443.3
Metabolism	-Digestive System	576.5	724	559.2	1057
-Membrane Transport	-Digestive System	1.283	1.323	1.292	1.158
-Central Carbon Metabolism	-Digestive System	195.4	275.8	185.3	232.1
-Energy Metabolism	-Digestive System	48.85	48.15	45.05	75.35
-Biosynthesis	-Digestive System	92.5	85.2	77.55	183.7
-Other Enzymes	-Digestive System	256	313.4	286.6	389.7
Organismal Systems	-Digestive System	250.4	288.8	239.7	502.2
-Immune System	-Digestive System	77.16	94.03	78.96	84.57
-Endocrine System	-Digestive System	64.81	97.52	53.69	72.29
-Circulatory System	-Digestive System	106	66.48	123.9	222.1
-Digestive System	-Digestive System	1	1	1	1
-Excretory System	-Digestive System	15.56	10.33	17.44	29.25
-Nervous System	-Digestive System	7.757	6.597	5.634	18.09
-Sensory System	-Digestive System	0.2123	0.2098	0.2346	0.2682
-Development	-Digestive System	17.4	17.36	16.41	20.94
-Environmental Adaptation	-Digestive System	1.921	2.002	3.566	3.756
Human Diseases	-Digestive System	585.6	819.3	562.8	936.6
-Cancers	-Digestive System	79.47	93.24	79.52	94.13
-Immune System Diseases	-Digestive System	19.4	24.31	15.39	39.51
-Neurodegenerative Diseases	-Digestive System	120	96.63	137.1	158
-Cardiovascular Diseases	-Digestive System	138	191.1	125.7	256.4
-Metabolic Diseases	-Digestive System	38.85	45.72	38.99	48.51
-Infectious Diseases	-Digestive System	381	559.3	333.8	517.1
Not Mapped	-Digestive System	952.7	975.1	1057	1808
-Not Mapped	-Digestive System	952.7	975.1	1057	1808
TOTAL	-Excretory System	1944	2325	1714	2569
MAPPED	-Excretory System	1691	2028	1482	2224
Genetic Information Processing	-Excretory System	377.2	467	372.6	554
-Transcription	-Excretory System	23.31	33.93	16.49	38.73
-Translation	-Excretory System	80.33	114.6	62.44	140
-Folding, Sorting and Degradation	-Excretory System	219.1	282.7	186	328.9
-DNA Maintenance	-Excretory System	31.14	46.75	27.19	60.25
-RNA Family	-Excretory System	0	0	0	0
Environmental Information Processing	-Excretory System	122.5	199.7	79.52	207.4
-Signal Transduction	-Excretory System	7.736	7.722	7.968	9.278
-Signaling Molecules and Interaction	-Excretory System	113.4	187.9	70.65	193.8
Cellular Processes	-Excretory System	664.3	602.7	665.2	571.2
-Crystallins	-Excretory System	0	0	0	0
-Stress Response	-Excretory System	0	0	0	0
-Vesicular Transport	-Excretory System	23.53	20.86	26.4	23.5
-Cytoskeleton	-Excretory System	563.9	450	570.3	405.7
-Cell Motility	-Excretory System	0	0	0	0
-Cell Growth and Death	-Excretory System	7.92	9.507	8.898	11.48
-Cell Communication	-Excretory System	71.73	114.5	67.16	116.3
Metabolism	-Excretory System	155.5	201.4	125.3	219.2
-Membrane Transport	-Excretory System	0.3207	0.3086	0.2614	0.2073
-Central Carbon Metabolism	-Excretory System	40.1	48.89	40.13	49.62
-Energy Metabolism	-Excretory System	21.08	28.22	23.74	30.28
-Biosynthesis	-Excretory System	37.08	39.53	31.11	44.94
-Other Enzymes	-Excretory System	71.94	83.97	65.62	87.48
Organismal Systems	-Excretory System	107.7	130	88.46	154.5
-Immune System	-Excretory System	22.56	26.62	20.25	32.59
-Endocrine System	-Excretory System	10.41	14.32	7.459	13.4
-Circulatory System	-Excretory System	35.03	39.01	27.22	51.52
-Digestive System	-Excretory System	5.56	11.49	3.857	10.92
-Excretory System	-Excretory System	1	1	1	1
-Nervous System	-Excretory System	18.08	22.12	17.15	26.15
-Sensory System	-Excretory System	0.03795	0.054	0.02931	0.05272
-Development	-Excretory System	2.867	3.626	2.334	3.915
-Environmental Adaptation	-Excretory System	3.225	3.654	3.639	4.057
Human Diseases	-Excretory System	136.9	172.9	150.9	180
-Cancers	-Excretory System	22.44	28.27	16.61	29.61
-Immune System Diseases	-Excretory System	3.213	4.168	2.382	5.002
-Neurodegenerative Diseases	-Excretory System	55.72	62.68	52.98	62.9
-Cardiovascular Diseases	-Excretory System	36.58	46.42	36.91	54.07
-Metabolic Diseases	-Excretory System	4.388	6.215	3.109	6.014
-Infectious Diseases	-Excretory System	72.07	97.75	60.84	125
Not Mapped	-Excretory System	253.1	296.9	232	345.1
-Not Mapped	-Excretory System	253.1	296.9	232	345.1
TOTAL	-Nervous System	1979	2148	2220	2371
MAPPED	-Nervous System	1721	1874	1919	2053
Genetic Information Processing	-Nervous System	503.1	638.4	476.9	759.7
-Transcription	-Nervous System	24.19	31.42	21.47	35.34
-Translation	-Nervous System	82.24	106.8	86.98	129.7
-Folding, Sorting and Degradation	-Nervous System	245	281.9	269.8	315
-DNA Maintenance	-Nervous System	155.5	218.4	123.1	279.7
-RNA Family	-Nervous System	0	0	0	0
Environmental Information Processing	-Nervous System	146.2	241.3	135	282.7
-Signal Transduction	-Nervous System	15.39	13.2	19.53	13.85
-Signaling Molecules and Interaction	-Nervous System	131.7	228.1	116.1	268.9
Cellular Processes	-Nervous System	792.2	621.8	882.9	572.3
-Crystallins	-Nervous System	0	0	0	0
-Stress Response	-Nervous System	0	0	0	0
-Vesicular Transport	-Nervous System	24.47	19.48	32.52	25.81
-Cytoskeleton	-Nervous System	700.6	523.9	792.5	470.9
-Cell Motility	-Nervous System	0	0	0	0
-Cell Growth and Death	-Nervous System	17.26	19.59	21.15	22.36
-Cell Communication	-Nervous System	58.68	80.17	61.61	79.46
Metabolism	-Nervous System	154.2	168.6	211.8	187.9
-Membrane Transport	-Nervous System	0.3507	0.3509	0.2892	0.2903
-Central Carbon Metabolism	-Nervous System	52.28	57.88	74.86	59.14
-Energy Metabolism	-Nervous System	13.56	12.76	13.96	14.59
-Biosynthesis	-Nervous System	24.75	24.81	24.74	26.86
-Other Enzymes	-Nervous System	87.3	95.48	144.9	91.76
Organismal Systems	-Nervous System	67	70.53	73.4	85.14
-Immune System	-Nervous System	23.56	19.91	42.54	24.67
-Endocrine System	-Nervous System	12.98	17.28	9.53	16.52
-Circulatory System	-Nervous System	34.11	27.33	33.11	41.98
-Digestive System	-Nervous System	2.131	1.945	2.578	2.125
-Excretory System	-Nervous System	4.997	4.67	5.994	4.642
-Nervous System	-Nervous System	1	1	1	1
-Sensory System	-Nervous System	0.4524	0.4081	0.6047	0.5699
-Development	-Nervous System	5.751	5.674	7.787	6.951
-Environmental Adaptation	-Nervous System	0.8707	0.8235	0.8018	0.8381
Human Diseases	-Nervous System	231.1	230.6	275.4	315.8
-Cancers	-Nervous System	24.54	32.15	18.82	29.15
-Immune System Diseases	-Nervous System	6.445	8.087	7.703	7.788
-Neurodegenerative Diseases	-Nervous System	57.61	54.81	65.06	53.87
-Cardiovascular Diseases	-Nervous System	38.69	50.82	44.12	45.66
-Metabolic Diseases	-Nervous System	12	15.76	11.67	15.02
-Infectious Diseases	-Nervous System	76.31	99.11	83.88	118.2
Not Mapped	-Nervous System	257.6	274.4	300.4	318.6
-Not Mapped	-Nervous System	257.6	274.4	300.4	318.6
TOTAL	-Sensory System	Inf	Inf	Inf	Inf
MAPPED	-Sensory System	Inf	Inf	Inf	Inf
Genetic Information Processing	-Sensory System	Inf	Inf	Inf	Inf
-Transcription	-Sensory System	Inf	Inf	Inf	Inf
-Translation	-Sensory System	Inf	Inf	Inf	Inf
-Folding, Sorting and Degradation	-Sensory System	Inf	Inf	Inf	Inf
-DNA Maintenance	-Sensory System	Inf	Inf	Inf	Inf
-RNA Family	-Sensory System	NaN	NaN	NaN	NaN
Environmental Information Processing	-Sensory System	Inf	Inf	Inf	Inf
-Signal Transduction	-Sensory System	Inf	Inf	Inf	Inf
-Signaling Molecules and Interaction	-Sensory System	Inf	Inf	Inf	Inf
Cellular Processes	-Sensory System	Inf	Inf	Inf	Inf
-Crystallins	-Sensory System	NaN	NaN	NaN	NaN
-Stress Response	-Sensory System	NaN	NaN	NaN	NaN
-Vesicular Transport	-Sensory System	Inf	Inf	Inf	Inf
-Cytoskeleton	-Sensory System	Inf	Inf	Inf	Inf
-Cell Motility	-Sensory System	NaN	NaN	NaN	NaN
-Cell Growth and Death	-Sensory System	Inf	Inf	Inf	Inf
-Cell Communication	-Sensory System	Inf	Inf	Inf	Inf
Metabolism	-Sensory System	Inf	Inf	Inf	Inf
-Membrane Transport	-Sensory System	Inf	Inf	Inf	Inf
-Central Carbon Metabolism	-Sensory System	Inf	Inf	Inf	Inf
-Energy Metabolism	-Sensory System	Inf	Inf	Inf	Inf
-Biosynthesis	-Sensory System	Inf	Inf	Inf	Inf
-Other Enzymes	-Sensory System	Inf	Inf	Inf	Inf
Organismal Systems	-Sensory System	Inf	Inf	Inf	Inf
-Immune System	-Sensory System	Inf	Inf	Inf	Inf
-Endocrine System	-Sensory System	Inf	Inf	Inf	Inf
-Circulatory System	-Sensory System	Inf	Inf	Inf	Inf
-Digestive System	-Sensory System	Inf	Inf	Inf	Inf
-Excretory System	-Sensory System	Inf	Inf	Inf	Inf
-Nervous System	-Sensory System	Inf	Inf	Inf	Inf
-Sensory System	-Sensory System	NaN	NaN	NaN	NaN
-Development	-Sensory System	Inf	Inf	Inf	Inf
-Environmental Adaptation	-Sensory System	NaN	NaN	NaN	NaN
Human Diseases	-Sensory System	Inf	Inf	Inf	Inf
-Cancers	-Sensory System	Inf	Inf	Inf	Inf
-Immune System Diseases	-Sensory System	Inf	Inf	Inf	Inf
-Neurodegenerative Diseases	-Sensory System	Inf	Inf	Inf	Inf
-Cardiovascular Diseases	-Sensory System	Inf	Inf	Inf	Inf
-Metabolic Diseases	-Sensory System	NaN	NaN	NaN	NaN
-Infectious Diseases	-Sensory System	Inf	Inf	Inf	Inf
Not Mapped	-Sensory System	Inf	Inf	Inf	Inf
-Not Mapped	-Sensory System	Inf	Inf	Inf	Inf
TOTAL	-Development	1307	1023	1542	965.7
MAPPED	-Development	1137	892	1334	836
Genetic Information Processing	-Development	308.3	290.2	321.8	300.4
-Transcription	-Development	15.46	14.69	14.79	14.4
-Translation	-Development	55.09	51.38	58.46	53.33
-Folding, Sorting and Degradation	-Development	144.8	124.2	163	122.2
-DNA Maintenance	-Development	99.91	102.1	89.75	112.7
-RNA Family	-Development	0	0	0	0
Environmental Information Processing	-Development	88.55	106.3	97.03	109.9
-Signal Transduction	-Development	7.343	5.145	9.161	4.671
-Signaling Molecules and Interaction	-Development	87.88	105.8	96.16	109.2
Cellular Processes	-Development	533.7	350.5	667.9	304.4
-Crystallins	-Development	0	0	0	0
-Stress Response	-Development	0	0	0	0
-Vesicular Transport	-Development	16.59	10.71	22.13	9.961
-Cytoskeleton	-Development	468.1	291.9	597.5	256.3
-Cell Motility	-Development	0	0	0	0
-Cell Growth and Death	-Development	11.89	9.771	15.2	9.564
-Cell Communication	-Development	50.31	51.67	45.14	44.21
Metabolism	-Development	140.6	117.5	160	103.4
-Membrane Transport	-Development	0.3642	0.2773	0.4021	0.1699
-Central Carbon Metabolism	-Development	48.33	42.25	54.85	38.21
-Energy Metabolism	-Development	20.83	15.12	24.29	13.97
-Biosynthesis	-Development	20.06	15.88	20.81	15.54
-Other Enzymes	-Development	78.56	62.95	97.01	53.43
Organismal Systems	-Development	55.86	48.64	61.57	44.91
-Immune System	-Development	23.15	20.96	26.39	19.29
-Endocrine System	-Development	3.629	3.95	4.11	3.424
-Circulatory System	-Development	18.17	15.37	19.73	17.09
-Digestive System	-Development	5.415	5.142	3.379	4.058
-Excretory System	-Development	3.842	2.692	4.392	2.464
-Nervous System	-Development	2.165	1.953	2.556	1.846
-Sensory System	-Development	0.1821	0.1469	0.2087	0.1394
-Development	-Development	1	1	1	1
-Environmental Adaptation	-Development	1.927	1.65	2.077	1.488
Human Diseases	-Development	166.3	155.5	165.5	148.7
-Cancers	-Development	28.64	26.43	29.15	24.26
-Immune System Diseases	-Development	6.758	6.649	5.121	6.437
-Neurodegenerative Diseases	-Development	30.7	24.7	37.67	23.38
-Cardiovascular Diseases	-Development	39.19	36.27	39.13	31.89
-Metabolic Diseases	-Development	8.001	8.391	7.031	7.792
-Infectious Diseases	-Development	38.31	36.91	48.82	35.5
Not Mapped	-Development	170.2	130.6	208.7	129.7
-Not Mapped	-Development	170.2	130.6	208.7	129.7
TOTAL	-Environmental Adaptation	Inf	Inf	Inf	Inf
MAPPED	-Environmental Adaptation	Inf	Inf	Inf	Inf
Genetic Information Processing	-Environmental Adaptation	Inf	Inf	Inf	Inf
-Transcription	-Environmental Adaptation	Inf	Inf	Inf	Inf
-Translation	-Environmental Adaptation	Inf	Inf	Inf	Inf
-Folding, Sorting and Degradation	-Environmental Adaptation	Inf	Inf	Inf	Inf
-DNA Maintenance	-Environmental Adaptation	Inf	Inf	Inf	Inf
-RNA Family	-Environmental Adaptation	NaN	NaN	NaN	NaN
Environmental Information Processing	-Environmental Adaptation	Inf	Inf	Inf	Inf
-Signal Transduction	-Environmental Adaptation	Inf	Inf	Inf	Inf
-Signaling Molecules and Interaction	-Environmental Adaptation	Inf	Inf	Inf	Inf
Cellular Processes	-Environmental Adaptation	Inf	Inf	Inf	Inf
-Crystallins	-Environmental Adaptation	NaN	NaN	NaN	NaN
-Stress Response	-Environmental Adaptation	NaN	NaN	NaN	NaN
-Vesicular Transport	-Environmental Adaptation	Inf	Inf	Inf	Inf
-Cytoskeleton	-Environmental Adaptation	Inf	Inf	Inf	Inf
-Cell Motility	-Environmental Adaptation	NaN	NaN	NaN	NaN
-Cell Growth and Death	-Environmental Adaptation	Inf	Inf	Inf	Inf
-Cell Communication	-Environmental Adaptation	Inf	Inf	Inf	Inf
Metabolism	-Environmental Adaptation	Inf	Inf	Inf	Inf
-Membrane Transport	-Environmental Adaptation	Inf	Inf	Inf	Inf
-Central Carbon Metabolism	-Environmental Adaptation	Inf	Inf	Inf	Inf
-Energy Metabolism	-Environmental Adaptation	Inf	Inf	Inf	Inf
-Biosynthesis	-Environmental Adaptation	Inf	Inf	Inf	Inf
-Other Enzymes	-Environmental Adaptation	Inf	Inf	Inf	Inf
Organismal Systems	-Environmental Adaptation	Inf	Inf	Inf	Inf
-Immune System	-Environmental Adaptation	Inf	Inf	Inf	Inf
-Endocrine System	-Environmental Adaptation	Inf	Inf	Inf	Inf
-Circulatory System	-Environmental Adaptation	Inf	Inf	Inf	Inf
-Digestive System	-Environmental Adaptation	Inf	Inf	Inf	Inf
-Excretory System	-Environmental Adaptation	Inf	Inf	Inf	Inf
-Nervous System	-Environmental Adaptation	Inf	Inf	Inf	Inf
-Sensory System	-Environmental Adaptation	NaN	NaN	NaN	NaN
-Development	-Environmental Adaptation	Inf	Inf	Inf	Inf
-Environmental Adaptation	-Environmental Adaptation	NaN	NaN	NaN	NaN
Human Diseases	-Environmental Adaptation	Inf	Inf	Inf	Inf
-Cancers	-Environmental Adaptation	Inf	Inf	Inf	Inf
-Immune System Diseases	-Environmental Adaptation	Inf	Inf	Inf	Inf
-Neurodegenerative Diseases	-Environmental Adaptation	Inf	Inf	Inf	Inf
-Cardiovascular Diseases	-Environmental Adaptation	Inf	Inf	Inf	Inf
-Metabolic Diseases	-Environmental Adaptation	Inf	Inf	Inf	Inf
-Infectious Diseases	-Environmental Adaptation	Inf	Inf	Inf	Inf
Not Mapped	-Environmental Adaptation	Inf	Inf	Inf	Inf
-Not Mapped	-Environmental Adaptation	Inf	Inf	Inf	Inf
TOTAL	Human Diseases	14.81	14.58	14.08	14.37
MAPPED	Human Diseases	12.88	12.72	12.17	12.44
Genetic Information Processing	Human Diseases	3.393	3.82	3.17	4.373
-Transcription	Human Diseases	0.183	0.217	0.1377	0.2172
-Translation	Human Diseases	0.6144	0.7102	0.5073	0.7466
-Folding, Sorting and Degradation	Human Diseases	1.703	1.861	1.707	2.004
-DNA Maintenance	Human Diseases	1.062	1.307	0.818	1.61
-RNA Family	Human Diseases	0	0	0	0
Environmental Information Processing	Human Diseases	0.999	1.444	0.8965	1.627
-Signal Transduction	Human Diseases	0.09893	0.07901	0.1212	0.07973
-Signaling Molecules and Interaction	Human Diseases	0.9001	1.365	0.7968	1.548
Cellular Processes	Human Diseases	5.365	3.967	5.765	3.391
-Crystallins	Human Diseases	0	0	0	0
-Stress Response	Human Diseases	0	0	0	0
-Vesicular Transport	Human Diseases	0.1719	0.146	0.1928	0.1607
-Cytoskeleton	Human Diseases	4.573	3.063	5.11	2.798
-Cell Motility	Human Diseases	0	0	0	0
-Cell Growth and Death	Human Diseases	0.1219	0.1186	0.1332	0.1287
-Cell Communication	Human Diseases	0.4434	0.7041	0.4437	0.6905
Metabolism	Human Diseases	1.194	1.255	1.356	1.128
-Membrane Transport	Human Diseases	0.005056	0.004852	0.004525	0.00352
-Central Carbon Metabolism	Human Diseases	0.3954	0.4562	0.3799	0.4319
-Energy Metabolism	Human Diseases	0.154	0.1857	0.1573	0.1797
-Biosynthesis	Human Diseases	0.2292	0.2204	0.2055	0.2243
-Other Enzymes	Human Diseases	0.6668	0.6914	0.7678	0.6381
Organismal Systems	Human Diseases	0.6655	0.6573	0.5845	0.7688
-Immune System	Human Diseases	0.2438	0.2768	0.2376	0.2733
-Endocrine System	Human Diseases	0.0852	0.08285	0.08821	0.07448
-Circulatory System	Human Diseases	0.2559	0.2568	0.2018	0.3059
-Digestive System	Human Diseases	0.05065	0.06008	0.02548	0.05433
-Excretory System	Human Diseases	0.03779	0.03277	0.03099	0.03124
-Nervous System	Human Diseases	0.1117	0.1127	0.1133	0.1325
-Sensory System	Human Diseases	0.001957	0.00177	0.002196	0.001805
-Development	Human Diseases	0.05708	0.0619	0.05009	0.07285
-Environmental Adaptation	Human Diseases	0.0973	0.0928	0.09085	0.1007
Human Diseases	Human Diseases	1	1	1	1
-Cancers	Human Diseases	0.2202	0.2364	0.213	0.2476
-Immune System Diseases	Human Diseases	0.05375	0.05947	0.04124	0.06615
-Neurodegenerative Diseases	Human Diseases	0.4646	0.4321	0.4781	0.3934
-Cardiovascular Diseases	Human Diseases	0.3747	0.4089	0.3289	0.3826
-Metabolic Diseases	Human Diseases	0.086	0.1011	0.07398	0.1009
-Infectious Diseases	Human Diseases	0.6506	0.6826	0.628	0.7269
Not Mapped	Human Diseases	1.928	1.862	1.905	1.931
-Not Mapped	Human Diseases	1.928	1.862	1.905	1.931
TOTAL	-Cancers	469.1	447.3	434.2	390.7
MAPPED	-Cancers	408.1	390.2	375.4	338.2
Genetic Information Processing	-Cancers	106.5	125.7	95.76	121
-Transcription	-Cancers	5.646	6.314	4.17	5.632
-Translation	-Cancers	19.5	22.38	16.01	21.58
-Folding, Sorting and Degradation	-Cancers	50.26	55.51	48.84	50.15
-DNA Maintenance	-Cancers	34.81	43	26.15	44.53
-RNA Family	-Cancers	0	0	0	0
Environmental Information Processing	-Cancers	31.24	43.17	24.35	40.58
-Signal Transduction	-Cancers	3.091	2.55	3.395	2.205
-Signaling Molecules and Interaction	-Cancers	29.64	41.89	22.98	39.37
Cellular Processes	-Cancers	170.4	133.5	174.6	106.7
-Crystallins	-Cancers	0	0	0	0
-Stress Response	-Cancers	0	0	0	0
-Vesicular Transport	-Cancers	6.069	4.805	6.93	4.446
-Cytoskeleton	-Cancers	146	103.2	152	78.7
-Cell Motility	-Cancers	0	0	0	0
-Cell Growth and Death	-Cancers	4.092	3.859	4.178	3.56
-Cell Communication	-Cancers	17.22	22.5	12	17.89
Metabolism	-Cancers	42.69	43.2	36.8	37.45
-Membrane Transport	-Cancers	0.1368	0.1212	0.1183	0.07696
-Central Carbon Metabolism	-Cancers	12.59	12.88	9.856	11.35
-Energy Metabolism	-Cancers	7.824	6.583	6.854	5.654
-Biosynthesis	-Cancers	7.821	6.914	6.615	6.289
-Other Enzymes	-Cancers	17.75	17.42	16.11	14.61
Organismal Systems	-Cancers	23.9	27.89	23.22	26.39
-Immune System	-Cancers	8.55	7.088	7.448	6.343
-Endocrine System	-Cancers	5.851	7.006	3.883	5.891
-Circulatory System	-Cancers	7.3	6.718	5.756	7.016
-Digestive System	-Cancers	0.4496	0.5607	0.3496	0.5298
-Excretory System	-Cancers	1.003	0.8606	0.9619	0.7147
-Nervous System	-Cancers	4.011	3.668	3.894	3.394
-Sensory System	-Cancers	0.03209	0.03296	0.03214	0.03114
-Development	-Cancers	1.852	1.878	1.523	1.838
-Environmental Adaptation	-Cancers	3.495	3.361	3.5	2.998
Human Diseases	-Cancers	62.45	67.7	44.02	65.6
-Cancers	-Cancers	1	1	1	1
-Immune System Diseases	-Cancers	1.571	1.618	0.9411	1.438
-Neurodegenerative Diseases	-Cancers	13.66	11.64	13.91	9.734
-Cardiovascular Diseases	-Cancers	9.654	12.5	9.69	10.47
-Metabolic Diseases	-Cancers	1.987	1.883	1.619	1.778
-Infectious Diseases	-Cancers	40.63	46.22	29.32	47.68
Not Mapped	-Cancers	61.08	57.13	58.75	52.49
-Not Mapped	-Cancers	61.08	57.13	58.75	52.49
TOTAL	-Immune System Diseases	783.7	736.7	963.7	725.6
MAPPED	-Immune System Diseases	681.7	642.6	833.3	628.1
Genetic Information Processing	-Immune System Diseases	143.4	135.2	175.4	140.2
-Transcription	-Immune System Diseases	9.484	10.76	9.134	10.94
-Translation	-Immune System Diseases	32.77	36.31	36.99	39.53
-Folding, Sorting and Degradation	-Immune System Diseases	78.45	79.44	102.1	74.87
-DNA Maintenance	-Immune System Diseases	33.08	36.78	32.59	43.58
-RNA Family	-Immune System Diseases	0	0	0	0
Environmental Information Processing	-Immune System Diseases	53.51	73.13	59.48	62.5
-Signal Transduction	-Immune System Diseases	3.263	2.293	4.816	2.158
-Signaling Molecules and Interaction	-Immune System Diseases	53.1	70.96	56.13	60.65
Cellular Processes	-Immune System Diseases	279.2	197.2	365.3	176.5
-Crystallins	-Immune System Diseases	0	0	0	0
-Stress Response	-Immune System Diseases	0	0	0	0
-Vesicular Transport	-Immune System Diseases	8.948	6.72	13.66	6.768
-Cytoskeleton	-Immune System Diseases	238	142.6	323.8	114.6
-Cell Motility	-Immune System Diseases	0	0	0	0
-Cell Growth and Death	-Immune System Diseases	3.665	3.293	5.307	3.485
-Cell Communication	-Immune System Diseases	25.69	32.18	28.27	23.61
Metabolism	-Immune System Diseases	78.32	70.6	89.88	61.92
-Membrane Transport	-Immune System Diseases	0.1448	0.1206	0.1803	0.0846
-Central Carbon Metabolism	-Immune System Diseases	19.27	21.77	24.07	17.49
-Energy Metabolism	-Immune System Diseases	8.016	8.581	9.968	8.015
-Biosynthesis	-Immune System Diseases	13.28	11.22	16.1	9.905
-Other Enzymes	-Immune System Diseases	32.57	29.52	39.36	21.49
Organismal Systems	-Immune System Diseases	38.55	41.2	48.16	43.63
-Immune System	-Immune System Diseases	11.85	11.51	19.87	9.771
-Endocrine System	-Immune System Diseases	3.238	3.436	3.633	3.316
-Circulatory System	-Immune System Diseases	12.98	10.96	14.09	10.3
-Digestive System	-Immune System Diseases	2.934	3.766	1.996	3.084
-Excretory System	-Immune System Diseases	1.033	0.7718	1.341	0.7234
-Nervous System	-Immune System Diseases	6.473	6.215	8.877	5.228
-Sensory System	-Immune System Diseases	0.02694	0.02206	0.04076	0.02166
-Development	-Immune System Diseases	1.729	1.71	1.99	1.972
-Environmental Adaptation	-Immune System Diseases	3.332	2.82	4.134	2.934
