Numerator	Denominator	Valgepea data mu 0 11	Valgepea data mu 0 21	Valgepea data mu 0 31	Valgepea data mu 0 40	Valgepea data mu 0 48
-Environmental Adaptation	-Energy Metabolism	0	0	0	0	0
Human Diseases	-Energy Metabolism	0.0592	0.05262	0.03957	0.03748	0.03866
-Cancers	-Energy Metabolism	0	0	0	0	0
-Immune Diseases	-Energy Metabolism	0	0	0	0	0
-Neurodegenerative Diseases	-Energy Metabolism	0	0	0	0	0
-Substance Dependence	-Energy Metabolism	0	0	0	0	0
-Cardiovascular Diseases	-Energy Metabolism	0	0	0	0	0
-Endocrine and Metabolic Diseases	-Energy Metabolism	0	0	0	0	0
-Infectious Diseases	-Energy Metabolism	0.01311	0.01021	0.01077	0.009617	0.01095
-Drug resistance	-Energy Metabolism	0.02685	0.02276	0.02054	0.01923	0.01863
Not Mapped	-Energy Metabolism	4.894	3.402	2.87	2.824	2.995
-Not Mapped	-Energy Metabolism	4.894	3.402	2.87	2.824	2.995
TOTAL	-Biosynthesis	6.404	5.542	5.096	4.422	4.232
MAPPED	-Biosynthesis	5.763	5.086	4.712	4.112	3.939
Genetic Information Processing	-Biosynthesis	1.641	1.511	1.509	1.374	1.431
-Transcription	-Biosynthesis	0.2669	0.2416	0.2376	0.206	0.2048
-Translation	-Biosynthesis	0.8971	0.8579	0.8967	0.8499	0.9187
-Folding, Sorting and Degradation	-Biosynthesis	0.3841	0.3195	0.295	0.2544	0.2518
-DNA Maintenance	-Biosynthesis	0.09479	0.08274	0.07327	0.05848	0.05485
-RNA Family	-Biosynthesis	9.635e-06	7.001e-06	4.896e-06	3.78e-06	3.292e-06
Environmental Information Processing	-Biosynthesis	0.0558	0.03701	0.0278	0.02199	0.01946
-Signal Transduction	-Biosynthesis	0.05532	0.03701	0.0278	0.02199	0.01946
-Signaling Molecules and Interaction	-Biosynthesis	0.00049	1.635e-06	1.148e-06	8.82e-07	7.67e-07
Cellular Processes	-Biosynthesis	0.1126	0.05907	0.05447	0.04681	0.04472
-Cell Structure	-Biosynthesis	0.00901	0.01734	0.01684	0.01438	0.01128
-Crystallins	-Biosynthesis	0	0	0	0	0
-Stress Response	-Biosynthesis	0	0	0	0	0
-       Stress response	-Biosynthesis	0	0	0	0	0
-Vesicular transport	-Biosynthesis	0.002569	0.001788	0.002239	0.001457	0.002065
-Cytoskeleton	-Biosynthesis	0.02319	0.0198	0.01702	0.01429	0.01403
-Cell Motility	-Biosynthesis	0.05516	2.787e-05	1.958e-05	1.506e-05	1.313e-05
-Cell Growth and Death	-Biosynthesis	0.02092	0.02025	0.01865	0.01643	0.01712
-Cellular Community	-Biosynthesis	0	0	0	0	0
Metabolism	-Biosynthesis	3.953	3.45	3.084	2.651	2.428
-Membrane Transport	-Biosynthesis	0.6487	0.5231	0.4463	0.3444	0.2774
-Central Carbon Metabolism	-Biosynthesis	1.509	1.283	1.068	0.832	0.7274
-Energy Metabolism	-Biosynthesis	0.13	0.1321	0.1308	0.1082	0.09659
-Biosynthesis	-Biosynthesis	1	1	1	1	1
-Other Enzymes	-Biosynthesis	0.6154	0.4656	0.4005	0.3296	0.323
Organismal Systems	-Biosynthesis	0	0	0	0	0
-Immune System	-Biosynthesis	0	0	0	0	0
-Endocrine System	-Biosynthesis	0	0	0	0	0
-Circulatory System	-Biosynthesis	0	0	0	0	0
-Digestive System	-Biosynthesis	0	0	0	0	0
-Excretory System	-Biosynthesis	0	0	0	0	0
-Nervous System	-Biosynthesis	0	0	0	0	0
-Sensory System	-Biosynthesis	0	0	0	0	0
-Development	-Biosynthesis	0	0	0	0	0
-Environmental Adaptation	-Biosynthesis	0	0	0	0	0
Human Diseases	-Biosynthesis	0.007694	0.006949	0.005177	0.004029	0.003682
-Cancers	-Biosynthesis	0	0	0	0	0
-Immune Diseases	-Biosynthesis	0	0	0	0	0
-Neurodegenerative Diseases	-Biosynthesis	0	0	0	0	0
-Substance Dependence	-Biosynthesis	0	0	0	0	0
-Cardiovascular Diseases	-Biosynthesis	0	0	0	0	0
-Endocrine and Metabolic Diseases	-Biosynthesis	0	0	0	0	0
-Infectious Diseases	-Biosynthesis	0.001623	0.001308	0.001461	0.001111	0.001171
-Drug resistance	-Biosynthesis	0.003856	0.00336	0.00307	0.002398	0.002046
Not Mapped	-Biosynthesis	0.6408	0.4559	0.3842	0.3102	0.2932
-Not Mapped	-Biosynthesis	0.6408	0.4559	0.3842	0.3102	0.2932
TOTAL	-Other Enzymes	10.24	11.62	12.47	13.06	13.19
MAPPED	-Other Enzymes	9.22	10.67	11.53	12.15	12.28
Genetic Information Processing	-Other Enzymes	2.594	3.14	3.666	4.027	4.467
-Transcription	-Other Enzymes	0.435	0.5196	0.59	0.6262	0.642
-Translation	-Other Enzymes	1.418	1.783	2.176	2.485	2.881
-Folding, Sorting and Degradation	-Other Enzymes	0.6058	0.6707	0.723	0.7548	0.7701
-DNA Maintenance	-Other Enzymes	0.1472	0.1706	0.1704	0.1663	0.1704
-RNA Family	-Other Enzymes	1.548e-05	1.486e-05	1.22e-05	1.129e-05	1.01e-05
Environmental Information Processing	-Other Enzymes	0.0881	0.07406	0.06498	0.06149	0.05694
-Signal Transduction	-Other Enzymes	0.08736	0.07405	0.06498	0.06148	0.05693
-Signaling Molecules and Interaction	-Other Enzymes	0.0007839	3.428e-06	2.81e-06	2.606e-06	2.391e-06
Cellular Processes	-Other Enzymes	0.1797	0.1269	0.1359	0.1418	0.1385
-Cell Structure	-Other Enzymes	0.01441	0.03636	0.04121	0.04248	0.03515
-Crystallins	-Other Enzymes	0	0	0	0	0
-Stress Response	-Other Enzymes	0	0	0	0	0
-       Stress response	-Other Enzymes	0	0	0	0	0
-Vesicular transport	-Other Enzymes	0.003909	0.00352	0.005159	0.004111	0.006154
-Cytoskeleton	-Other Enzymes	0.0376	0.04176	0.04117	0.04229	0.04344
-Cell Motility	-Other Enzymes	0.09062	5.942e-05	4.87e-05	4.516e-05	4e-05
-Cell Growth and Death	-Other Enzymes	0.034	0.04379	0.04568	0.04889	0.053
-Cellular Community	-Other Enzymes	0	0	0	0	0
Metabolism	-Other Enzymes	6.357	7.251	7.603	7.918	7.466
-Membrane Transport	-Other Enzymes	1.069	1.098	1.105	1.042	0.846
-Central Carbon Metabolism	-Other Enzymes	2.459	2.684	2.583	2.458	2.239
-Energy Metabolism	-Other Enzymes	0.2119	0.279	0.3208	0.3203	0.3023
-Biosynthesis	-Other Enzymes	1.62	2.122	2.492	3.023	3.071
-Other Enzymes	-Other Enzymes	1	1	1	1	1
Organismal Systems	-Other Enzymes	0	0	0	0	0
-Immune System	-Other Enzymes	0	0	0	0	0
-Endocrine System	-Other Enzymes	0	0	0	0	0
-Circulatory System	-Other Enzymes	0	0	0	0	0
-Digestive System	-Other Enzymes	0	0	0	0	0
-Excretory System	-Other Enzymes	0	0	0	0	0
-Nervous System	-Other Enzymes	0	0	0	0	0
-Sensory System	-Other Enzymes	0	0	0	0	0
-Development	-Other Enzymes	0	0	0	0	0
-Environmental Adaptation	-Other Enzymes	0	0	0	0	0
Human Diseases	-Other Enzymes	0.01342	0.01457	0.01269	0.0119	0.01116
-Cancers	-Other Enzymes	0	0	0	0	0
-Immune Diseases	-Other Enzymes	0	0	0	0	0
-Neurodegenerative Diseases	-Other Enzymes	0	0	0	0	0
-Substance Dependence	-Other Enzymes	0	0	0	0	0
-Cardiovascular Diseases	-Other Enzymes	0	0	0	0	0
-Endocrine and Metabolic Diseases	-Other Enzymes	0	0	0	0	0
-Infectious Diseases	-Other Enzymes	0.002778	0.00284	0.003647	0.003419	0.003962
-Drug resistance	-Other Enzymes	0.005287	0.007066	0.007693	0.00738	0.006593
Not Mapped	-Other Enzymes	1.025	0.9561	0.9401	0.9162	0.9138
-Not Mapped	-Other Enzymes	1.025	0.9561	0.9401	0.9162	0.9138
TOTAL	Organismal Systems	Inf	Inf	Inf	Inf	Inf
MAPPED	Organismal Systems	Inf	Inf	Inf	Inf	Inf
Genetic Information Processing	Organismal Systems	Inf	Inf	Inf	Inf	Inf
-Transcription	Organismal Systems	Inf	Inf	Inf	Inf	Inf
-Translation	Organismal Systems	Inf	Inf	Inf	Inf	Inf
-Folding, Sorting and Degradation	Organismal Systems	Inf	Inf	Inf	Inf	Inf
-DNA Maintenance	Organismal Systems	Inf	Inf	Inf	Inf	Inf
-RNA Family	Organismal Systems	Inf	Inf	Inf	Inf	Inf
Environmental Information Processing	Organismal Systems	Inf	Inf	Inf	Inf	Inf
-Signal Transduction	Organismal Systems	Inf	Inf	Inf	Inf	Inf
-Signaling Molecules and Interaction	Organismal Systems	Inf	Inf	Inf	Inf	Inf
Cellular Processes	Organismal Systems	Inf	Inf	Inf	Inf	Inf
-Cell Structure	Organismal Systems	Inf	Inf	Inf	Inf	Inf
-Crystallins	Organismal Systems	NaN	NaN	NaN	NaN	NaN
-Stress Response	Organismal Systems	NaN	NaN	NaN	NaN	NaN
-       Stress response	Organismal Systems	NaN	NaN	NaN	NaN	NaN
-Vesicular transport	Organismal Systems	Inf	Inf	Inf	Inf	Inf
-Cytoskeleton	Organismal Systems	Inf	Inf	Inf	Inf	Inf
-Cell Motility	Organismal Systems	Inf	Inf	Inf	Inf	Inf
-Cell Growth and Death	Organismal Systems	Inf	Inf	Inf	Inf	Inf
-Cellular Community	Organismal Systems	NaN	NaN	NaN	NaN	NaN
Metabolism	Organismal Systems	Inf	Inf	Inf	Inf	Inf
-Membrane Transport	Organismal Systems	Inf	Inf	Inf	Inf	Inf
-Central Carbon Metabolism	Organismal Systems	Inf	Inf	Inf	Inf	Inf
-Energy Metabolism	Organismal Systems	Inf	Inf	Inf	Inf	Inf
-Biosynthesis	Organismal Systems	Inf	Inf	Inf	Inf	Inf
-Other Enzymes	Organismal Systems	Inf	Inf	Inf	Inf	Inf
Organismal Systems	Organismal Systems	NaN	NaN	NaN	NaN	NaN
-Immune System	Organismal Systems	NaN	NaN	NaN	NaN	NaN
-Endocrine System	Organismal Systems	NaN	NaN	NaN	NaN	NaN
-Circulatory System	Organismal Systems	NaN	NaN	NaN	NaN	NaN
-Digestive System	Organismal Systems	NaN	NaN	NaN	NaN	NaN
-Excretory System	Organismal Systems	NaN	NaN	NaN	NaN	NaN
-Nervous System	Organismal Systems	NaN	NaN	NaN	NaN	NaN
-Sensory System	Organismal Systems	NaN	NaN	NaN	NaN	NaN
-Development	Organismal Systems	NaN	NaN	NaN	NaN	NaN
-Environmental Adaptation	Organismal Systems	NaN	NaN	NaN	NaN	NaN
Human Diseases	Organismal Systems	Inf	Inf	Inf	Inf	Inf
-Cancers	Organismal Systems	NaN	NaN	NaN	NaN	NaN
-Immune Diseases	Organismal Systems	NaN	NaN	NaN	NaN	NaN
-Neurodegenerative Diseases	Organismal Systems	NaN	NaN	NaN	NaN	NaN
-Substance Dependence	Organismal Systems	NaN	NaN	NaN	NaN	NaN
-Cardiovascular Diseases	Organismal Systems	NaN	NaN	NaN	NaN	NaN
-Endocrine and Metabolic Diseases	Organismal Systems	NaN	NaN	NaN	NaN	NaN
-Infectious Diseases	Organismal Systems	Inf	Inf	Inf	Inf	Inf
-Drug resistance	Organismal Systems	Inf	Inf	Inf	Inf	Inf
Not Mapped	Organismal Systems	Inf	Inf	Inf	Inf	Inf
-Not Mapped	Organismal Systems	Inf	Inf	Inf	Inf	Inf
TOTAL	-Immune System	Inf	Inf	Inf	Inf	Inf
MAPPED	-Immune System	Inf	Inf	Inf	Inf	Inf
Genetic Information Processing	-Immune System	Inf	Inf	Inf	Inf	Inf
-Transcription	-Immune System	Inf	Inf	Inf	Inf	Inf
-Translation	-Immune System	Inf	Inf	Inf	Inf	Inf
-Folding, Sorting and Degradation	-Immune System	Inf	Inf	Inf	Inf	Inf
-DNA Maintenance	-Immune System	Inf	Inf	Inf	Inf	Inf
-RNA Family	-Immune System	Inf	Inf	Inf	Inf	Inf
Environmental Information Processing	-Immune System	Inf	Inf	Inf	Inf	Inf
-Signal Transduction	-Immune System	Inf	Inf	Inf	Inf	Inf
-Signaling Molecules and Interaction	-Immune System	Inf	Inf	Inf	Inf	Inf
Cellular Processes	-Immune System	Inf	Inf	Inf	Inf	Inf
-Cell Structure	-Immune System	Inf	Inf	Inf	Inf	Inf
-Crystallins	-Immune System	NaN	NaN	NaN	NaN	NaN
-Stress Response	-Immune System	NaN	NaN	NaN	NaN	NaN
-       Stress response	-Immune System	NaN	NaN	NaN	NaN	NaN
-Vesicular transport	-Immune System	Inf	Inf	Inf	Inf	Inf
-Cytoskeleton	-Immune System	Inf	Inf	Inf	Inf	Inf
-Cell Motility	-Immune System	Inf	Inf	Inf	Inf	Inf
-Cell Growth and Death	-Immune System	Inf	Inf	Inf	Inf	Inf
-Cellular Community	-Immune System	NaN	NaN	NaN	NaN	NaN
Metabolism	-Immune System	Inf	Inf	Inf	Inf	Inf
-Membrane Transport	-Immune System	Inf	Inf	Inf	Inf	Inf
-Central Carbon Metabolism	-Immune System	Inf	Inf	Inf	Inf	Inf
-Energy Metabolism	-Immune System	Inf	Inf	Inf	Inf	Inf
-Biosynthesis	-Immune System	Inf	Inf	Inf	Inf	Inf
-Other Enzymes	-Immune System	Inf	Inf	Inf	Inf	Inf
Organismal Systems	-Immune System	NaN	NaN	NaN	NaN	NaN
-Immune System	-Immune System	NaN	NaN	NaN	NaN	NaN
-Endocrine System	-Immune System	NaN	NaN	NaN	NaN	NaN
-Circulatory System	-Immune System	NaN	NaN	NaN	NaN	NaN
-Digestive System	-Immune System	NaN	NaN	NaN	NaN	NaN
-Excretory System	-Immune System	NaN	NaN	NaN	NaN	NaN
-Nervous System	-Immune System	NaN	NaN	NaN	NaN	NaN
-Sensory System	-Immune System	NaN	NaN	NaN	NaN	NaN
-Development	-Immune System	NaN	NaN	NaN	NaN	NaN
-Environmental Adaptation	-Immune System	NaN	NaN	NaN	NaN	NaN
Human Diseases	-Immune System	Inf	Inf	Inf	Inf	Inf
-Cancers	-Immune System	NaN	NaN	NaN	NaN	NaN
-Immune Diseases	-Immune System	NaN	NaN	NaN	NaN	NaN
-Neurodegenerative Diseases	-Immune System	NaN	NaN	NaN	NaN	NaN
-Substance Dependence	-Immune System	NaN	NaN	NaN	NaN	NaN
-Cardiovascular Diseases	-Immune System	NaN	NaN	NaN	NaN	NaN
-Endocrine and Metabolic Diseases	-Immune System	NaN	NaN	NaN	NaN	NaN
-Infectious Diseases	-Immune System	Inf	Inf	Inf	Inf	Inf
-Drug resistance	-Immune System	Inf	Inf	Inf	Inf	Inf
Not Mapped	-Immune System	Inf	Inf	Inf	Inf	Inf
-Not Mapped	-Immune System	Inf	Inf	Inf	Inf	Inf
TOTAL	-Endocrine System	Inf	Inf	Inf	Inf	Inf
MAPPED	-Endocrine System	Inf	Inf	Inf	Inf	Inf
Genetic Information Processing	-Endocrine System	Inf	Inf	Inf	Inf	Inf
-Transcription	-Endocrine System	Inf	Inf	Inf	Inf	Inf
-Translation	-Endocrine System	Inf	Inf	Inf	Inf	Inf
-Folding, Sorting and Degradation	-Endocrine System	Inf	Inf	Inf	Inf	Inf
-DNA Maintenance	-Endocrine System	Inf	Inf	Inf	Inf	Inf
-RNA Family	-Endocrine System	Inf	Inf	Inf	Inf	Inf
Environmental Information Processing	-Endocrine System	Inf	Inf	Inf	Inf	Inf
-Signal Transduction	-Endocrine System	Inf	Inf	Inf	Inf	Inf
-Signaling Molecules and Interaction	-Endocrine System	Inf	Inf	Inf	Inf	Inf
Cellular Processes	-Endocrine System	Inf	Inf	Inf	Inf	Inf
-Cell Structure	-Endocrine System	Inf	Inf	Inf	Inf	Inf
-Crystallins	-Endocrine System	NaN	NaN	NaN	NaN	NaN
-Stress Response	-Endocrine System	NaN	NaN	NaN	NaN	NaN
-       Stress response	-Endocrine System	NaN	NaN	NaN	NaN	NaN
-Vesicular transport	-Endocrine System	Inf	Inf	Inf	Inf	Inf
-Cytoskeleton	-Endocrine System	Inf	Inf	Inf	Inf	Inf
-Cell Motility	-Endocrine System	Inf	Inf	Inf	Inf	Inf
-Cell Growth and Death	-Endocrine System	Inf	Inf	Inf	Inf	Inf
-Cellular Community	-Endocrine System	NaN	NaN	NaN	NaN	NaN
Metabolism	-Endocrine System	Inf	Inf	Inf	Inf	Inf
-Membrane Transport	-Endocrine System	Inf	Inf	Inf	Inf	Inf
-Central Carbon Metabolism	-Endocrine System	Inf	Inf	Inf	Inf	Inf
-Energy Metabolism	-Endocrine System	Inf	Inf	Inf	Inf	Inf
-Biosynthesis	-Endocrine System	Inf	Inf	Inf	Inf	Inf
-Other Enzymes	-Endocrine System	Inf	Inf	Inf	Inf	Inf
Organismal Systems	-Endocrine System	NaN	NaN	NaN	NaN	NaN
-Immune System	-Endocrine System	NaN	NaN	NaN	NaN	NaN
-Endocrine System	-Endocrine System	NaN	NaN	NaN	NaN	NaN
-Circulatory System	-Endocrine System	NaN	NaN	NaN	NaN	NaN
-Digestive System	-Endocrine System	NaN	NaN	NaN	NaN	NaN
-Excretory System	-Endocrine System	NaN	NaN	NaN	NaN	NaN
-Nervous System	-Endocrine System	NaN	NaN	NaN	NaN	NaN
-Sensory System	-Endocrine System	NaN	NaN	NaN	NaN	NaN
-Development	-Endocrine System	NaN	NaN	NaN	NaN	NaN
-Environmental Adaptation	-Endocrine System	NaN	NaN	NaN	NaN	NaN
Human Diseases	-Endocrine System	Inf	Inf	Inf	Inf	Inf
-Cancers	-Endocrine System	NaN	NaN	NaN	NaN	NaN
-Immune Diseases	-Endocrine System	NaN	NaN	NaN	NaN	NaN
-Neurodegenerative Diseases	-Endocrine System	NaN	NaN	NaN	NaN	NaN
-Substance Dependence	-Endocrine System	NaN	NaN	NaN	NaN	NaN
-Cardiovascular Diseases	-Endocrine System	NaN	NaN	NaN	NaN	NaN
-Endocrine and Metabolic Diseases	-Endocrine System	NaN	NaN	NaN	NaN	NaN
-Infectious Diseases	-Endocrine System	Inf	Inf	Inf	Inf	Inf
-Drug resistance	-Endocrine System	Inf	Inf	Inf	Inf	Inf
Not Mapped	-Endocrine System	Inf	Inf	Inf	Inf	Inf
-Not Mapped	-Endocrine System	Inf	Inf	Inf	Inf	Inf
TOTAL	-Circulatory System	Inf	Inf	Inf	Inf	Inf
MAPPED	-Circulatory System	Inf	Inf	Inf	Inf	Inf
Genetic Information Processing	-Circulatory System	Inf	Inf	Inf	Inf	Inf
-Transcription	-Circulatory System	Inf	Inf	Inf	Inf	Inf
-Translation	-Circulatory System	Inf	Inf	Inf	Inf	Inf
-Folding, Sorting and Degradation	-Circulatory System	Inf	Inf	Inf	Inf	Inf
-DNA Maintenance	-Circulatory System	Inf	Inf	Inf	Inf	Inf
-RNA Family	-Circulatory System	Inf	Inf	Inf	Inf	Inf
Environmental Information Processing	-Circulatory System	Inf	Inf	Inf	Inf	Inf
-Signal Transduction	-Circulatory System	Inf	Inf	Inf	Inf	Inf
-Signaling Molecules and Interaction	-Circulatory System	Inf	Inf	Inf	Inf	Inf
Cellular Processes	-Circulatory System	Inf	Inf	Inf	Inf	Inf
-Cell Structure	-Circulatory System	Inf	Inf	Inf	Inf	Inf
-Crystallins	-Circulatory System	NaN	NaN	NaN	NaN	NaN
-Stress Response	-Circulatory System	NaN	NaN	NaN	NaN	NaN
-       Stress response	-Circulatory System	NaN	NaN	NaN	NaN	NaN
-Vesicular transport	-Circulatory System	Inf	Inf	Inf	Inf	Inf
-Cytoskeleton	-Circulatory System	Inf	Inf	Inf	Inf	Inf
-Cell Motility	-Circulatory System	Inf	Inf	Inf	Inf	Inf
-Cell Growth and Death	-Circulatory System	Inf	Inf	Inf	Inf	Inf
-Cellular Community	-Circulatory System	NaN	NaN	NaN	NaN	NaN
Metabolism	-Circulatory System	Inf	Inf	Inf	Inf	Inf
-Membrane Transport	-Circulatory System	Inf	Inf	Inf	Inf	Inf
-Central Carbon Metabolism	-Circulatory System	Inf	Inf	Inf	Inf	Inf
-Energy Metabolism	-Circulatory System	Inf	Inf	Inf	Inf	Inf
-Biosynthesis	-Circulatory System	Inf	Inf	Inf	Inf	Inf
-Other Enzymes	-Circulatory System	Inf	Inf	Inf	Inf	Inf
Organismal Systems	-Circulatory System	NaN	NaN	NaN	NaN	NaN
-Immune System	-Circulatory System	NaN	NaN	NaN	NaN	NaN
-Endocrine System	-Circulatory System	NaN	NaN	NaN	NaN	NaN
-Circulatory System	-Circulatory System	NaN	NaN	NaN	NaN	NaN
-Digestive System	-Circulatory System	NaN	NaN	NaN	NaN	NaN
-Excretory System	-Circulatory System	NaN	NaN	NaN	NaN	NaN
-Nervous System	-Circulatory System	NaN	NaN	NaN	NaN	NaN
-Sensory System	-Circulatory System	NaN	NaN	NaN	NaN	NaN
-Development	-Circulatory System	NaN	NaN	NaN	NaN	NaN
-Environmental Adaptation	-Circulatory System	NaN	NaN	NaN	NaN	NaN
Human Diseases	-Circulatory System	Inf	Inf	Inf	Inf	Inf
-Cancers	-Circulatory System	NaN	NaN	NaN	NaN	NaN
-Immune Diseases	-Circulatory System	NaN	NaN	NaN	NaN	NaN
-Neurodegenerative Diseases	-Circulatory System	NaN	NaN	NaN	NaN	NaN
-Substance Dependence	-Circulatory System	NaN	NaN	NaN	NaN	NaN
-Cardiovascular Diseases	-Circulatory System	NaN	NaN	NaN	NaN	NaN
-Endocrine and Metabolic Diseases	-Circulatory System	NaN	NaN	NaN	NaN	NaN
-Infectious Diseases	-Circulatory System	Inf	Inf	Inf	Inf	Inf
-Drug resistance	-Circulatory System	Inf	Inf	Inf	Inf	Inf
Not Mapped	-Circulatory System	Inf	Inf	Inf	Inf	Inf
-Not Mapped	-Circulatory System	Inf	Inf	Inf	Inf	Inf
TOTAL	-Digestive System	Inf	Inf	Inf	Inf	Inf
MAPPED	-Digestive System	Inf	Inf	Inf	Inf	Inf
Genetic Information Processing	-Digestive System	Inf	Inf	Inf	Inf	Inf
-Transcription	-Digestive System	Inf	Inf	Inf	Inf	Inf
-Translation	-Digestive System	Inf	Inf	Inf	Inf	Inf
-Folding, Sorting and Degradation	-Digestive System	Inf	Inf	Inf	Inf	Inf
-DNA Maintenance	-Digestive System	Inf	Inf	Inf	Inf	Inf
-RNA Family	-Digestive System	Inf	Inf	Inf	Inf	Inf
Environmental Information Processing	-Digestive System	Inf	Inf	Inf	Inf	Inf
-Signal Transduction	-Digestive System	Inf	Inf	Inf	Inf	Inf
-Signaling Molecules and Interaction	-Digestive System	Inf	Inf	Inf	Inf	Inf
Cellular Processes	-Digestive System	Inf	Inf	Inf	Inf	Inf
-Cell Structure	-Digestive System	Inf	Inf	Inf	Inf	Inf
-Crystallins	-Digestive System	NaN	NaN	NaN	NaN	NaN
-Stress Response	-Digestive System	NaN	NaN	NaN	NaN	NaN
-       Stress response	-Digestive System	NaN	NaN	NaN	NaN	NaN
-Vesicular transport	-Digestive System	Inf	Inf	Inf	Inf	Inf
-Cytoskeleton	-Digestive System	Inf	Inf	Inf	Inf	Inf
-Cell Motility	-Digestive System	Inf	Inf	Inf	Inf	Inf
-Cell Growth and Death	-Digestive System	Inf	Inf	Inf	Inf	Inf
-Cellular Community	-Digestive System	NaN	NaN	NaN	NaN	NaN
Metabolism	-Digestive System	Inf	Inf	Inf	Inf	Inf
-Membrane Transport	-Digestive System	Inf	Inf	Inf	Inf	Inf
-Central Carbon Metabolism	-Digestive System	Inf	Inf	Inf	Inf	Inf
-Energy Metabolism	-Digestive System	Inf	Inf	Inf	Inf	Inf
-Biosynthesis	-Digestive System	Inf	Inf	Inf	Inf	Inf
-Other Enzymes	-Digestive System	Inf	Inf	Inf	Inf	Inf
Organismal Systems	-Digestive System	NaN	NaN	NaN	NaN	NaN
-Immune System	-Digestive System	NaN	NaN	NaN	NaN	NaN
-Endocrine System	-Digestive System	NaN	NaN	NaN	NaN	NaN
-Circulatory System	-Digestive System	NaN	NaN	NaN	NaN	NaN
-Digestive System	-Digestive System	NaN	NaN	NaN	NaN	NaN
-Excretory System	-Digestive System	NaN	NaN	NaN	NaN	NaN
-Nervous System	-Digestive System	NaN	NaN	NaN	NaN	NaN
-Sensory System	-Digestive System	NaN	NaN	NaN	NaN	NaN
-Development	-Digestive System	NaN	NaN	NaN	NaN	NaN
-Environmental Adaptation	-Digestive System	NaN	NaN	NaN	NaN	NaN
Human Diseases	-Digestive System	Inf	Inf	Inf	Inf	Inf
-Cancers	-Digestive System	NaN	NaN	NaN	NaN	NaN
-Immune Diseases	-Digestive System	NaN	NaN	NaN	NaN	NaN
-Neurodegenerative Diseases	-Digestive System	NaN	NaN	NaN	NaN	NaN
-Substance Dependence	-Digestive System	NaN	NaN	NaN	NaN	NaN
-Cardiovascular Diseases	-Digestive System	NaN	NaN	NaN	NaN	NaN
-Endocrine and Metabolic Diseases	-Digestive System	NaN	NaN	NaN	NaN	NaN
-Infectious Diseases	-Digestive System	Inf	Inf	Inf	Inf	Inf
-Drug resistance	-Digestive System	Inf	Inf	Inf	Inf	Inf
Not Mapped	-Digestive System	Inf	Inf	Inf	Inf	Inf
-Not Mapped	-Digestive System	Inf	Inf	Inf	Inf	Inf
TOTAL	-Excretory System	Inf	Inf	Inf	Inf	Inf
MAPPED	-Excretory System	Inf	Inf	Inf	Inf	Inf
Genetic Information Processing	-Excretory System	Inf	Inf	Inf	Inf	Inf
-Transcription	-Excretory System	Inf	Inf	Inf	Inf	Inf
-Translation	-Excretory System	Inf	Inf	Inf	Inf	Inf
-Folding, Sorting and Degradation	-Excretory System	Inf	Inf	Inf	Inf	Inf
-DNA Maintenance	-Excretory System	Inf	Inf	Inf	Inf	Inf
-RNA Family	-Excretory System	Inf	Inf	Inf	Inf	Inf
Environmental Information Processing	-Excretory System	Inf	Inf	Inf	Inf	Inf
-Signal Transduction	-Excretory System	Inf	Inf	Inf	Inf	Inf
-Signaling Molecules and Interaction	-Excretory System	Inf	Inf	Inf	Inf	Inf
Cellular Processes	-Excretory System	Inf	Inf	Inf	Inf	Inf
-Cell Structure	-Excretory System	Inf	Inf	Inf	Inf	Inf
-Crystallins	-Excretory System	NaN	NaN	NaN	NaN	NaN
-Stress Response	-Excretory System	NaN	NaN	NaN	NaN	NaN
-       Stress response	-Excretory System	NaN	NaN	NaN	NaN	NaN
-Vesicular transport	-Excretory System	Inf	Inf	Inf	Inf	Inf
-Cytoskeleton	-Excretory System	Inf	Inf	Inf	Inf	Inf
-Cell Motility	-Excretory System	Inf	Inf	Inf	Inf	Inf
-Cell Growth and Death	-Excretory System	Inf	Inf	Inf	Inf	Inf
-Cellular Community	-Excretory System	NaN	NaN	NaN	NaN	NaN
Metabolism	-Excretory System	Inf	Inf	Inf	Inf	Inf
-Membrane Transport	-Excretory System	Inf	Inf	Inf	Inf	Inf
-Central Carbon Metabolism	-Excretory System	Inf	Inf	Inf	Inf	Inf
-Energy Metabolism	-Excretory System	Inf	Inf	Inf	Inf	Inf
-Biosynthesis	-Excretory System	Inf	Inf	Inf	Inf	Inf
-Other Enzymes	-Excretory System	Inf	Inf	Inf	Inf	Inf
Organismal Systems	-Excretory System	NaN	NaN	NaN	NaN	NaN
-Immune System	-Excretory System	NaN	NaN	NaN	NaN	NaN
-Endocrine System	-Excretory System	NaN	NaN	NaN	NaN	NaN
-Circulatory System	-Excretory System	NaN	NaN	NaN	NaN	NaN
-Digestive System	-Excretory System	NaN	NaN	NaN	NaN	NaN
-Excretory System	-Excretory System	NaN	NaN	NaN	NaN	NaN
-Nervous System	-Excretory System	NaN	NaN	NaN	NaN	NaN
-Sensory System	-Excretory System	NaN	NaN	NaN	NaN	NaN
-Development	-Excretory System	NaN	NaN	NaN	NaN	NaN
-Environmental Adaptation	-Excretory System	NaN	NaN	NaN	NaN	NaN
Human Diseases	-Excretory System	Inf	Inf	Inf	Inf	Inf
-Cancers	-Excretory System	NaN	NaN	NaN	NaN	NaN
