Numerator	Denominator	Valgepea data mu 0 11	Valgepea data mu 0 21	Valgepea data mu 0 31	Valgepea data mu 0 40	Valgepea data mu 0 48
-Membrane Transport	-Energy Metabolism	3.185	2.646	2.38	2.215	2.147
-Central Carbon Metabolism	-Energy Metabolism	5.843	4.392	3.859	3.701	4.026
-Energy Metabolism	-Energy Metabolism	1	1	1	1	1
-Biosynthesis	-Energy Metabolism	4.468	4.301	4.335	5.09	6.201
-Other Enzymes	-Energy Metabolism	3.154	2.291	2.079	2.108	2.571
Organismal Systems	-Energy Metabolism	0	0	0	0	0
-Immune System	-Energy Metabolism	0	0	0	0	0
-Endocrine System	-Energy Metabolism	0	0	0	0	0
-Circulatory System	-Energy Metabolism	0	0	0	0	0
-Digestive System	-Energy Metabolism	0	0	0	0	0
-Excretory System	-Energy Metabolism	0	0	0	0	0
-Nervous System	-Energy Metabolism	0	0	0	0	0
-Sensory System	-Energy Metabolism	0	0	0	0	0
-Development	-Energy Metabolism	0	0	0	0	0
-Environmental Adaptation	-Energy Metabolism	0	0	0	0	0
Human Diseases	-Energy Metabolism	0.007438	0.007085	0.006329	0.006559	0.005639
-Cancers	-Energy Metabolism	0	0	0	0	0
-Immune Diseases	-Energy Metabolism	0	0	0	0	0
-Neurodegenerative Diseases	-Energy Metabolism	0	0	0	0	0
-Substance Dependence	-Energy Metabolism	0	0	0	0	0
-Cardiovascular Diseases	-Energy Metabolism	0	0	0	0	0
-Endocrine and Metabolic Diseases	-Energy Metabolism	0	0	0	0	0
-Infectious Diseases	-Energy Metabolism	2.198e-05	1.591e-05	1.122e-05	1.048e-05	1.015e-05
-Drug resistance	-Energy Metabolism	0.001567	0.001474	0.001526	0.001604	0.002205
Not Mapped	-Energy Metabolism	3.016	2.064	1.825	1.773	2.084
-Not Mapped	-Energy Metabolism	3.016	2.064	1.825	1.773	2.084
TOTAL	-Biosynthesis	7.156	6.184	5.999	5.493	5.565
MAPPED	-Biosynthesis	6.529	5.741	5.61	5.17	5.249
Genetic Information Processing	-Biosynthesis	2.646	2.418	2.547	2.474	2.707
-Transcription	-Biosynthesis	0.3157	0.2871	0.2736	0.2327	0.2313
-Translation	-Biosynthesis	1.679	1.579	1.756	1.782	2.011
-Folding, Sorting and Degradation	-Biosynthesis	0.4448	0.3848	0.3697	0.3358	0.3427
-DNA Maintenance	-Biosynthesis	0.1889	0.159	0.1396	0.1132	0.1057
-RNA Family	-Biosynthesis	6.677e-06	4.902e-06	3.569e-06	2.796e-06	2.476e-06
Environmental Information Processing	-Biosynthesis	0.06236	0.04435	0.035	0.02771	0.02494
-Signal Transduction	-Biosynthesis	0.06178	0.04435	0.035	0.02771	0.02494
-Signaling Molecules and Interaction	-Biosynthesis	0.0005578	1.536e-06	1.118e-06	8.832e-07	7.955e-07
Cellular Processes	-Biosynthesis	0.09341	0.05928	0.0558	0.04938	0.04746
-Cell Structure	-Biosynthesis	0.008795	0.01675	0.01687	0.01481	0.01203
-Crystallins	-Biosynthesis	0	0	0	0	0
-Stress Response	-Biosynthesis	0	0	0	0	0
-       Stress response	-Biosynthesis	0	0	0	0	0
-Vesicular transport	-Biosynthesis	0.0001435	9.265e-05	9.193e-05	7.274e-05	6.555e-05
-Cytoskeleton	-Biosynthesis	0.0282	0.02386	0.02095	0.01809	0.01772
-Cell Motility	-Biosynthesis	0.03221	2.412e-05	1.751e-05	1.384e-05	1.246e-05
-Cell Growth and Death	-Biosynthesis	0.01939	0.01854	0.01758	0.01616	0.01732
-Cellular Community	-Biosynthesis	0	0	0	0	0
Metabolism	-Biosynthesis	3.718	3.182	2.95	2.608	2.457
-Membrane Transport	-Biosynthesis	0.6612	0.5172	0.4582	0.3697	0.3108
-Central Carbon Metabolism	-Biosynthesis	1.186	0.9616	0.8528	0.6929	0.6175
-Energy Metabolism	-Biosynthesis	0.1302	0.1297	0.1307	0.112	0.1031
-Biosynthesis	-Biosynthesis	1	1	1	1	1
-Other Enzymes	-Biosynthesis	0.6254	0.5022	0.4425	0.3768	0.3717
Organismal Systems	-Biosynthesis	0	0	0	0	0
-Immune System	-Biosynthesis	0	0	0	0	0
-Endocrine System	-Biosynthesis	0	0	0	0	0
-Circulatory System	-Biosynthesis	0	0	0	0	0
-Digestive System	-Biosynthesis	0	0	0	0	0
-Excretory System	-Biosynthesis	0	0	0	0	0
-Nervous System	-Biosynthesis	0	0	0	0	0
-Sensory System	-Biosynthesis	0	0	0	0	0
-Development	-Biosynthesis	0	0	0	0	0
-Environmental Adaptation	-Biosynthesis	0	0	0	0	0
Human Diseases	-Biosynthesis	0.001053	0.0009971	0.0009151	0.0007873	0.0006235
-Cancers	-Biosynthesis	0	0	0	0	0
-Immune Diseases	-Biosynthesis	0	0	0	0	0
-Neurodegenerative Diseases	-Biosynthesis	0	0	0	0	0
-Substance Dependence	-Biosynthesis	0	0	0	0	0
-Cardiovascular Diseases	-Biosynthesis	0	0	0	0	0
-Endocrine and Metabolic Diseases	-Biosynthesis	0	0	0	0	0
-Infectious Diseases	-Biosynthesis	3.02e-06	2.183e-06	1.588e-06	1.239e-06	1.094e-06
-Drug resistance	-Biosynthesis	0.0002255	0.0002159	0.0002218	0.0002007	0.0002402
Not Mapped	-Biosynthesis	0.6266	0.4437	0.3885	0.3227	0.3166
-Not Mapped	-Biosynthesis	0.6266	0.4437	0.3885	0.3227	0.3166
TOTAL	-Other Enzymes	8.773	10.09	10.74	11.72	12.99
MAPPED	-Other Enzymes	8.005	9.364	10.05	11.03	12.25
Genetic Information Processing	-Other Enzymes	3.326	3.986	4.597	5.309	6.287
-Transcription	-Other Enzymes	0.4244	0.4586	0.4819	0.4933	0.544
-Translation	-Other Enzymes	2.061	2.602	3.164	3.819	4.672
-Folding, Sorting and Degradation	-Other Enzymes	0.6221	0.666	0.7013	0.7546	0.7958
-DNA Maintenance	-Other Enzymes	0.2177	0.2504	0.2489	0.241	0.2458
-RNA Family	-Other Enzymes	9.169e-06	9.539e-06	7.864e-06	7.315e-06	6.393e-06
Environmental Information Processing	-Other Enzymes	0.08612	0.07361	0.06561	0.06196	0.05983
-Signal Transduction	-Other Enzymes	0.08532	0.07361	0.06561	0.06196	0.05983
-Signaling Molecules and Interaction	-Other Enzymes	0.0006838	2.505e-06	2.002e-06	1.885e-06	1.857e-06
Cellular Processes	-Other Enzymes	0.1189	0.1034	0.1098	0.1145	0.1111
-Cell Structure	-Other Enzymes	0.01078	0.02733	0.03021	0.03161	0.02808
-Crystallins	-Other Enzymes	0	0	0	0	0
-Stress Response	-Other Enzymes	0	0	0	0	0
-       Stress response	-Other Enzymes	0	0	0	0	0
-Vesicular transport	-Other Enzymes	0.0002041	0.0001617	0.0001808	0.0001686	0.0001522
-Cytoskeleton	-Other Enzymes	0.03357	0.03854	0.03786	0.03878	0.04196
-Cell Motility	-Other Enzymes	0.04294	4.008e-05	3.204e-05	3.016e-05	2.975e-05
-Cell Growth and Death	-Other Enzymes	0.02612	0.03235	0.03457	0.03746	0.04023
-Cellular Community	-Other Enzymes	0	0	0	0	0
Metabolism	-Other Enzymes	4.452	5.174	5.255	5.53	5.714
-Membrane Transport	-Other Enzymes	0.7546	0.8608	0.8404	0.8096	0.7218
-Central Carbon Metabolism	-Other Enzymes	1.38	1.561	1.486	1.451	1.434
-Energy Metabolism	-Other Enzymes	0.1764	0.2161	0.2392	0.2429	0.2394
-Biosynthesis	-Other Enzymes	1.141	1.535	1.689	2.027	2.264
-Other Enzymes	-Other Enzymes	1	1	1	1	1
Organismal Systems	-Other Enzymes	0	0	0	0	0
-Immune System	-Other Enzymes	0	0	0	0	0
-Endocrine System	-Other Enzymes	0	0	0	0	0
-Circulatory System	-Other Enzymes	0	0	0	0	0
-Digestive System	-Other Enzymes	0	0	0	0	0
-Excretory System	-Other Enzymes	0	0	0	0	0
-Nervous System	-Other Enzymes	0	0	0	0	0
-Sensory System	-Other Enzymes	0	0	0	0	0
-Development	-Other Enzymes	0	0	0	0	0
-Environmental Adaptation	-Other Enzymes	0	0	0	0	0
Human Diseases	-Other Enzymes	0.001444	0.001823	0.001858	0.001871	0.001495
-Cancers	-Other Enzymes	0	0	0	0	0
-Immune Diseases	-Other Enzymes	0	0	0	0	0
-Neurodegenerative Diseases	-Other Enzymes	0	0	0	0	0
-Substance Dependence	-Other Enzymes	0	0	0	0	0
-Cardiovascular Diseases	-Other Enzymes	0	0	0	0	0
-Endocrine and Metabolic Diseases	-Other Enzymes	0	0	0	0	0
-Infectious Diseases	-Other Enzymes	4.258e-06	3.437e-06	2.809e-06	2.638e-06	2.545e-06
-Drug resistance	-Other Enzymes	0.0003326	0.0003373	0.0003831	0.0004141	0.0005541
Not Mapped	-Other Enzymes	0.7682	0.7238	0.6958	0.6888	0.7388
-Not Mapped	-Other Enzymes	0.7682	0.7238	0.6958	0.6888	0.7388
TOTAL	Organismal Systems	Inf	Inf	Inf	Inf	Inf
MAPPED	Organismal Systems	Inf	Inf	Inf	Inf	Inf
Genetic Information Processing	Organismal Systems	Inf	Inf	Inf	Inf	Inf
-Transcription	Organismal Systems	Inf	Inf	Inf	Inf	Inf
-Translation	Organismal Systems	Inf	Inf	Inf	Inf	Inf
-Folding, Sorting and Degradation	Organismal Systems	Inf	Inf	Inf	Inf	Inf
-DNA Maintenance	Organismal Systems	Inf	Inf	Inf	Inf	Inf
-RNA Family	Organismal Systems	Inf	Inf	Inf	Inf	Inf
Environmental Information Processing	Organismal Systems	Inf	Inf	Inf	Inf	Inf
-Signal Transduction	Organismal Systems	Inf	Inf	Inf	Inf	Inf
-Signaling Molecules and Interaction	Organismal Systems	Inf	Inf	Inf	Inf	Inf
Cellular Processes	Organismal Systems	Inf	Inf	Inf	Inf	Inf
-Cell Structure	Organismal Systems	Inf	Inf	Inf	Inf	Inf
-Crystallins	Organismal Systems	NaN	NaN	NaN	NaN	NaN
-Stress Response	Organismal Systems	NaN	NaN	NaN	NaN	NaN
-       Stress response	Organismal Systems	NaN	NaN	NaN	NaN	NaN
-Vesicular transport	Organismal Systems	Inf	Inf	Inf	Inf	Inf
-Cytoskeleton	Organismal Systems	Inf	Inf	Inf	Inf	Inf
-Cell Motility	Organismal Systems	Inf	Inf	Inf	Inf	Inf
-Cell Growth and Death	Organismal Systems	Inf	Inf	Inf	Inf	Inf
-Cellular Community	Organismal Systems	NaN	NaN	NaN	NaN	NaN
Metabolism	Organismal Systems	Inf	Inf	Inf	Inf	Inf
-Membrane Transport	Organismal Systems	Inf	Inf	Inf	Inf	Inf
-Central Carbon Metabolism	Organismal Systems	Inf	Inf	Inf	Inf	Inf
-Energy Metabolism	Organismal Systems	Inf	Inf	Inf	Inf	Inf
-Biosynthesis	Organismal Systems	Inf	Inf	Inf	Inf	Inf
-Other Enzymes	Organismal Systems	Inf	Inf	Inf	Inf	Inf
Organismal Systems	Organismal Systems	NaN	NaN	NaN	NaN	NaN
-Immune System	Organismal Systems	NaN	NaN	NaN	NaN	NaN
-Endocrine System	Organismal Systems	NaN	NaN	NaN	NaN	NaN
-Circulatory System	Organismal Systems	NaN	NaN	NaN	NaN	NaN
-Digestive System	Organismal Systems	NaN	NaN	NaN	NaN	NaN
-Excretory System	Organismal Systems	NaN	NaN	NaN	NaN	NaN
-Nervous System	Organismal Systems	NaN	NaN	NaN	NaN	NaN
-Sensory System	Organismal Systems	NaN	NaN	NaN	NaN	NaN
-Development	Organismal Systems	NaN	NaN	NaN	NaN	NaN
-Environmental Adaptation	Organismal Systems	NaN	NaN	NaN	NaN	NaN
Human Diseases	Organismal Systems	Inf	Inf	Inf	Inf	Inf
-Cancers	Organismal Systems	Inf	Inf	Inf	Inf	Inf
-Immune Diseases	Organismal Systems	NaN	NaN	NaN	NaN	NaN
-Neurodegenerative Diseases	Organismal Systems	NaN	NaN	NaN	NaN	NaN
-Substance Dependence	Organismal Systems	NaN	NaN	NaN	NaN	NaN
-Cardiovascular Diseases	Organismal Systems	NaN	NaN	NaN	NaN	NaN
-Endocrine and Metabolic Diseases	Organismal Systems	NaN	NaN	NaN	NaN	NaN
-Infectious Diseases	Organismal Systems	Inf	Inf	Inf	Inf	Inf
-Drug resistance	Organismal Systems	Inf	Inf	Inf	Inf	Inf
Not Mapped	Organismal Systems	Inf	Inf	Inf	Inf	Inf
-Not Mapped	Organismal Systems	Inf	Inf	Inf	Inf	Inf
TOTAL	-Immune System	Inf	Inf	Inf	Inf	Inf
MAPPED	-Immune System	Inf	Inf	Inf	Inf	Inf
Genetic Information Processing	-Immune System	Inf	Inf	Inf	Inf	Inf
-Transcription	-Immune System	Inf	Inf	Inf	Inf	Inf
-Translation	-Immune System	Inf	Inf	Inf	Inf	Inf
-Folding, Sorting and Degradation	-Immune System	Inf	Inf	Inf	Inf	Inf
-DNA Maintenance	-Immune System	Inf	Inf	Inf	Inf	Inf
-RNA Family	-Immune System	Inf	Inf	Inf	Inf	Inf
Environmental Information Processing	-Immune System	Inf	Inf	Inf	Inf	Inf
-Signal Transduction	-Immune System	Inf	Inf	Inf	Inf	Inf
-Signaling Molecules and Interaction	-Immune System	Inf	Inf	Inf	Inf	Inf
Cellular Processes	-Immune System	Inf	Inf	Inf	Inf	Inf
-Cell Structure	-Immune System	Inf	Inf	Inf	Inf	Inf
-Crystallins	-Immune System	NaN	NaN	NaN	NaN	NaN
-Stress Response	-Immune System	NaN	NaN	NaN	NaN	NaN
-       Stress response	-Immune System	NaN	NaN	NaN	NaN	NaN
-Vesicular transport	-Immune System	Inf	Inf	Inf	Inf	Inf
-Cytoskeleton	-Immune System	Inf	Inf	Inf	Inf	Inf
-Cell Motility	-Immune System	Inf	Inf	Inf	Inf	Inf
-Cell Growth and Death	-Immune System	Inf	Inf	Inf	Inf	Inf
-Cellular Community	-Immune System	NaN	NaN	NaN	NaN	NaN
Metabolism	-Immune System	Inf	Inf	Inf	Inf	Inf
-Membrane Transport	-Immune System	Inf	Inf	Inf	Inf	Inf
-Central Carbon Metabolism	-Immune System	Inf	Inf	Inf	Inf	Inf
-Energy Metabolism	-Immune System	Inf	Inf	Inf	Inf	Inf
-Biosynthesis	-Immune System	Inf	Inf	Inf	Inf	Inf
-Other Enzymes	-Immune System	Inf	Inf	Inf	Inf	Inf
Organismal Systems	-Immune System	NaN	NaN	NaN	NaN	NaN
-Immune System	-Immune System	NaN	NaN	NaN	NaN	NaN
-Endocrine System	-Immune System	NaN	NaN	NaN	NaN	NaN
-Circulatory System	-Immune System	NaN	NaN	NaN	NaN	NaN
-Digestive System	-Immune System	NaN	NaN	NaN	NaN	NaN
-Excretory System	-Immune System	NaN	NaN	NaN	NaN	NaN
-Nervous System	-Immune System	NaN	NaN	NaN	NaN	NaN
-Sensory System	-Immune System	NaN	NaN	NaN	NaN	NaN
-Development	-Immune System	NaN	NaN	NaN	NaN	NaN
-Environmental Adaptation	-Immune System	NaN	NaN	NaN	NaN	NaN
Human Diseases	-Immune System	Inf	Inf	Inf	Inf	Inf
-Cancers	-Immune System	Inf	Inf	Inf	Inf	Inf
-Immune Diseases	-Immune System	NaN	NaN	NaN	NaN	NaN
-Neurodegenerative Diseases	-Immune System	NaN	NaN	NaN	NaN	NaN
-Substance Dependence	-Immune System	NaN	NaN	NaN	NaN	NaN
-Cardiovascular Diseases	-Immune System	NaN	NaN	NaN	NaN	NaN
-Endocrine and Metabolic Diseases	-Immune System	NaN	NaN	NaN	NaN	NaN
-Infectious Diseases	-Immune System	Inf	Inf	Inf	Inf	Inf
-Drug resistance	-Immune System	Inf	Inf	Inf	Inf	Inf
Not Mapped	-Immune System	Inf	Inf	Inf	Inf	Inf
-Not Mapped	-Immune System	Inf	Inf	Inf	Inf	Inf
TOTAL	-Endocrine System	Inf	Inf	Inf	Inf	Inf
MAPPED	-Endocrine System	Inf	Inf	Inf	Inf	Inf
Genetic Information Processing	-Endocrine System	Inf	Inf	Inf	Inf	Inf
-Transcription	-Endocrine System	Inf	Inf	Inf	Inf	Inf
-Translation	-Endocrine System	Inf	Inf	Inf	Inf	Inf
-Folding, Sorting and Degradation	-Endocrine System	Inf	Inf	Inf	Inf	Inf
-DNA Maintenance	-Endocrine System	Inf	Inf	Inf	Inf	Inf
-RNA Family	-Endocrine System	Inf	Inf	Inf	Inf	Inf
Environmental Information Processing	-Endocrine System	Inf	Inf	Inf	Inf	Inf
-Signal Transduction	-Endocrine System	Inf	Inf	Inf	Inf	Inf
-Signaling Molecules and Interaction	-Endocrine System	Inf	Inf	Inf	Inf	Inf
Cellular Processes	-Endocrine System	Inf	Inf	Inf	Inf	Inf
-Cell Structure	-Endocrine System	Inf	Inf	Inf	Inf	Inf
-Crystallins	-Endocrine System	NaN	NaN	NaN	NaN	NaN
-Stress Response	-Endocrine System	NaN	NaN	NaN	NaN	NaN
-       Stress response	-Endocrine System	NaN	NaN	NaN	NaN	NaN
-Vesicular transport	-Endocrine System	Inf	Inf	Inf	Inf	Inf
-Cytoskeleton	-Endocrine System	Inf	Inf	Inf	Inf	Inf
-Cell Motility	-Endocrine System	Inf	Inf	Inf	Inf	Inf
-Cell Growth and Death	-Endocrine System	Inf	Inf	Inf	Inf	Inf
-Cellular Community	-Endocrine System	NaN	NaN	NaN	NaN	NaN
Metabolism	-Endocrine System	Inf	Inf	Inf	Inf	Inf
-Membrane Transport	-Endocrine System	Inf	Inf	Inf	Inf	Inf
-Central Carbon Metabolism	-Endocrine System	Inf	Inf	Inf	Inf	Inf
-Energy Metabolism	-Endocrine System	Inf	Inf	Inf	Inf	Inf
-Biosynthesis	-Endocrine System	Inf	Inf	Inf	Inf	Inf
-Other Enzymes	-Endocrine System	Inf	Inf	Inf	Inf	Inf
Organismal Systems	-Endocrine System	NaN	NaN	NaN	NaN	NaN
-Immune System	-Endocrine System	NaN	NaN	NaN	NaN	NaN
-Endocrine System	-Endocrine System	NaN	NaN	NaN	NaN	NaN
-Circulatory System	-Endocrine System	NaN	NaN	NaN	NaN	NaN
-Digestive System	-Endocrine System	NaN	NaN	NaN	NaN	NaN
-Excretory System	-Endocrine System	NaN	NaN	NaN	NaN	NaN
-Nervous System	-Endocrine System	NaN	NaN	NaN	NaN	NaN
-Sensory System	-Endocrine System	NaN	NaN	NaN	NaN	NaN
-Development	-Endocrine System	NaN	NaN	NaN	NaN	NaN
-Environmental Adaptation	-Endocrine System	NaN	NaN	NaN	NaN	NaN
Human Diseases	-Endocrine System	Inf	Inf	Inf	Inf	Inf
-Cancers	-Endocrine System	Inf	Inf	Inf	Inf	Inf
-Immune Diseases	-Endocrine System	NaN	NaN	NaN	NaN	NaN
-Neurodegenerative Diseases	-Endocrine System	NaN	NaN	NaN	NaN	NaN
-Substance Dependence	-Endocrine System	NaN	NaN	NaN	NaN	NaN
-Cardiovascular Diseases	-Endocrine System	NaN	NaN	NaN	NaN	NaN
-Endocrine and Metabolic Diseases	-Endocrine System	NaN	NaN	NaN	NaN	NaN
-Infectious Diseases	-Endocrine System	Inf	Inf	Inf	Inf	Inf
-Drug resistance	-Endocrine System	Inf	Inf	Inf	Inf	Inf
Not Mapped	-Endocrine System	Inf	Inf	Inf	Inf	Inf
-Not Mapped	-Endocrine System	Inf	Inf	Inf	Inf	Inf
TOTAL	-Circulatory System	Inf	Inf	Inf	Inf	Inf
MAPPED	-Circulatory System	Inf	Inf	Inf	Inf	Inf
Genetic Information Processing	-Circulatory System	Inf	Inf	Inf	Inf	Inf
-Transcription	-Circulatory System	Inf	Inf	Inf	Inf	Inf
-Translation	-Circulatory System	Inf	Inf	Inf	Inf	Inf
-Folding, Sorting and Degradation	-Circulatory System	Inf	Inf	Inf	Inf	Inf
-DNA Maintenance	-Circulatory System	Inf	Inf	Inf	Inf	Inf
-RNA Family	-Circulatory System	Inf	Inf	Inf	Inf	Inf
Environmental Information Processing	-Circulatory System	Inf	Inf	Inf	Inf	Inf
-Signal Transduction	-Circulatory System	Inf	Inf	Inf	Inf	Inf
-Signaling Molecules and Interaction	-Circulatory System	Inf	Inf	Inf	Inf	Inf
Cellular Processes	-Circulatory System	Inf	Inf	Inf	Inf	Inf
-Cell Structure	-Circulatory System	Inf	Inf	Inf	Inf	Inf
-Crystallins	-Circulatory System	NaN	NaN	NaN	NaN	NaN
-Stress Response	-Circulatory System	NaN	NaN	NaN	NaN	NaN
-       Stress response	-Circulatory System	NaN	NaN	NaN	NaN	NaN
-Vesicular transport	-Circulatory System	Inf	Inf	Inf	Inf	Inf
-Cytoskeleton	-Circulatory System	Inf	Inf	Inf	Inf	Inf
-Cell Motility	-Circulatory System	Inf	Inf	Inf	Inf	Inf
-Cell Growth and Death	-Circulatory System	Inf	Inf	Inf	Inf	Inf
-Cellular Community	-Circulatory System	NaN	NaN	NaN	NaN	NaN
Metabolism	-Circulatory System	Inf	Inf	Inf	Inf	Inf
-Membrane Transport	-Circulatory System	Inf	Inf	Inf	Inf	Inf
-Central Carbon Metabolism	-Circulatory System	Inf	Inf	Inf	Inf	Inf
-Energy Metabolism	-Circulatory System	Inf	Inf	Inf	Inf	Inf
-Biosynthesis	-Circulatory System	Inf	Inf	Inf	Inf	Inf
-Other Enzymes	-Circulatory System	Inf	Inf	Inf	Inf	Inf
Organismal Systems	-Circulatory System	NaN	NaN	NaN	NaN	NaN
-Immune System	-Circulatory System	NaN	NaN	NaN	NaN	NaN
-Endocrine System	-Circulatory System	NaN	NaN	NaN	NaN	NaN
-Circulatory System	-Circulatory System	NaN	NaN	NaN	NaN	NaN
-Digestive System	-Circulatory System	NaN	NaN	NaN	NaN	NaN
-Excretory System	-Circulatory System	NaN	NaN	NaN	NaN	NaN
-Nervous System	-Circulatory System	NaN	NaN	NaN	NaN	NaN
-Sensory System	-Circulatory System	NaN	NaN	NaN	NaN	NaN
-Development	-Circulatory System	NaN	NaN	NaN	NaN	NaN
-Environmental Adaptation	-Circulatory System	NaN	NaN	NaN	NaN	NaN
Human Diseases	-Circulatory System	Inf	Inf	Inf	Inf	Inf
-Cancers	-Circulatory System	Inf	Inf	Inf	Inf	Inf
-Immune Diseases	-Circulatory System	NaN	NaN	NaN	NaN	NaN
-Neurodegenerative Diseases	-Circulatory System	NaN	NaN	NaN	NaN	NaN
-Substance Dependence	-Circulatory System	NaN	NaN	NaN	NaN	NaN
-Cardiovascular Diseases	-Circulatory System	NaN	NaN	NaN	NaN	NaN
-Endocrine and Metabolic Diseases	-Circulatory System	NaN	NaN	NaN	NaN	NaN
-Infectious Diseases	-Circulatory System	Inf	Inf	Inf	Inf	Inf
-Drug resistance	-Circulatory System	Inf	Inf	Inf	Inf	Inf
Not Mapped	-Circulatory System	Inf	Inf	Inf	Inf	Inf
-Not Mapped	-Circulatory System	Inf	Inf	Inf	Inf	Inf
TOTAL	-Digestive System	Inf	Inf	Inf	Inf	Inf
MAPPED	-Digestive System	Inf	Inf	Inf	Inf	Inf
Genetic Information Processing	-Digestive System	Inf	Inf	Inf	Inf	Inf
-Transcription	-Digestive System	Inf	Inf	Inf	Inf	Inf
-Translation	-Digestive System	Inf	Inf	Inf	Inf	Inf
-Folding, Sorting and Degradation	-Digestive System	Inf	Inf	Inf	Inf	Inf
-DNA Maintenance	-Digestive System	Inf	Inf	Inf	Inf	Inf
-RNA Family	-Digestive System	Inf	Inf	Inf	Inf	Inf
Environmental Information Processing	-Digestive System	Inf	Inf	Inf	Inf	Inf
-Signal Transduction	-Digestive System	Inf	Inf	Inf	Inf	Inf
-Signaling Molecules and Interaction	-Digestive System	Inf	Inf	Inf	Inf	Inf
Cellular Processes	-Digestive System	Inf	Inf	Inf	Inf	Inf
-Cell Structure	-Digestive System	Inf	Inf	Inf	Inf	Inf
-Crystallins	-Digestive System	NaN	NaN	NaN	NaN	NaN
-Stress Response	-Digestive System	NaN	NaN	NaN	NaN	NaN
-       Stress response	-Digestive System	NaN	NaN	NaN	NaN	NaN
-Vesicular transport	-Digestive System	Inf	Inf	Inf	Inf	Inf
-Cytoskeleton	-Digestive System	Inf	Inf	Inf	Inf	Inf
-Cell Motility	-Digestive System	Inf	Inf	Inf	Inf	Inf
-Cell Growth and Death	-Digestive System	Inf	Inf	Inf	Inf	Inf
-Cellular Community	-Digestive System	NaN	NaN	NaN	NaN	NaN
Metabolism	-Digestive System	Inf	Inf	Inf	Inf	Inf
-Membrane Transport	-Digestive System	Inf	Inf	Inf	Inf	Inf
-Central Carbon Metabolism	-Digestive System	Inf	Inf	Inf	Inf	Inf
-Energy Metabolism	-Digestive System	Inf	Inf	Inf	Inf	Inf
-Biosynthesis	-Digestive System	Inf	Inf	Inf	Inf	Inf
-Other Enzymes	-Digestive System	Inf	Inf	Inf	Inf	Inf
Organismal Systems	-Digestive System	NaN	NaN	NaN	NaN	NaN
-Immune System	-Digestive System	NaN	NaN	NaN	NaN	NaN
-Endocrine System	-Digestive System	NaN	NaN	NaN	NaN	NaN
-Circulatory System	-Digestive System	NaN	NaN	NaN	NaN	NaN
-Digestive System	-Digestive System	NaN	NaN	NaN	NaN	NaN
-Excretory System	-Digestive System	NaN	NaN	NaN	NaN	NaN
-Nervous System	-Digestive System	NaN	NaN	NaN	NaN	NaN
-Sensory System	-Digestive System	NaN	NaN	NaN	NaN	NaN
-Development	-Digestive System	NaN	NaN	NaN	NaN	NaN
-Environmental Adaptation	-Digestive System	NaN	NaN	NaN	NaN	NaN
Human Diseases	-Digestive System	Inf	Inf	Inf	Inf	Inf
-Cancers	-Digestive System	Inf	Inf	Inf	Inf	Inf
-Immune Diseases	-Digestive System	NaN	NaN	NaN	NaN	NaN
-Neurodegenerative Diseases	-Digestive System	NaN	NaN	NaN	NaN	NaN
-Substance Dependence	-Digestive System	NaN	NaN	NaN	NaN	NaN
-Cardiovascular Diseases	-Digestive System	NaN	NaN	NaN	NaN	NaN
-Endocrine and Metabolic Diseases	-Digestive System	NaN	NaN	NaN	NaN	NaN
-Infectious Diseases	-Digestive System	Inf	Inf	Inf	Inf	Inf
-Drug resistance	-Digestive System	Inf	Inf	Inf	Inf	Inf
Not Mapped	-Digestive System	Inf	Inf	Inf	Inf	Inf
-Not Mapped	-Digestive System	Inf	Inf	Inf	Inf	Inf
TOTAL	-Excretory System	Inf	Inf	Inf	Inf	Inf
MAPPED	-Excretory System	Inf	Inf	Inf	Inf	Inf
Genetic Information Processing	-Excretory System	Inf	Inf	Inf	Inf	Inf
-Transcription	-Excretory System	Inf	Inf	Inf	Inf	Inf
-Translation	-Excretory System	Inf	Inf	Inf	Inf	Inf
-Folding, Sorting and Degradation	-Excretory System	Inf	Inf	Inf	Inf	Inf
-DNA Maintenance	-Excretory System	Inf	Inf	Inf	Inf	Inf
-RNA Family	-Excretory System	Inf	Inf	Inf	Inf	Inf
Environmental Information Processing	-Excretory System	Inf	Inf	Inf	Inf	Inf
-Signal Transduction	-Excretory System	Inf	Inf	Inf	Inf	Inf
-Signaling Molecules and Interaction	-Excretory System	Inf	Inf	Inf	Inf	Inf
Cellular Processes	-Excretory System	Inf	Inf	Inf	Inf	Inf
-Cell Structure	-Excretory System	Inf	Inf	Inf	Inf	Inf
-Crystallins	-Excretory System	NaN	NaN	NaN	NaN	NaN
-Stress Response	-Excretory System	NaN	NaN	NaN	NaN	NaN
-       Stress response	-Excretory System	NaN	NaN	NaN	NaN	NaN
-Vesicular transport	-Excretory System	Inf	Inf	Inf	Inf	Inf
-Cytoskeleton	-Excretory System	Inf	Inf	Inf	Inf	Inf
-Cell Motility	-Excretory System	Inf	Inf	Inf	Inf	Inf
-Cell Growth and Death	-Excretory System	Inf	Inf	Inf	Inf	Inf
-Cellular Community	-Excretory System	NaN	NaN	NaN	NaN	NaN
Metabolism	-Excretory System	Inf	Inf	Inf	Inf	Inf
-Membrane Transport	-Excretory System	Inf	Inf	Inf	Inf	Inf
-Central Carbon Metabolism	-Excretory System	Inf	Inf	Inf	Inf	Inf
