Numerator	Denominator	mpn Kuehner	eco Valgepea 2013 48	sce Nagaraj	sce deGodoy	sce Newman rich	sce Newman minimal	hsa Khan Chimpanzee Protein	hsa Khan Human Protein	hsa Geiger 2012 HeLa	hsa Geiger 2012 U2OS	hsa Nagaraj 2011	hsa Beck
-Nervous System	-Development	NaN	NaN	NaN	NaN	NaN	NaN	5.41	6.002	2.803	2.953	1.624	2.255
-Sensory System	-Development	NaN	NaN	Inf	Inf	NaN	NaN	0.3945	0.4543	1.02	1.182	0.1287	0.01415
-Development	-Development	NaN	NaN	NaN	NaN	NaN	NaN	1	1	1	1	1	1
-Environmental Adaptation	-Development	NaN	NaN	NaN	NaN	NaN	NaN	1.478	1.668	0.3885	0.4079	0.2344	0.8326
Human Diseases	-Development	NaN	Inf	Inf	Inf	Inf	Inf	90.45	109.9	144.5	92.94	47.87	77.17
-Cancers	-Development	NaN	NaN	Inf	Inf	Inf	Inf	8.08	9.326	8.943	8.197	2.582	4.241
-Immune System Diseases	-Development	NaN	NaN	Inf	Inf	Inf	Inf	5.915	5.528	77.24	44.06	2.38	17.65
-Neurodegenerative Diseases	-Development	NaN	NaN	Inf	Inf	Inf	Inf	49.02	51.22	33.32	21.48	17.6	12.31
-Cardiovascular Diseases	-Development	NaN	NaN	NaN	NaN	NaN	NaN	5.184	3.518	7.222	3.803	8.174	2.726
-Metabolic Diseases	-Development	NaN	NaN	NaN	NaN	NaN	NaN	2.067	5.005	2.49	2.122	6.834	4.457
-Infectious Diseases	-Development	NaN	Inf	Inf	Inf	Inf	Inf	29.7	38.21	22.89	21.56	15.46	41.34
Not Mapped	-Development	Inf	Inf	Inf	Inf	Inf	Inf	302.6	333.4	328.1	279.2	136	151
-Not Mapped	-Development	Inf	Inf	Inf	Inf	Inf	Inf	302.6	333.4	328.1	279.2	136	151
TOTAL	-Environmental Adaptation	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	385300	168900	28740	108400
MAPPED	-Environmental Adaptation	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	309300	134100	22620	96950
Genetic Information Processing	-Environmental Adaptation	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	149800	63780	8620	39660
-Transcription	-Environmental Adaptation	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	14180	5523	858.7	4288
-Translation	-Environmental Adaptation	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	80560	32720	3184	19180
-Folding, Sorting and Degradation	-Environmental Adaptation	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	39510	18540	3250	13270
-DNA Maintenance	-Environmental Adaptation	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	15600	6995	1215	3658
-RNA Family	-Environmental Adaptation	NaN	Inf	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0
Environmental Information Processing	-Environmental Adaptation	NaN	Inf	Inf	Inf	Inf	Inf	Inf	Inf	10410	5363	592.4	4958
-Signal Transduction	-Environmental Adaptation	NaN	Inf	Inf	Inf	Inf	Inf	Inf	Inf	2867	2026	169.5	522.7
-Signaling Molecules and Interaction	-Environmental Adaptation	NaN	Inf	Inf	Inf	Inf	Inf	Inf	Inf	6227	3337	399.9	3390
Cellular Processes	-Environmental Adaptation	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	35200	17620	4377	17900
-Hemoglobin	-Environmental Adaptation	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.348	1.183	0	2.167
-Vesicular Transport	-Environmental Adaptation	NaN	NaN	Inf	Inf	Inf	Inf	Inf	Inf	5193	2434	528.9	2753
-Cytoskeleton	-Environmental Adaptation	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	23090	10740	2711	12890
-Cell Motility	-Environmental Adaptation	Inf	Inf	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0
-Cell Growth and Death	-Environmental Adaptation	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	5005	2787	435.8	1668
-Cell Communication	-Environmental Adaptation	NaN	NaN	Inf	Inf	NaN	NaN	Inf	Inf	1914	1655	546.7	591.5
Metabolism	-Environmental Adaptation	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	64890	27710	6105	24840
-Membrane Transport	-Environmental Adaptation	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	1083	420.2	33.73	92.79
-Central Carbon Metabolism	-Environmental Adaptation	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	12000	5790	2059	8940
-Energy Metabolism	-Environmental Adaptation	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	6300	2790	342.3	3519
-Biosynthesis	-Environmental Adaptation	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	13690	6200	1184	3262
-Other Enzymes	-Environmental Adaptation	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	29610	12510	2485	8699
Organismal Systems	-Environmental Adaptation	NaN	NaN	Inf	Inf	Inf	Inf	Inf	Inf	10690	5708	826.3	4044
-Immune System	-Environmental Adaptation	NaN	NaN	Inf	Inf	Inf	Inf	Inf	Inf	2172	948.7	158.9	365.3
-Endocrine System	-Environmental Adaptation	NaN	NaN	Inf	Inf	Inf	Inf	Inf	Inf	1069	977	49.83	782.5
-Circulatory System	-Environmental Adaptation	NaN	NaN	NaN	NaN	NaN	NaN	Inf	Inf	1496	796.2	64.42	97.7
-Digestive System	-Environmental Adaptation	NaN	NaN	NaN	NaN	NaN	NaN	Inf	Inf	1681	670	98.42	204.2
-Excretory System	-Environmental Adaptation	NaN	NaN	Inf	Inf	Inf	Inf	Inf	Inf	1615	1027	73.74	119.6
-Nervous System	-Environmental Adaptation	NaN	NaN	Inf	Inf	NaN	NaN	Inf	Inf	357.5	209.5	88.1	272
-Sensory System	-Environmental Adaptation	NaN	NaN	NaN	NaN	NaN	NaN	Inf	Inf	206.1	133.5	6.067	1.786
-Development	-Environmental Adaptation	NaN	NaN	NaN	NaN	NaN	NaN	Inf	Inf	481.3	500.1	248	2283
-Environmental Adaptation	-Environmental Adaptation	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	1	1	1
Human Diseases	-Environmental Adaptation	NaN	Inf	Inf	Inf	Inf	Inf	Inf	Inf	37430	13930	2124	6632
-Cancers	-Environmental Adaptation	NaN	NaN	Inf	Inf	Inf	Inf	Inf	Inf	2473	1475	171.1	386.1
-Immune System Diseases	-Environmental Adaptation	NaN	NaN	Inf	Inf	Inf	Inf	Inf	Inf	1311	980.7	84.26	1443
-Neurodegenerative Diseases	-Environmental Adaptation	NaN	NaN	Inf	Inf	Inf	Inf	Inf	Inf	5876	2105	461.8	726.7
-Cardiovascular Diseases	-Environmental Adaptation	NaN	NaN	NaN	NaN	NaN	NaN	Inf	Inf	1312	462.9	207.4	214.6
-Metabolic Diseases	-Environmental Adaptation	NaN	NaN	NaN	NaN	NaN	NaN	Inf	Inf	10.63	13.13	443.2	550.6
-Infectious Diseases	-Environmental Adaptation	NaN	Inf	Inf	Inf	Inf	Inf	Inf	Inf	3800	2152	675.1	3519
Not Mapped	-Environmental Adaptation	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	76050	34750	6118	11410
-Not Mapped	-Environmental Adaptation	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	76050	34750	6118	11410
TOTAL	Human Diseases	Inf	461.2	144.4	92.67	69.78	61.97	18.78	20.59	15.64	18.12	19.57	27.41
MAPPED	Human Diseases	Inf	426.7	122.6	82.73	57.8	51.19	14.88	16.4	12.55	14.39	15.41	24.53
Genetic Information Processing	Human Diseases	Inf	219.6	63.75	37.2	27.81	22.33	6.424	7.158	6.682	7.372	5.963	10.54
-Transcription	Human Diseases	Inf	11.84	0.484	0.3082	0.5453	0.4376	0.6507	0.6368	0.5909	0.588	0.6025	1.057
-Translation	Human Diseases	Inf	167.2	49.45	25.91	20.3	16.27	2.272	2.539	3.251	3.448	2.185	4.781
-Folding, Sorting and Degradation	Human Diseases	Inf	31.29	12.25	10.55	5.495	4.228	2.627	2.952	1.612	1.87	2.277	3.641
-DNA Maintenance	Human Diseases	Inf	8.61	1.434	0.5844	1.601	1.474	0.7578	0.8491	1.26	1.409	0.8992	1.274
-RNA Family	Human Diseases	NaN	2.627e-07	0	0	0	0	0	0	0	0	0	0
Environmental Information Processing	Human Diseases	Inf	3.456	0.6399	0.2646	0.5437	0.3674	0.3817	0.4055	0.3982	0.5849	0.5339	1.043
-Signal Transduction	Human Diseases	Inf	3.456	0.1844	0.09013	0.2423	0.1612	0.128	0.1614	0.1451	0.2132	0.2308	0.3532
-Signaling Molecules and Interaction	Human Diseases	NaN	0.03445	0.468	0.1869	0.3041	0.2297	0.2931	0.2739	0.3329	0.416	0.3031	0.9706
Cellular Processes	Human Diseases	Inf	4.303	1.874	1.544	1.934	1.675	1.568	1.514	1.306	1.818	2.988	3.917
-Hemoglobin	Human Diseases	NaN	0	0	0	0	0	0	0	4.2e-05	0.0001255	0	0.0008354
-Vesicular Transport	Human Diseases	NaN	0	0.412	0.3357	0.2509	0.2076	0.2891	0.3684	0.2232	0.2664	0.3162	0.563
-Cytoskeleton	Human Diseases	Inf	1.453	0.4796	0.7235	0.1771	0.1781	0.9616	0.8211	0.9341	1.132	1.884	3.313
-Cell Motility	Human Diseases	Inf	1.982	0	0	0	0	0	0	0	0	0	0
-Cell Growth and Death	Human Diseases	Inf	0.8385	0.9552	0.6196	1.492	1.32	0.2546	0.2768	0.1742	0.285	0.2893	0.394
-Cell Communication	Human Diseases	NaN	0	0.02904	0.02877	0.04172	0.03746	0.1076	0.1265	0.08832	0.1648	0.4693	0.121
Metabolism	Human Diseases	Inf	197.7	54.74	42.45	26.38	25.61	4.449	5.379	2.686	3.062	4.387	6.747
-Membrane Transport	Human Diseases	Inf	21.75	2.268	0.9932	0.7957	0.5828	0.05243	0.04628	0.05082	0.04095	0.02819	0.0207
-Central Carbon Metabolism	Human Diseases	Inf	36.48	18.5	13.61	8.906	6.612	1.357	1.723	0.5926	0.7682	1.437	3.299
-Energy Metabolism	Human Diseases	Inf	11.27	3.395	2.829	1.995	2.05	0.3759	0.4838	0.2329	0.2168	0.2072	0.6619
-Biosynthesis	Human Diseases	Inf	59.4	12.44	10.11	6.489	7.701	0.7914	0.9304	0.6041	0.7247	0.8752	1.111
-Other Enzymes	Human Diseases	Inf	63.08	18.34	14.76	8.192	8.644	1.889	2.272	1.172	1.415	1.729	2.417
Organismal Systems	Human Diseases	NaN	0.01586	0.2551	0.2636	0.2481	0.2313	0.8685	0.7247	0.4719	0.5773	0.6174	1.447
-Immune System	Human Diseases	NaN	0	0.1238	0.1017	0.1007	0.09777	0.3766	0.401	0.1329	0.1584	0.1552	0.3801
-Endocrine System	Human Diseases	NaN	0	0.03019	0.01787	0.03918	0.03483	0.2513	0.1018	0.06339	0.1201	0.08023	0.2091
-Circulatory System	Human Diseases	NaN	0	0.004651	0.003755	0.05339	0.04609	0.0392	0.0383	0.06735	0.1066	0.0599	0.1645
-Digestive System	Human Diseases	NaN	0.01586	0.02953	0.02174	0.03587	0.03355	0.04767	0.03994	0.06767	0.08266	0.08198	0.08183
-Excretory System	Human Diseases	NaN	0	0.1627	0.2051	0.05679	0.05826	0.1158	0.1208	0.04315	0.08498	0.0926	0.1286
-Nervous System	Human Diseases	NaN	1.638e-08	0.02482	0.0213	0.05702	0.0508	0.08364	0.0835	0.05471	0.07665	0.05702	0.1887
-Sensory System	Human Diseases	NaN	0	0.02948	0.002692	0.004828	0.005928	0.004146	0.00391	0.01111	0.01531	0.004188	0.0002693
-Development	Human Diseases	NaN	0	0.03379	0.1099	0	0	0.02631	0.02251	0.07105	0.0909	0.1519	0.653
-Environmental Adaptation	Human Diseases	NaN	0	0.02343	0.009305	0.01019	0.008831	0.02587	0.0232	0.01887	0.02025	0.0356	0.02027
Human Diseases	Human Diseases	NaN	1	1	1	1	1	1	1	1	1	1	1
-Cancers	Human Diseases	NaN	0.01548	0.05033	0.05974	0.02521	0.02492	0.1501	0.1459	0.09921	0.1193	0.1236	0.1242
-Immune System Diseases	Human Diseases	NaN	0.02409	0.1047	0.1602	0.5796	0.5748	0.08079	0.08483	0.5345	0.4829	0.07351	0.4737
-Neurodegenerative Diseases	Human Diseases	NaN	0	0.5961	0.5734	0.3041	0.3698	0.5419	0.5429	0.2992	0.2948	0.3971	0.2333
-Cardiovascular Diseases	Human Diseases	NaN	0	0.001916	0.004285	0.001126	0.001236	0.07117	0.04828	0.08269	0.09207	0.2248	0.0795
-Metabolic Diseases	Human Diseases	NaN	0.9417	0.1249	0.2228	0	0	0.03433	0.06459	0.04334	0.04689	0.1879	0.08759
-Infectious Diseases	Human Diseases	NaN	1	0.4579	0.6405	0.5785	0.449	0.4999	0.4931	0.2486	0.3428	0.439	0.5599
Not Mapped	Human Diseases	Inf	34.42	21.81	9.946	11.98	10.78	3.9	4.198	3.087	3.729	4.167	2.886
-Not Mapped	Human Diseases	Inf	34.42	21.81	9.946	11.98	10.78	3.9	4.198	3.087	3.729	4.167	2.886
TOTAL	-Cancers	Inf	Inf	15550	69600	19550	15970	232.9	233.5	272	273.4	340.9	589.3
MAPPED	-Cancers	Inf	Inf	13200	62130	16190	13190	184.6	185.9	218.4	217.1	268.3	527.2
Genetic Information Processing	-Cancers	Inf	Inf	6772	27010	7744	5719	76.02	76.08	119.2	105.5	103.6	219.4
-Transcription	-Cancers	Inf	Inf	46.55	145.5	119.3	90.31	9.564	8.317	9.611	9.324	9.946	24.13
-Translation	-Cancers	Inf	Inf	5239	19170	5648	4164	27.48	28.13	56.39	52.39	36.58	103.3
-Folding, Sorting and Degradation	-Cancers	Inf	Inf	1283	7218	1514	1071	29.77	28.99	26.53	30.92	39.03	76.49
-DNA Maintenance	-Cancers	Inf	Inf	204.3	482.3	463.3	395	9.203	10.04	21.22	20.31	18.07	18.56
-RNA Family	-Cancers	NaN	Inf	0	0	0	0	0	0	0	0	0	0
Environmental Information Processing	-Cancers	NaN	Inf	100.1	300.1	167.4	107.1	5.047	4.98	7.824	8.291	8.56	23.08
-Signal Transduction	-Cancers	NaN	Inf	21.01	87.41	76.95	45.61	1.465	1.761	1.88	2.412	2.849	5.592
-Signaling Molecules and Interaction	-Cancers	NaN	Inf	79.07	212.7	90.48	61.51	3.498	3.454	5.17	6.57	6.065	20.73
Cellular Processes	-Cancers	Inf	Inf	203.6	1103	551.5	452.3	19.87	17.13	25.25	27.58	49.25	88.05
-Hemoglobin	-Cancers	NaN	NaN	0	0	0	0	0	0	0.0006007	0.001893	0	0.009714
-Vesicular Transport	-Cancers	NaN	NaN	43.32	172.5	65.82	52.05	4.365	4.214	2.666	3.404	3.903	8.399
-Cytoskeleton	-Cancers	Inf	Inf	52.9	451.1	59.86	51.41	11.4	8.506	15.99	18.01	37.04	73.77
-Cell Motility	-Cancers	Inf	Inf	0	0	0	0	0	0	0	0	0	0
-Cell Growth and Death	-Cancers	Inf	Inf	107.1	477.4	425.8	348.8	3.578	3.362	3.688	4.497	5.166	8.995
-Cell Communication	-Cancers	NaN	NaN	2.126	2.537	3.922	3.775	1.515	1.48	1.574	2.121	7.129	2.033
Metabolism	-Cancers	Inf	Inf	5903	32330	7353	6579	58.06	64.43	45.65	45.44	75.9	144.5
-Membrane Transport	-Cancers	Inf	Inf	239.4	731.6	211.7	142.1	0.5268	0.5137	0.8441	0.5607	0.4736	0.3485
-Central Carbon Metabolism	-Cancers	Inf	Inf	2494	13410	3363	2577	21.77	25.73	11.76	11.75	28.33	56.12
-Energy Metabolism	-Cancers	Inf	Inf	171.2	813.4	291	332.9	4.154	5.37	3.651	2.623	3.112	10
-Biosynthesis	-Cancers	Inf	Inf	1107	6826	1619	1705	10.39	10.93	9.083	9.651	17.08	20.71
-Other Enzymes	-Cancers	Inf	Inf	1968	10560	1982	1969	25.33	25.71	22.38	22.66	28.7	57.9
Organismal Systems	-Cancers	NaN	Inf	32.31	239.8	42.86	43.2	9.511	8.044	7.142	7.198	10.85	18.72
-Immune System	-Cancers	NaN	NaN	19.5	101.1	15.19	15.97	4.385	4.248	2.1	2.191	5.007	3.877
-Endocrine System	-Cancers	NaN	NaN	1.252	2.979	1.701	1.584	2.988	1.336	0.7589	1.465	1.427	3.931
-Circulatory System	-Cancers	NaN	NaN	0.8795	3.162	15.86	16.59	0.7664	0.581	1.019	1.364	0.8799	2.083
-Digestive System	-Cancers	NaN	Inf	1.18	0.7177	4.31	5.498	0.4818	0.5555	0.9979	0.893	1.331	1.542
-Excretory System	-Cancers	NaN	NaN	7.346	19.98	13.91	13.5	1.323	1.292	0.5861	0.7322	1.143	1.129
-Nervous System	-Cancers	NaN	NaN	0.645	0.5186	14.59	13.22	1.272	0.9625	1.073	1.177	1.19	2.671
-Sensory System	-Cancers	NaN	NaN	2.203	0.7503	1.919	1.682	0.05144	0.05725	0.1681	0.194	0.08767	0.005076
-Development	-Cancers	NaN	NaN	1.38	3.412	0.2231	0.2353	0.3793	0.288	0.8071	0.9245	1.496	8.207
-Environmental Adaptation	-Cancers	NaN	NaN	0.9588	0.3543	1.01	1.423	0.3214	0.3492	0.4492	0.4343	0.6877	0.3688
Human Diseases	-Cancers	NaN	Inf	189.1	1138	338.8	316.4	20.54	16.8	23.8	22.58	25.31	24.52
-Cancers	-Cancers	NaN	NaN	1	1	1	1	1	1	1	1	1	1
-Immune System Diseases	-Cancers	NaN	NaN	4.81	19.95	159.7	181.9	1.083	0.96	11.06	9.637	1.293	10.39
-Neurodegenerative Diseases	-Cancers	NaN	NaN	95.89	530.7	103	109.4	7.904	7.425	5.399	4.961	9.01	4.098
-Cardiovascular Diseases	-Cancers	NaN	NaN	0.05724	0.1597	0.05612	0.05474	1.204	0.6726	0.99	1.166	5.689	1.291
-Metabolic Diseases	-Cancers	NaN	NaN	3.731	8.302	0	0	0.4992	0.9949	0.805	0.7078	4.756	2.279
-Infectious Diseases	-Cancers	NaN	Inf	82.69	552.8	120.2	83.14	10.58	7.948	5.403	5.906	9.634	14.59
Not Mapped	-Cancers	Inf	Inf	2348	7470	3356	2778	48.36	47.6	53.69	56.27	72.56	62.04
-Not Mapped	-Cancers	Inf	Inf	2348	7470	3356	2778	48.36	47.6	53.69	56.27	72.56	62.04
TOTAL	-Immune System Diseases	Inf	Inf	6054	2805	359.6	311.4	582.4	698.2	44.65	62.88	552.7	167.4
MAPPED	-Immune System Diseases	Inf	Inf	5140	2504	297.9	257.2	461.5	555.9	35.84	49.94	435	149.8
Genetic Information Processing	-Immune System Diseases	Inf	Inf	2664	1126	143.3	112.2	198.5	238.5	19.05	25.23	168	60.42
-Transcription	-Immune System Diseases	Inf	Inf	18.92	6.537	3.003	2.236	16.45	18.8	1.669	2.088	16.13	5.771
-Translation	-Immune System Diseases	Inf	Inf	2043	784.4	104.6	81.78	69.59	84.94	9.367	11.9	59.32	29.62
-Folding, Sorting and Degradation	-Immune System Diseases	Inf	Inf	521.5	319.3	27.44	20.8	83.42	100.8	4.61	6.603	63.29	18.71
-DNA Maintenance	-Immune System Diseases	Inf	Inf	79.85	17.69	8.25	7.405	26.32	28.67	3.405	4.748	29.3	8.274
-RNA Family	-Immune System Diseases	NaN	Inf	0	0	0	0	0	0	0	0	0	0
Environmental Information Processing	-Immune System Diseases	NaN	Inf	40.73	10.57	3.024	2.103	11.66	13.68	1.426	2.603	12.65	8.077
-Signal Transduction	-Immune System Diseases	NaN	Inf	9.957	3.343	1.457	0.9491	1.968	2.975	0.5177	0.9528	3.93	2.691
-Signaling Molecules and Interaction	-Immune System Diseases	NaN	Inf	30.77	7.58	1.567	1.154	9.687	10.7	0.9082	1.65	9.816	5.386
Cellular Processes	-Immune System Diseases	Inf	Inf	70.92	46.75	9.124	7.937	41.82	45.24	4.009	6.22	79.85	30.09
-Hemoglobin	-Immune System Diseases	NaN	NaN	0	0	0	0	0	0	0.000105	0.0004354	0	0.00631
-Vesicular Transport	-Immune System Diseases	NaN	NaN	12.59	5.127	0.7414	0.6835	8.096	9.587	0.7341	0.9732	6.277	4.041
-Cytoskeleton	-Immune System Diseases	Inf	Inf	19.85	21.9	0.6652	0.5952	22.25	19.13	2.776	3.93	60.06	22.98
-Cell Motility	-Immune System Diseases	Inf	Inf	0	0	0	0	0	0	0	0	0	0
-Cell Growth and Death	-Immune System Diseases	Inf	Inf	37.98	18.75	7.691	6.631	8.512	10.26	0.5293	0.9893	8.376	2.253
-Cell Communication	-Immune System Diseases	NaN	NaN	1.775	0.9657	0.08617	0.08034	3.216	3.932	0.2815	0.6814	8.327	0.819
Metabolism	-Immune System Diseases	Inf	Inf	2293	1285	135.9	128.7	139.9	187.8	7.576	10.63	123.1	41.72
-Membrane Transport	-Immune System Diseases	Inf	Inf	95.56	30.06	4.101	2.947	1.355	1.078	0.1538	0.159	0.704	0.113
-Central Carbon Metabolism	-Immune System Diseases	Inf	Inf	674.2	356.2	45.9	33.23	41.08	54.62	1.489	2.567	43.55	19.77
-Energy Metabolism	-Immune System Diseases	Inf	Inf	201.1	167.8	10.28	10.3	9.735	12.86	0.7662	0.8425	7.012	3.229
-Biosynthesis	-Immune System Diseases	Inf	Inf	528.2	305.3	33.44	38.76	22.72	28.74	1.91	2.568	27.7	6.682
-Other Enzymes	-Immune System Diseases	Inf	Inf	794.2	446.7	42.22	43.44	47.05	60.7	3.574	4.771	44.1	12.92
Organismal Systems	-Immune System Diseases	NaN	NaN	12.06	7.979	1.35	1.261	24.36	22.35	1.272	2.393	17.59	6.971
-Immune System	-Immune System Diseases	NaN	NaN	5.77	2.893	0.5188	0.4913	8.789	9.23	0.3324	0.4951	6.907	1.473
-Endocrine System	-Immune System Diseases	NaN	NaN	1.811	0.7806	0.09124	0.08465	7.856	4.34	0.2004	0.3989	1.759	1.029
-Circulatory System	-Immune System Diseases	NaN	NaN	0.4173	0.1137	0.09933	0.09122	1.331	1.314	0.1718	0.3614	1.424	1.002
-Digestive System	-Immune System Diseases	NaN	NaN	1.396	0.9769	0.1198	0.1153	1.259	1.592	0.2212	0.3051	1.873	0.9068
-Excretory System	-Immune System Diseases	NaN	NaN	3.758	6.209	0.2791	0.2927	1.623	1.634	0.1007	0.2692	1.577	0.7518
-Nervous System	-Immune System Diseases	NaN	NaN	0.9725	0.2649	0.1492	0.1327	3.212	3.561	0.2676	0.4579	1.929	1.03
-Sensory System	-Immune System Diseases	NaN	NaN	0.9085	0.1257	0.04842	0.04635	0.1093	0.1187	0.03768	0.0686	0.117	0.005142
-Development	-Immune System Diseases	NaN	NaN	0.6612	0.8649	0	0	0.6717	0.5933	0.2337	0.3378	3.992	1.582
-Environmental Adaptation	-Immune System Diseases	NaN	NaN	1.388	0.2777	0.02503	0.02188	0.8269	0.7242	0.04061	0.04745	0.5845	0.1018
Human Diseases	-Immune System Diseases	NaN	Inf	59.22	43.69	5.154	5.025	38.35	42.65	3.289	3.653	33.84	6.113
-Cancers	-Immune System Diseases	NaN	NaN	1.508	1.147	0.05364	0.05345	3.899	4.891	0.3136	0.396	2.346	0.4812
-Immune System Diseases	-Immune System Diseases	NaN	NaN	1	1	1	1	1	1	1	1	1	1
-Neurodegenerative Diseases	-Immune System Diseases	NaN	NaN	23.6	17.36	1.042	1.692	16.64	17.38	0.9113	1.024	13.44	1.298
-Cardiovascular Diseases	-Immune System Diseases	NaN	NaN	0.06585	0.0505	0.002083	0.00217	2.174	1.577	0.2533	0.3012	4.814	0.3081
-Metabolic Diseases	-Immune System Diseases	NaN	NaN	2.378	2.089	0	0	1.128	2.129	0.1426	0.1713	5.259	0.3816
-Infectious Diseases	-Immune System Diseases	NaN	Inf	33.17	32.72	2.981	2.256	17.1	20.86	0.8178	1.252	14.66	3.275
Not Mapped	-Immune System Diseases	Inf	Inf	914.1	301.1	61.74	54.18	120.9	142.3	8.812	12.94	117.7	17.63
-Not Mapped	-Immune System Diseases	Inf	Inf	914.1	301.1	61.74	54.18	120.9	142.3	8.812	12.94	117.7	17.63
TOTAL	-Neurodegenerative Diseases	Inf	Inf	256.5	284.2	345.1	188.5	36.11	40.55	55.99	75.05	62.23	164
MAPPED	-Neurodegenerative Diseases	Inf	Inf	217.8	253.7	285.8	155.7	28.61	32.28	44.94	59.6	48.99	146.7
Genetic Information Processing	-Neurodegenerative Diseases	Inf	Inf	112.8	111.8	137.5	68.59	12.35	14.09	23.57	30.29	18.67	63.07
-Transcription	-Neurodegenerative Diseases	Inf	Inf	0.8015	0.7405	1.652	0.8792	1.285	1.251	1.988	2.464	1.911	5.983
-Translation	-Neurodegenerative Diseases	Inf	Inf	86.57	78.28	100.4	50.3	4.367	4.999	11.72	14.7	6.894	28.61
-Folding, Sorting and Degradation	-Neurodegenerative Diseases	Inf	Inf	22.1	30.89	26.32	14.18	5.05	5.812	5.491	8.294	7.283	19.28
-DNA Maintenance	-Neurodegenerative Diseases	Inf	Inf	2.773	1.638	6.185	3.669	1.85	2.146	4.268	4.956	2.815	7.62
-RNA Family	-Neurodegenerative Diseases	NaN	Inf	0	0	0	0	0	0	0	0	0	0
Environmental Information Processing	-Neurodegenerative Diseases	NaN	Inf	1.237	0.8464	2.901	1.232	0.768	0.7919	1.771	2.547	1.866	6.823
-Signal Transduction	-Neurodegenerative Diseases	NaN	Inf	0.3763	0.2382	1.358	0.5405	0.2362	0.2973	0.655	0.9392	0.7264	2.158
-Signaling Molecules and Interaction	-Neurodegenerative Diseases	NaN	Inf	0.8805	0.6082	1.504	0.6916	0.6233	0.6158	1.149	1.687	0.9781	5.807
Cellular Processes	-Neurodegenerative Diseases	Inf	Inf	3.201	4.296	8.754	5.618	3.014	2.949	5.228	7.767	9.48	27.47
-Hemoglobin	-Neurodegenerative Diseases	NaN	NaN	0	0	0	0	0	0	0.0002335	0.0005196	0	0.00562
-Vesicular Transport	-Neurodegenerative Diseases	NaN	NaN	0.662	0.8227	1.136	0.7907	0.7205	0.8793	0.8745	1.156	1.145	3.957
-Cytoskeleton	-Neurodegenerative Diseases	Inf	Inf	0.8412	1.8	0.7599	0.5825	1.849	1.617	3.531	4.937	6.143	21.17
-Cell Motility	-Neurodegenerative Diseases	Inf	Inf	0	0	0	0	0	0	0	0	0	0
-Cell Growth and Death	-Neurodegenerative Diseases	Inf	Inf	1.609	1.902	7.379	4.041	0.5638	0.5936	0.7295	1.152	0.9437	2.357
-Cell Communication	-Neurodegenerative Diseases	NaN	NaN	0.04872	0.05564	0.1587	0.1043	0.2231	0.235	0.3354	0.7684	1.52	0.8864
Metabolism	-Neurodegenerative Diseases	Inf	Inf	97.16	131	130.4	76.23	8.552	10.81	9.808	12.37	13.22	40.37
-Membrane Transport	-Neurodegenerative Diseases	Inf	Inf	4.048	3.01	3.935	1.747	0.1157	0.08728	0.1947	0.1553	0.08828	0.1238
-Central Carbon Metabolism	-Neurodegenerative Diseases	Inf	Inf	28.56	37.62	43.89	23.56	3.128	4.031	2.326	2.962	4.498	17.1
-Energy Metabolism	-Neurodegenerative Diseases	Inf	Inf	7.184	9.669	9.863	6.086	0.7349	0.9317	0.9127	1.065	0.7413	5.846
-Biosynthesis	-Neurodegenerative Diseases	Inf	Inf	22.38	34.58	32.09	23.5	1.824	2.179	2.334	2.906	2.756	6.221
-Other Enzymes	-Neurodegenerative Diseases	Inf	Inf	33.65	46.26	36.26	23.04	3.834	4.287	4.536	5.638	5.38	14.3
Organismal Systems	-Neurodegenerative Diseases	NaN	NaN	0.4931	0.9255	1.295	0.7452	2.129	1.79	1.715	2.597	1.809	6.717
-Immune System	-Neurodegenerative Diseases	NaN	NaN	0.2445	0.3277	0.4054	0.2903	0.7943	0.7796	0.4723	0.5373	0.4902	1.63
