Numerator	Denominator	mpn Kuehner	eco Valgepea 2013 48	sce Nagaraj	sce deGodoy	sce Newman rich	sce Newman minimal	hsa Khan Chimpanzee Protein	hsa Khan Human Protein	hsa Geiger 2012 HeLa	hsa Geiger 2012 U2OS	hsa Nagaraj 2011	hsa Beck
Cellular Processes	-Development	Inf	Inf	28.1	12.48	176.8	152.3	37.57	40.97	17.13	16.82	14.81	5.56
-Hemoglobin	-Development	NaN	NaN	0	0	0	0	0	0	0.0003828	0.001144	0	0.0005937
-Vesicular Transport	-Development	NaN	Inf	5.935	1.952	24.53	20.92	7.451	8.834	1.864	1.953	1.037	0.2019
-Cytoskeleton	-Development	Inf	Inf	7.113	4.607	16.41	15.41	16.42	16.19	10.64	9.928	9.17	4.157
-Cell Motility	-Development	Inf	Inf	0	0	0	0	0	0	0	0	0	0
-Cell Growth and Death	-Development	Inf	Inf	14.75	5.355	134.7	114.9	6.133	7.103	1.974	2.206	1.38	0.4707
-Cell Communication	-Development	NaN	NaN	0	0	1.152	1.042	1.996	2.183	0.9235	1.1	1.184	0.115
Metabolism	-Development	Inf	Inf	807.9	340.7	2205	2072	108.8	141.9	31.72	26.93	20.65	9.282
-Membrane Transport	-Development	Inf	Inf	33.51	8.172	67.81	47.47	0.7581	0.8646	0.5041	0.3216	0.1221	0.01779
-Central Carbon Metabolism	-Development	Inf	Inf	266.4	92.92	941	718	27.86	38.7	5.645	5.511	6.964	3.363
-Energy Metabolism	-Development	Inf	Inf	17.91	9.206	68.34	70.36	6.488	9.089	2.472	1.632	0.6002	0.1719
-Biosynthesis	-Development	Inf	Inf	203.8	77.27	581.2	726.1	20.92	30.48	7.304	6.401	4.003	1.047
-Other Enzymes	-Development	Inf	Inf	286.2	107.9	546.1	510.1	42.33	53.99	14.62	12.34	8.404	2.714
Organismal Systems	-Development	NaN	Inf	3.674	2.125	9.723	9.237	18.12	17.52	4.453	4.785	2.825	1.771
-Immune System	-Development	NaN	NaN	0.2707	0.2298	2.848	2.252	6.239	7.986	0.6984	0.6043	0.2591	0.1084
-Endocrine System	-Development	NaN	NaN	0.01625	0.002802	0.2534	0.1686	5.247	2.331	0.4227	0.84	0.1024	0.2581
-Circulatory System	-Development	NaN	NaN	0	0	0	0	0.7542	0.7858	0.4745	0.6458	0.136	0.02121
-Digestive System	-Development	NaN	Inf	0	0	0	0	0.1845	0.1721	0.3223	0.3127	0.3572	0.04869
-Excretory System	-Development	NaN	Inf	0.835	0.2262	5.622	5.817	0.6351	0.7721	0.1962	0.1896	0.1129	0.01974
-Nervous System	-Development	NaN	Inf	0.02269	0.01239	0	0	0.3451	0.6383	0.1907	0.2216	0.1467	0.02339
-Sensory System	-Development	NaN	NaN	0	0	0	0	0	0	0.0003529	0.002512	1.572e-15	0
-Development	-Development	NaN	NaN	1	1	1	1	1	1	1	1	1	1
-Environmental Adaptation	-Development	NaN	NaN	0	0	0	0	0	0	0.0005334	0.001058	0.003383	0.0003816
Human Diseases	-Development	Inf	Inf	14.4	4.906	152.4	147.8	34.66	40.13	13.12	9.255	5.396	1.515
-Cancers	-Development	Inf	Inf	0.275	0.01132	4.482	4.25	2.34	2.886	0.6993	0.5735	0.3155	0.06178
-Immune System Diseases	-Development	NaN	Inf	1.512	0.6062	88.33	88.02	1.063	1.261	2.724	1.961	0.1946	0.2775
-Neurodegenerative Diseases	-Development	NaN	NaN	7.45	1.856	21.6	26.45	13.89	16.89	3.134	2.202	1.307	0.2532
-Cardiovascular Diseases	-Development	NaN	NaN	0	0	0	0	2.065	1.257	0.6486	0.3816	0.6064	0.07277
-Metabolic Diseases	-Development	Inf	Inf	0	0	0	0	0	0	0.002063	1.597e-06	0	0
-Infectious Diseases	-Development	Inf	Inf	4.389	1.079	37.98	29.1	6.46	7.252	1.638	1.521	1.166	0.1426
Not Mapped	-Development	Inf	Inf	316.8	78.85	1031	893.1	90.47	105.6	37.71	34.02	20.69	4.325
-Not Mapped	-Development	Inf	Inf	316.8	78.85	1031	893.1	90.47	105.6	37.71	34.02	20.69	4.325
TOTAL	-Environmental Adaptation	Inf	Inf	1617	5840	2742	2873	447.3	548.1	470.8	450.7	429.4	904.1
MAPPED	-Environmental Adaptation	Inf	Inf	1373	5214	2271	2373	354.5	436.4	377.9	357.9	338	808.9
Genetic Information Processing	-Environmental Adaptation	Inf	Inf	713.1	2331	1092	1035	152.7	187.6	196.8	180.8	133.4	342.6
-Transcription	-Environmental Adaptation	Inf	Inf	4.138	15	22.89	20.63	16.57	19	18.63	14.96	13.39	30.77
-Translation	-Environmental Adaptation	Inf	Inf	551.5	1632	797.5	754.6	53.13	65.93	95.18	85.31	45.29	158.2
-Folding, Sorting and Degradation	-Environmental Adaptation	Inf	Inf	138.5	655.5	209.1	191.9	63.96	78.34	45.47	46.52	52.54	111
-DNA Maintenance	-Environmental Adaptation	Inf	Inf	18.84	29	62.89	68.33	17.28	23.12	37.5	34.03	20.93	42.67
-RNA Family	-Environmental Adaptation	NaN	Inf	0	0	0	0	0	0	0	0	0	0
Environmental Information Processing	-Environmental Adaptation	Inf	Inf	8.018	15.99	23.05	19.41	10.77	12.89	17.02	18.65	10.5	50.16
-Signal Transduction	-Environmental Adaptation	Inf	Inf	2.091	6.252	11.1	8.758	1.983	3.006	2.689	3.053	2.353	3.884
-Signaling Molecules and Interaction	-Environmental Adaptation	NaN	Inf	5.927	9.737	11.95	10.65	8.732	9.839	10.84	11.82	8.149	32.73
Cellular Processes	-Environmental Adaptation	Inf	Inf	17.93	89.56	69.55	73.24	35.77	38.06	40.43	44.58	63.33	128.7
-Hemoglobin	-Environmental Adaptation	NaN	NaN	0	0	0	0	0	0	0.0009433	0.00312	0	0.01307
-Vesicular Transport	-Environmental Adaptation	NaN	Inf	3.037	8.548	5.651	6.307	4.986	6.32	3.926	4.434	3.722	4.491
-Cytoskeleton	-Environmental Adaptation	Inf	Inf	5.989	39.09	5.071	5.492	21.02	19.57	28.22	28.17	41.74	105.6
-Cell Motility	-Environmental Adaptation	Inf	Inf	0	0	0	0	0	0	0	0	0	0
-Cell Growth and Death	-Environmental Adaptation	Inf	Inf	8.644	38.13	58.63	61.18	6.73	7.932	5.492	7.09	6.733	13.08
-Cell Communication	-Environmental Adaptation	NaN	NaN	0.2545	0.5324	0.2001	0.2574	3.038	3.973	2.784	4.883	5.051	4.072
Metabolism	-Environmental Adaptation	Inf	Inf	609.7	2661	1036	1187	104	143	80.43	76.15	92.14	219.8
-Membrane Transport	-Environmental Adaptation	Inf	Inf	25.46	65.36	31.26	27.19	0.7463	1.09	1.605	1.14	0.5845	0.6774
-Central Carbon Metabolism	-Environmental Adaptation	Inf	Inf	240.8	816.7	349.9	306.6	31.29	44.65	17.03	18.4	33.44	79.68
-Energy Metabolism	-Environmental Adaptation	Inf	Inf	16.25	69.75	78.36	95.03	9.809	12.99	7.943	6.038	4.526	18.25
-Biosynthesis	-Environmental Adaptation	Inf	Inf	105.8	526	254.9	357.7	17.83	23.11	16.67	16.39	18.94	22.7
-Other Enzymes	-Environmental Adaptation	Inf	Inf	221.4	1005	321.8	400.8	42.67	58.38	36.94	34.19	34.58	97.04
Organismal Systems	-Environmental Adaptation	NaN	Inf	4.305	13.31	10.29	11.64	22.93	22.46	11.73	12.82	11.65	18.35
-Immune System	-Environmental Adaptation	NaN	NaN	2.648	1.159	3.68	4.533	7.516	8.452	3.471	2.934	3.088	5.368
-Endocrine System	-Environmental Adaptation	NaN	NaN	0.05429	0.1715	0	0	5.205	2.299	1.346	2.431	0.4369	5.724
-Circulatory System	-Environmental Adaptation	NaN	NaN	0	0	0	0	0.7758	0.843	1.228	1.75	0.6988	0.4865
-Digestive System	-Environmental Adaptation	NaN	Inf	0	0	0	0	0.7752	0.7547	1.026	1.238	1.524	1.768
-Excretory System	-Environmental Adaptation	NaN	Inf	0	0.006245	0	0	1.19	1.486	1.117	1.267	0.7248	0.9285
-Nervous System	-Environmental Adaptation	NaN	Inf	0	0	0	0	0.5828	0.5911	0.7532	0.7041	0.3443	0.7691
-Sensory System	-Environmental Adaptation	NaN	NaN	0	0	0	0	0	0	0.001124	0.009579	6.707e-15	0
-Development	-Environmental Adaptation	NaN	NaN	0	0	0	0	0.335	0.3608	0.2832	0.3322	0.7187	0.6393
-Environmental Adaptation	-Environmental Adaptation	NaN	NaN	1	1	1	1	1	1	1	1	1	1
Human Diseases	-Environmental Adaptation	Inf	Inf	19.65	101	39.29	46.37	28.23	31.78	31.53	24.87	23.27	41.18
-Cancers	-Environmental Adaptation	Inf	Inf	0.658	2.711	0.9903	0.7027	1.584	2.284	2.176	2.187	1.346	2.187
-Immune System Diseases	-Environmental Adaptation	NaN	Inf	0.7206	2.46	7.623	9.227	1.008	1.01	11.94	7.167	0.8302	8.07
-Neurodegenerative Diseases	-Environmental Adaptation	NaN	NaN	10.72	21.71	7.945	15.62	15.91	17.56	9.434	7.336	7.433	8.963
-Cardiovascular Diseases	-Environmental Adaptation	NaN	NaN	0	0	0	0	1.551	0.8843	1.496	0.9062	2.456	1.647
-Metabolic Diseases	-Environmental Adaptation	Inf	Inf	0	0	0	0	0	0	0.001404	0.0004863	0	0
-Infectious Diseases	-Environmental Adaptation	Inf	Inf	3.729	14.84	22.73	20.82	6.441	8.171	6.482	7.161	10.22	12.56
Not Mapped	-Environmental Adaptation	Inf	Inf	244.1	626.8	470.7	499.9	92.88	111.7	92.93	92.75	91.42	95.19
-Not Mapped	-Environmental Adaptation	Inf	Inf	244.1	626.8	470.7	499.9	92.88	111.7	92.93	92.75	91.42	95.19
TOTAL	Human Diseases	16.3	134.3	59.45	39.25	36.01	30.68	10.75	11.4	10.04	11.86	11.44	14.14
MAPPED	Human Diseases	13.08	124.3	50.47	35.04	29.83	25.34	8.514	9.078	8.056	9.415	9.001	12.65
Genetic Information Processing	Human Diseases	3.702	63.1	25.9	15.07	14.23	11.03	3.567	3.791	3.917	4.577	3.291	5.281
-Transcription	Human Diseases	0.05382	3.629	0.209	0.08482	0.1975	0.1573	0.3795	0.3703	0.3707	0.3966	0.3557	0.4601
-Translation	Human Diseases	2.371	48.77	20.22	10.91	10.53	8.106	1.29	1.397	2.068	2.272	1.254	2.519
-Folding, Sorting and Degradation	Human Diseases	0.8114	7.802	4.794	3.916	2.946	2.193	1.442	1.48	0.9579	1.302	1.12	1.75
-DNA Maintenance	Human Diseases	0.4351	2.898	0.6822	0.161	0.337	0.2665	0.4141	0.4665	0.4077	0.5023	0.5032	0.3904
-RNA Family	Human Diseases	0	5.772e-08	0	0	0	0	0	0	0	0	0	0
Environmental Information Processing	Human Diseases	0	0.9848	0.2928	0.1105	0.2635	0.1662	0.2169	0.2211	0.2458	0.3554	0.2251	0.5021
-Signal Transduction	Human Diseases	0	0.9848	0.09444	0.0315	0.1065	0.05204	0.04389	0.05658	0.04808	0.06185	0.06439	0.05071
-Signaling Molecules and Interaction	Human Diseases	0	2.565e-08	0.1938	0.0646	0.1541	0.1094	0.1703	0.1618	0.1628	0.2396	0.1607	0.4514
Cellular Processes	Human Diseases	0.809	1.227	0.7925	0.6052	1.016	0.8817	0.6902	0.6478	0.8931	1.196	1.75	2.064
-Hemoglobin	Human Diseases	0	0	0	0	0	0	0	0	2.011e-05	8.209e-05	0	0.0002044
-Vesicular Transport	Human Diseases	0	0	0.1545	0.07176	0.1188	0.1046	0.1373	0.1567	0.09003	0.1249	0.09967	0.08059
-Cytoskeleton	Human Diseases	0.3079	0.423	0.1997	0.2514	0.05703	0.05336	0.2765	0.209	0.6036	0.771	1.193	1.431
-Cell Motility	Human Diseases	0.1034	0.5653	0	0	0	0	0	0	0	0	0	0
-Cell Growth and Death	Human Diseases	0.3936	0.2392	0.4194	0.2728	0.7762	0.6614	0.1515	0.1516	0.1189	0.195	0.1866	0.193
-Cell Communication	Human Diseases	0	0	0	0	0	0	0.04227	0.04299	0.05002	0.08581	0.125	0.05279
Metabolism	Human Diseases	7.515	57.95	22.33	18.11	13.21	12.17	2.512	2.924	1.696	1.97	2.444	3.196
-Membrane Transport	Human Diseases	0.4668	7.015	0.9145	0.4257	0.3999	0.2841	0.01071	0.01118	0.02501	0.01668	0.01199	0.006704
-Central Carbon Metabolism	Human Diseases	2.42	12.04	7.823	6.177	4.783	3.473	0.735	0.8889	0.3137	0.4157	0.9365	1.158
-Energy Metabolism	Human Diseases	0.141	2.555	0.4972	0.6046	0.3352	0.343	0.1151	0.1247	0.08519	0.08285	0.05131	0.0291
-Biosynthesis	Human Diseases	1.24	19.31	4.826	4.378	2.915	3.537	0.3271	0.3982	0.358	0.4186	0.4567	0.3653
-Other Enzymes	Human Diseases	2.004	17.03	5.717	4.575	3.128	3.451	1.089	1.198	0.745	0.8886	0.9641	0.9344
Organismal Systems	Human Diseases	0	0	0.1142	0.05357	0.0575	0.05762	0.4358	0.3637	0.1996	0.3122	0.2871	0.3238
-Immune System	Human Diseases	0	0	0.01284	0.01064	0.01869	0.01523	0.1355	0.1449	0.04962	0.05493	0.03606	0.03731
-Endocrine System	Human Diseases	0	0	0.000661	0.0002267	0	0	0.1408	0.0581	0.02355	0.05606	0.01253	0.09075
-Circulatory System	Human Diseases	0	0	0	0	0	0	0.01881	0.01778	0.02665	0.04903	0.01667	0.0073
-Digestive System	Human Diseases	0	0	0	0	0	0	0.004043	0.00355	0.01936	0.02277	0.02432	0.02096
-Excretory System	Human Diseases	0	0	0	6.183e-05	0	0	0.01127	0.0106	0.00472	0.007823	0.01571	0.006798
-Nervous System	Human Diseases	0	0	0	0	0	0	0.003815	0.005808	0.006425	0.01133	0.01139	0.01129
-Sensory System	Human Diseases	0	0	0	0	0	0	0	0	2.12e-05	0.000194	2.387e-16	0
-Development	Human Diseases	0	0	0	0	0	0	0.006026	0.006971	0.006535	0.01057	0.0179	0.01171
-Environmental Adaptation	Human Diseases	0	0	0	0	0	0	0	0	2.614e-05	2.866e-05	0.0003799	0.000112
Human Diseases	Human Diseases	1	1	1	1	1	1	1	1	1	1	1	1
-Cancers	Human Diseases	0	0	0.0006128	0.0002646	0	0	0.04098	0.05301	0.03973	0.04337	0.02629	0.02532
-Immune System Diseases	Human Diseases	0	0	0	0.0002901	0.003389	0.006296	0.01789	0.01627	0.03503	0.0281	0.004485	0.01782
-Neurodegenerative Diseases	Human Diseases	0	0	0.387	0.202	0.1417	0.179	0.309	0.3051	0.1536	0.1512	0.2174	0.09076
-Cardiovascular Diseases	Human Diseases	0	0	0	0	0	0	0.0389	0.01901	0.03429	0.02947	0.08958	0.02505
-Metabolic Diseases	Human Diseases	0	0	0	0	0	0	0	0	4.452e-05	1.084e-07	0	0
-Infectious Diseases	Human Diseases	0	0.02017	0.1547	0.1186	0.1366	0.09517	0.1658	0.1632	0.09933	0.1545	0.1654	0.09312
Not Mapped	Human Diseases	3.219	10.02	8.976	4.212	6.182	5.338	2.231	2.324	1.981	2.44	2.434	1.489
-Not Mapped	Human Diseases	3.219	10.02	8.976	4.212	6.182	5.338	2.231	2.324	1.981	2.44	2.434	1.489
TOTAL	-Cancers	410.6	21810	1869	1100	1339	1208	111.4	98.09	108.8	114.5	122.2	129.2
MAPPED	-Cancers	329.5	20180	1586	982.3	1110	997.6	88.31	78.1	87.35	90.95	96.21	115.6
Genetic Information Processing	-Cancers	107.4	10350	817.1	426	532	430.4	38.12	34.09	42.32	43.26	37.41	47.31
-Transcription	-Cancers	1.356	494.1	4.754	2.529	6.715	5.472	3.341	2.75	4.005	3.746	3.79	5.115
-Translation	-Cancers	59.29	7901	635.3	304.7	396.2	322.1	13.48	12.09	22.75	22.19	13.49	22.88
-Folding, Sorting and Degradation	-Cancers	31.83	1427	149.4	111.3	117.2	92.07	15.59	14.06	11.16	12.57	14.88	15.83
-DNA Maintenance	-Cancers	13.65	480.2	20.71	5.511	11.84	10.69	5.017	5.191	4.405	4.744	5.251	3.487
-RNA Family	-Cancers	0	1.042e-05	0	0	0	0	0	0	0	0	0	0
Environmental Information Processing	-Cancers	0	166.7	7.912	2.287	10.08	6.962	1.983	1.618	2.939	3.496	2.281	5.914
-Signal Transduction	-Cancers	0	166.7	1.941	0.5107	3.831	2.357	0.3758	0.4053	0.4846	0.5594	0.703	0.915
-Signaling Molecules and Interaction	-Cancers	0	4.167e-06	5.836	1.692	6.251	4.606	1.607	1.213	1.759	2.263	1.467	4.044
Cellular Processes	-Cancers	20.21	199.4	24.32	18.24	39.44	35.83	9.283	7.135	9.942	11.95	17.19	21.35
-Hemoglobin	-Cancers	0	0	0	0	0	0	0	0	0.0002725	0.0008025	0	0.003853
-Vesicular Transport	-Cancers	0	0	4.616	2.804	5.472	4.921	1.603	1.532	1.467	1.65	1.61	1.656
-Cytoskeleton	-Cancers	7.691	68.7	6.202	6.585	2.559	2.423	3.43	2.495	6.521	7.282	12.48	15.37
-Cell Motility	-Cancers	2.604	91.82	0	0	0	0	0	0	0	0	0	0
-Cell Growth and Death	-Cancers	9.913	36.15	12.4	7.353	30.05	27.03	1.404	1.201	1.414	1.89	1.583	1.989
-Cell Communication	-Cancers	0	0	0	0	0	0	0.476	0.4905	0.5405	0.9545	1.516	0.7055
Metabolism	-Cancers	184.7	9255	706.3	506.9	491.9	487.5	26.4	25.62	18.33	18.79	27.04	29.63
-Membrane Transport	-Cancers	11.34	1170	29.44	11.85	15.13	11.17	0.1154	0.09271	0.349	0.2113	0.1797	0.1186
-Central Carbon Metabolism	-Cancers	54.23	1445	215.7	132.8	210	168.9	8.07	8.562	3.389	3.926	9.57	10.66
-Energy Metabolism	-Cancers	14.25	620.4	24.69	22.22	15.25	16.55	1.674	1.515	1.9	1.416	0.6887	1.15
-Biosynthesis	-Cancers	29	2705	160.8	128.5	129.7	170.8	4.807	5.079	3.867	4.205	5.987	3.272
-Other Enzymes	-Cancers	50.27	2692	161.4	125.4	121.8	120	11.16	10.37	8.363	8.482	10.26	10.38
Organismal Systems	-Cancers	0	0	2.732	1.231	2.169	2.173	5.407	4.341	2.928	3.608	4.187	5.603
-Immune System	-Cancers	0	0	0.3734	0.2365	0.6354	0.5298	1.681	1.729	0.5636	0.5587	0.3875	0.4357
-Endocrine System	-Cancers	0	0	0.01453	0.004005	0	0	1.491	0.5465	0.302	0.6626	0.1745	0.9333
-Circulatory System	-Cancers	0	0	0	0	0	0	0.2433	0.2148	0.3277	0.5065	0.1854	0.07145
-Digestive System	-Cancers	0	0	0	0	0	0	0.03905	0.05896	0.3247	0.2714	0.4147	0.2114
-Excretory System	-Cancers	0	0	0	0.002304	0	0	0.1619	0.1652	0.1188	0.1753	0.1688	0.1281
-Nervous System	-Cancers	0	0	0	0	0	0	0.05116	0.06573	0.101	0.1421	0.2127	0.0731
-Sensory System	-Cancers	0	0	0	0	0	0	0	0	0.0005047	0.002651	4.982e-15	0
-Development	-Cancers	0	0	0	0	0	0	0.1077	0.103	0.08469	0.1196	0.303	0.2349
-Environmental Adaptation	-Cancers	0	0	0	0	0	0	0	0	0.0002824	0.0003631	0.005059	0.001193
Human Diseases	-Cancers	11.33	55.78	12.98	12.71	34	34.78	5.934	4.763	10.08	8.032	7.824	5.831
-Cancers	-Cancers	1	1	1	1	1	1	1	1	1	1	1	1
-Immune System Diseases	-Cancers	0	0	0	0.7347	7.698	13.13	0.222	0.1943	0.5301	0.3561	0.1706	0.4122
-Neurodegenerative Diseases	-Cancers	0	0	8.505	4.246	4.819	6.224	2.435	2.419	1.66	1.428	1.895	0.8668
-Cardiovascular Diseases	-Cancers	0	0	0	0	0	0	0.4742	0.2269	0.3705	0.3139	0.9915	0.2559
-Metabolic Diseases	-Cancers	0	0	0	0	0	0	0	0	0.0006452	1.024e-06	0	0
-Infectious Diseases	-Cancers	0	1.125	2.008	1.508	5.71	3.818	0.9836	0.7776	1.073	1.32	1.338	0.8297
Not Mapped	-Cancers	81.09	1628	282.2	118.1	230	210.1	23.14	19.99	21.48	23.57	26.02	13.61
-Not Mapped	-Cancers	81.09	1628	282.2	118.1	230	210.1	23.14	19.99	21.48	23.57	26.02	13.61
TOTAL	-Immune System Diseases	Inf	16230	785.7	360.8	63.52	55.36	176.3	191.7	16.24	21.84	181.2	35.76
MAPPED	-Immune System Diseases	Inf	15020	667.1	322.1	52.62	45.73	139.7	152.7	13.04	17.34	142.6	31.99
Genetic Information Processing	-Immune System Diseases	Inf	7627	346.5	144	24.64	19.25	58.21	63.09	6.317	8.249	55.19	12.24
-Transcription	-Immune System Diseases	Inf	367.7	2.011	0.9265	0.3407	0.2642	7.087	7.244	0.5978	0.7143	5.266	1.175
-Translation	-Immune System Diseases	Inf	5891	268	100.8	18.51	14.54	21.04	23.32	3.396	4.232	20.22	6.28
-Folding, Sorting and Degradation	-Immune System Diseases	Inf	943	67.32	40.5	5.079	3.815	22.8	24.04	1.666	2.398	22.47	3.82
-DNA Maintenance	-Immune System Diseases	Inf	350.3	9.158	1.792	0.6006	0.4862	6.482	7.772	0.6574	0.9047	7.23	0.9685
-RNA Family	-Immune System Diseases	NaN	6.977e-06	0	0	0	0	0	0	0	0	0	0
Environmental Information Processing	-Immune System Diseases	Inf	119	3.897	0.9879	0.4543	0.2892	3.77	4.13	0.4386	0.6936	4.182	1.291
-Signal Transduction	-Immune System Diseases	Inf	119	1.016	0.2925	0.1835	0.09054	0.9763	1.214	0.1055	0.1449	1.43	0.1246
-Signaling Molecules and Interaction	-Immune System Diseases	NaN	3.101e-06	2.88	0.6016	0.2707	0.1987	2.523	2.507	0.2625	0.4316	2.192	1.144
Cellular Processes	-Immune System Diseases	Inf	148.4	8.711	5.608	1.751	1.534	14.51	13.42	1.484	2.278	27.65	4.983
-Hemoglobin	-Immune System Diseases	NaN	0	0	0	0	0	0	0	3.856e-05	0.000153	0	0.0005168
-Vesicular Transport	-Immune System Diseases	NaN	0	1.476	0.5281	0.2049	0.1819	2.405	2.539	0.1684	0.2587	1.775	0.1797
-Cytoskeleton	-Immune System Diseases	Inf	51.13	2.911	2.689	0.1178	0.1099	8.495	7.054	0.9733	1.389	17.44	4.11
-Cell Motility	-Immune System Diseases	Inf	68.33	0	0	0	0	0	0	0	0	0	0
-Cell Growth and Death	-Immune System Diseases	Inf	28.91	4.201	2.356	1.398	1.207	2.67	2.774	0.211	0.3604	2.969	0.5091
-Cell Communication	-Immune System Diseases	NaN	0	0	0	0	0	0.8863	0.994	0.08067	0.1907	2.398	0.1705
Metabolism	-Immune System Diseases	Inf	6963	296.3	164.4	23.78	22.21	42.9	50.41	2.735	3.583	40.6	9.63
-Membrane Transport	-Immune System Diseases	Inf	847.9	12.37	4.1	0.6895	0.4943	0.3006	0.2972	0.0468	0.03914	0.2135	0.01415
-Central Carbon Metabolism	-Immune System Diseases	Inf	1075	117	58.32	8.614	6.338	11.07	14.12	0.5059	0.7488	12.42	3.53
-Energy Metabolism	-Immune System Diseases	Inf	238.9	7.895	4.31	0.578	0.6259	2.756	2.89	0.1658	0.1841	0.9848	0.09399
-Biosynthesis	-Immune System Diseases	Inf	2013	51.43	32.49	5.056	6.154	6.211	7.636	0.5772	0.8018	8.099	1.136
-Other Enzymes	-Immune System Diseases	Inf	2058	107.6	62.75	5.393	5.796	16.74	19.79	1.248	1.617	16.46	3.379
Organismal Systems	-Immune System Diseases	NaN	0	1.997	0.8555	0.1036	0.1049	7.124	6.177	0.3885	0.6937	5.714	0.9342
-Immune System	-Immune System Diseases	NaN	0	0.1471	0.171	0.03224	0.02559	2.499	2.732	0.09155	0.1227	0.909	0.1513
-Endocrine System	-Immune System Diseases	NaN	0	0.008836	0.001968	0	0	2.19	0.904	0.04508	0.1246	0.2405	0.2547
-Circulatory System	-Immune System Diseases	NaN	0	0	0	0	0	0.3369	0.3201	0.05186	0.103	0.3198	0.02217
-Digestive System	-Immune System Diseases	NaN	0	0	0	0	0	0.05358	0.04945	0.04167	0.04715	0.5317	0.04425
-Excretory System	-Immune System Diseases	NaN	0	0	0.0003858	0	0	0.37	0.3462	0.009185	0.01738	0.3961	0.02269
-Nervous System	-Immune System Diseases	NaN	0	0	0	0	0	0.04722	0.06847	0.01202	0.02347	0.2012	0.02383
-Sensory System	-Immune System Diseases	NaN	0	0	0	0	0	0	0	4.562e-05	0.0004545	8.078e-15	0
-Development	-Immune System Diseases	NaN	0	0	0	0	0	0.1368	0.1073	0.01253	0.02228	0.372	0.02939
-Environmental Adaptation	-Immune System Diseases	NaN	0	0	0	0	0	0	0	4.215e-05	0.0001293	0.006915	0.0004143
Human Diseases	-Immune System Diseases	Inf	34.48	7.83	3.651	1.724	1.679	8.609	9.153	1.613	1.801	9.254	2.025
-Cancers	-Immune System Diseases	Inf	0	0.1048	0.01867	0	0	0.7657	0.8293	0.07732	0.09637	0.7582	0.08176
-Immune System Diseases	-Immune System Diseases	NaN	1	1	1	1	1	1	1	1	1	1	1
-Neurodegenerative Diseases	-Immune System Diseases	NaN	0	4.05	1.381	0.2445	0.3006	3.146	3.504	0.2477	0.2723	2.241	0.2934
-Cardiovascular Diseases	-Immune System Diseases	NaN	0	0	0	0	0	0.6127	0.3113	0.05529	0.05986	1.173	0.07511
-Metabolic Diseases	-Immune System Diseases	Inf	0	0	0	0	0	0	0	0.0001171	1.952e-07	0	0
-Infectious Diseases	-Immune System Diseases	Inf	0.8372	1.812	0.9169	0.2526	0.1672	2.558	2.99	0.1602	0.2783	2.673	0.2134
Not Mapped	-Immune System Diseases	Inf	1212	118.6	38.73	10.91	9.632	36.61	39.08	3.206	4.495	38.56	3.765
-Not Mapped	-Immune System Diseases	Inf	1212	118.6	38.73	10.91	9.632	36.61	39.08	3.206	4.495	38.56	3.765
TOTAL	-Neurodegenerative Diseases	Inf	Inf	114.9	103.7	149.5	104.3	28.11	29.66	43.67	51.14	33.02	86.28
MAPPED	-Neurodegenerative Diseases	Inf	Inf	97.54	92.56	123.9	86.18	22.27	23.61	35.05	40.61	25.99	77.2
Genetic Information Processing	-Neurodegenerative Diseases	Inf	Inf	50.06	39.8	59.1	37.51	9.048	9.607	17.4	19.74	9.521	32.7
-Transcription	-Neurodegenerative Diseases	Inf	Inf	0.3861	0.2241	0.8995	0.5976	0.9883	1.082	1.662	1.744	1.041	2.936
-Translation	-Neurodegenerative Diseases	Inf	Inf	39.07	28.81	43.74	27.57	3.338	3.567	8.999	9.8	3.762	15.1
-Folding, Sorting and Degradation	-Neurodegenerative Diseases	Inf	Inf	9.265	10.34	12.37	7.609	3.408	3.515	4.12	5.784	3.378	10.56
-DNA Maintenance	-Neurodegenerative Diseases	Inf	Inf	1.318	0.4254	1.399	0.9061	1.086	1.242	2.155	2.414	1.34	2.457
-RNA Family	-Neurodegenerative Diseases	NaN	Inf	0	0	0	0	0	0	0	0	0	0
Environmental Information Processing	-Neurodegenerative Diseases	Inf	Inf	0.5513	0.273	1.107	0.6199	0.5548	0.5636	1.045	1.551	0.6929	3.363
-Signal Transduction	-Neurodegenerative Diseases	Inf	Inf	0.1735	0.06004	0.4471	0.1938	0.1155	0.1433	0.1668	0.2563	0.2043	0.303
-Signaling Molecules and Interaction	-Neurodegenerative Diseases	NaN	Inf	0.3746	0.1677	0.6399	0.3721	0.4375	0.4203	0.8175	1.229	0.4476	3.06
Cellular Processes	-Neurodegenerative Diseases	Inf	Inf	1.532	1.599	4.266	3.05	1.884	1.776	3.886	5.159	4.928	11.93
-Hemoglobin	-Neurodegenerative Diseases	NaN	NaN	0	0	0	0	0	0	8.749e-05	0.0003541	0	0.001247
-Vesicular Transport	-Neurodegenerative Diseases	NaN	Inf	0.2834	0.1896	0.4991	0.3928	0.3133	0.3419	0.4161	0.5659	0.2547	0.4286
-Cytoskeleton	-Neurodegenerative Diseases	Inf	Inf	0.386	0.664	0.2955	0.1915	0.843	0.6466	2.669	3.368	3.326	10.08
-Cell Motility	-Neurodegenerative Diseases	Inf	Inf	0	0	0	0	0	0	0	0	0	0
