Numerator	Denominator	eco Lu	eco Arike 2012	sce Lu rich	sce Lu minimal	spo Marguerat proliferating	spo Marguerat quiescent	ath Castellana	dme Brunner 2007	syn Wegener
-Immune System Diseases	-Energy Metabolism	0	0	0	0	0	0	0	0	0
-Neurodegenerative Diseases	-Energy Metabolism	0	0	0	0	0	0	0	0	0
-Cardiovascular Diseases	-Energy Metabolism	0	0	0	0	0	0	0	0	0
-Infectious Diseases	-Energy Metabolism	0	0	0	0	0	0	0	0	0
Not Mapped	-Energy Metabolism	2.146	5.35	9.862	3.366	11.07	8.099	6.071	8.293	0.7736
-Not Mapped	-Energy Metabolism	2.146	5.35	9.862	3.366	11.07	8.099	6.071	8.293	0.7736
TOTAL	-Biosynthesis	4.372	7.166	16.41	7.118	5.553	7.421	13.36	17.03	14.75
MAPPED	-Biosynthesis	4.304	6.421	15.73	6.839	4.366	4.884	6.889	10.93	10.8
Genetic Information Processing	-Biosynthesis	2.397	2.708	7.547	2.915	2.022	1.941	3.072	6.31	3.114
-Transcription	-Biosynthesis	0.152	0.2794	0.0503	0.007316	0.05465	0.1006	0.1597	0.2486	0.04654
-Translation	-Biosynthesis	1.763	1.688	6.36	2.461	1.483	1.137	2.043	4.123	2.28
-Folding, Sorting and Degradation	-Biosynthesis	0.4317	0.5563	1.058	0.3968	0.394	0.536	0.6984	1.609	0.7494
-DNA Maintenance	-Biosynthesis	0.05065	0.185	0.0785	0.04975	0.09067	0.1676	0.1704	0.3289	0.03807
Environmental Information Processing	-Biosynthesis	0.005586	0.09117	0.06778	0.01667	0.06094	0.1173	0.1897	0.4322	0.4136
-Signal Transduction	-Biosynthesis	0.005586	0.09062	0.02425	0.005624	0.01387	0.03657	0.0596	0.2626	0.4136
-Signaling Molecules and Interaction	-Biosynthesis	0	0.0005586	0.04354	0.01105	0.04707	0.08073	0.1301	0.1697	0
Cellular Processes	-Biosynthesis	0.03823	0.1163	0.3688	0.1239	0.1042	0.2167	0.164	1.048	0.05977
-Hemoglobin	-Biosynthesis	0	0	0	0	0	0	0	0	0
-Vesicular Transport	-Biosynthesis	0	0	0.009326	0.00368	0.01654	0.04761	0.0758	0.2841	0
-Cytoskeleton	-Biosynthesis	0.01157	0.02749	0.2338	0.09489	0.07246	0.1297	0.08703	0.6327	0.02081
-Cell Motility	-Biosynthesis	0.007007	0.08031	0	0	0	0	0	0	0.03896
-Cell Growth and Death	-Biosynthesis	0.01965	0.008504	0.1256	0.02529	0.01521	0.03942	0.001201	0.1289	0
-Cell Communication	-Biosynthesis	0	0	0	0	0	0	0	0.002344	0
Metabolism	-Biosynthesis	1.863	3.505	7.75	3.784	2.179	2.608	3.403	3.081	7.214
-Membrane Transport	-Biosynthesis	0.1204	0.7419	0.04215	0.01134	0.01844	0.029	0.01303	0.008821	0.1848
-Central Carbon Metabolism	-Biosynthesis	0.5627	1.256	6.199	2.477	0.8759	1.041	1.168	1.08	0.8512
-Energy Metabolism	-Biosynthesis	0.03166	0.1394	0.06844	0.08285	0.1072	0.3132	1.067	0.7365	5.099
-Biosynthesis	-Biosynthesis	1	1	1	1	1	1	1	1	1
-Other Enzymes	-Biosynthesis	0.1481	0.3676	0.4406	0.2126	0.1773	0.2256	0.1547	0.2555	0.079
Organismal Systems	-Biosynthesis	0	0	0	0	0	0	0.06045	0.05403	0
-Immune System	-Biosynthesis	0	0	0	0	0	0	0.002591	0.006363	0
-Endocrine System	-Biosynthesis	0	0	0	0	0	0	0	0	0
-Circulatory System	-Biosynthesis	0	0	0	0	0	0	0	0	0
-Digestive System	-Biosynthesis	0	0	0	0	0	0	0	0	0
-Excretory System	-Biosynthesis	0	0	0	0	0	0	0	0	0
-Nervous System	-Biosynthesis	0	0	0	0	0	0	0	0	0
-Sensory System	-Biosynthesis	0	0	0	0	0	0	0	0.00786	0
-Development	-Biosynthesis	0	0	0	0	0	0	0	0.0398	0
-Environmental Adaptation	-Biosynthesis	0	0	0	0	0	0	0.05786	0	0
Human Diseases	-Biosynthesis	0	0	0	0	0	0	0	0	0
-Cancers	-Biosynthesis	0	0	0	0	0	0	0	0	0
-Immune System Diseases	-Biosynthesis	0	0	0	0	0	0	0	0	0
-Neurodegenerative Diseases	-Biosynthesis	0	0	0	0	0	0	0	0	0
-Cardiovascular Diseases	-Biosynthesis	0	0	0	0	0	0	0	0	0
-Infectious Diseases	-Biosynthesis	0	0	0	0	0	0	0	0	0
Not Mapped	-Biosynthesis	0.06795	0.7457	0.675	0.2788	1.187	2.537	6.475	6.108	3.944
-Not Mapped	-Biosynthesis	0.06795	0.7457	0.675	0.2788	1.187	2.537	6.475	6.108	3.944
TOTAL	-Other Enzymes	29.52	19.49	37.25	33.47	31.32	32.9	86.37	66.66	186.7
MAPPED	-Other Enzymes	29.06	17.46	35.71	32.16	24.62	21.65	44.52	42.76	136.7
Genetic Information Processing	-Other Enzymes	16.19	7.367	17.13	13.71	11.4	8.607	19.85	24.7	39.42
-Transcription	-Other Enzymes	1.026	0.76	0.1142	0.03441	0.3082	0.4461	1.032	0.9729	0.5891
-Translation	-Other Enzymes	11.9	4.59	14.44	11.57	8.362	5.042	13.21	16.14	28.86
-Folding, Sorting and Degradation	-Other Enzymes	2.915	1.513	2.402	1.866	2.222	2.376	4.514	6.298	9.486
-DNA Maintenance	-Other Enzymes	0.342	0.5031	0.1782	0.234	0.5113	0.7432	1.102	1.287	0.4819
Environmental Information Processing	-Other Enzymes	0.03772	0.248	0.1539	0.07841	0.3437	0.52	1.226	1.692	5.235
-Signal Transduction	-Other Enzymes	0.03772	0.2465	0.05503	0.02645	0.07821	0.1621	0.3852	1.028	5.235
-Signaling Molecules and Interaction	-Other Enzymes	0	0.001519	0.09882	0.05196	0.2655	0.3579	0.841	0.664	0
Cellular Processes	-Other Enzymes	0.2581	0.3163	0.837	0.5825	0.5877	0.9608	1.06	4.102	0.7566
-Hemoglobin	-Other Enzymes	0	0	0	0	0	0	0	0	0
-Vesicular Transport	-Other Enzymes	0	0	0.02117	0.01731	0.0933	0.2111	0.4899	1.112	0
-Cytoskeleton	-Other Enzymes	0.07814	0.07477	0.5308	0.4462	0.4087	0.5749	0.5625	2.476	0.2634
-Cell Motility	-Other Enzymes	0.04731	0.2184	0	0	0	0	0	0	0.4932
-Cell Growth and Death	-Other Enzymes	0.1327	0.02313	0.2851	0.119	0.08579	0.1748	0.007762	0.5046	0
-Cell Communication	-Other Enzymes	0	0	0	0	0	0	0	0.009174	0
Metabolism	-Other Enzymes	12.58	9.533	17.59	17.8	12.29	11.56	21.99	12.06	91.31
-Membrane Transport	-Other Enzymes	0.8133	2.018	0.09566	0.05334	0.104	0.1286	0.0842	0.03452	2.339
-Central Carbon Metabolism	-Other Enzymes	3.799	3.416	14.07	11.65	4.94	4.614	7.551	4.228	10.77
-Energy Metabolism	-Other Enzymes	0.2138	0.3791	0.1554	0.3896	0.6048	1.389	6.894	2.882	64.54
-Biosynthesis	-Other Enzymes	6.752	2.72	2.27	4.703	5.639	4.433	6.463	3.914	12.66
-Other Enzymes	-Other Enzymes	1	1	1	1	1	1	1	1	1
Organismal Systems	-Other Enzymes	0	0	0	0	0	0	0.3907	0.2114	0
-Immune System	-Other Enzymes	0	0	0	0	0	0	0.01674	0.0249	0
-Endocrine System	-Other Enzymes	0	0	0	0	0	0	0	0	0
-Circulatory System	-Other Enzymes	0	0	0	0	0	0	0	0	0
-Digestive System	-Other Enzymes	0	0	0	0	0	0	0	0	0
-Excretory System	-Other Enzymes	0	0	0	0	0	0	0	0	0
-Nervous System	-Other Enzymes	0	0	0	0	0	0	0	0	0
-Sensory System	-Other Enzymes	0	0	0	0	0	0	0	0.03076	0
-Development	-Other Enzymes	0	0	0	0	0	0	0	0.1558	0
-Environmental Adaptation	-Other Enzymes	0	0	0	0	0	0	0.3739	0	0
Human Diseases	-Other Enzymes	0	0	0	0	0	0	0	0	0
-Cancers	-Other Enzymes	0	0	0	0	0	0	0	0	0
-Immune System Diseases	-Other Enzymes	0	0	0	0	0	0	0	0	0
-Neurodegenerative Diseases	-Other Enzymes	0	0	0	0	0	0	0	0	0
-Cardiovascular Diseases	-Other Enzymes	0	0	0	0	0	0	0	0	0
-Infectious Diseases	-Other Enzymes	0	0	0	0	0	0	0	0	0
Not Mapped	-Other Enzymes	0.4588	2.028	1.532	1.311	6.696	11.25	41.85	23.9	49.93
-Not Mapped	-Other Enzymes	0.4588	2.028	1.532	1.311	6.696	11.25	41.85	23.9	49.93
TOTAL	Organismal Systems	Inf	Inf	Inf	Inf	Inf	Inf	221.1	315.3	Inf
MAPPED	Organismal Systems	Inf	Inf	Inf	Inf	Inf	Inf	114	202.2	Inf
Genetic Information Processing	Organismal Systems	Inf	Inf	Inf	Inf	Inf	Inf	50.81	116.8	Inf
-Transcription	Organismal Systems	Inf	Inf	Inf	Inf	Inf	Inf	2.641	4.601	Inf
-Translation	Organismal Systems	Inf	Inf	Inf	Inf	Inf	Inf	33.8	76.32	Inf
-Folding, Sorting and Degradation	Organismal Systems	Inf	Inf	Inf	Inf	Inf	Inf	11.55	29.79	Inf
-DNA Maintenance	Organismal Systems	Inf	Inf	Inf	Inf	Inf	Inf	2.82	6.088	Inf
Environmental Information Processing	Organismal Systems	Inf	Inf	Inf	Inf	Inf	Inf	3.139	8.001	Inf
-Signal Transduction	Organismal Systems	Inf	Inf	Inf	Inf	Inf	Inf	0.986	4.86	Inf
-Signaling Molecules and Interaction	Organismal Systems	NaN	Inf	Inf	Inf	Inf	Inf	2.153	3.14	NaN
Cellular Processes	Organismal Systems	Inf	Inf	Inf	Inf	Inf	Inf	2.714	19.4	Inf
-Hemoglobin	Organismal Systems	NaN	NaN	NaN	NaN	NaN	NaN	0	0	NaN
-Vesicular Transport	Organismal Systems	NaN	NaN	Inf	Inf	Inf	Inf	1.254	5.259	NaN
-Cytoskeleton	Organismal Systems	Inf	Inf	Inf	Inf	Inf	Inf	1.44	11.71	Inf
-Cell Motility	Organismal Systems	Inf	Inf	NaN	NaN	NaN	NaN	0	0	Inf
-Cell Growth and Death	Organismal Systems	Inf	Inf	Inf	Inf	Inf	Inf	0.01987	2.386	NaN
-Cell Communication	Organismal Systems	NaN	NaN	NaN	NaN	NaN	NaN	0	0.04339	NaN
Metabolism	Organismal Systems	Inf	Inf	Inf	Inf	Inf	Inf	56.29	57.03	Inf
-Membrane Transport	Organismal Systems	Inf	Inf	Inf	Inf	Inf	Inf	0.2155	0.1633	Inf
-Central Carbon Metabolism	Organismal Systems	Inf	Inf	Inf	Inf	Inf	Inf	19.33	20	Inf
-Energy Metabolism	Organismal Systems	Inf	Inf	Inf	Inf	Inf	Inf	17.65	13.63	Inf
-Biosynthesis	Organismal Systems	Inf	Inf	Inf	Inf	Inf	Inf	16.54	18.51	Inf
-Other Enzymes	Organismal Systems	Inf	Inf	Inf	Inf	Inf	Inf	2.56	4.729	Inf
Organismal Systems	Organismal Systems	NaN	NaN	NaN	NaN	NaN	NaN	1	1	NaN
-Immune System	Organismal Systems	NaN	NaN	NaN	NaN	NaN	NaN	0.04286	0.1178	NaN
-Endocrine System	Organismal Systems	NaN	NaN	NaN	NaN	NaN	NaN	0	0	NaN
-Circulatory System	Organismal Systems	NaN	NaN	NaN	NaN	NaN	NaN	0	0	NaN
-Digestive System	Organismal Systems	NaN	NaN	NaN	NaN	NaN	NaN	0	0	NaN
-Excretory System	Organismal Systems	NaN	NaN	NaN	NaN	NaN	NaN	0	0	NaN
-Nervous System	Organismal Systems	NaN	NaN	NaN	NaN	NaN	NaN	0	0	NaN
-Sensory System	Organismal Systems	NaN	NaN	NaN	NaN	NaN	NaN	0	0.1455	NaN
-Development	Organismal Systems	NaN	NaN	NaN	NaN	NaN	NaN	0	0.7367	NaN
-Environmental Adaptation	Organismal Systems	NaN	NaN	NaN	NaN	NaN	NaN	0.9571	0	NaN
Human Diseases	Organismal Systems	NaN	NaN	NaN	NaN	NaN	NaN	0	0	NaN
-Cancers	Organismal Systems	NaN	NaN	NaN	NaN	NaN	NaN	0	0	NaN
-Immune System Diseases	Organismal Systems	NaN	NaN	NaN	NaN	NaN	NaN	0	0	NaN
-Neurodegenerative Diseases	Organismal Systems	NaN	NaN	NaN	NaN	NaN	NaN	0	0	NaN
-Cardiovascular Diseases	Organismal Systems	NaN	NaN	NaN	NaN	NaN	NaN	0	0	NaN
-Infectious Diseases	Organismal Systems	NaN	NaN	NaN	NaN	NaN	NaN	0	0	NaN
Not Mapped	Organismal Systems	Inf	Inf	Inf	Inf	Inf	Inf	107.1	113	Inf
-Not Mapped	Organismal Systems	Inf	Inf	Inf	Inf	Inf	Inf	107.1	113	Inf
TOTAL	-Immune System	Inf	Inf	Inf	Inf	Inf	Inf	5159	2677	Inf
MAPPED	-Immune System	Inf	Inf	Inf	Inf	Inf	Inf	2659	1717	Inf
Genetic Information Processing	-Immune System	Inf	Inf	Inf	Inf	Inf	Inf	1186	991.6	Inf
-Transcription	-Immune System	Inf	Inf	Inf	Inf	Inf	Inf	61.63	39.07	Inf
-Translation	-Immune System	Inf	Inf	Inf	Inf	Inf	Inf	788.7	648	Inf
-Folding, Sorting and Degradation	-Immune System	Inf	Inf	Inf	Inf	Inf	Inf	269.6	252.9	Inf
-DNA Maintenance	-Immune System	Inf	Inf	Inf	Inf	Inf	Inf	65.79	51.69	Inf
Environmental Information Processing	-Immune System	Inf	Inf	Inf	Inf	Inf	Inf	73.24	67.93	Inf
-Signal Transduction	-Immune System	Inf	Inf	Inf	Inf	Inf	Inf	23.01	41.27	Inf
-Signaling Molecules and Interaction	-Immune System	NaN	Inf	Inf	Inf	Inf	Inf	50.23	26.66	NaN
Cellular Processes	-Immune System	Inf	Inf	Inf	Inf	Inf	Inf	63.32	164.7	Inf
-Hemoglobin	-Immune System	NaN	NaN	NaN	NaN	NaN	NaN	0	0	NaN
-Vesicular Transport	-Immune System	NaN	NaN	Inf	Inf	Inf	Inf	29.26	44.65	NaN
-Cytoskeleton	-Immune System	Inf	Inf	Inf	Inf	Inf	Inf	33.59	99.43	Inf
-Cell Motility	-Immune System	Inf	Inf	NaN	NaN	NaN	NaN	0	0	Inf
-Cell Growth and Death	-Immune System	Inf	Inf	Inf	Inf	Inf	Inf	0.4636	20.26	NaN
-Cell Communication	-Immune System	NaN	NaN	NaN	NaN	NaN	NaN	0	0.3684	NaN
Metabolism	-Immune System	Inf	Inf	Inf	Inf	Inf	Inf	1314	484.2	Inf
-Membrane Transport	-Immune System	Inf	Inf	Inf	Inf	Inf	Inf	5.029	1.386	Inf
-Central Carbon Metabolism	-Immune System	Inf	Inf	Inf	Inf	Inf	Inf	451	169.8	Inf
-Energy Metabolism	-Immune System	Inf	Inf	Inf	Inf	Inf	Inf	411.7	115.7	Inf
-Biosynthesis	-Immune System	Inf	Inf	Inf	Inf	Inf	Inf	386	157.2	Inf
-Other Enzymes	-Immune System	Inf	Inf	Inf	Inf	Inf	Inf	59.72	40.15	Inf
Organismal Systems	-Immune System	NaN	NaN	NaN	NaN	NaN	NaN	23.33	8.49	NaN
-Immune System	-Immune System	NaN	NaN	NaN	NaN	NaN	NaN	1	1	NaN
-Endocrine System	-Immune System	NaN	NaN	NaN	NaN	NaN	NaN	0	0	NaN
-Circulatory System	-Immune System	NaN	NaN	NaN	NaN	NaN	NaN	0	0	NaN
-Digestive System	-Immune System	NaN	NaN	NaN	NaN	NaN	NaN	0	0	NaN
-Excretory System	-Immune System	NaN	NaN	NaN	NaN	NaN	NaN	0	0	NaN
-Nervous System	-Immune System	NaN	NaN	NaN	NaN	NaN	NaN	0	0	NaN
-Sensory System	-Immune System	NaN	NaN	NaN	NaN	NaN	NaN	0	1.235	NaN
-Development	-Immune System	NaN	NaN	NaN	NaN	NaN	NaN	0	6.255	NaN
-Environmental Adaptation	-Immune System	NaN	NaN	NaN	NaN	NaN	NaN	22.33	0	NaN
Human Diseases	-Immune System	NaN	NaN	NaN	NaN	NaN	NaN	0	0	NaN
-Cancers	-Immune System	NaN	NaN	NaN	NaN	NaN	NaN	0	0	NaN
-Immune System Diseases	-Immune System	NaN	NaN	NaN	NaN	NaN	NaN	0	0	NaN
-Neurodegenerative Diseases	-Immune System	NaN	NaN	NaN	NaN	NaN	NaN	0	0	NaN
-Cardiovascular Diseases	-Immune System	NaN	NaN	NaN	NaN	NaN	NaN	0	0	NaN
-Infectious Diseases	-Immune System	NaN	NaN	NaN	NaN	NaN	NaN	0	0	NaN
Not Mapped	-Immune System	Inf	Inf	Inf	Inf	Inf	Inf	2500	959.8	Inf
-Not Mapped	-Immune System	Inf	Inf	Inf	Inf	Inf	Inf	2500	959.8	Inf
TOTAL	-Endocrine System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
MAPPED	-Endocrine System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
Genetic Information Processing	-Endocrine System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Transcription	-Endocrine System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Translation	-Endocrine System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Folding, Sorting and Degradation	-Endocrine System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-DNA Maintenance	-Endocrine System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
Environmental Information Processing	-Endocrine System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Signal Transduction	-Endocrine System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Signaling Molecules and Interaction	-Endocrine System	NaN	Inf	Inf	Inf	Inf	Inf	Inf	Inf	NaN
Cellular Processes	-Endocrine System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Hemoglobin	-Endocrine System	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Vesicular Transport	-Endocrine System	NaN	NaN	Inf	Inf	Inf	Inf	Inf	Inf	NaN
-Cytoskeleton	-Endocrine System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Cell Motility	-Endocrine System	Inf	Inf	NaN	NaN	NaN	NaN	NaN	NaN	Inf
-Cell Growth and Death	-Endocrine System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	NaN
-Cell Communication	-Endocrine System	NaN	NaN	NaN	NaN	NaN	NaN	NaN	Inf	NaN
Metabolism	-Endocrine System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Membrane Transport	-Endocrine System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Central Carbon Metabolism	-Endocrine System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Energy Metabolism	-Endocrine System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Biosynthesis	-Endocrine System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Other Enzymes	-Endocrine System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
Organismal Systems	-Endocrine System	NaN	NaN	NaN	NaN	NaN	NaN	Inf	Inf	NaN
-Immune System	-Endocrine System	NaN	NaN	NaN	NaN	NaN	NaN	Inf	Inf	NaN
-Endocrine System	-Endocrine System	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Circulatory System	-Endocrine System	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Digestive System	-Endocrine System	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Excretory System	-Endocrine System	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Nervous System	-Endocrine System	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Sensory System	-Endocrine System	NaN	NaN	NaN	NaN	NaN	NaN	NaN	Inf	NaN
-Development	-Endocrine System	NaN	NaN	NaN	NaN	NaN	NaN	NaN	Inf	NaN
-Environmental Adaptation	-Endocrine System	NaN	NaN	NaN	NaN	NaN	NaN	Inf	NaN	NaN
Human Diseases	-Endocrine System	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Cancers	-Endocrine System	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Immune System Diseases	-Endocrine System	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Neurodegenerative Diseases	-Endocrine System	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Cardiovascular Diseases	-Endocrine System	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Infectious Diseases	-Endocrine System	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
Not Mapped	-Endocrine System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Not Mapped	-Endocrine System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
TOTAL	-Circulatory System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
MAPPED	-Circulatory System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
Genetic Information Processing	-Circulatory System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Transcription	-Circulatory System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Translation	-Circulatory System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Folding, Sorting and Degradation	-Circulatory System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-DNA Maintenance	-Circulatory System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
Environmental Information Processing	-Circulatory System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Signal Transduction	-Circulatory System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Signaling Molecules and Interaction	-Circulatory System	NaN	Inf	Inf	Inf	Inf	Inf	Inf	Inf	NaN
Cellular Processes	-Circulatory System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Hemoglobin	-Circulatory System	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Vesicular Transport	-Circulatory System	NaN	NaN	Inf	Inf	Inf	Inf	Inf	Inf	NaN
-Cytoskeleton	-Circulatory System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Cell Motility	-Circulatory System	Inf	Inf	NaN	NaN	NaN	NaN	NaN	NaN	Inf
-Cell Growth and Death	-Circulatory System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	NaN
-Cell Communication	-Circulatory System	NaN	NaN	NaN	NaN	NaN	NaN	NaN	Inf	NaN
Metabolism	-Circulatory System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Membrane Transport	-Circulatory System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Central Carbon Metabolism	-Circulatory System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Energy Metabolism	-Circulatory System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Biosynthesis	-Circulatory System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Other Enzymes	-Circulatory System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
Organismal Systems	-Circulatory System	NaN	NaN	NaN	NaN	NaN	NaN	Inf	Inf	NaN
-Immune System	-Circulatory System	NaN	NaN	NaN	NaN	NaN	NaN	Inf	Inf	NaN
-Endocrine System	-Circulatory System	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Circulatory System	-Circulatory System	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Digestive System	-Circulatory System	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Excretory System	-Circulatory System	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Nervous System	-Circulatory System	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Sensory System	-Circulatory System	NaN	NaN	NaN	NaN	NaN	NaN	NaN	Inf	NaN
-Development	-Circulatory System	NaN	NaN	NaN	NaN	NaN	NaN	NaN	Inf	NaN
-Environmental Adaptation	-Circulatory System	NaN	NaN	NaN	NaN	NaN	NaN	Inf	NaN	NaN
Human Diseases	-Circulatory System	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Cancers	-Circulatory System	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Immune System Diseases	-Circulatory System	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Neurodegenerative Diseases	-Circulatory System	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Cardiovascular Diseases	-Circulatory System	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Infectious Diseases	-Circulatory System	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
Not Mapped	-Circulatory System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Not Mapped	-Circulatory System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
TOTAL	-Digestive System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
MAPPED	-Digestive System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
Genetic Information Processing	-Digestive System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Transcription	-Digestive System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Translation	-Digestive System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Folding, Sorting and Degradation	-Digestive System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-DNA Maintenance	-Digestive System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
Environmental Information Processing	-Digestive System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Signal Transduction	-Digestive System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Signaling Molecules and Interaction	-Digestive System	NaN	Inf	Inf	Inf	Inf	Inf	Inf	Inf	NaN
Cellular Processes	-Digestive System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Hemoglobin	-Digestive System	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Vesicular Transport	-Digestive System	NaN	NaN	Inf	Inf	Inf	Inf	Inf	Inf	NaN
-Cytoskeleton	-Digestive System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Cell Motility	-Digestive System	Inf	Inf	NaN	NaN	NaN	NaN	NaN	NaN	Inf
-Cell Growth and Death	-Digestive System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	NaN
-Cell Communication	-Digestive System	NaN	NaN	NaN	NaN	NaN	NaN	NaN	Inf	NaN
Metabolism	-Digestive System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Membrane Transport	-Digestive System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Central Carbon Metabolism	-Digestive System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Energy Metabolism	-Digestive System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Biosynthesis	-Digestive System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Other Enzymes	-Digestive System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
Organismal Systems	-Digestive System	NaN	NaN	NaN	NaN	NaN	NaN	Inf	Inf	NaN
